Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Rep_Period,START_SUBPERIODS,INTERIOR_SUBPERIODS,Rel_TimeStep
50000,1,1,1,1,8736,200928.0,1,11998.282403627723,1,1,0,1
,,,,,,,2,10909.998259045178,1,0,1,6
,,,,,,,3,11536.91832126172,1,0,1,1
,,,,,,,4,12163.536641109158,1,0,1,1
,,,,,,,5,12771.044610913093,1,0,1,1
,,,,,,,6,13283.336099798531,1,0,1,3
,,,,,,,7,13251.31788174319,1,0,1,1
,,,,,,,8,13109.297806683067,1,0,1,1
,,,,,,,9,13175.681127886808,1,0,1,1
,,,,,,,10,12437.663297144341,1,0,1,16
,,,,,,,11,13039.192996260326,1,0,1,1
,,,,,,,12,13920.984779583358,1,0,1,1
,,,,,,,13,14729.821963442073,1,0,1,3
,,,,,,,14,14695.859183452483,1,0,1,1
,,,,,,,15,14633.19735146774,1,0,1,1
,,,,,,,16,14151.080099493094,1,0,1,15
,,,,,,,17,15103.211381748168,1,0,1,1
,,,,,,,18,16297.407097887592,1,0,1,1
,,,,,,,19,16500.58029308692,1,0,1,1
,,,,,,,20,16649.842185005637,1,0,1,1
,,,,,,,21,16831.239639234343,1,0,1,2
,,,,,,,22,16793.974456649517,1,0,1,1
,,,,,,,23,16752.233428922922,1,0,1,1
,,,,,,,24,16672.372281899028,1,0,1,1
,,,,,,,25,17540.635949007054,1,0,1,2
,,,,,,,26,19620.294647293653,1,0,1,1
,,,,,,,27,16021.894761865702,1,0,1,14
,,,,,,,28,18174.244633738825,1,0,1,1
,,,,,,,29,18137.88467826132,1,0,1,2
,,,,,,,30,17844.892837857537,1,0,1,2
,,,,,,,31,17491.30107165791,1,0,1,2
,,,,,,,32,17588.66327609006,1,0,1,1
,,,,,,,33,18800.76237279656,1,0,1,1
,,,,,,,34,19703.776702746844,1,0,1,2
,,,,,,,35,19161.646246249624,1,0,1,1
,,,,,,,36,18419.36001824415,1,0,1,1
,,,,,,,37,14040.934555645874,1,0,1,7
,,,,,,,38,12845.172652923939,1,0,1,1
,,,,,,,39,13909.317407977851,1,0,1,1
,,,,,,,40,15913.892546751433,1,0,1,1
,,,,,,,41,17073.89079439196,1,0,1,1
,,,,,,,42,17249.404272423064,1,0,1,2
,,,,,,,43,17129.662842282072,1,0,1,2
,,,,,,,44,16792.16400243487,1,0,1,1
,,,,,,,45,16696.008767479147,1,0,1,1
,,,,,,,46,16558.01192400713,1,0,1,1
,,,,,,,47,17794.30788497923,1,0,1,7
,,,,,,,48,15010.67705522174,1,0,1,1
,,,,,,,49,12626.308854530997,1,0,1,5
,,,,,,,50,12375.460365012617,1,0,1,1
,,,,,,,51,13417.47734633195,1,0,1,1
,,,,,,,52,15368.744666563134,1,0,1,1
,,,,,,,53,16534.777761585818,1,0,1,1
,,,,,,,54,16679.31235638851,1,0,1,1
,,,,,,,55,16704.055230655358,1,0,1,1
,,,,,,,56,16308.923598308544,1,0,1,4
,,,,,,,57,15755.477802969777,1,0,1,1
,,,,,,,58,15818.340796533927,1,0,1,1
,,,,,,,59,16663.102085781433,1,0,1,6
,,,,,,,60,14124.560297941498,1,0,1,1
,,,,,,,61,11643.064581327906,1,0,1,6
,,,,,,,62,11624.121865933908,1,0,1,1
,,,,,,,63,12386.524251879908,1,0,1,1
,,,,,,,64,13175.077643148592,1,0,1,1
,,,,,,,65,14024.180669818265,1,0,1,1
,,,,,,,66,14556.655370504031,1,0,1,1
,,,,,,,67,14710.745140328472,1,0,1,1
,,,,,,,68,14454.515578561004,1,0,1,2
,,,,,,,69,14012.412717423056,1,0,1,1
,,,,,,,70,13784.094324798067,1,0,1,1
,,,,,,,71,13911.630766141012,1,0,1,1
,,,,,,,72,12776.337674971195,1,0,1,16
,,,,,,,73,12997.552549323435,1,0,1,1
,,,,,,,74,13696.287295387665,1,0,1,1
,,,,,,,75,14340.029494681974,1,0,1,4
,,,,,,,76,14300.979003079925,1,0,1,1
,,,,,,,77,14485.544752184265,1,0,1,1
,,,,,,,78,15723.392531054636,1,0,1,1
,,,,,,,79,16288.254246024653,1,0,1,5
,,,,,,,80,12161.079596103564,1,0,1,7
,,,,,,,81,13182.118298427777,1,0,1,1
,,,,,,,82,15342.593661240448,1,0,1,1
,,,,,,,83,16485.7043942899,1,0,1,10
,,,,,,,84,18435.452944596575,1,0,1,2
,,,,,,,85,17560.902978132137,1,0,1,2
,,,,,,,86,16007.432681174887,1,0,1,1
,,,,,,,87,14503.749875120444,1,0,1,1
,,,,,,,88,12230.336654155952,1,0,1,7
,,,,,,,89,15722.738755921568,1,0,1,2
,,,,,,,90,16358.057314078284,1,0,1,1
,,,,,,,91,16449.38467112828,1,0,1,1
,,,,,,,92,16476.642065137694,1,0,1,1
,,,,,,,93,16327.78249637779,1,0,1,1
,,,,,,,94,16076.028779752087,1,0,1,1
,,,,,,,95,15931.293023369988,1,0,1,1
,,,,,,,96,15777.806738283763,1,0,1,1
,,,,,,,97,14653.837966383144,1,0,1,14
,,,,,,,98,13202.234456368304,1,0,1,1
,,,,,,,99,15885.478473660438,1,0,1,2
,,,,,,,100,16385.884665896014,1,0,1,3
,,,,,,,101,16083.622629374635,1,0,1,2
,,,,,,,102,16831.868269169987,1,0,1,8
,,,,,,,103,15706.696119963997,1,0,1,1
,,,,,,,104,14202.00750601253,1,0,1,1
,,,,,,,105,12880.375929319862,1,0,1,1
,,,,,,,106,12021.415985259331,1,0,1,1
,,,,,,,107,11548.686273656931,1,0,1,1
,,,,,,,108,14833.457428980126,1,0,1,27
,,,,,,,109,12577.62775231492,1,0,1,1
,,,,,,,110,15650.572039309927,1,0,1,4
,,,,,,,111,16070.471691121014,1,0,1,4
,,,,,,,112,15848.414452655015,1,0,1,1
,,,,,,,113,14592.77504965058,1,0,1,18
,,,,,,,114,15579.86374414897,1,0,1,1
,,,,,,,115,15903.83446778117,1,0,1,1
,,,,,,,116,15848.21329107561,1,0,1,1
,,,,,,,117,15591.531115754477,1,0,1,1
,,,,,,,118,15318.253110132408,1,0,1,1
,,,,,,,119,15154.70874607592,1,0,1,1
,,,,,,,120,15247.74597655086,1,0,1,1
,,,,,,,121,14798.534420187752,1,0,1,17
,,,,,,,122,16133.158668303184,1,0,1,1
,,,,,,,123,16613.88455268694,1,0,1,2
,,,,,,,124,16581.195796033586,1,0,1,2
,,,,,,,125,16363.99158067074,1,0,1,1
,,,,,,,126,16471.91476802167,1,0,1,1
,,,,,,,127,17533.34384175361,1,0,1,1
,,,,,,,128,18918.240735169238,1,0,1,1
