Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Rep_Period,START_SUBPERIODS,INTERIOR_SUBPERIODS,Rel_TimeStep
50000,1,1,1,4,8736,17472.0,1,12887.309603831594,1,1,0,1
,,,,,,34944.0,2,15159.52068876687,1,0,1,1415
,,,,,,52416.0,3,14959.348414536793,1,0,1,6600
,,,,,,96096.0,4,15454.16424088835,1,0,1,720
,,,,,,,5,12519.635202660842,2,1,0,1
,,,,,,,6,15664.50300740921,2,0,1,1415
,,,,,,,7,15750.351713220572,2,0,1,200
,,,,,,,8,18728.37451729737,2,0,1,1
,,,,,,,9,14742.091408933376,2,0,1,6399
,,,,,,,10,15564.476891230708,2,0,1,720
,,,,,,,11,11831.318096533407,3,1,0,1
,,,,,,,12,14486.205419657115,3,0,1,1415
,,,,,,,13,14184.613120680575,3,0,1,6600
,,,,,,,14,14442.051377360218,3,0,1,720
,,,,,,,15,13274.403672059947,4,1,0,1
,,,,,,,16,15745.483461324191,4,0,1,1415
,,,,,,,17,14045.80737317055,4,0,1,6600
,,,,,,,18,13412.15745832339,4,0,1,720
