Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Rep_Period,START_SUBPERIODS,INTERIOR_SUBPERIODS,Rel_TimeStep
50000,1,1,1,23,8736,8736.0,1,12774.355999999996,1,1,0,1
,,,,,,8736.0,2,14431.601220338975,1,0,1,59
,,,,,,8736.0,3,16151.615999999995,1,0,1,1
,,,,,,8736.0,4,15476.904999999995,1,0,1,1
,,,,,,8736.0,5,16269.62898680352,1,0,1,682
,,,,,,8736.0,6,15588.052374999981,1,0,1,672
,,,,,,8736.0,7,14449.082606701933,1,0,1,567
,,,,,,8736.0,8,14800.064999999995,1,0,1,1
,,,,,,8736.0,9,13758.423955882345,1,0,1,68
,,,,,,8736.0,10,12965.870999999996,1,0,1,1
,,,,,,8736.0,11,14199.519429906546,1,0,1,107
,,,,,,8736.0,12,13636.721741743699,1,0,1,757
,,,,,,8736.0,13,14502.479999999994,1,0,1,1
,,,,,,8736.0,14,14153.773999999994,1,0,1,1
,,,,,,8736.0,15,13141.753765624997,1,0,1,64
,,,,,,8736.0,16,10731.470999999996,1,0,1,1
,,,,,,8736.0,17,11852.356999999996,1,0,1,1
,,,,,,8736.0,18,13779.095381679379,1,0,1,262
,,,,,,8736.0,19,11376.499999999996,1,0,1,1
,,,,,,8736.0,20,11833.329999999996,1,0,1,1
,,,,,,8736.0,21,13293.467595419856,1,0,1,262
,,,,,,8736.0,22,11831.706999999997,1,0,1,1
,,,,,,8736.0,23,13036.886499999991,1,0,1,24
,,,,,,,24,12025.912999999997,1,0,1,1
,,,,,,,25,13123.268872340423,1,0,1,47
,,,,,,,26,13002.713999999996,1,0,1,1
,,,,,,,27,13898.164448717944,1,0,1,78
,,,,,,,28,18051.28099999999,1,0,1,1
,,,,,,,29,14434.540769230765,1,0,1,39
,,,,,,,30,11257.852999999996,1,0,1,1
,,,,,,,31,13109.359999999997,1,0,1,1
,,,,,,,32,14202.089162303664,1,0,1,191
,,,,,,,33,12707.821999999996,1,0,1,1
,,,,,,,34,15326.979223837207,1,0,1,344
,,,,,,,35,20191.746999999992,1,0,1,1
,,,,,,,36,17407.287999999993,1,0,1,23
,,,,,,,37,20746.33099999999,1,0,1,1
,,,,,,,38,17025.642187499994,1,0,1,48
,,,,,,,39,19414.40199999999,1,0,1,1
,,,,,,,40,15550.450660606048,1,0,1,165
,,,,,,,41,18680.514999999992,1,0,1,1
,,,,,,,42,18806.49299999999,1,0,1,1
,,,,,,,43,14589.381992957738,1,0,1,142
,,,,,,,44,18163.185999999994,1,0,1,1
,,,,,,,45,17696.893999999993,1,0,1,1
,,,,,,,46,15485.11968443803,1,0,1,694
,,,,,,,47,22551.359999999993,1,0,1,1
,,,,,,,48,23314.852999999992,1,0,1,1
,,,,,,,49,22046.981999999993,1,0,1,1
,,,,,,,50,15338.888205714276,1,0,1,525
,,,,,,,51,21240.410999999993,1,0,1,1
,,,,,,,52,14166.920600552856,1,0,1,1447
,,,,,,,53,14275.270669444435,1,0,1,720
,,,,,,,54,15003.71692307692,1,0,1,130
,,,,,,,55,16415.30066666666,1,0,1,3
,,,,,,,56,15487.04311363636,1,0,1,44
,,,,,,,57,17610.268333333326,1,0,1,3
,,,,,,,58,15978.488912380944,1,0,1,525
,,,,,,,59,18695.764999999992,1,0,1,1
,,,,,,,60,18164.550142857137,1,0,1,14
,,,,,,,61,13303.978999999996,2,1,0,1
,,,,,,,62,15958.51577388964,2,0,1,743
,,,,,,,63,15667.057134545455,2,0,1,275
,,,,,,,64,18040.45599999999,2,0,1,1
,,,,,,,65,15511.655795454528,2,0,1,396
,,,,,,,66,15195.94314739228,2,0,1,441
,,,,,,,67,16537.561999999994,2,0,1,1
,,,,,,,68,14598.251120805362,2,0,1,149
,,,,,,,69,15134.751999999995,2,0,1,1
,,,,,,,70,14883.38628260869,2,0,1,46
,,,,,,,71,15230.886499999993,2,0,1,2
,,,,,,,72,14712.027634615373,2,0,1,104
,,,,,,,73,13792.310708653846,2,0,1,520
,,,,,,,74,14016.149999999994,2,0,1,1
,,,,,,,75,13021.587722627728,2,0,1,137
,,,,,,,76,14486.888499999994,2,0,1,6
,,,,,,,77,13443.625778947362,2,0,1,95
,,,,,,,78,17310.918999999994,2,0,1,1
,,,,,,,79,17906.416999999994,2,0,1,1
,,,,,,,80,15032.469499999994,2,0,1,24
,,,,,,,81,17695.927999999993,2,0,1,1
,,,,,,,82,14239.944483096082,2,0,1,1124
,,,,,,,83,19472.599499999993,2,0,1,2
,,,,,,,84,19717.72499999999,2,0,1,1
,,,,,,,85,16989.390205741616,2,0,1,209
,,,,,,,86,21225.98699999999,2,0,1,7
,,,,,,,87,20190.50899999999,2,0,1,1
,,,,,,,88,19106.068999999992,2,0,1,1
,,,,,,,89,15446.782243243239,2,0,1,37
,,,,,,,90,16385.20799999999,2,0,1,1
,,,,,,,91,18916.746999999992,2,0,1,1
,,,,,,,92,17618.50182608695,2,0,1,46
,,,,,,,93,12939.994999999997,2,0,1,1
,,,,,,,94,14913.932999999995,2,0,1,1
,,,,,,,95,15368.789833333329,2,0,1,6
,,,,,,,96,15684.988999999994,2,0,1,1
,,,,,,,97,15128.333999999995,2,0,1,1
,,,,,,,98,15124.646465116275,2,0,1,86
,,,,,,,99,12841.105999999996,2,0,1,1
,,,,,,,100,15753.933748251742,2,0,1,143
,,,,,,,101,12673.479999999996,2,0,1,1
,,,,,,,102,13979.983260869561,2,0,1,23
,,,,,,,103,12758.123999999996,2,0,1,1
,,,,,,,104,15850.493145748987,2,0,1,247
,,,,,,,105,23133.632999999994,2,0,1,1
,,,,,,,106,17067.29808059702,2,0,1,335
,,,,,,,107,25186.120999999992,2,0,1,1
,,,,,,,108,20063.32436363636,2,0,1,22
,,,,,,,109,24494.106999999993,2,0,1,1
,,,,,,,110,20799.209458333327,2,0,1,48
,,,,,,,111,25091.769999999993,2,0,1,1
,,,,,,,112,15506.820361702106,2,0,1,1316
,,,,,,,113,18607.032999999992,2,0,1,1
,,,,,,,114,15083.441559999996,2,0,1,50
,,,,,,,115,18306.771999999994,2,0,1,1
,,,,,,,116,13675.616924590156,2,0,1,305
,,,,,,,117,15603.263999999994,2,0,1,1
,,,,,,,118,15139.265999999996,2,0,1,4
,,,,,,,119,14714.641999999994,2,0,1,1
,,,,,,,120,14594.958999999995,2,0,1,1
,,,,,,,121,13382.205476190473,2,0,1,21
,,,,,,,122,14491.587999999994,2,0,1,1
,,,,,,,123,14237.658999999994,2,0,1,1
,,,,,,,124,13493.26086153846,2,0,1,65
,,,,,,,125,14143.475999999995,2,0,1,1
,,,,,,,126,15203.353999999994,2,0,1,1
,,,,,,,127,14129.1158930131,2,0,1,229
,,,,,,,128,14045.58056666666,2,0,1,720
,,,,,,,129,14908.32777638888,2,0,1,720
,,,,,,,130,12993.709999999995,3,1,0,1
,,,,,,,131,15313.5427537012,3,0,1,743
,,,,,,,132,15252.769754464282,3,0,1,672
,,,,,,,133,14539.537606334825,3,0,1,663
,,,,,,,134,14468.196999999995,3,0,1,1
,,,,,,,135,13919.699612499997,3,0,1,80
,,,,,,,136,13506.834578186064,3,0,1,1279
,,,,,,,137,11819.391999999996,3,0,1,1
,,,,,,,138,12450.616999999997,3,0,1,1
,,,,,,,139,14345.010261780093,3,0,1,191
,,,,,,,140,16776.482999999993,3,0,1,1
,,,,,,,141,15714.370624999992,3,0,1,32
,,,,,,,142,16088.264999999994,3,0,1,1
,,,,,,,143,13920.209353591159,3,0,1,181
,,,,,,,144,11317.736999999996,3,0,1,1
,,,,,,,145,14558.966684981679,3,0,1,273
,,,,,,,146,19702.805999999993,3,0,1,1
,,,,,,,147,16506.248028169008,3,0,1,71
,,,,,,,148,19661.69099999999,3,0,1,1
,,,,,,,149,17084.251739130425,3,0,1,46
,,,,,,,150,24080.339999999993,3,0,1,1
,,,,,,,151,18902.188086956518,3,0,1,23
,,,,,,,152,22688.501999999993,3,0,1,1
,,,,,,,153,17814.41827083333,3,0,1,48
,,,,,,,154,20861.390999999992,3,0,1,1
,,,,,,,155,19476.15159440559,3,0,1,143
,,,,,,,156,20437.714999999993,3,0,1,1
,,,,,,,157,17254.607605042016,3,0,1,119
,,,,,,,158,18041.15199999999,3,0,1,1
,,,,,,,159,13865.052045454539,3,0,1,22
,,,,,,,160,18137.204999999994,3,0,1,1
,,,,,,,161,17367.289999999994,3,0,1,1
,,,,,,,162,12493.692384615379,3,0,1,13
,,,,,,,163,12981.548999999997,3,0,1,1
,,,,,,,164,16563.093951388877,3,0,1,144
,,,,,,,165,19660.74299999999,3,0,1,1
,,,,,,,166,17805.06138888889,3,0,1,126
,,,,,,,167,21704.429999999993,3,0,1,1
,,,,,,,168,16286.82433136094,3,0,1,169
,,,,,,,169,23416.54499999999,3,0,1,1
,,,,,,,170,17681.201214285706,3,0,1,14
,,,,,,,171,20459.24199999999,3,0,1,1
,,,,,,,172,21870.60099999999,3,0,1,1
,,,,,,,173,24675.868142857136,3,0,1,7
,,,,,,,174,24482.480999999992,3,0,1,1
,,,,,,,175,18570.579472067046,3,0,1,358
,,,,,,,176,25810.201999999994,3,0,1,1
,,,,,,,177,20145.088915492946,3,0,1,71
,,,,,,,178,25702.24199999999,3,0,1,1
,,,,,,,179,25113.353999999992,3,0,1,1
,,,,,,,180,15326.55444253862,3,0,1,1166
,,,,,,,181,12881.816999999995,3,0,1,1
,,,,,,,182,13617.192999999996,3,0,1,1
,,,,,,,183,13909.145289087937,3,0,1,614
,,,,,,,184,14101.907645161287,3,0,1,62
,,,,,,,185,13870.782999999994,3,0,1,1
,,,,,,,186,14516.45102891933,3,0,1,657
,,,,,,,187,15581.757140277736,3,0,1,720
,,,,,,,188,11638.197999999997,4,1,0,1
,,,,,,,189,16603.983979811575,4,0,1,743
,,,,,,,190,15548.418141242935,4,0,1,177
,,,,,,,191,18601.99499999999,4,0,1,1
,,,,,,,192,18102.769999999993,4,0,1,1
,,,,,,,193,15852.554763888878,4,0,1,72
,,,,,,,194,18063.037999999993,4,0,1,1
,,,,,,,195,18167.464999999993,4,0,1,1
,,,,,,,196,16531.031161016945,4,0,1,236
,,,,,,,197,15546.807399999994,4,0,1,5
,,,,,,,198,14191.192999999994,4,0,1,1
,,,,,,,199,15764.300536723153,4,0,1,177
,,,,,,,200,14836.012499999997,4,0,1,80
,,,,,,,201,18618.999999999993,4,0,1,1
,,,,,,,202,18459.999999999993,4,0,1,1
,,,,,,,203,17892.333333333325,4,0,1,3
,,,,,,,204,17045.499999999993,4,0,1,2
,,,,,,,205,15729.151515151514,4,0,1,66
,,,,,,,206,17746.999999999993,4,0,1,1
