Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Rep_Period,START_SUBPERIODS,INTERIOR_SUBPERIODS,Rel_TimeStep
50000,1,1,1,1,8736,200928.0,1,11998.282403627723,1,1,0,1
,,,,,,,2,11925.601177591832,1,0,1,13
,,,,,,,3,13109.297806683067,1,0,1,1
,,,,,,,4,15026.992168516394,1,0,1,354
,,,,,,,5,18172.333598734476,1,0,1,1
,,,,,,,6,15688.068841037233,1,0,1,71
,,,,,,,7,17761.96397674771,1,0,1,1
,,,,,,,8,15451.33490568096,1,0,1,120
,,,,,,,9,15387.553274237525,1,0,1,4
,,,,,,,10,14584.596934940111,1,0,1,91
,,,,,,,11,14594.272585852817,1,0,1,1
,,,,,,,12,14780.849950751213,1,0,1,2
,,,,,,,13,13192.090883726793,1,0,1,20
,,,,,,,14,13316.494233470501,1,0,1,1
,,,,,,,15,14220.413790528111,1,0,1,6
,,,,,,,16,15007.756683169851,1,0,1,57
,,,,,,,17,14338.485007149042,1,0,1,615
,,,,,,,18,13855.808427856047,1,0,1,1
,,,,,,,19,14229.983684689814,1,0,1,41
,,,,,,,20,15533.69716167546,1,0,1,1
,,,,,,,21,15270.728686997913,1,0,1,14
,,,,,,,22,14162.289515341821,1,0,1,273
,,,,,,,23,13335.604583514003,1,0,1,1
,,,,,,,24,13702.221561980119,1,0,1,1
,,,,,,,25,13388.1681042126,1,0,1,5
,,,,,,,26,13120.810714932948,1,0,1,168
,,,,,,,27,12553.9912667348,1,0,1,1
,,,,,,,28,13180.337489077461,1,0,1,95
,,,,,,,29,15489.944518154813,1,0,1,1
,,,,,,,30,13221.066313873478,1,0,1,199
,,,,,,,31,12976.919452905597,1,0,1,129
,,,,,,,32,14834.761254031828,1,0,1,1
,,,,,,,33,12683.866000134158,1,0,1,238
,,,,,,,34,11248.251454815148,1,0,1,1
,,,,,,,35,12023.427601053383,1,0,1,1
,,,,,,,36,13276.740607644148,1,0,1,54
,,,,,,,37,15802.549612550612,1,0,1,1
,,,,,,,38,12756.491959415524,1,0,1,239
,,,,,,,39,13813.262753811832,1,0,1,1
,,,,,,,40,12711.359341673617,1,0,1,352
,,,,,,,41,12962.751596086322,1,0,1,1
,,,,,,,42,13667.519160833142,1,0,1,942
,,,,,,,43,24553.078316680145,1,0,1,1
,,,,,,,44,21164.008607649746,1,0,1,25
,,,,,,,45,24827.764453358053,1,0,1,1
,,,,,,,46,23520.44887573306,1,0,1,3
,,,,,,,47,20738.753028786992,1,0,1,1
,,,,,,,48,15920.62713360604,1,0,1,186
,,,,,,,49,22730.25266489923,1,0,1,1
,,,,,,,50,16952.951538482695,1,0,1,22
,,,,,,,51,20642.19547067246,1,0,1,1
,,,,,,,52,17560.41762021818,1,0,1,407
,,,,,,,53,25779.761627893524,1,0,1,1
,,,,,,,54,25546.213034203996,1,0,1,1
,,,,,,,55,23889.697718196396,1,0,1,4
,,,,,,,56,18346.656870754097,1,0,1,12
,,,,,,,57,25041.649502660708,1,0,1,4
,,,,,,,58,24978.73621870171,1,0,1,1
,,,,,,,59,16286.365562306906,1,0,1,162
,,,,,,,60,17341.033371842168,1,0,1,1
,,,,,,,61,16787.99533646166,1,0,1,222
,,,,,,,62,24620.769188150018,1,0,1,1
,,,,,,,63,18534.76075867954,1,0,1,64
,,,,,,,64,20509.12708589587,1,0,1,1
,,,,,,,65,21116.4338941204,1,0,1,1
,,,,,,,66,21844.94055393661,1,0,1,3
,,,,,,,67,17778.03919786748,1,0,1,267
,,,,,,,68,21438.895905907055,1,0,1,1
,,,,,,,69,15801.936146512657,1,0,1,262
,,,,,,,70,21779.462459840193,1,0,1,1
,,,,,,,71,16142.705097169306,1,0,1,23
,,,,,,,72,18019.048475227653,1,0,1,1
,,,,,,,73,14750.739719797506,1,0,1,22
,,,,,,,74,18280.055624506,1,0,1,1
,,,,,,,75,14889.898637138907,1,0,1,400
,,,,,,,76,11644.74092782295,1,0,1,1
,,,,,,,77,12512.652562167015,1,0,1,1
,,,,,,,78,13168.059106330118,1,0,1,864
,,,,,,,79,14871.89568159004,1,0,1,5
,,,,,,,80,12771.650597660995,1,0,1,201
,,,,,,,81,13787.75560523877,1,0,1,720
,,,,,,,82,14585.139334348885,1,0,1,585
,,,,,,,83,15600.281644458608,1,0,1,1
,,,,,,,84,14903.815970985954,1,0,1,134
