Cost_of_Demand_Curtailment_per_MW,Demand_Segment,Max_Demand_Curtailment,Rep_Periods,Sub_Weights,Timesteps_per_Rep_Period,Voll,Time_Index,Demand_MW_z1,Rep_Period,START_SUBPERIODS,INTERIOR_SUBPERIODS,Rel_TimeStep
1.0,1.0,1.0,1.0,8736.0,8736.0,50000.0,1,12993.71,1,1,0,1
,,,,,,,2,12883.431999999999,1,0,1,5
,,,,,,,3,15260.86,1,0,1,2
,,,,,,,4,17541.364,1,0,1,1
,,,,,,,5,17414.028000000002,1,0,1,3
,,,,,,,6,16698.167999999998,1,0,1,2
,,,,,,,7,16403.017,1,0,1,1
,,,,,,,8,15700.316400000003,1,0,1,15
,,,,,,,9,17355.928333333333,1,0,1,3
,,,,,,,10,16951.075666666668,1,0,1,6
,,,,,,,11,17748.298285714285,1,0,1,7
,,,,,,,12,14310.779999999999,1,0,1,2
,,,,,,,13,14913.473642857143,1,0,1,14
,,,,,,,14,16575.753,1,0,1,1
,,,,,,,15,15632.919974358978,1,0,1,117
,,,,,,,16,16789.898,1,0,1,1
,,,,,,,17,15181.619913043474,1,0,1,92
,,,,,,,18,17162.674,1,0,1,1
,,,,,,,19,17747.745,1,0,1,1
,,,,,,,20,15161.543574468089,1,0,1,47
,,,,,,,21,17299.406,1,0,1,1
,,,,,,,22,16948.723,1,0,1,1
,,,,,,,23,17154.48,1,0,1,2
,,,,,,,24,16948.776,1,0,1,1
,,,,,,,25,15482.520418604652,1,0,1,43
,,,,,,,26,17113.550666666666,1,0,1,3
,,,,,,,27,16652.031,1,0,1,1
,,,,,,,28,16509.69,1,0,1,1
,,,,,,,29,15615.315230769229,1,0,1,91
,,,,,,,30,16888.68533333333,1,0,1,3
,,,,,,,31,15083.565733333333,1,0,1,120
,,,,,,,32,16372.845,1,0,1,1
,,,,,,,33,15020.604916666665,1,0,1,24
,,,,,,,34,14958.365,1,0,1,1
,,,,,,,35,14207.680947368422,1,0,1,19
,,,,,,,36,15707.851,1,0,1,4
,,,,,,,37,14753.176584905666,1,0,1,106
,,,,,,,38,12050.401333333333,1,0,1,6
,,,,,,,39,15691.258855263151,1,0,1,76
,,,,,,,40,16064.926999999998,1,0,1,3
,,,,,,,41,16908.4244,1,0,1,5
,,,,,,,42,19269.701,1,0,1,1
,,,,,,,43,14957.636333333334,1,0,1,15
,,,,,,,44,17366.685,1,0,1,1
,,,,,,,45,17206.2635,1,0,1,2
,,,,,,,46,15438.571736842106,1,0,1,19
,,,,,,,47,17207.942000000003,1,0,1,2
,,,,,,,48,16941.118000000002,1,0,1,4
,,,,,,,49,16439.783,1,0,1,1
,,,,,,,50,15614.247727272728,1,0,1,44
,,,,,,,51,16789.11,1,0,1,1
,,,,,,,52,16977.48,1,0,1,1
,,,,,,,53,15181.546764705881,1,0,1,17
,,,,,,,54,16726.952,1,0,1,7
,,,,,,,55,16282.9855,1,0,1,2
,,,,,,,56,15719.757727272727,1,0,1,66
,,,,,,,57,17550.203,1,0,1,1
,,,,,,,58,17075.133,1,0,1,1
,,,,,,,59,15618.533043478259,1,0,1,46
,,,,,,,60,17166.59725,1,0,1,4
,,,,,,,61,14954.555717391306,1,0,1,92
,,,,,,,62,16980.961,1,0,1,4
,,,,,,,63,14876.867250000001,1,0,1,20
,,,,,,,64,16862.189,1,0,1,1
,,,,,,,65,16574.035,1,0,1,2
,,,,,,,66,15256.129666666668,1,0,1,3
,,,,,,,67,14418.529689655179,1,0,1,87
,,,,,,,68,15356.7145,1,0,1,2
,,,,,,,69,16527.664,1,0,1,1
,,,,,,,70,16490.162500000002,1,0,1,4
,,,,,,,71,14622.931849999999,1,0,1,20
,,,,,,,72,16517.04325,1,0,1,4
,,,,,,,73,14585.034913043479,1,0,1,46
,,,,,,,74,15627.313,1,0,1,1
,,,,,,,75,15170.2835,1,0,1,2
,,,,,,,76,15121.690879310343,1,0,1,58
,,,,,,,77,12403.488,1,0,1,1
,,,,,,,78,12665.163,1,0,1,6
,,,,,,,79,15721.2,1,0,1,1
,,,,,,,80,16856.238,1,0,1,1
,,,,,,,81,16812.648,1,0,1,1
,,,,,,,82,16807.385,1,0,1,1
,,,,,,,83,16114.572,1,0,1,1
,,,,,,,84,16365.393,1,0,1,1
,,,,,,,85,16048.171,1,0,1,1
,,,,,,,86,15260.354,1,0,1,1
,,,,,,,87,13848.806400000001,1,0,1,15
,,,,,,,88,14256.898,1,0,1,1
,,,,,,,89,15594.625,1,0,1,1
,,,,,,,90,15688.137,1,0,1,1
,,,,,,,91,16312.95375,1,0,1,4
,,,,,,,92,14965.74,1,0,1,4
,,,,,,,93,15666.722,1,0,1,1
,,,,,,,94,13907.80246153846,1,0,1,39
,,,,,,,95,15380.319,1,0,1,1
,,,,,,,96,14306.79319047619,1,0,1,21
,,,,,,,97,14169.353,1,0,1,1
,,,,,,,98,16070.029333333334,1,0,1,6
,,,,,,,99,15651.395,1,0,1,1
,,,,,,,100,14170.654075000002,1,0,1,40
,,,,,,,101,13656.055,1,0,1,1
,,,,,,,102,15414.416000000001,1,0,1,5
,,,,,,,103,14874.416,1,0,1,1
,,,,,,,104,14893.4035,1,0,1,2
,,,,,,,105,13650.565353846157,1,0,1,65
,,,,,,,106,15641.8312,1,0,1,5
,,,,,,,107,14616.64452631579,1,0,1,19
,,,,,,,108,16540.336,1,0,1,1
,,,,,,,109,16510.191,1,0,1,1
,,,,,,,110,14666.729453333333,1,0,1,75
,,,,,,,111,14700.73,1,0,1,1
,,,,,,,112,14678.885,1,0,1,1
,,,,,,,113,14707.798,1,0,1,1
,,,,,,,114,14336.974171875001,1,0,1,64
,,,,,,,115,15407.181,1,0,1,1
,,,,,,,116,15518.8215,1,0,1,4
,,,,,,,117,14917.648,1,0,1,1
,,,,,,,118,14764.562966666663,1,0,1,90
,,,,,,,119,15217.32,1,0,1,1
,,,,,,,120,14954.59759090909,1,0,1,22
,,,,,,,121,16910.49242857143,1,0,1,7
,,,,,,,122,14532.290235294118,1,0,1,17
,,,,,,,123,16206.417285714286,1,0,1,7
,,,,,,,124,14569.386500000002,1,0,1,42
,,,,,,,125,16006.975,1,0,1,1
,,,,,,,126,16247.416,1,0,1,3
,,,,,,,127,15594.234,1,0,1,1
,,,,,,,128,14534.190599999998,1,0,1,65
,,,,,,,129,14746.517,1,0,1,1
,,,,,,,130,15605.561,1,0,1,1
,,,,,,,131,15804.128,1,0,1,2
,,,,,,,132,15026.710333333334,1,0,1,3
,,,,,,,133,14357.795,1,0,1,1
,,,,,,,134,14468.197,1,0,1,1
,,,,,,,135,13911.427799999998,1,0,1,45
,,,,,,,136,14268.733,1,0,1,2
,,,,,,,137,14055.089,1,0,1,1
,,,,,,,138,13117.659846153845,1,0,1,13
,,,,,,,139,13912.883,1,0,1,1
,,,,,,,140,14473.705666666667,1,0,1,18
,,,,,,,141,10263.845,1,0,1,1
,,,,,,,142,10474.789999999999,1,0,1,5
,,,,,,,143,13688.421,1,0,1,1
,,,,,,,144,15231.6555,1,0,1,4
,,,,,,,145,15097.386,1,0,1,1
,,,,,,,146,14929.976666666667,1,0,1,3
,,,,,,,147,15409.718,1,0,1,2
,,,,,,,148,15146.499333333333,1,0,1,6
,,,,,,,149,11240.6795,1,0,1,6
,,,,,,,150,13775.911,1,0,1,1
,,,,,,,151,15129.327,1,0,1,1
,,,,,,,152,15593.082,1,0,1,1
,,,,,,,153,15395.072,1,0,1,1
,,,,,,,154,15446.131,1,0,1,1
,,,,,,,155,15241.432999999999,1,0,1,3
,,,,,,,156,14342.418,1,0,1,1
,,,,,,,157,14439.081,1,0,1,1
,,,,,,,158,14847.224,1,0,1,1
,,,,,,,159,14909.780799999999,1,0,1,5
,,,,,,,160,12939.849,1,0,1,1
,,,,,,,161,11275.716,1,0,1,2
