Qt_Data_Points,Max_Rel_TimeStep
5660,30
5851,29
5552,32
5126,44
5331,40
5269,36
5334,48
5254,64
5306,22
5507,22
5255,50
5361,19
5067,29
4980,42
5089,42
4883,28
