Qt_Data_Points,Max_Rel_TimeStep
260,498
305,455
313,417
347,406
304,575
308,574
355,422
361,620
352,413
380,642
345,368
337,435
341,350
284,357
370,523
357,428
360,358
347,518
326,417
260,441
314,446
313,425
269,610
