Qt_Data_Points,Max_Rel_TimeStep
325,497
384,455
402,290
419,400
363,575
392,574
408,359
428,479
404,405
434,641
443,350
417,435
400,350
343,357
449,523
419,428
423,353
402,504
397,417
306,441
384,352
379,425
337,355
