Cost_of_Demand_Curtailment_per_MW,Demand_Segment,Max_Demand_Curtailment,Rep_Periods,Sub_Weights,Timesteps_per_Rep_Period,Voll,Time_Index,Demand_MW_z1,Rel_TimeStep
1.0,1.0,1.0,1.0,200928.0,200928.0,50000.0,1.0,15866.472820621468,1416.0
,,,,,,,2.0,14348.544599462366,744.0
,,,,,,,3.0,14478.65519421729,5136.0
,,,,,,,4.0,14275.270669444444,720.0
,,,,,,,5.0,15827.355486111113,720.0
,,,,,,,6.0,15927.656416666665,24.0
,,,,,,,7.0,15773.932692528735,1392.0
,,,,,,,8.0,14991.09015456989,744.0
,,,,,,,9.0,14748.0256875,24.0
,,,,,,,10.0,15018.567068955399,5112.0
,,,,,,,11.0,13292.219083333335,24.0
,,,,,,,12.0,14071.558548850575,696.0
,,,,,,,13.0,14908.32777638889,720.0
,,,,,,,14.0,16034.458833333332,48.0
,,,,,,,15.0,15256.698265350877,1368.0
,,,,,,,16.0,14472.792471774195,744.0
,,,,,,,17.0,13771.154020833332,48.0
,,,,,,,18.0,15269.767940055028,5088.0
,,,,,,,19.0,14409.954583333334,48.0
,,,,,,,20.0,14484.850540178573,672.0
,,,,,,,21.0,15581.75714027778,720.0
,,,,,,,22.0,15676.118166666665,72.0
,,,,,,,23.0,16346.45594345238,1344.0
,,,,,,,24.0,14401.322580645161,744.0
,,,,,,,25.0,14659.916666666666,72.0
,,,,,,,26.0,14517.30381121643,5064.0
,,,,,,,27.0,12837.708333333334,72.0
,,,,,,,28.0,13984.279320987655,648.0
,,,,,,,29.0,15326.380555555555,720.0
,,,,,,,30.0,13740.708333333334,96.0
,,,,,,,31.0,16320.083333333334,1320.0
,,,,,,,32.0,14400.75,744.0
,,,,,,,33.0,14496.46875,96.0
,,,,,,,34.0,14597.0001984127,5040.0
,,,,,,,35.0,13757.34375,96.0
,,,,,,,36.0,14211.149038461539,624.0
,,,,,,,37.0,15638.441666666668,720.0
,,,,,,,38.0,14628.866666666667,120.0
,,,,,,,39.0,15982.238425925925,1296.0
,,,,,,,40.0,14969.184139784946,744.0
,,,,,,,41.0,13826.166666666666,120.0
,,,,,,,42.0,15299.81808213716,5016.0
,,,,,,,43.0,13921.55,120.0
,,,,,,,44.0,14353.91,600.0
,,,,,,,45.0,15851.529166666667,720.0
,,,,,,,46.0,15484.791666666666,144.0
,,,,,,,47.0,15266.466981132075,1272.0
,,,,,,,48.0,14543.40994623656,744.0
,,,,,,,49.0,13600.673611111111,144.0
,,,,,,,50.0,14891.86298076923,4992.0
,,,,,,,51.0,14089.263888888889,144.0
,,,,,,,52.0,14013.980902777777,576.0
,,,,,,,53.0,14893.363888888889,720.0
,,,,,,,54.0,14205.30357142857,168.0
,,,,,,,55.0,16005.132211538461,1248.0
,,,,,,,56.0,14833.255376344086,744.0
,,,,,,,57.0,14207.029761904761,168.0
,,,,,,,58.0,14998.20350241546,4968.0
,,,,,,,59.0,13975.238095238095,168.0
,,,,,,,60.0,14541.327898550724,552.0
,,,,,,,61.0,15692.980555555556,720.0
,,,,,,,62.0,15623.942708333334,192.0
,,,,,,,63.0,15435.208333333334,1224.0
,,,,,,,64.0,14632.815188172042,744.0
,,,,,,,65.0,14164.572916666666,192.0
,,,,,,,66.0,14701.915655339806,4944.0
,,,,,,,67.0,13739.989583333334,192.0
,,,,,,,68.0,14223.626893939394,528.0
,,,,,,,69.0,15042.461111111112,720.0
,,,,,,,70.0,15551.569444444445,216.0
,,,,,,,71.0,15403.2075,1200.0
,,,,,,,72.0,13975.96438172043,744.0
,,,,,,,73.0,13314.125,216.0
,,,,,,,74.0,13992.355894308943,4920.0
,,,,,,,75.0,13373.86574074074,216.0
,,,,,,,76.0,13336.019841269841,504.0
,,,,,,,77.0,15255.365277777777,720.0
,,,,,,,78.0,15463.704166666666,240.0
,,,,,,,79.0,15026.450680272108,1176.0
,,,,,,,80.0,13698.489247311827,744.0
,,,,,,,81.0,12840.025,240.0
,,,,,,,82.0,14867.458333333334,4896.0
,,,,,,,83.0,13889.41875,240.0
,,,,,,,84.0,13694.691666666668,480.0
,,,,,,,85.0,15402.881944444445,720.0
,,,,,,,86.0,15013.522727272728,264.0
,,,,,,,87.0,15425.331597222223,1152.0
,,,,,,,88.0,14127.198924731183,744.0
,,,,,,,89.0,13314.484848484848,264.0
,,,,,,,90.0,14553.687807881774,4872.0
,,,,,,,91.0,13241.66856060606,264.0
,,,,,,,92.0,13328.69956140351,456.0
,,,,,,,93.0,14450.976388888888,720.0
,,,,,,,94.0,14757.463194444446,288.0
,,,,,,,95.0,14564.712765957447,1128.0
,,,,,,,96.0,13464.471908602152,744.0
,,,,,,,97.0,12850.712152777776,288.0
,,,,,,,98.0,14604.568378712871,4848.0
,,,,,,,99.0,13354.63263888889,288.0
,,,,,,,100.0,13943.811805555555,432.0
,,,,,,,101.0,14561.288055555553,720.0
,,,,,,,102.0,14884.23301282051,312.0
,,,,,,,103.0,15191.088768115942,1104.0
,,,,,,,104.0,14055.580376344087,744.0
,,,,,,,105.0,13350.302243589744,312.0
,,,,,,,106.0,14559.847968490878,4824.0
,,,,,,,107.0,13548.320512820514,312.0
,,,,,,,108.0,14150.914705882353,408.0
,,,,,,,109.0,15212.317777777778,720.0
,,,,,,,110.0,15903.41488095238,336.0
,,,,,,,111.0,15607.040462962963,1080.0
,,,,,,,112.0,14690.492607526881,744.0
,,,,,,,113.0,13138.72380952381,336.0
,,,,,,,114.0,14090.787916666666,4800.0
,,,,,,,115.0,13295.441964285714,336.0
,,,,,,,116.0,13995.1703125,384.0
,,,,,,,117.0,14461.513194444444,720.0
,,,,,,,118.0,15755.465277777777,360.0
,,,,,,,119.0,15914.03683712121,1056.0
,,,,,,,120.0,14510.901209677419,744.0
,,,,,,,121.0,13139.507499999998,360.0
,,,,,,,122.0,14363.37361809045,4776.0
,,,,,,,123.0,12732.293333333333,360.0
,,,,,,,124.0,13217.410555555554,360.0
,,,,,,,125.0,13522.891111111114,720.0
,,,,,,,126.0,14553.642190104167,384.0
,,,,,,,127.0,14544.238084302326,1032.0
