Cost_of_Demand_Curtailment_per_MW,Demand_Segment,Max_Demand_Curtailment,Rep_Periods,Sub_Weights,Timesteps_per_Rep_Period,Voll,Time_Index,Demand_MW_z1,Rep_Period,START_SUBPERIODS,INTERIOR_SUBPERIODS
,,,,,,,34.0,14693.296,18.0,0.0,1.0
,,,,,,,35.0,15103.204,18.0,0.0,1.0
,,,,,,,36.0,15222.323,18.0,0.0,1.0
,,,,,,,37.0,15164.933,18.0,0.0,1.0
,,,,,,,38.0,15034.923,18.0,0.0,1.0
,,,,,,,39.0,14941.903,18.0,0.0,1.0
,,,,,,,40.0,15094.608,18.0,0.0,1.0
,,,,,,,41.0,16105.128,18.0,0.0,1.0
,,,,,,,42.0,17003.63,18.0,0.0,1.0
,,,,,,,43.0,16724.94,18.0,0.0,1.0
,,,,,,,44.0,16209.934,18.0,0.0,1.0
,,,,,,,45.0,15503.323,18.0,0.0,1.0
,,,,,,,46.0,14448.368,18.0,0.0,1.0
,,,,,,,47.0,13157.041,18.0,0.0,1.0
,,,,,,,48.0,12027.134,18.0,0.0,1.0
,,,,,,,49.0,11304.673,18.0,0.0,1.0
,,,,,,,50.0,10878.527,18.0,0.0,1.0
,,,,,,,51.0,10694.944,18.0,0.0,1.0
,,,,,,,52.0,10712.661,18.0,0.0,1.0
,,,,,,,53.0,11085.471,18.0,0.0,1.0
,,,,,,,54.0,12161.982,18.0,0.0,1.0
,,,,,,,55.0,13998.187,18.0,0.0,1.0
,,,,,,,56.0,15076.201,18.0,0.0,1.0
,,,,,,,57.0,15344.825,18.0,0.0,1.0
,,,,,,,58.0,15547.121,18.0,0.0,1.0
,,,,,,,59.0,15753.54,18.0,0.0,1.0
,,,,,,,60.0,15839.536,18.0,0.0,1.0
,,,,,,,61.0,15836.723,18.0,0.0,1.0
,,,,,,,62.0,15838.613,18.0,0.0,1.0
,,,,,,,63.0,15729.823,18.0,0.0,1.0
,,,,,,,64.0,15876.814,18.0,0.0,1.0
,,,,,,,65.0,16730.719,18.0,0.0,1.0
,,,,,,,66.0,17331.48,18.0,0.0,1.0
,,,,,,,67.0,17105.633,18.0,0.0,1.0
,,,,,,,68.0,16561.73,18.0,0.0,1.0
,,,,,,,69.0,15780.501,18.0,0.0,1.0
,,,,,,,70.0,14633.199,18.0,0.0,1.0
,,,,,,,71.0,13258.515,18.0,0.0,1.0
,,,,,,,72.0,12057.303,18.0,0.0,1.0
,,,,,,,73.0,11289.185,18.0,0.0,1.0
,,,,,,,74.0,10857.943,18.0,0.0,1.0
,,,,,,,75.0,10648.742,18.0,0.0,1.0
,,,,,,,76.0,10658.743,18.0,0.0,1.0
,,,,,,,77.0,10999.819,18.0,0.0,1.0
,,,,,,,78.0,12036.436,18.0,0.0,1.0
,,,,,,,79.0,13818.937,18.0,0.0,1.0
,,,,,,,80.0,14838.196,18.0,0.0,1.0
,,,,,,,81.0,15056.122,18.0,0.0,1.0
,,,,,,,82.0,15162.093,18.0,0.0,1.0
,,,,,,,83.0,15225.653,18.0,0.0,1.0
,,,,,,,84.0,15184.895,18.0,0.0,1.0
,,,,,,,85.0,15122.433,18.0,0.0,1.0
,,,,,,,86.0,15046.492,18.0,0.0,1.0
,,,,,,,87.0,14901.773,18.0,0.0,1.0
,,,,,,,88.0,14953.12,18.0,0.0,1.0
,,,,,,,89.0,15794.044,18.0,0.0,1.0
,,,,,,,90.0,16791.261,18.0,0.0,1.0
,,,,,,,91.0,16745.872,18.0,0.0,1.0
,,,,,,,92.0,16367.62,18.0,0.0,1.0
,,,,,,,93.0,15791.17,18.0,0.0,1.0
,,,,,,,94.0,14835.925,18.0,0.0,1.0
,,,,,,,95.0,13569.037,18.0,0.0,1.0
,,,,,,,96.0,12523.093,18.0,0.0,1.0
,,,,,,,97.0,11863.382,18.0,0.0,1.0
,,,,,,,98.0,11531.178,18.0,0.0,1.0
,,,,,,,99.0,11418.44,18.0,0.0,1.0
,,,,,,,100.0,11485.258,18.0,0.0,1.0
,,,,,,,101.0,11929.519,18.0,0.0,1.0
,,,,,,,102.0,13072.526,18.0,0.0,1.0
,,,,,,,103.0,14996.88,18.0,0.0,1.0
,,,,,,,104.0,16018.355,18.0,0.0,1.0
,,,,,,,105.0,16152.103,18.0,0.0,1.0
,,,,,,,106.0,16199.757,18.0,0.0,1.0
,,,,,,,107.0,16248.678,18.0,0.0,1.0
,,,,,,,108.0,16242.122,18.0,0.0,1.0
,,,,,,,109.0,16137.529,18.0,0.0,1.0
,,,,,,,110.0,16017.462,18.0,0.0,1.0
,,,,,,,111.0,15860.502,18.0,0.0,1.0
,,,,,,,112.0,15987.11,18.0,0.0,1.0
,,,,,,,113.0,16888.611,18.0,0.0,1.0
,,,,,,,114.0,17872.667,18.0,0.0,1.0
,,,,,,,115.0,17802.292,18.0,0.0,1.0
,,,,,,,116.0,17394.681,18.0,0.0,1.0
,,,,,,,117.0,16733.511,18.0,0.0,1.0
,,,,,,,118.0,15707.211,18.0,0.0,1.0
,,,,,,,119.0,14363.991,18.0,0.0,1.0
,,,,,,,120.0,13185.771,18.0,0.0,1.0
,,,,,,,121.0,12436.953,18.0,0.0,1.0
,,,,,,,122.0,12009.448,18.0,0.0,1.0
,,,,,,,123.0,11823.261,18.0,0.0,1.0
,,,,,,,124.0,11848.412,18.0,0.0,1.0
,,,,,,,125.0,12191.338,18.0,0.0,1.0
,,,,,,,126.0,13193.054,18.0,0.0,1.0
,,,,,,,127.0,14916.579,18.0,0.0,1.0
,,,,,,,128.0,16036.96,18.0,0.0,1.0
,,,,,,,129.0,16293.206,18.0,0.0,1.0
,,,,,,,130.0,16456.889,18.0,0.0,1.0
,,,,,,,131.0,16515.203,18.0,0.0,1.0
,,,,,,,132.0,16410.315,18.0,0.0,1.0
,,,,,,,133.0,16232.805,18.0,0.0,1.0
,,,,,,,134.0,16101.456,18.0,0.0,1.0
,,,,,,,135.0,15940.414,18.0,0.0,1.0
,,,,,,,136.0,15992.226,18.0,0.0,1.0
,,,,,,,137.0,16731.527,18.0,0.0,1.0
,,,,,,,138.0,17566.427,18.0,0.0,1.0
,,,,,,,139.0,17367.256,18.0,0.0,1.0
,,,,,,,140.0,16919.581,18.0,0.0,1.0
,,,,,,,141.0,16359.159,18.0,0.0,1.0
,,,,,,,142.0,15621.136,18.0,0.0,1.0
,,,,,,,143.0,14618.254,18.0,0.0,1.0
,,,,,,,144.0,13628.714,18.0,0.0,1.0
,,,,,,,145.0,12922.554,18.0,0.0,1.0
,,,,,,,146.0,12505.223,18.0,0.0,1.0
,,,,,,,147.0,12302.525,18.0,0.0,1.0
,,,,,,,148.0,12256.279,18.0,0.0,1.0
,,,,,,,149.0,12396.38,18.0,0.0,1.0
,,,,,,,150.0,12806.177,18.0,0.0,1.0
,,,,,,,151.0,13531.096,18.0,0.0,1.0
,,,,,,,152.0,14381.122,18.0,0.0,1.0
,,,,,,,153.0,15279.652,18.0,0.0,1.0
,,,,,,,154.0,15952.246,18.0,0.0,1.0
,,,,,,,155.0,16381.022,18.0,0.0,1.0
,,,,,,,156.0,16660.544,18.0,0.0,1.0
,,,,,,,157.0,16777.904,18.0,0.0,1.0
,,,,,,,158.0,16769.032,18.0,0.0,1.0
,,,,,,,159.0,16714.127,18.0,0.0,1.0
,,,,,,,160.0,16818.719,18.0,0.0,1.0
,,,,,,,161.0,17542.648,18.0,0.0,1.0
,,,,,,,162.0,18286.259,18.0,0.0,1.0
,,,,,,,163.0,18061.618,18.0,0.0,1.0
,,,,,,,164.0,17463.414,18.0,0.0,1.0
,,,,,,,165.0,16799.012,18.0,0.0,1.0
,,,,,,,166.0,15958.509,18.0,0.0,1.0
,,,,,,,167.0,14944.06,18.0,0.0,1.0
,,,,,,,168.0,13966.832,18.0,0.0,1.0
,,,,,,,169.0,13232.991,18.0,0.0,1.0
,,,,,,,170.0,12779.315,18.0,0.0,1.0
,,,,,,,171.0,12579.946,18.0,0.0,1.0
,,,,,,,172.0,12553.813,18.0,0.0,1.0
,,,,,,,173.0,12682.597,18.0,0.0,1.0
,,,,,,,174.0,13038.673,18.0,0.0,1.0
,,,,,,,175.0,13633.177,18.0,0.0,1.0
,,,,,,,176.0,14288.314,18.0,0.0,1.0
,,,,,,,177.0,15066.586,18.0,0.0,1.0
,,,,,,,178.0,15638.941,18.0,0.0,1.0
,,,,,,,179.0,15972.323,18.0,0.0,1.0
,,,,,,,180.0,16118.071,18.0,0.0,1.0
,,,,,,,181.0,16134.112,18.0,0.0,1.0
,,,,,,,182.0,16023.521,18.0,0.0,1.0
,,,,,,,183.0,15890.515,18.0,0.0,1.0
,,,,,,,184.0,16080.561,18.0,0.0,1.0
,,,,,,,185.0,17087.122,18.0,0.0,1.0
,,,,,,,186.0,18209.862,18.0,0.0,1.0
,,,,,,,187.0,18121.097,18.0,0.0,1.0
,,,,,,,188.0,17693.877,18.0,0.0,1.0
,,,,,,,189.0,17117.503,18.0,0.0,1.0
,,,,,,,190.0,16172.57,18.0,0.0,1.0
,,,,,,,191.0,15029.267,18.0,0.0,1.0
,,,,,,,192.0,14101.499,18.0,0.0,1.0
,,,,,,,193.0,13511.286,18.0,0.0,1.0
,,,,,,,194.0,13261.06,18.0,0.0,1.0
,,,,,,,195.0,13210.664,18.0,0.0,1.0
,,,,,,,196.0,13337.312,18.0,0.0,1.0
,,,,,,,197.0,13784.702,18.0,0.0,1.0
,,,,,,,198.0,14937.591,18.0,0.0,1.0
,,,,,,,199.0,16905.501,18.0,0.0,1.0
,,,,,,,200.0,17972.52,18.0,0.0,1.0
,,,,,,,201.0,18125.021,18.0,0.0,1.0
,,,,,,,202.0,18170.476,18.0,0.0,1.0
,,,,,,,203.0,18157.015,18.0,0.0,1.0
,,,,,,,204.0,18037.474,18.0,0.0,1.0
,,,,,,,205.0,17807.34,18.0,0.0,1.0
,,,,,,,206.0,17660.39,18.0,0.0,1.0
,,,,,,,207.0,17492.375,18.0,0.0,1.0
,,,,,,,208.0,17518.322,18.0,0.0,1.0
,,,,,,,209.0,18212.007,18.0,0.0,1.0
,,,,,,,210.0,19304.508,18.0,0.0,1.0
,,,,,,,211.0,19268.092,18.0,0.0,1.0
,,,,,,,212.0,18859.106,18.0,0.0,1.0
,,,,,,,213.0,18203.666,18.0,0.0,1.0
,,,,,,,214.0,17099.833,18.0,0.0,1.0
,,,,,,,215.0,15762.604,18.0,0.0,1.0
,,,,,,,216.0,14608.002,18.0,0.0,1.0
,,,,,,,217.0,13922.003,18.0,0.0,1.0
,,,,,,,218.0,13541.916,18.0,0.0,1.0
,,,,,,,219.0,13386.448,18.0,0.0,1.0
,,,,,,,220.0,13462.328,18.0,0.0,1.0
,,,,,,,221.0,13842.992,18.0,0.0,1.0
,,,,,,,222.0,14930.901,18.0,0.0,1.0
,,,,,,,223.0,16768.148,18.0,0.0,1.0
,,,,,,,224.0,17678.862,18.0,0.0,1.0
,,,,,,,225.0,17809.797,18.0,0.0,1.0
,,,,,,,226.0,17766.606,18.0,0.0,1.0
,,,,,,,227.0,17632.715,18.0,0.0,1.0
,,,,,,,228.0,17418.922,18.0,0.0,1.0
,,,,,,,229.0,17066.105,18.0,0.0,1.0
,,,,,,,230.0,16777.276,18.0,0.0,1.0
,,,,,,,231.0,16543.142,18.0,0.0,1.0
,,,,,,,232.0,16567.201,18.0,0.0,1.0
,,,,,,,233.0,17340.209,18.0,0.0,1.0
,,,,,,,234.0,18195.17,18.0,0.0,1.0
,,,,,,,235.0,17956.915,18.0,0.0,1.0
,,,,,,,236.0,17429.636,18.0,0.0,1.0
,,,,,,,237.0,16675.34,18.0,0.0,1.0
,,,,,,,238.0,15485.106,18.0,0.0,1.0
,,,,,,,239.0,14110.475,18.0,0.0,1.0
,,,,,,,240.0,12855.179,18.0,0.0,1.0
,,,,,,,241.0,12018.603,18.0,0.0,1.0
,,,,,,,242.0,11511.194,18.0,0.0,1.0
,,,,,,,243.0,11268.561,18.0,0.0,1.0
,,,,,,,244.0,11245.037,18.0,0.0,1.0
,,,,,,,245.0,11536.489,18.0,0.0,1.0
,,,,,,,246.0,12505.953,18.0,0.0,1.0
,,,,,,,247.0,14229.299,18.0,0.0,1.0
,,,,,,,248.0,15223.992,18.0,0.0,1.0
,,,,,,,249.0,15229.193,18.0,0.0,1.0
,,,,,,,250.0,15127.122,18.0,0.0,1.0
,,,,,,,251.0,15112.33,18.0,0.0,1.0
,,,,,,,252.0,15040.854,18.0,0.0,1.0
,,,,,,,253.0,14885.961,18.0,0.0,1.0
,,,,,,,254.0,14740.763,18.0,0.0,1.0
,,,,,,,255.0,14598.051,18.0,0.0,1.0
,,,,,,,256.0,14634.269,18.0,0.0,1.0
,,,,,,,257.0,15412.637,18.0,0.0,1.0
,,,,,,,258.0,16465.489,18.0,0.0,1.0
,,,,,,,259.0,16387.728,18.0,0.0,1.0
,,,,,,,260.0,15992.594,18.0,0.0,1.0
,,,,,,,261.0,15362.154,18.0,0.0,1.0
,,,,,,,262.0,14349.346,18.0,0.0,1.0
,,,,,,,263.0,13007.531,18.0,0.0,1.0
,,,,,,,264.0,11869.632,18.0,0.0,1.0
,,,,,,,265.0,11136.997,18.0,0.0,1.0
,,,,,,,266.0,10721.673,18.0,0.0,1.0
,,,,,,,267.0,10504.537,18.0,0.0,1.0
,,,,,,,268.0,10472.335,18.0,0.0,1.0
,,,,,,,269.0,10771.129,18.0,0.0,1.0
,,,,,,,270.0,11768.575,18.0,0.0,1.0
,,,,,,,271.0,13559.212,18.0,0.0,1.0
,,,,,,,272.0,14603.759,18.0,0.0,1.0
,,,,,,,273.0,14755.877,18.0,0.0,1.0
,,,,,,,274.0,14844.337,18.0,0.0,1.0
,,,,,,,275.0,14905.8,18.0,0.0,1.0
,,,,,,,276.0,14868.137,18.0,0.0,1.0
,,,,,,,277.0,14772.596,18.0,0.0,1.0
,,,,,,,278.0,14700.354,18.0,0.0,1.0
,,,,,,,279.0,14559.182,18.0,0.0,1.0
,,,,,,,280.0,14621.982,18.0,0.0,1.0
,,,,,,,281.0,15267.812,18.0,0.0,1.0
,,,,,,,282.0,16034.249,18.0,0.0,1.0
,,,,,,,283.0,15867.856,18.0,0.0,1.0
,,,,,,,284.0,15397.015,18.0,0.0,1.0
,,,,,,,285.0,14742.097,18.0,0.0,1.0
,,,,,,,286.0,13747.386,18.0,0.0,1.0
,,,,,,,287.0,12484.481,18.0,0.0,1.0
,,,,,,,288.0,11351.879,18.0,0.0,1.0
,,,,,,,289.0,10613.808,18.0,0.0,1.0
,,,,,,,290.0,10191.232,18.0,0.0,1.0
,,,,,,,291.0,9989.207,18.0,0.0,1.0
,,,,,,,292.0,9980.084,18.0,0.0,1.0
,,,,,,,293.0,10294.553,18.0,0.0,1.0
,,,,,,,294.0,11339.411,18.0,0.0,1.0
,,,,,,,295.0,13190.826,18.0,0.0,1.0
,,,,,,,296.0,14266.199,18.0,0.0,1.0
,,,,,,,297.0,14514.225,18.0,0.0,1.0
,,,,,,,298.0,14663.01,18.0,0.0,1.0
,,,,,,,299.0,14850.099,18.0,0.0,1.0
,,,,,,,300.0,14870.677,18.0,0.0,1.0
,,,,,,,301.0,14760.282,18.0,0.0,1.0
,,,,,,,302.0,14655.204,18.0,0.0,1.0
,,,,,,,303.0,14564.915,18.0,0.0,1.0
,,,,,,,304.0,14659.314,18.0,0.0,1.0
,,,,,,,305.0,15386.746,18.0,0.0,1.0
,,,,,,,306.0,16425.974,18.0,0.0,1.0
,,,,,,,307.0,16343.162,18.0,0.0,1.0
,,,,,,,308.0,15998.376,18.0,0.0,1.0
,,,,,,,309.0,15542.143,18.0,0.0,1.0
,,,,,,,310.0,14869.403,18.0,0.0,1.0
,,,,,,,311.0,13937.881,18.0,0.0,1.0
,,,,,,,312.0,13013.883,18.0,0.0,1.0
,,,,,,,313.0,12324.374,18.0,0.0,1.0
,,,,,,,314.0,11955.864,18.0,0.0,1.0
,,,,,,,315.0,11764.209,18.0,0.0,1.0
,,,,,,,316.0,11756.611,18.0,0.0,1.0
,,,,,,,317.0,11924.123,18.0,0.0,1.0
,,,,,,,318.0,12427.256,18.0,0.0,1.0
,,,,,,,319.0,13259.411,18.0,0.0,1.0
,,,,,,,320.0,14104.629,18.0,0.0,1.0
,,,,,,,321.0,14938.683,18.0,0.0,1.0
,,,,,,,322.0,15499.363,18.0,0.0,1.0
,,,,,,,323.0,15693.697,18.0,0.0,1.0
,,,,,,,324.0,15585.953,18.0,0.0,1.0
,,,,,,,325.0,15375.736,18.0,0.0,1.0
,,,,,,,326.0,15150.671,18.0,0.0,1.0
,,,,,,,327.0,15072.633,18.0,0.0,1.0
,,,,,,,328.0,15205.165,18.0,0.0,1.0
,,,,,,,329.0,15946.414,18.0,0.0,1.0
,,,,,,,330.0,16700.762,18.0,0.0,1.0
,,,,,,,331.0,16518.452,18.0,0.0,1.0
,,,,,,,332.0,16073.456,18.0,0.0,1.0
,,,,,,,333.0,15514.378,18.0,0.0,1.0
,,,,,,,334.0,14799.786,18.0,0.0,1.0
,,,,,,,335.0,13965.411,18.0,0.0,1.0
,,,,,,,336.0,13106.058,18.0,0.0,1.0
,,,,,,,337.0,12298.857,18.0,0.0,1.0
,,,,,,,338.0,11794.132,18.0,0.0,1.0
,,,,,,,339.0,11561.657,18.0,0.0,1.0
,,,,,,,340.0,11515.941,18.0,0.0,1.0
,,,,,,,341.0,11597.943,18.0,0.0,1.0
,,,,,,,342.0,11894.229,18.0,0.0,1.0
,,,,,,,343.0,12453.595,18.0,0.0,1.0
,,,,,,,344.0,13058.529,18.0,0.0,1.0
,,,,,,,345.0,13793.732,18.0,0.0,1.0
,,,,,,,346.0,14271.017,18.0,0.0,1.0
,,,,,,,347.0,14529.103,18.0,0.0,1.0
,,,,,,,348.0,14583.305,18.0,0.0,1.0
,,,,,,,349.0,14486.931,18.0,0.0,1.0
,,,,,,,350.0,14215.132,18.0,0.0,1.0
,,,,,,,351.0,14041.295,18.0,0.0,1.0
,,,,,,,352.0,14180.81,18.0,0.0,1.0
,,,,,,,353.0,14990.963,18.0,0.0,1.0
,,,,,,,354.0,16203.972,18.0,0.0,1.0
,,,,,,,355.0,16220.549,18.0,0.0,1.0
,,,,,,,356.0,15755.429,18.0,0.0,1.0
,,,,,,,357.0,15364.48,18.0,0.0,1.0
,,,,,,,358.0,14685.416,18.0,0.0,1.0
,,,,,,,359.0,13771.959,18.0,0.0,1.0
,,,,,,,360.0,12928.219,18.0,0.0,1.0
,,,,,,,361.0,12326.572,18.0,0.0,1.0
,,,,,,,362.0,12007.894,18.0,0.0,1.0
,,,,,,,363.0,11917.762,18.0,0.0,1.0
,,,,,,,364.0,12011.039,18.0,0.0,1.0
,,,,,,,365.0,12378.906,18.0,0.0,1.0
,,,,,,,366.0,13266.049,18.0,0.0,1.0
,,,,,,,367.0,14529.498,18.0,0.0,1.0
,,,,,,,368.0,15489.069,18.0,0.0,1.0
,,,,,,,369.0,16098.361,18.0,0.0,1.0
,,,,,,,370.0,16323.094,18.0,0.0,1.0
,,,,,,,371.0,16395.271,18.0,0.0,1.0
,,,,,,,372.0,16265.213,18.0,0.0,1.0
,,,,,,,373.0,16006.005,18.0,0.0,1.0
,,,,,,,374.0,15733.458,18.0,0.0,1.0
,,,,,,,375.0,15470.504,18.0,0.0,1.0
,,,,,,,376.0,15464.484,18.0,0.0,1.0
,,,,,,,377.0,16160.568,18.0,0.0,1.0
,,,,,,,378.0,17335.603,18.0,0.0,1.0
,,,,,,,379.0,17201.216,18.0,0.0,1.0
,,,,,,,380.0,16686.429,18.0,0.0,1.0
,,,,,,,381.0,15968.093,18.0,0.0,1.0
,,,,,,,382.0,14884.169,18.0,0.0,1.0
,,,,,,,383.0,13582.136,18.0,0.0,1.0
,,,,,,,384.0,12468.662,18.0,0.0,1.0
,,,,,,,385.0,11794.299,18.0,0.0,1.0
,,,,,,,386.0,11437.565,18.0,0.0,1.0
,,,,,,,387.0,11283.869,18.0,0.0,1.0
,,,,,,,388.0,11333.929,18.0,0.0,1.0
,,,,,,,389.0,11721.442,18.0,0.0,1.0
,,,,,,,390.0,12837.48,18.0,0.0,1.0
,,,,,,,391.0,14738.138,18.0,0.0,1.0
,,,,,,,392.0,15728.369,18.0,0.0,1.0
,,,,,,,393.0,15829.326,18.0,0.0,1.0
,,,,,,,394.0,15808.873,18.0,0.0,1.0
,,,,,,,395.0,15774.969,18.0,0.0,1.0
,,,,,,,396.0,15675.253,18.0,0.0,1.0
,,,,,,,397.0,15498.259,18.0,0.0,1.0
,,,,,,,398.0,15446.915,18.0,0.0,1.0
,,,,,,,399.0,15379.285,18.0,0.0,1.0
,,,,,,,400.0,15541.211,18.0,0.0,1.0
,,,,,,,401.0,16259.662,18.0,0.0,1.0
,,,,,,,402.0,17110.747,18.0,0.0,1.0
,,,,,,,403.0,16990.97,18.0,0.0,1.0
,,,,,,,404.0,16508.419,18.0,0.0,1.0
,,,,,,,405.0,15803.587,18.0,0.0,1.0
,,,,,,,406.0,14744.532,18.0,0.0,1.0
,,,,,,,407.0,13440.742,18.0,0.0,1.0
,,,,,,,408.0,12322.694,18.0,0.0,1.0
,,,,,,,409.0,11601.076,18.0,0.0,1.0
,,,,,,,410.0,11216.449,18.0,0.0,1.0
,,,,,,,411.0,11025.396,18.0,0.0,1.0
,,,,,,,412.0,11026.512,18.0,0.0,1.0
,,,,,,,413.0,11371.228,18.0,0.0,1.0
,,,,,,,414.0,12400.962,18.0,0.0,1.0
,,,,,,,415.0,14147.484,18.0,0.0,1.0
,,,,,,,416.0,15275.861,18.0,0.0,1.0
,,,,,,,417.0,15605.536,18.0,0.0,1.0
,,,,,,,418.0,15753.205,18.0,0.0,1.0
,,,,,,,419.0,15885.621,18.0,0.0,1.0
,,,,,,,420.0,15941.544,18.0,0.0,1.0
,,,,,,,421.0,15888.5,18.0,0.0,1.0
,,,,,,,422.0,15839.829,18.0,0.0,1.0
,,,,,,,423.0,15689.15,18.0,0.0,1.0
,,,,,,,424.0,15717.153,18.0,0.0,1.0
,,,,,,,425.0,16310.296,18.0,0.0,1.0
,,,,,,,426.0,17129.259,18.0,0.0,1.0
,,,,,,,427.0,16983.27,18.0,0.0,1.0
,,,,,,,428.0,16516.363,18.0,0.0,1.0
,,,,,,,429.0,15839.228,18.0,0.0,1.0
,,,,,,,430.0,14787.819,18.0,0.0,1.0
,,,,,,,431.0,13463.736,18.0,0.0,1.0
,,,,,,,432.0,12351.685,18.0,0.0,1.0
,,,,,,,433.0,11630.05,18.0,0.0,1.0
,,,,,,,434.0,11225.04,18.0,0.0,1.0
,,,,,,,435.0,11021.871,18.0,0.0,1.0
,,,,,,,436.0,11052.01,18.0,0.0,1.0
,,,,,,,437.0,11405.038,18.0,0.0,1.0
,,,,,,,438.0,12464.423,18.0,0.0,1.0
,,,,,,,439.0,14321.205,18.0,0.0,1.0
,,,,,,,440.0,15323.422,18.0,0.0,1.0
,,,,,,,441.0,15400.134,18.0,0.0,1.0
,,,,,,,442.0,15352.418,18.0,0.0,1.0
,,,,,,,443.0,15327.177,18.0,0.0,1.0
,,,,,,,444.0,15240.962,18.0,0.0,1.0
,,,,,,,445.0,15047.527,18.0,0.0,1.0
,,,,,,,446.0,14942.906,18.0,0.0,1.0
,,,,,,,447.0,14824.531,18.0,0.0,1.0
,,,,,,,448.0,14872.337,18.0,0.0,1.0
,,,,,,,449.0,15545.479,18.0,0.0,1.0
,,,,,,,450.0,16461.99,18.0,0.0,1.0
,,,,,,,451.0,16378.712,18.0,0.0,1.0
,,,,,,,452.0,15958.504,18.0,0.0,1.0
,,,,,,,453.0,15309.503,18.0,0.0,1.0
,,,,,,,454.0,14334.539,18.0,0.0,1.0
,,,,,,,455.0,13048.903,18.0,0.0,1.0
,,,,,,,456.0,11972.391,18.0,0.0,1.0
,,,,,,,457.0,11279.001,18.0,0.0,1.0
,,,,,,,458.0,10923.369,18.0,0.0,1.0
,,,,,,,459.0,10775.726,18.0,0.0,1.0
,,,,,,,460.0,10795.188,18.0,0.0,1.0
,,,,,,,461.0,11157.887,18.0,0.0,1.0
,,,,,,,462.0,12176.405,18.0,0.0,1.0
,,,,,,,463.0,13979.903,18.0,0.0,1.0
,,,,,,,464.0,15027.94,18.0,0.0,1.0
,,,,,,,465.0,15317.993,18.0,0.0,1.0
,,,,,,,466.0,15456.107,18.0,0.0,1.0
,,,,,,,467.0,15555.702,18.0,0.0,1.0
,,,,,,,468.0,15417.333,18.0,0.0,1.0
,,,,,,,469.0,15236.887,18.0,0.0,1.0
,,,,,,,470.0,15265.944,18.0,0.0,1.0
,,,,,,,471.0,15098.585,18.0,0.0,1.0
,,,,,,,472.0,15053.133,18.0,0.0,1.0
,,,,,,,473.0,15514.449,18.0,0.0,1.0
,,,,,,,474.0,16182.146,18.0,0.0,1.0
,,,,,,,475.0,15937.151,18.0,0.0,1.0
,,,,,,,476.0,15431.446,18.0,0.0,1.0
,,,,,,,477.0,14847.522,18.0,0.0,1.0
,,,,,,,478.0,14037.891,18.0,0.0,1.0
,,,,,,,479.0,13011.577,18.0,0.0,1.0
,,,,,,,480.0,12005.915,18.0,0.0,1.0
,,,,,,,481.0,11232.672,18.0,0.0,1.0
,,,,,,,482.0,10756.615,18.0,0.0,1.0
,,,,,,,483.0,10501.904,18.0,0.0,1.0
,,,,,,,484.0,10408.785,18.0,0.0,1.0
,,,,,,,485.0,10495.82,18.0,0.0,1.0
,,,,,,,486.0,10894.454,18.0,0.0,1.0
,,,,,,,487.0,11638.886,18.0,0.0,1.0
,,,,,,,488.0,12428.0,18.0,0.0,1.0
,,,,,,,489.0,13298.553,18.0,0.0,1.0
,,,,,,,490.0,13904.413,18.0,0.0,1.0
