MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery,Time_Index
1,0.6073500000000001,1,0.5553147195,0.6067499999999999,1,0.231999636,1,1,1,46
1,0.4261,1,0.535089731,0.557,1,0.258899093,1,1,1,47
1,0.3649,1,0.20891723,0.3724,1,0.195579961,1,1,1,48
1,0.1992,1,0.3200486,0.1936,1,0.375185788,1,1,1,49
1,0.0151,1,0.762181401,0.0704,1,0.408885181,1,1,1,50
1,0.0,1,0.9612601042,0.0,1,0.39205104100000004,1,1,1,51
1,0.0,1,0.972513497,0.0,1,0.419259131,1,1,1,52
1,0.0,1,0.5263178845555555,0.0,1,0.35633052722222225,1,1,1,53
1,0.1883,1,0.232314631,0.1888,1,0.156356975,1,1,1,54
1,0.4067,1,0.527668715,0.418,1,0.096909747,1,1,1,55
1,0.5478,1,0.643087626,0.5584,1,0.082197607,1,1,1,56
1,0.6400333333333333,1,0.5020546416666667,0.6571333333333333,1,0.10089192533333334,1,1,1,57
1,0.5093,1,0.640720606,0.5124,1,0.067702353,1,1,1,58
1,0.299,1,0.400899559,0.316,1,0.140837073,1,1,1,59
1,0.0553,1,0.538941324,0.1148,1,0.161545038,1,1,1,60
1,0.0,1,0.6690896353333334,0.0,1,0.25811032933333333,1,1,1,61
1,0.0,1,0.643543959,0.0,1,0.407699734,1,1,1,62
1,0.0,1,0.9204040494545456,0.0,1,0.7116157629090909,1,1,1,63
1,0.2056,1,0.796525359,0.1964,1,0.616902471,1,1,1,64
1,0.4097,1,0.6475963,0.35,1,0.659731388,1,1,1,65
1,0.5584,1,0.803939998,0.4004,1,0.512989461,1,1,1,66
1,0.4656,1,0.813347638,0.5397,1,0.467998236,1,1,1,67
1,0.5883,1,0.7979697585,0.5419499999999999,1,0.4056489915,1,1,1,68
1,0.5111,1,0.920710862,0.4839,1,0.587767482,1,1,1,69
1,0.3605,1,0.424674869,0.3378,1,0.65806514,1,1,1,70
1,0.1202,1,0.673590124,0.1348,1,0.666335702,1,1,1,71
1,0.0,1,0.42035690600000003,0.0,1,0.4612790603333334,1,1,1,72
1,0.1584,1,0.090794012,0.1776,1,0.398093283,1,1,1,73
1,0.3603,1,0.030788897,0.3604,1,0.361599565,1,1,1,74
1,0.5113333333333333,1,0.01975205166666667,0.5526,1,0.20108126566666665,1,1,1,75
1,0.7654,1,0.063318081,0.7914,1,0.1468952,1,1,1,76
1,0.5757,1,0.212307662,0.5949,1,0.240729049,1,1,1,77
1,0.4019,1,0.184758514,0.4277,1,0.319725215,1,1,1,78
1,0.1541,1,0.409239978,0.1815,1,0.499451488,1,1,1,79
1,0.0,1,0.30138764833333337,0.0,1,0.8848401904000001,1,1,1,80
1,0.1709,1,0.695573568,0.1778,1,0.789421737,1,1,1,81
1,0.3428,1,0.131348357,0.3614,1,0.802557707,1,1,1,82
1,0.4545,1,0.239212155,0.4885,1,0.730632544,1,1,1,83
1,0.5223,1,0.310001045,0.5863,1,0.699638247,1,1,1,84
1,0.60345,1,0.419120267,0.5589,1,0.4981611965,1,1,1,85
1,0.5176,1,0.579014182,0.4279,1,0.620525122,1,1,1,86
1,0.3503,1,0.643352985,0.2873,1,0.686781466,1,1,1,87
1,0.1105,1,0.790205538,0.1142,1,0.834916592,1,1,1,88
1,0.0,1,0.5206495781333333,0.0,1,0.7535550664000001,1,1,1,89
1,0.1904,1,0.075398572,0.1817,1,0.348196238,1,1,1,90
1,0.3998,1,0.052092776,0.3776,1,0.275951982,1,1,1,91
1,0.5309200000000001,1,0.0349891584,0.61524,1,0.0663986444,1,1,1,92
1,0.358,1,0.209739819,0.4076,1,0.050122589,1,1,1,93
1,0.1237,1,0.270353645,0.1352,1,0.076377168,1,1,1,94
1,0.0,1,0.587898731,0.0,1,0.160285532,1,1,1,95
1,0.0,1,0.801127791,0.0,1,0.250386924,1,1,1,96
1,0.0,1,0.46738938466666663,0.0,1,0.3319624466666667,1,1,1,97
1,0.0,1,0.464815438,0.0,1,0.388597429,1,1,1,98
1,0.0156,1,0.9358533620714286,0.02384285714285714,1,0.5929216422857142,1,1,1,99
1,0.13933333333333334,1,0.9867638150000001,0.31883333333333336,1,0.968981703,1,1,1,100
1,0.0027461538461538465,1,0.3473586915384616,0.006946153846153847,1,0.7343881816923077,1,1,1,101
1,0.0,1,0.466558039,0.0,1,0.166776717,1,1,1,102
1,0.0013666666666666669,1,0.496389826,0.0022333333333333333,1,0.257934039,1,1,1,103
1,0.0805,1,0.228007585,0.1502,1,0.422922343,1,1,1,104
1,0.2869,1,0.705251694,0.4189,1,0.396006346,1,1,1,105
1,0.4127,1,0.98025769,0.4948,1,0.389075994,1,1,1,106
1,0.5241,1,1.0,0.5722,1,0.531895161,1,1,1,107
1,0.5732,1,1.0,0.5483,1,0.695458591,1,1,1,108
1,0.4743,1,1.0,0.4087,1,0.841732681,1,1,1,109
1,0.305,1,1.0,0.313,1,0.831212223,1,1,1,110
1,0.0061125,1,0.9809963777499999,0.0082375,1,0.967028655125,1,1,1,111
1,0.1892,1,0.907200992,0.164,1,0.986133695,1,1,1,112
1,0.5402571428571428,1,0.9798882602857144,0.5417714285714286,1,0.9727120997142858,1,1,1,113
1,0.1757,1,0.987855911,0.2093,1,0.948312104,1,1,1,114
1,0.0,1,0.9428982020000001,0.0,1,0.8983812809333335,1,1,1,115
1,0.2406,1,0.994878829,0.2384,1,0.724686265,1,1,1,116
1,0.6124999999999999,1,0.9510361552857143,0.6259428571428571,1,0.9026769911428572,1,1,1,117
1,0.1983,1,1.0,0.2351,1,0.971139312,1,1,1,118
1,0.0,1,0.8308193416666666,0.0,1,0.9075014234,1,1,1,119
1,0.2391,1,0.058440641,0.2371,1,0.694000363,1,1,1,120
1,0.4586,1,0.001883788,0.4656,1,0.494121283,1,1,1,121
1,0.6608333333333334,1,0.09016003966666668,0.6410666666666667,1,0.16977244633333333,1,1,1,122
1,0.6136,1,0.439520001,0.6058,1,0.120706722,1,1,1,123
1,0.4943,1,0.688237429,0.435,1,0.394359469,1,1,1,124
1,0.2741,1,0.875738084,0.2901,1,0.722384691,1,1,1,125
1,0.0666,1,0.916852057,0.1376,1,0.802013457,1,1,1,126
1,0.0039375,1,0.8186603001875001,0.00531875,1,0.7993405534375,1,1,1,127
1,0.2298,1,0.3961761,0.3003,1,0.253641337,1,1,1,128
1,0.4188,1,0.31152537075000003,0.358275,1,0.11844785875000001,1,1,1,129
1,0.2726,1,0.381467015,0.2953,1,0.078589194,1,1,1,130
1,0.148,1,0.481076956,0.1986,1,0.165635929,1,1,1,131
1,0.00083125,1,0.8809754140625,0.000575,1,0.83954211325,1,1,1,132
1,0.2194,1,0.999924064,0.1986,1,1.0,1,1,1,133
1,0.5708285714285715,1,0.9998266101428571,0.5552142857142857,1,1.0,1,1,1,134
1,0.2089,1,1.0,0.2449,1,1.0,1,1,1,135
1,0.0,1,0.6251599708461539,0.0,1,0.8712407625384615,1,1,1,136
1,0.0,1,0.073716134,0.0,1,0.207226366,1,1,1,137
1,0.0,1,0.038241033,0.0,1,0.15075615,1,1,1,138
1,0.2198,1,0.097082593,0.2185,1,0.118688792,1,1,1,139
1,0.4112,1,0.001447127,0.3732,1,0.004833708,1,1,1,140
1,0.60698,1,0.031509366999999996,0.62614,1,0.0354697572,1,1,1,141
1,0.4182,1,0.18762584,0.3985,1,0.085174516,1,1,1,142
1,0.1694,1,0.175286353,0.1216,1,0.294740826,1,1,1,143
1,0.0,1,0.3853812206,0.0,1,0.5214600322666666,1,1,1,144
1,0.2238,1,0.960820317,0.2158,1,0.577081442,1,1,1,145
1,0.4608,1,0.916780055,0.458,1,0.570028424,1,1,1,146
1,0.64695,1,0.997763753,0.66095,1,0.8037289384999999,1,1,1,147
1,0.7023,1,0.7753605244999999,0.71035,1,0.645985514,1,1,1,148
1,0.6128,1,0.786879778,0.626,1,0.987169445,1,1,1,149
1,0.4488,1,0.720500171,0.4726,1,0.989231169,1,1,1,150
1,0.217,1,0.447472394,0.2484,1,0.974840343,1,1,1,151
1,0.0,1,0.3067505574285714,0.0,1,0.7106900513571427,1,1,1,152
1,0.0169,1,0.1904318405,0.01025,1,0.0904920695,1,1,1,153
1,0.1381,1,0.337916911,0.109,1,0.038277052,1,1,1,154
1,0.2102,1,0.487129182,0.1812,1,0.017246827,1,1,1,155
1,0.20212,1,0.7500382304,0.20564,1,0.033582932200000006,1,1,1,156
1,0.0095,1,0.871360719,0.0039,1,0.115070559,1,1,1,157
1,0.0,1,0.5491719206,0.0,1,0.5715709756,1,1,1,158
1,0.2175,1,0.714665174,0.2258,1,0.545945764,1,1,1,159
1,0.4081,1,0.201284081,0.4428,1,0.233014196,1,1,1,160
1,0.546525,1,0.041634521,0.570825,1,0.0656088545,1,1,1,161
1,0.4229,1,0.006105063,0.4232,1,0.059398096,1,1,1,162
1,0.3114,1,0.173815444,0.363,1,0.144726574,1,1,1,163
1,0.109,1,0.260041893,0.1806,1,0.365451872,1,1,1,164
1,0.0068125,1,0.6495129820000001,0.00828125,1,0.83970241975,1,1,1,165
1,0.3235,1,0.710196197,0.3044,1,0.936753988,1,1,1,166
1,0.3563,1,0.438852191,0.3022,1,0.894410849,1,1,1,167
1,0.3784,1,0.312287986,0.4041,1,0.729316831,1,1,1,168
1,0.3346,1,0.569212019,0.2614,1,0.705880165,1,1,1,169
1,0.2099,1,0.7122920553333333,0.22843333333333335,1,0.801858445,1,1,1,170
1,0.0016625,1,0.7572830077499999,0.0011375,1,0.898838762125,1,1,1,171
1,0.1008,1,0.716469467,0.1563,1,0.786107421,1,1,1,172
1,0.3571,1,0.479748398,0.4284,1,0.73866868,1,1,1,173
1,0.5425,1,0.77202934,0.5777,1,0.717252851,1,1,1,174
1,0.6450666666666667,1,0.6226041316666667,0.6531333333333333,1,0.6772178216666666,1,1,1,175
1,0.5642,1,0.707346141,0.5617,1,0.761096835,1,1,1,176
1,0.3954,1,0.32747677,0.3732,1,0.737764895,1,1,1,177
1,0.1551,1,0.927522063,0.1768,1,0.7636289,1,1,1,178
1,0.0,1,0.7613662937333334,0.0,1,0.8457488816000002,1,1,1,179
1,0.2189,1,0.785400927,0.1756,1,0.984853625,1,1,1,180
1,0.4091,1,0.641020477,0.359,1,0.902690589,1,1,1,181
1,0.48549999999999993,1,0.890877843,0.44632000000000005,1,0.9382262705999999,1,1,1,182
1,0.3475,1,0.568014443,0.3741,1,0.909573317,1,1,1,183
1,0.1858,1,0.400734007,0.207,1,0.887189507,1,1,1,184
1,0.0,1,0.19811612706666665,0.0,1,0.7255792657333334,1,1,1,185
1,0.1243,1,0.0,0.1448,1,0.628320456,1,1,1,186
1,0.3369,1,3.21e-06,0.381,1,0.540198147,1,1,1,187
1,0.5427,1,0.0,0.4255,1,0.395114601,1,1,1,188
1,0.436875,1,0.00410220775,0.335875,1,0.10687122325000001,1,1,1,189
1,0.1995,1,0.121261552,0.1831,1,0.027838761,1,1,1,190
1,0.0683,1,0.194417536,0.078,1,0.033720993,1,1,1,191
1,0.016664102564102563,1,0.602452088974359,0.019092307692307693,1,0.7623278949487179,1,1,1,192
1,0.2499,1,0.541716576,0.2267,1,0.878550053,1,1,1,193
1,0.4155,1,0.119267933,0.3616,1,0.718334675,1,1,1,194
1,0.51385,1,3.925e-05,0.46995,1,0.511076182,1,1,1,195
1,0.5597,1,0.021236544,0.6758,1,0.422075212,1,1,1,196
1,0.6671,1,0.279601127,0.7002,1,0.194490075,1,1,1,197
1,0.6148,1,0.46427834,0.6275,1,0.148848206,1,1,1,198
1,0.4365,1,0.974582016,0.3833,1,0.189681008,1,1,1,199
1,0.195,1,0.989060044,0.1751,1,0.334965825,1,1,1,200
1,0.0,1,0.8878044089333333,0.0,1,0.9325113892000001,1,1,1,201
1,0.2679,1,0.72623843,0.2674,1,0.997840822,1,1,1,202
1,0.4889,1,0.860119224,0.4917,1,0.987282932,1,1,1,203
1,0.69365,1,0.8921485992500001,0.6916749999999999,1,0.98855745775,1,1,1,204
1,0.5905,1,0.865666926,0.5757,1,0.9247123,1,1,1,205
1,0.44,1,0.899387836,0.474,1,0.914776444,1,1,1,206
1,0.238,1,0.919774652,0.2667,1,0.906423151,1,1,1,207
1,0.0,1,0.9043272019333333,0.0,1,0.5600315848,1,1,1,208
1,0.2215,1,0.934025228,0.236,1,0.171693906,1,1,1,209
1,0.448,1,0.963687718,0.471,1,0.154558361,1,1,1,210
1,0.6102,1,0.932337642,0.6334,1,0.55537951,1,1,1,211
1,0.6827,1,0.949385643,0.7139,1,0.307744384,1,1,1,212
1,0.6871499999999999,1,0.764818758,0.7207,1,0.518109739,1,1,1,213
1,0.6061,1,0.479146242,0.6474,1,0.501167417,1,1,1,214
1,0.4429,1,0.451758742,0.4924,1,0.400785506,1,1,1,215
1,0.2227,1,0.368047923,0.2754,1,0.327085674,1,1,1,216
1,0.0,1,0.06940703558333333,0.0,1,0.47318789116666665,1,1,1,217
1,0.0,1,0.317987263,0.0,1,0.082942367,1,1,1,218
1,0.0,1,0.223675385,0.0,1,0.090858147,1,1,1,219
1,0.0,1,0.493511528,0.0,1,0.208452165,1,1,1,220
1,0.2201,1,0.33773452,0.234,1,0.19714725,1,1,1,221
1,0.4205,1,0.520986974,0.4451,1,0.209952652,1,1,1,222
1,0.611075,1,0.317844361,0.6581250000000001,1,0.12058474525,1,1,1,223
1,0.5519,1,0.598688543,0.6036,1,0.135930359,1,1,1,224
1,0.4038,1,0.901745558,0.4617,1,0.178833231,1,1,1,225
1,0.2062,1,0.877426207,0.2558,1,0.229911983,1,1,1,226
1,0.0,1,0.9418643712,0.0,1,0.3478581846,1,1,1,227
1,0.0,1,0.887774765,0.0,1,0.28149718,1,1,1,228
1,0.0,1,0.952491641,0.0,1,0.367963493,1,1,1,229
1,0.0051222222222222225,1,0.9776530400000001,0.004044444444444444,1,0.4464444253333333,1,1,1,230
1,0.1938,1,0.955596089,0.2206,1,0.405268192,1,1,1,231
1,0.3902,1,0.177642941,0.3836,1,0.029175472,1,1,1,232
1,0.40565,1,0.8352419735000001,0.3278,1,0.342193082,1,1,1,233
1,0.4371,1,0.980742276,0.5179,1,0.277598143,1,1,1,234
1,0.5286,1,0.873988867,0.5831,1,0.262282521,1,1,1,235
1,0.4206,1,0.978540242,0.4177,1,0.240460068,1,1,1,236
1,0.2085,1,0.991429806,0.2475,1,0.308363616,1,1,1,237
1,0.0,1,0.7400179982,0.0,1,0.38064646120000006,1,1,1,238
1,0.1455,1,0.192936942,0.09,1,0.475307226,1,1,1,239
1,0.2427,1,0.098409355,0.1936,1,0.389388561,1,1,1,240
1,0.30666000000000004,1,0.24425909899999998,0.35804,1,0.35120119460000004,1,1,1,241
1,0.175,1,0.282872379,0.2221,1,0.304199994,1,1,1,242
1,0.004857142857142858,1,0.7109478201428571,0.006828571428571429,1,0.4390160487142857,1,1,1,243
1,0.0,1,0.962075233,0.0,1,0.614974141,1,1,1,244
1,0.0,1,0.88351095475,0.0,1,0.794014923375,1,1,1,245
1,0.2753,1,0.755076408,0.2852,1,0.851347625,1,1,1,246
1,0.6431428571428572,1,0.8056552494285713,0.6600285714285714,1,0.6471768872857142,1,1,1,247
1,0.2796,1,0.683650076,0.3169,1,0.443222761,1,1,1,248
1,0.0,1,0.5248412306666667,1.3333333333333333e-05,1,0.5757969994666666,1,1,1,249
1,0.2573,1,0.501209259,0.2491,1,0.841629386,1,1,1,250
1,0.4428,1,0.336688846,0.4212,1,0.587659121,1,1,1,251
1,0.5912000000000001,1,0.8550644876,0.57688,1,0.6734118104,1,1,1,252
1,0.4084,1,0.866138339,0.3826,1,0.659323394,1,1,1,253
1,0.2368,1,0.60289675,0.213,1,0.794496119,1,1,1,254
1,0.0,1,0.18273618699999997,0.0,1,0.7678532998666666,1,1,1,255
1,0.2891,1,0.014655897,0.268,1,0.663625062,1,1,1,256
1,0.5073,1,0.005770348,0.5038,1,0.511986375,1,1,1,257
1,0.7088333333333333,1,0.008058281666666667,0.7125333333333334,1,0.29810595,1,1,1,258
1,0.6981999999999999,1,0.095628183,0.7125999999999999,1,0.5472673175,1,1,1,259
1,0.508,1,0.259471357,0.5375,1,0.520608842,1,1,1,260
1,0.2905,1,0.266631514,0.3275,1,0.500415802,1,1,1,261
1,4.6666666666666665e-05,1,0.5980545301333332,0.00056,1,0.8709006428666668,1,1,1,262
1,0.2746,1,0.635662079,0.2778,1,0.936077178,1,1,1,263
1,0.56865,1,0.808688015,0.5690999999999999,1,0.854452014,1,1,1,264
1,0.7104666666666667,1,0.48507746066666674,0.7192000000000002,1,0.7869205873333334,1,1,1,265
1,0.6458,1,0.751514912,0.6669,1,0.831145108,1,1,1,266
1,0.3864,1,0.82015419,0.4195,1,0.925531924,1,1,1,267
1,0.00021333333333333333,1,0.8544463397333334,0.0007666666666666667,1,0.845495542,1,1,1,268
1,0.2384,1,0.52270031,0.2432,1,0.747753084,1,1,1,269
1,0.4037,1,0.278034478,0.4211,1,0.891163349,1,1,1,270
1,0.4464142857142856,1,0.8588967834285715,0.48525714285714283,1,0.8077465807142856,1,1,1,271
1,0.0,1,0.46360171933333333,0.0001,1,0.7412862480666668,1,1,1,272
1,0.2567,1,0.008239744,0.222,1,0.559066772,1,1,1,273
1,0.4516,1,7.35e-06,0.4091,1,0.582361579,1,1,1,274
1,0.5729,1,0.0,0.5404,1,0.513777971,1,1,1,275
1,0.6280333333333333,1,4.633333333333334e-06,0.6490333333333332,1,0.4040338993333334,1,1,1,276
1,0.5573,1,0.012485531,0.4281,1,0.482494712,1,1,1,277
1,0.3212,1,0.009501642,0.3287,1,0.650671899,1,1,1,278
1,0.1424,1,0.014184862,0.1264,1,0.872334957,1,1,1,279
1,6e-05,1,0.2187683202,6.666666666666667e-06,1,0.8168414037333335,1,1,1,280
1,0.291,1,0.693407893,0.2908,1,0.519950271,1,1,1,281
1,0.6540999999999999,1,0.6963198781428571,0.6659285714285714,1,0.5531432032857143,1,1,1,282
1,0.3089,1,0.511611402,0.3462,1,0.462661415,1,1,1,283
1,0.001173333333333333,1,0.2394902967333333,0.0051133333333333334,1,0.5330357079333334,1,1,1,284
1,0.2979,1,0.613420427,0.3081,1,0.657950759,1,1,1,285
1,0.5138,1,0.661406875,0.5213,1,0.631449223,1,1,1,286
1,0.69685,1,0.168890588,0.7012499999999999,1,0.3706496955,1,1,1,287
1,0.7336,1,0.531124353,0.7351,1,0.250609905,1,1,1,288
1,0.7183,1,0.79294759,0.6979,1,0.297219396,1,1,1,289
1,0.6142,1,0.733684421,0.5716,1,0.421122342,1,1,1,290
1,0.4189,1,0.750452161,0.3971,1,0.543642282,1,1,1,291
1,0.2042,1,0.651688874,0.2264,1,0.576675177,1,1,1,292
1,0.0,1,0.22780561886666667,0.00015333333333333334,1,0.5911739448,1,1,1,293
1,0.106,1,0.009407829,0.1374,1,0.278274775,1,1,1,294
1,0.2685,1,0.004207884,0.3286,1,0.212054163,1,1,1,295
1,0.3589333333333333,1,0.057113439999999994,0.3991,1,0.3032018143333333,1,1,1,296
1,0.3399,1,0.319878668,0.4516,1,0.516233802,1,1,1,297
1,0.3814,1,0.628166378,0.4937,1,0.606200814,1,1,1,298
1,0.3407,1,0.693327785,0.3912,1,0.905022025,1,1,1,299
1,0.1825,1,0.810688376,0.2354,1,0.936158836,1,1,1,300
1,0.00268,1,0.9583705425333334,0.0012733333333333333,1,0.9865401108666667,1,1,1,301
1,0.42274999999999996,1,0.9869576095,0.3506,1,0.987281859,1,1,1,302
1,0.6441,1,0.966479957,0.4555,1,0.997621417,1,1,1,303
1,0.7181000000000001,1,0.9771620185000001,0.6504,1,0.9977858515,1,1,1,304
1,0.4273,1,0.9995907545,0.4288,1,0.996716559,1,1,1,305
1,0.003206666666666667,1,0.7091254364000001,0.005286666666666666,1,0.8400124590000001,1,1,1,306
1,0.2662,1,0.975051701,0.2569,1,0.722848058,1,1,1,307
1,0.4829,1,0.962889194,0.4694,1,0.625542641,1,1,1,308
1,0.58875,1,0.997154027,0.60925,1,0.7531046269999999,1,1,1,309
1,0.6824333333333333,1,1.0,0.7120333333333333,1,0.7951669293333333,1,1,1,310
1,0.5219,1,0.997083902,0.5492,1,0.74115473,1,1,1,311
1,0.315,1,0.936557472,0.3525,1,0.761201322,1,1,1,312
1,0.0489,1,0.648079991,0.0911,1,0.794923306,1,1,1,313
1,0.0,1,0.575213313,0.0,1,0.78339237,1,1,1,314
1,0.0,1,0.3638448565,0.0,1,0.486118272,1,1,1,315
1,0.0,1,0.738659501,0.0,1,0.26432538,1,1,1,316
1,0.0,1,0.821796894,0.0,1,0.164059013,1,1,1,317
1,0.0,1,0.786139071,0.0,1,0.086098082,1,1,1,318
1,0.0,1,0.893895745,0.0,1,0.103133619,1,1,1,319
1,0.0008857142857142857,1,0.22492926371428573,0.0,1,0.5737122807142858,1,1,1,320
1,0.2119,1,0.008147781,0.1959,1,0.275106698,1,1,1,321
1,0.3608,1,0.001728845,0.3224,1,0.221529663,1,1,1,322
1,0.4574333333333333,1,0.04432256483333333,0.46303333333333335,1,0.200538603,1,1,1,323
1,0.2249,1,0.056380223,0.2885,1,0.640562356,1,1,1,324
1,0.0008133333333333333,1,0.14807105140000001,0.0022466666666666668,1,0.45616771473333345,1,1,1,325
1,0.3359444444444445,1,0.0019299454444444443,0.4001666666666666,1,0.05943706166666666,1,1,1,326
1,0.00023999999999999998,1,0.3230410078,0.0058200000000000005,1,0.2520370422,1,1,1,327
1,0.0,1,0.597496986,0.0,1,0.199067965,1,1,1,328
1,0.0,1,0.442481995,0.0,1,0.193923429,1,1,1,329
1,0.0,1,0.18619083300000003,0.0,1,0.1503062685,1,1,1,330
1,0.403425,1,0.024287604125,0.35891249999999997,1,0.03319762575,1,1,1,331
1,0.005225,1,0.42286880775,0.0052875,1,0.5741609418125,1,1,1,332
1,0.1131,1,0.254971772,0.1509,1,0.457778186,1,1,1,333
1,0.3099,1,0.306124657,0.3546,1,0.473601222,1,1,1,334
1,0.5329400000000001,1,0.7442127824,0.57622,1,0.4657525362,1,1,1,335
1,0.4606,1,0.768344879,0.5083,1,0.415221393,1,1,1,336
1,0.2861,1,0.941289306,0.3311,1,0.461534441,1,1,1,337
1,0.00724,1,0.6384999911333333,0.010046666666666667,1,0.7312081238666667,1,1,1,338
1,0.3334,1,0.172121212,0.3332,1,0.837952256,1,1,1,339
1,0.535,1,0.189258426,0.5359,1,0.866155028,1,1,1,340
1,0.7087666666666667,1,0.2595804233333333,0.6945,1,0.802916368,1,1,1,341
1,0.6576500000000001,1,0.3960837125,0.5592,1,0.781677127,1,1,1,342
1,0.4635,1,0.455034077,0.406,1,0.772954941,1,1,1,343
1,0.2577,1,0.515170276,0.2966,1,0.839647532,1,1,1,344
1,0.007386666666666666,1,0.6220213908000001,0.010866666666666667,1,0.9188239535999999,1,1,1,345
1,0.3412,1,0.288212121,0.3487,1,0.887858212,1,1,1,346
1,0.5422,1,0.155730009,0.5498,1,0.822203994,1,1,1,347
1,0.72362,1,0.1605651242,0.73216,1,0.8169329046,1,1,1,348
1,0.5364,1,0.124641761,0.5699,1,0.869581223,1,1,1,349
1,0.3355,1,0.099795096,0.3757,1,0.825406313,1,1,1,350
1,0.008573333333333332,1,0.49932645459999997,0.009826666666666668,1,0.8446965218,1,1,1,351
1,0.2708,1,0.245015219,0.2314,1,0.393070072,1,1,1,352
1,0.4689,1,0.841091931,0.448,1,0.881939411,1,1,1,353
1,0.7216400000000001,1,0.9945967676,0.71882,1,0.9058853508,1,1,1,354
1,0.4555,1,0.9804225265,0.49060000000000004,1,0.9962525665,1,1,1,355
1,0.00902,1,0.25625141900000004,0.010373333333333335,1,0.6940362602666666,1,1,1,356
1,0.297,1,0.335926116,0.3047,1,0.070212089,1,1,1,357
1,0.5162,1,0.0,0.5333,1,0.00240383,1,1,1,358
1,0.6557,1,0.032872688,0.6153,1,0.000771367,1,1,1,359
1,0.6814,1,0.309798121,0.6478,1,0.093227565,1,1,1,360
1,0.6802,1,0.753643334,0.6655,1,0.228318989,1,1,1,361
1,0.4394,1,0.9409840405000001,0.4,1,0.73502697075,1,1,1,362
