Cost_of_Demand_Curtailment_per_MW,Demand_Segment,Max_Demand_Curtailment,Rep_Periods,Sub_Weights,Timesteps_per_Rep_Period,Voll,Time_Index,Demand_MW_z1,Rep_Period,START_SUBPERIODS,INTERIOR_SUBPERIODS,Rel_TimeStep
1.0,1.0,1.0,1.0,8736.0,8736.0,50000.0,1,13303.979,1,1,0,1
,,,,,,,2,16041.729347826087,1,0,1,23
,,,,,,,3,15773.932692528746,1,0,1,1392
,,,,,,,4,14991.090154569894,1,0,1,744
,,,,,,,5,14748.025687499998,1,0,1,24
,,,,,,,6,14422.484706660585,1,0,1,2192
,,,,,,,7,12939.995,1,0,1,1
,,,,,,,8,15466.902495546432,1,0,1,2919
,,,,,,,9,13292.219083333335,1,0,1,24
,,,,,,,10,14071.558548850577,1,0,1,696
,,,,,,,11,14908.32777638889,1,0,1,720
