Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Rep_Period,START_SUBPERIODS,INTERIOR_SUBPERIODS,Rel_TimeStep
50000,1,1,1,4,8736,17472.0,1,12887.309603831594,1,1,0,1
,,,,,,34944.0,2,15159.52068876687,1,0,1,1415
,,,,,,52416.0,3,14354.280449214068,1,0,1,744
,,,,,,96096.0,4,13396.232406050456,1,0,1,1279
,,,,,,,5,11722.607633466525,1,0,1,1
,,,,,,,6,12348.663779453977,1,0,1,1
,,,,,,,7,14432.3315307673,1,0,1,224
,,,,,,,8,15956.52450635636,1,0,1,1
,,,,,,,9,14485.94165820362,1,0,1,527
,,,,,,,10,19500.68912203437,1,0,1,1
,,,,,,,11,17385.149603209647,1,0,1,566
,,,,,,,12,19499.748884834644,1,0,1,1
,,,,,,,13,16865.796856918805,1,0,1,311
,,,,,,,14,20291.70928962665,1,0,1,1
,,,,,,,15,21691.511224189926,1,0,1,1
,,,,,,,16,24473.807134400027,1,0,1,7
,,,,,,,17,24282.003563025843,1,0,1,1
,,,,,,,18,16151.105076791086,1,0,1,1599
,,,,,,,19,13505.687146021295,1,0,1,1
,,,,,,,20,13795.248752292619,1,0,1,614
,,,,,,,21,13986.432653016986,1,0,1,62
,,,,,,,22,13757.200596947601,1,0,1,1
,,,,,,,23,14397.58150355388,1,0,1,657
,,,,,,,24,15454.16424088835,1,0,1,720
,,,,,,,25,12519.635202660842,2,1,0,1
,,,,,,,26,14097.52230154062,2,0,1,152
,,,,,,,27,13015.540898718073,2,0,1,1
,,,,,,,28,13483.6758757961,2,0,1,1
,,,,,,,29,13615.338838099295,2,0,1,4
,,,,,,,30,15030.209489757173,2,0,1,235
,,,,,,,31,18176.92738328173,2,0,1,5
,,,,,,,32,16006.281627704406,2,0,1,164
,,,,,,,33,17033.368848173755,2,0,1,1
,,,,,,,34,16752.68622420536,2,0,1,2
,,,,,,,35,16141.600247687511,2,0,1,762
,,,,,,,36,14753.392819981033,2,0,1,5
,,,,,,,37,15292.393318502382,2,0,1,83
,,,,,,,38,15750.351713220572,2,0,1,200
,,,,,,,39,18728.37451729737,2,0,1,1
,,,,,,,40,18549.848466716765,2,0,1,1
,,,,,,,41,14476.662439391968,2,0,1,238
,,,,,,,42,17012.540808939353,2,0,1,1
,,,,,,,43,14311.034541075318,2,0,1,248
,,,,,,,44,15179.673356311827,2,0,1,1
,,,,,,,45,13578.307619274154,2,0,1,46
,,,,,,,46,12978.843877209838,2,0,1,1
,,,,,,,47,13409.856770754437,2,0,1,7
,,,,,,,48,13668.830757275544,2,0,1,809
,,,,,,,49,14302.912085682643,2,0,1,1
,,,,,,,50,13236.382697670142,2,0,1,215
,,,,,,,51,12562.283092521764,2,0,1,1
,,,,,,,52,14190.17312608561,2,0,1,863
,,,,,,,53,19087.410241242804,2,0,1,1
,,,,,,,54,15208.57609038779,2,0,1,191
,,,,,,,55,23783.63718290478,2,0,1,1
,,,,,,,56,16726.914655390305,2,0,1,1022
,,,,,,,57,19102.287412124522,2,0,1,1
,,,,,,,58,15982.6936384946,2,0,1,263
,,,,,,,59,11964.220823076745,2,0,1,1
,,,,,,,60,15671.448489658856,2,0,1,583
,,,,,,,61,16729.87456218673,2,0,1,1
,,,,,,,62,14090.966696862266,2,0,1,1096
