Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Rep_Period,START_SUBPERIODS,INTERIOR_SUBPERIODS,Rel_TimeStep
50000,1,1,1,4,8736,43680.0,1,13041.801464721246,1,1,0,1
,,,,,,78624.0,2,14325.599342026877,1,0,1,9
,,,,,,34944.0,3,16714.600688710772,1,0,1,1
,,,,,,43680.0,4,16900.97405073072,1,0,1,1
,,,,,,,5,16440.84986377116,1,0,1,1
,,,,,,,6,16280.919913493733,1,0,1,1
,,,,,,,7,16065.120107222181,1,0,1,1
,,,,,,,8,15727.204184391683,1,0,1,17
,,,,,,,9,18626.934309798457,1,0,1,1
,,,,,,,10,18438.05139693288,1,0,1,1
,,,,,,,11,17931.77181549969,1,0,1,4
,,,,,,,12,16985.554736868125,1,0,1,1
,,,,,,,13,15936.641397005595,1,0,1,18
,,,,,,,14,17990.80826392315,1,0,1,1
,,,,,,,15,15659.844610010112,1,0,1,167
,,,,,,,16,18594.067036067107,1,0,1,2
,,,,,,,17,18465.06926054866,1,0,1,1
,,,,,,,18,18197.03354554265,1,0,1,1
,,,,,,,19,16019.88666149819,1,0,1,43
,,,,,,,20,16976.121374451137,1,0,1,1
,,,,,,,21,16601.693447403326,1,0,1,2
,,,,,,,22,16053.09484932244,1,0,1,1
,,,,,,,23,16149.964492257035,1,0,1,2
,,,,,,,24,15591.364566988106,1,0,1,217
,,,,,,,25,17538.36761584173,1,0,1,1
,,,,,,,26,15652.612686971841,1,0,1,16
,,,,,,,27,16548.38705838628,1,0,1,1
,,,,,,,28,15440.105739241155,1,0,1,147
,,,,,,,29,16688.284715097132,1,0,1,1
,,,,,,,30,15464.067727268426,1,0,1,83
,,,,,,,31,15196.820504643501,1,0,1,155
,,,,,,,32,16163.36314106878,1,0,1,1
,,,,,,,33,15561.890908154714,1,0,1,119
,,,,,,,34,17684.93812903938,1,0,1,1
,,,,,,,35,15189.748670856716,1,0,1,119
,,,,,,,36,16117.372680942723,1,0,1,1
,,,,,,,37,15096.653379367772,1,0,1,47
,,,,,,,38,16345.518301022814,1,0,1,1
,,,,,,,39,14691.66729074053,1,0,1,47
,,,,,,,40,16901.85337381999,1,0,1,1
,,,,,,,41,16613.296198891167,1,0,1,1
,,,,,,,42,15535.677331380924,1,0,1,22
,,,,,,,43,16802.960895662756,1,0,1,2
,,,,,,,44,15196.230257750549,1,0,1,45
,,,,,,,45,17393.866501798428,1,0,1,1
,,,,,,,46,17184.20039069918,1,0,1,1
,,,,,,,47,15165.156399405323,1,0,1,74
,,,,,,,48,15808.186213828185,1,0,1,1
,,,,,,,49,15640.205738508468,1,0,1,33
,,,,,,,50,15170.70364953429,1,0,1,274
,,,,,,,51,15887.105706163435,1,0,1,1
,,,,,,,52,15463.80721727689,1,0,1,1
,,,,,,,53,15563.88830105925,1,0,1,2
,,,,,,,54,15488.022422350614,1,0,1,1
,,,,,,,55,14405.803443377683,1,0,1,90
,,,,,,,56,16128.698989720224,1,0,1,1
,,,,,,,57,15659.82078359993,1,0,1,3
,,,,,,,58,14898.073092328188,1,0,1,1
,,,,,,,59,14707.501134108306,1,0,1,1
,,,,,,,60,14712.638851288752,1,0,1,1
,,,,,,,61,15480.060480175536,1,0,1,1
,,,,,,,62,14299.687036515192,1,0,1,64
,,,,,,,63,16211.661211620858,1,0,1,1
,,,,,,,64,15019.391495215013,1,0,1,4
,,,,,,,65,14365.39837859746,1,0,1,1
,,,,,,,66,14290.497435259553,1,0,1,144
,,,,,,,67,14836.495968746854,1,0,1,1
,,,,,,,68,14440.65191709683,1,0,1,40
,,,,,,,69,16622.581537019993,1,0,1,1
,,,,,,,70,15379.03968723668,1,0,1,5
,,,,,,,71,14892.115849949716,1,0,1,1
,,,,,,,72,14969.356099863653,1,0,1,1
,,,,,,,73,14422.102106005002,1,0,1,104
,,,,,,,74,13765.06121610239,1,0,1,203
,,,,,,,75,14296.907246377757,1,0,1,1
,,,,,,,76,14689.65685518526,1,0,1,1
,,,,,,,77,12665.803352881643,1,0,1,20
,,,,,,,78,14076.649066182015,1,0,1,1
,,,,,,,79,15081.526160610196,1,0,1,1
,,,,,,,80,15087.900027640775,1,0,1,2
,,,,,,,81,14314.378033553854,1,0,1,1
,,,,,,,82,13345.855995353973,1,0,1,97
,,,,,,,83,13683.913181480699,1,0,1,1
,,,,,,,84,13487.985880967974,1,0,1,1
,,,,,,,85,13566.112336447053,1,0,1,96
,,,,,,,86,14720.024381003976,1,0,1,1
,,,,,,,87,13322.147352872278,1,0,1,42
,,,,,,,88,14595.166384087517,1,0,1,1
,,,,,,,89,14010.700814780112,1,0,1,1
,,,,,,,90,13065.742085557345,1,0,1,48
,,,,,,,91,13172.561807591428,1,0,1,1
,,,,,,,92,12775.386783508684,1,0,1,66
,,,,,,,93,14712.601600143387,1,0,1,1
,,,,,,,94,12913.486713560427,1,0,1,49
,,,,,,,95,13338.263071284937,1,0,1,3
,,,,,,,96,12346.083715959665,1,0,1,21
,,,,,,,97,14580.614420209415,1,0,1,2
,,,,,,,98,12167.296071428953,1,0,1,44
,,,,,,,99,14120.912249515104,1,0,1,1
,,,,,,,100,13832.244791590136,1,0,1,30
,,,,,,,101,17427.398414386556,1,0,1,1
,,,,,,,102,12911.289276097628,1,0,1,14
,,,,,,,103,12568.408027665419,1,0,1,1
,,,,,,,104,14760.054657871664,1,0,1,2
,,,,,,,105,17773.4194022138,1,0,1,1
,,,,,,,106,17746.2133222846,1,0,1,1
,,,,,,,107,18106.872539800264,1,0,1,2
,,,,,,,108,17332.3913287202,1,0,1,1
