Cost_of_Demand_Curtailment_per_MW,Demand_Segment,Max_Demand_Curtailment,Rep_Periods,Sub_Weights,Timesteps_per_Rep_Period,Voll,Time_Index,Demand_MW_z1,Rep_Period,START_SUBPERIODS,INTERIOR_SUBPERIODS,Rel_TimeStep
1.0,1.0,1.0,1.0,8736.0,8736.0,50000.0,1,12094.0,1,1,0,1
,,,,,,,2,10887.5,1,0,1,4
,,,,,,,3,12843.3,1,0,1,10
,,,,,,,4,13721.23076923077,1,0,1,13
,,,,,,,5,14380.0,1,0,1,27
,,,,,,,6,13863.292682926829,1,0,1,41
,,,,,,,7,16820.443708609273,1,0,1,151
,,,,,,,8,15772.0,1,0,1,1
,,,,,,,9,16679.0,1,0,1,1
,,,,,,,10,17640.0,1,0,1,5
,,,,,,,11,17885.156862745098,1,0,1,153
,,,,,,,12,14352.0,1,0,1,1
,,,,,,,13,16419.439024390245,1,0,1,82
,,,,,,,14,18637.5,1,0,1,2
,,,,,,,15,18053.0,1,0,1,2
,,,,,,,16,17675.0,1,0,1,1
,,,,,,,17,17684.0,1,0,1,1
,,,,,,,18,17175.545454545456,1,0,1,66
,,,,,,,19,18421.0,1,0,1,1
,,,,,,,20,17219.255319148935,1,0,1,47
,,,,,,,21,19496.5,1,0,1,4
,,,,,,,22,17789.4,1,0,1,20
,,,,,,,23,19348.0,1,0,1,2
,,,,,,,24,18984.333333333332,1,0,1,3
,,,,,,,25,18791.0,1,0,1,1
,,,,,,,26,17058.865384615383,1,0,1,104
,,,,,,,27,13681.25,1,0,1,8
,,,,,,,28,15650.0,1,0,1,1
,,,,,,,29,16308.6,1,0,1,5
,,,,,,,30,15712.0,1,0,1,1
,,,,,,,31,15458.944444444445,1,0,1,18
,,,,,,,32,17917.0,1,0,1,1
,,,,,,,33,17159.0,1,0,1,6
,,,,,,,34,16482.347826086956,1,0,1,23
,,,,,,,35,17589.0,1,0,1,1
,,,,,,,36,15827.268292682927,1,0,1,41
,,,,,,,37,17642.0,1,0,1,1
,,,,,,,38,17338.333333333332,1,0,1,3
,,,,,,,39,16918.5,1,0,1,2
,,,,,,,40,15803.157894736842,1,0,1,19
,,,,,,,41,18323.0,1,0,1,1
,,,,,,,42,18440.0,1,0,1,1
,,,,,,,43,15612.327272727272,1,0,1,165
,,,,,,,44,17089.0,1,0,1,1
,,,,,,,45,15124.872340425532,1,0,1,94
,,,,,,,46,17889.85714285714,1,0,1,7
,,,,,,,47,15048.328467153284,1,0,1,137
,,,,,,,48,16806.0,1,0,1,1
,,,,,,,49,15588.91489361702,1,0,1,47
,,,,,,,50,17284.0,1,0,1,1
,,,,,,,51,15562.695652173914,1,0,1,23
,,,,,,,52,17077.0,1,0,1,1
,,,,,,,53,16549.166666666668,1,0,1,6
,,,,,,,54,15871.0,1,0,1,1
,,,,,,,55,14995.75,1,0,1,16
