Qt_Data_Points,Max_Rel_TimeStep
8169,8
8278,6
8180,9
8002,8
8029,7
8078,7
8139,7
8098,9
8123,9
8065,9
8045,9
8100,8
8227,6
8158,9
8158,7
8161,7
8134,8
8022,9
8019,8
8043,9
8074,7
8066,9
8115,9
