Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Rep_Period,START_SUBPERIODS,INTERIOR_SUBPERIODS,Rel_TimeStep
50000,1,1,1,16,8736,8736.0,1,12757.556455988015,1,1,0,1
,,,,,,17472.0,2,14412.622234637902,1,0,1,59
,,,,,,8736.0,3,16130.375024419181,1,0,1,1
,,,,,,8736.0,4,15456.55133624452,1,0,1,1
,,,,,,8736.0,5,15910.406267307077,1,0,1,1354
,,,,,,8736.0,6,14430.080631245473,1,0,1,567
,,,,,,17472.0,7,14780.60144791583,1,0,1,1
,,,,,,8736.0,8,14003.64637882597,1,0,1,176
,,,,,,17472.0,9,13619.928760560684,1,0,1,758
,,,,,,17472.0,10,14135.160384624893,1,0,1,1
,,,,,,17472.0,11,13124.471057144016,1,0,1,64
,,,,,,17472.0,12,10717.358052202253,1,0,1,1
,,,,,,8736.0,13,11836.769976038302,1,0,1,1
,,,,,,17472.0,14,13760.97450581606,1,0,1,262
,,,,,,8736.0,15,11361.538775148247,1,0,1,1
,,,,,,8736.0,16,11817.767998428779,1,0,1,1
,,,,,,,17,13249.470782100627,1,0,1,287
,,,,,,,18,12010.097732699809,1,0,1,1
,,,,,,,19,13790.878081514787,1,0,1,167
,,,,,,,20,13092.119892530869,1,0,1,1
,,,,,,,21,14901.622801546486,1,0,1,536
,,,,,,,22,20165.192851798292,1,0,1,1
,,,,,,,23,16044.349368682433,1,0,1,238
,,,,,,,24,18655.948271633493,1,0,1,1
,,,,,,,25,18781.76059807973,1,0,1,1
,,,,,,,26,14570.195509905423,1,0,1,142
,,,,,,,27,18139.2996105331,1,0,1,1
,,,,,,,28,15421.392926646007,1,0,1,1223
,,,,,,,29,21212.477754721167,1,0,1,1
,,,,,,,30,14148.289696095253,1,0,1,1447
,,,,,,,31,14256.497273909345,1,0,1,720
,,,,,,,32,15756.126290671911,1,0,1,705
,,,,,,,33,18671.1782163723,1,0,1,1
,,,,,,,34,18140.661959407204,1,0,1,14
,,,,,,,35,13286.48294926014,2,1,0,1
,,,,,,,36,15757.535561953116,2,0,1,1415
,,,,,,,37,15175.958976314849,2,0,1,441
,,,,,,,38,16515.81346718395,2,0,1,1
,,,,,,,39,14667.515115144059,2,0,1,302
,,,,,,,40,13614.253541316551,2,0,1,658
,,,,,,,41,14467.836806047484,2,0,1,6
,,,,,,,42,13809.427328229438,2,0,1,121
,,,,,,,43,17672.656101105924,2,0,1,1
,,,,,,,44,14221.217544996682,2,0,1,1124
,,,,,,,45,19446.991102024556,2,0,1,2
,,,,,,,46,19691.794237701397,2,0,1,1
,,,,,,,47,16967.04747406122,2,0,1,209
,,,,,,,48,21198.07272371051,2,0,1,7
,,,,,,,49,20163.95647989097,2,0,1,1
,,,,,,,50,19080.942625953314,2,0,1,1
,,,,,,,51,15451.131131631944,2,0,1,38
,,,,,,,52,18891.869603144136,2,0,1,1
,,,,,,,53,17595.331750284113,2,0,1,46
,,,,,,,54,12922.977624289057,2,0,1,1
,,,,,,,55,15283.684258660873,2,0,1,7
,,,,,,,56,15664.36168516448,2,0,1,1
,,,,,,,57,15108.438741651087,2,0,1,1
,,,,,,,58,15336.443564793366,2,0,1,254
,,,,,,,59,12741.345802676522,2,0,1,1
,,,,,,,60,15970.08833116571,2,0,1,2023
,,,,,,,61,18282.696780714476,2,0,1,1
,,,,,,,62,13682.703129783795,2,0,1,310
,,,,,,,63,14695.290787625803,2,0,1,1
,,,,,,,64,13465.436211126282,2,0,1,23
,,,,,,,65,14218.935067537328,2,0,1,1
,,,,,,,66,13475.515886393836,2,0,1,65
,,,,,,,67,14124.875927515372,2,0,1,1
,,,,,,,68,14115.199163654883,2,0,1,230
,,,,,,,69,14027.109236377808,2,0,1,720
,,,,,,,70,14888.721848025496,2,0,1,720
,,,,,,,71,12976.621983741179,3,1,0,1
,,,,,,,72,15264.580077624869,3,0,1,1415
,,,,,,,73,14453.759315495638,3,0,1,744
,,,,,,,74,13489.071752258977,3,0,1,1279
,,,,,,,75,11803.848328279963,3,0,1,1
,,,,,,,76,12434.24320485386,3,0,1,1
,,,,,,,77,14532.351311177785,3,0,1,224
,,,,,,,78,16067.107337261934,3,0,1,1
,,,,,,,79,14586.33297062625,3,0,1,527
,,,,,,,80,19635.833927964075,3,0,1,1
