Qt_Data_Points,Max_Rel_TimeStep
34,1447
36,2023
24,1599
44,1415
19,3238
47,1496
49,1334
36,1258
52,978
33,2177
40,1119
34,1440
47,951
47,2070
19,2657
30,1608
