Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Rep_Period,START_SUBPERIODS,INTERIOR_SUBPERIODS,Rel_TimeStep
50000,1,1,1,4,8736,17472.0,1,12887.309603831594,1,1,0,1
,,,,,,34944.0,2,14852.134676910444,1,0,1,11
,,,,,,52416.0,3,16561.433249841146,1,0,1,2
,,,,,,96096.0,4,15867.705864770325,1,0,1,19
,,,,,,,5,16812.269954794236,1,0,1,6
,,,,,,,6,15595.081871773438,1,0,1,23
,,,,,,,7,16440.020658275454,1,0,1,1
,,,,,,,8,15504.908122582938,1,0,1,117
,,,,,,,9,16652.412108839806,1,0,1,1
,,,,,,,10,15057.303580508275,1,0,1,92
,,,,,,,11,17312.275633844565,1,0,1,2
,,,,,,,12,15037.391639197258,1,0,1,47
,,,,,,,13,16983.842250402824,1,0,1,2
,,,,,,,14,17014.00868979968,1,0,1,2
,,,,,,,15,16809.98911919617,1,0,1,1
,,,,,,,16,15032.669233778746,1,0,1,417
,,,,,,,17,15516.507305951594,1,0,1,273
,,,,,,,18,17406.491269321392,1,0,1,1
,,,,,,,19,15127.110575916795,1,0,1,168
,,,,,,,20,16438.316726303805,1,0,1,2
,,,,,,,21,14641.600807618956,1,0,1,228
,,,,,,,22,14272.311042163083,1,0,1,13
,,,,,,,23,15916.758820400924,1,0,1,1
,,,,,,,24,14125.409929921098,1,0,1,89
,,,,,,,25,14053.325724291215,1,0,1,1
,,,,,,,26,14326.351205572191,1,0,1,47
,,,,,,,27,13544.230920341648,1,0,1,1
,,,,,,,28,15288.193391591423,1,0,1,5
,,,,,,,29,14752.615239849614,1,0,1,1
,,,,,,,30,14771.447258657388,1,0,1,2
,,,,,,,31,13882.631853992369,1,0,1,90
,,,,,,,32,16374.995519785645,1,0,1,1
,,,,,,,33,14546.629356876701,1,0,1,75
,,,,,,,34,14580.351486398822,1,0,1,1
,,,,,,,35,14558.685366538082,1,0,1,1
,,,,,,,36,14587.361609318288,1,0,1,1
,,,,,,,37,14302.909412104114,1,0,1,69
,,,,,,,38,14795.493229953507,1,0,1,1
,,,,,,,39,14643.661749931285,1,0,1,90
,,,,,,,40,15092.71133345123,1,0,1,1
,,,,,,,41,14822.701456151826,1,0,1,95
,,,,,,,42,16054.754250489921,1,0,1,4
,,,,,,,43,14434.010899744744,1,0,1,67
,,,,,,,44,15477.773180137141,1,0,1,1
,,,,,,,45,15674.714192835134,1,0,1,2
,,,,,,,46,14903.66249460409,1,0,1,3
,,,,,,,47,14240.22464664405,1,0,1,1
,,,,,,,48,14349.72260795627,1,0,1,1
,,,,,,,49,13797.51257261782,1,0,1,45
,,,,,,,50,14151.891940439551,1,0,1,2
,,,,,,,51,13795.92370880058,1,0,1,33
,,,,,,,52,13283.486776770682,1,0,1,31
,,,,,,,53,15465.396365774946,1,0,1,1
,,,,,,,54,13418.339076403096,1,0,1,47
,,,,,,,55,15618.747267789508,1,0,1,1
,,,,,,,56,14163.518312318205,1,0,1,47
,,,,,,,57,15849.342424644728,1,0,1,1
,,,,,,,58,13627.890070273705,1,0,1,102
,,,,,,,59,12856.804460844329,1,0,1,1
,,,,,,,60,13167.29447822552,1,0,1,145
,,,,,,,61,17568.483823995448,1,0,1,1
,,,,,,,62,17036.808450081608,1,0,1,1
,,,,,,,63,13525.499357250193,1,0,1,349
,,,,,,,64,12961.049789023911,1,0,1,1
,,,,,,,65,13455.145919073939,1,0,1,81
,,,,,,,66,14523.451266833215,1,0,1,1
,,,,,,,67,13310.469841184457,1,0,1,263
,,,,,,,68,14116.987122116869,1,0,1,1
,,,,,,,69,13179.637363314685,1,0,1,157
,,,,,,,70,11510.567284134982,1,0,1,1
,,,,,,,71,12848.51738075752,1,0,1,2
,,,,,,,72,13458.737373428216,1,0,1,5
,,,,,,,73,12643.057104925818,1,0,1,40
,,,,,,,74,11722.607633466525,1,0,1,1
,,,,,,,75,12348.663779453977,1,0,1,1
,,,,,,,76,14275.178965371666,1,0,1,22
,,,,,,,77,11230.146498374108,1,0,1,1
,,,,,,,78,13620.863558157167,1,0,1,3
,,,,,,,79,15499.409049750422,1,0,1,2
,,,,,,,80,13804.628485272393,1,0,1,95
,,,,,,,81,17102.015338009023,1,0,1,4
,,,,,,,82,14972.576773515231,1,0,1,24
,,,,,,,83,18270.502804504948,1,0,1,1
,,,,,,,84,13949.719838956384,1,0,1,18
,,,,,,,85,17773.448838808494,1,0,1,4
,,,,,,,86,14156.862374060209,1,0,1,17
,,,,,,,87,16639.106959014593,1,0,1,1
,,,,,,,88,17144.798858077815,1,0,1,1
,,,,,,,89,18456.916731087036,1,0,1,6
,,,,,,,90,18993.944911084112,1,0,1,1
,,,,,,,91,14406.801804395818,1,0,1,22
,,,,,,,92,17456.126966345455,1,0,1,2
,,,,,,,93,15956.52450635636,1,0,1,1
,,,,,,,94,11929.546791635687,1,0,1,13
,,,,,,,95,11728.703306282461,1,0,1,1
