natural_gas,natural_gas_ccs,nuclear,solar_pv,onshore_wind,fixed_offshore_wind,float_offshore_wind,battery,Time_Index
1.0,1.0,1.0,0.0,0.7318,0.7327,0.7327,1.0,1
1.0,1.0,1.0,0.0014285714285714286,0.6667,0.502257142857143,0.502257142857143,1.0,2
1.0,1.0,1.0,0.118026,0.609,0.4568,0.4568,1.0,3
1.0,1.0,1.0,0.280171,0.6976,0.46893333333333337,0.46893333333333337,1.0,4
1.0,1.0,1.0,0.315456,0.742,0.5934,0.5934,1.0,5
1.0,1.0,1.0,0.393372,0.7819,0.69,0.69,1.0,6
1.0,1.0,1.0,0.20765,0.7744,0.7825,0.7825,1.0,7
1.0,1.0,1.0,0.005613,0.7965857142857143,0.8639142857142856,0.8639142857142856,1.0,8
1.0,1.0,1.0,0.0,0.8232,0.7058,0.7058,1.0,9
1.0,1.0,1.0,0.0053985,0.80765,0.6474,0.6474,1.0,10
1.0,1.0,1.0,0.136259,0.8015,0.5892,0.5892,1.0,11
1.0,1.0,1.0,0.4460316666666666,0.7603333333333334,0.6062500000000001,0.6062500000000001,1.0,12
1.0,1.0,1.0,0.102996,0.7337,0.6459,0.6459,1.0,13
1.0,1.0,1.0,0.0011655,0.7835166666666665,0.7221666666666667,0.7221666666666667,1.0,14
1.0,1.0,1.0,0.0,0.8077,0.6553,0.6553,1.0,15
1.0,1.0,1.0,0.0,0.7314125,0.5134375,0.5134375,1.0,16
1.0,1.0,1.0,0.030570999999999997,0.6958,0.37195,0.37195,1.0,17
1.0,1.0,1.0,0.172704,0.7288,0.3274,0.3274,1.0,18
1.0,1.0,1.0,0.34717924999999994,0.7419500000000001,0.27147499999999997,0.27147499999999997,1.0,19
1.0,1.0,1.0,0.219183,0.8093,0.2361,0.2361,1.0,20
1.0,1.0,1.0,0.095104,0.7878,0.2991,0.2991,1.0,21
1.0,1.0,1.0,0.005409,0.7967,0.3501,0.3501,1.0,22
1.0,1.0,1.0,0.0,0.8006,0.4804,0.4804,1.0,23
1.0,1.0,1.0,0.009212333333333333,0.70344,0.8477733333333333,0.8477733333333333,1.0,24
1.0,1.0,1.0,0.323622,0.2845,0.7157,0.7157,1.0,25
1.0,1.0,1.0,0.4733325,0.30035,0.5699000000000001,0.5699000000000001,1.0,26
1.0,1.0,1.0,0.365866,0.31694999999999995,0.4284,0.4284,1.0,27
1.0,1.0,1.0,0.221765,0.3247,0.3916,0.3916,1.0,28
1.0,1.0,1.0,0.0194025,0.41302500000000003,0.35347500000000004,0.35347500000000004,1.0,29
1.0,1.0,1.0,0.0,0.5107,0.4872,0.4872,1.0,30
1.0,1.0,1.0,0.0,0.4761,0.5722,0.5722,1.0,31
1.0,1.0,1.0,0.03211117857142858,0.3219964285714286,0.6032833333333334,0.6032833333333334,1.0,32
1.0,1.0,1.0,0.339471,0.2761,0.7223,0.7223,1.0,33
1.0,1.0,1.0,0.499443,0.2993,0.5991,0.5991,1.0,34
1.0,1.0,1.0,0.590255,0.3488,0.5144,0.5144,1.0,35
1.0,1.0,1.0,0.518523,0.4315,0.4092,0.4092,1.0,36
1.0,1.0,1.0,0.378928,0.3358,0.3249,0.3249,1.0,37
1.0,1.0,1.0,0.030005780219780218,0.34950549450549445,0.6701395604395605,0.6701395604395605,1.0,38
1.0,1.0,1.0,0.153512,0.4136,0.5909,0.5909,1.0,39
1.0,1.0,1.0,0.147777,0.3231,0.5079,0.5079,1.0,40
1.0,1.0,1.0,0.027642195652173917,0.44835217391304344,0.7221521739130433,0.7221521739130433,1.0,41
1.0,1.0,1.0,0.314102,0.8158,0.7851,0.7851,1.0,42
1.0,1.0,1.0,0.448376,0.8002,0.7009,0.7009,1.0,43
1.0,1.0,1.0,0.413064,0.748,0.5489,0.5489,1.0,44
1.0,1.0,1.0,0.327622,0.7106,0.4069,0.4069,1.0,45
1.0,1.0,1.0,0.269156,0.6912,0.305,0.305,1.0,46
1.0,1.0,1.0,0.160488,0.6281,0.2398,0.2398,1.0,47
1.0,1.0,1.0,0.018464651162790696,0.2205325581395349,0.4778162790697675,0.4778162790697675,1.0,48
1.0,1.0,1.0,0.46407899999999996,0.4534666666666667,0.8245999999999999,0.8245999999999999,1.0,49
1.0,1.0,1.0,0.264202,0.5262,0.7496,0.7496,1.0,50
1.0,1.0,1.0,0.193806,0.6124,0.6784,0.6784,1.0,51
1.0,1.0,1.0,0.03508997802197801,0.21359780219780208,0.4846076923076924,0.4846076923076924,1.0,52
1.0,1.0,1.0,0.4736116666666666,0.08793333333333332,0.2897666666666667,0.2897666666666667,1.0,53
1.0,1.0,1.0,0.41883,0.1492,0.1404,0.1404,1.0,54
1.0,1.0,1.0,0.257416,0.2561,0.1328,0.1328,1.0,55
1.0,1.0,1.0,0.01087402380952381,0.3811190476190476,0.5760190476190477,0.5760190476190477,1.0,56
1.0,1.0,1.0,0.26617783333333334,0.7926333333333334,0.87685,0.87685,1.0,57
