Cost_of_Demand_Curtailment_per_MW,Demand_Segment,Max_Demand_Curtailment,Rep_Periods,Sub_Weights,Timesteps_per_Rep_Period,Voll,Time_Index,Demand_MW_z1,Rep_Period,START_SUBPERIODS,INTERIOR_SUBPERIODS,Rel_TimeStep
1.0,1.0,1.0,1.0,8736.0,8736.0,50000.0,1,11801.35,1,1,0,1
,,,,,,,2,11267.906,1,0,1,1
,,,,,,,3,10861.76,1,0,1,1
,,,,,,,4,10637.201,1,0,1,2
,,,,,,,5,10799.279,1,0,1,1
,,,,,,,6,11175.825,1,0,1,1
,,,,,,,7,11540.427,1,0,1,1
,,,,,,,8,12134.854,1,0,1,1
,,,,,,,9,12702.451,1,0,1,1
,,,,,,,10,13117.308,1,0,1,1
,,,,,,,11,13342.26,1,0,1,1
,,,,,,,12,13433.235,1,0,1,1
,,,,,,,13,13281.48,1,0,1,1
,,,,,,,14,13173.947,1,0,1,1
,,,,,,,15,13249.266,1,0,1,1
,,,,,,,16,14281.52,1,0,1,1
,,,,,,,17,15391.731,1,0,1,1
,,,,,,,18,15337.386,1,0,1,1
,,,,,,,19,15005.817,1,0,1,1
,,,,,,,20,14573.74,1,0,1,1
,,,,,,,21,13942.013,1,0,1,1
,,,,,,,22,13091.385,1,0,1,1
,,,,,,,23,12248.148,1,0,1,1
,,,,,,,24,11620.655,1,0,1,1
,,,,,,,25,11254.933,1,0,1,1
,,,,,,,26,11093.713,1,0,1,1
,,,,,,,27,11126.929,1,0,1,1
,,,,,,,28,11362.216,1,0,1,1
,,,,,,,29,11900.932,1,0,1,1
,,,,,,,30,12666.331,1,0,1,1
,,,,,,,31,13289.303,1,0,1,1
,,,,,,,32,14015.765,1,0,1,1
,,,,,,,33,14693.296,1,0,1,1
,,,,,,,34,15103.204,1,0,1,1
,,,,,,,35,15222.323,1,0,1,1
,,,,,,,36,15164.933,1,0,1,1
,,,,,,,37,15034.923,1,0,1,1
,,,,,,,38,14941.903,1,0,1,1
,,,,,,,39,15094.608,1,0,1,1
,,,,,,,40,16105.128,1,0,1,1
,,,,,,,41,17003.63,1,0,1,1
,,,,,,,42,16724.94,1,0,1,1
,,,,,,,43,16209.934,1,0,1,1
,,,,,,,44,15503.323,1,0,1,1
,,,,,,,45,14448.368,1,0,1,1
,,,,,,,46,13157.041,1,0,1,1
,,,,,,,47,12027.134,1,0,1,1
,,,,,,,48,11304.673,1,0,1,1
,,,,,,,49,10878.527,1,0,1,1
,,,,,,,50,10694.944,1,0,1,1
,,,,,,,51,10712.661,1,0,1,1
,,,,,,,52,11085.471,1,0,1,1
,,,,,,,53,12161.982,1,0,1,1
,,,,,,,54,13998.187,1,0,1,1
,,,,,,,55,15076.201,1,0,1,1
,,,,,,,56,15344.825,1,0,1,1
,,,,,,,57,15547.121,1,0,1,1
,,,,,,,58,15753.54,1,0,1,1
,,,,,,,59,15839.536,1,0,1,1
,,,,,,,60,15836.723,1,0,1,1
,,,,,,,61,15838.613,1,0,1,1
,,,,,,,62,15729.823,1,0,1,1
,,,,,,,63,15876.814,1,0,1,1
,,,,,,,64,16730.719,1,0,1,1
,,,,,,,65,17331.48,1,0,1,1
,,,,,,,66,17105.633,1,0,1,1
,,,,,,,67,16561.73,1,0,1,1
,,,,,,,68,15780.501,1,0,1,1
,,,,,,,69,14633.199,1,0,1,1
,,,,,,,70,13258.515,1,0,1,1
,,,,,,,71,12057.303,1,0,1,1
,,,,,,,72,11289.185,1,0,1,1
,,,,,,,73,10857.943,1,0,1,1
,,,,,,,74,10648.742,1,0,1,1
,,,,,,,75,10658.743,1,0,1,1
,,,,,,,76,10999.819,1,0,1,1
,,,,,,,77,12036.436,1,0,1,1
,,,,,,,78,13818.937,1,0,1,1
,,,,,,,79,14838.196,1,0,1,1
,,,,,,,80,15056.122,1,0,1,1
,,,,,,,81,15162.093,1,0,1,1
,,,,,,,82,15225.653,1,0,1,1
,,,,,,,83,15184.895,1,0,1,1
,,,,,,,84,15122.433,1,0,1,1
,,,,,,,85,15046.492,1,0,1,1
,,,,,,,86,14901.773,1,0,1,1
,,,,,,,87,14953.12,1,0,1,1
,,,,,,,88,15794.044,1,0,1,1
,,,,,,,89,16768.5665,1,0,1,2
