Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Rep_Period,START_SUBPERIODS,INTERIOR_SUBPERIODS,Rel_TimeStep
50000,1,1,1,16,8736,8736.0,1,12757.556455988015,1,1,0,1
,,,,,,17472.0,2,12109.441342540269,1,0,1,7
,,,,,,8736.0,3,13938.276647205736,1,0,1,1
,,,,,,8736.0,4,14846.062247115464,1,0,1,1
,,,,,,8736.0,5,15472.436418278317,1,0,1,1
,,,,,,8736.0,6,16741.51525610363,1,0,1,1
,,,,,,17472.0,7,16716.16563726395,1,0,1,1
,,,,,,8736.0,8,16662.821881966996,1,0,1,1
,,,,,,17472.0,9,16204.358600563142,1,0,1,1
,,,,,,17472.0,10,17079.093009015956,1,0,1,7
,,,,,,17472.0,11,13910.28151206356,1,0,1,1
,,,,,,17472.0,12,12796.206560337949,1,0,1,1
,,,,,,8736.0,13,11986.57870328349,1,0,1,1
,,,,,,17472.0,14,11451.932741583882,1,0,1,1
,,,,,,8736.0,15,11103.642048183121,1,0,1,3
,,,,,,8736.0,16,12356.185992999108,1,0,1,1
,,,,,,,17,13959.04629708986,1,0,1,1
,,,,,,,18,14634.359024451773,1,0,1,1
,,,,,,,19,15157.144604268233,1,0,1,1
,,,,,,,20,14731.93852874942,1,0,1,1
,,,,,,,21,15517.107593895807,1,0,1,1
,,,,,,,22,16423.796338178872,1,0,1,10
,,,,,,,23,15047.869501096084,1,0,1,1
,,,,,,,24,13952.18233576594,1,0,1,1
,,,,,,,25,13261.047059409408,1,0,1,13
,,,,,,,26,16130.375024419181,1,0,1,1
,,,,,,,27,15456.55133624452,1,0,1,1
,,,,,,,28,14863.170718152873,1,0,1,1
,,,,,,,29,15726.985220560644,1,0,1,1
,,,,,,,30,16484.608558770262,1,0,1,1
,,,,,,,31,18298.12845980326,1,0,1,1
,,,,,,,32,17488.3121841975,1,0,1,3
,,,,,,,33,15021.19962081741,1,0,1,1
,,,,,,,34,13470.617475234343,1,0,1,1
,,,,,,,35,12252.173959254731,1,0,1,1
,,,,,,,36,11356.533366424908,1,0,1,1
,,,,,,,37,10857.43883949895,1,0,1,4
,,,,,,,38,15234.104660890851,1,0,1,10
,,,,,,,39,15791.375429546508,1,0,1,1
,,,,,,,40,16503.668460104043,1,0,1,1
,,,,,,,41,16908.90283497455,1,0,1,2
,,,,,,,42,15846.47087815965,1,0,1,2
,,,,,,,43,13165.477043570734,1,0,1,12
,,,,,,,44,16669.732115691328,1,0,1,6
,,,,,,,45,16746.056401183654,1,0,1,8
,,,,,,,46,14277.197345971237,1,0,1,1
,,,,,,,47,13440.261448986426,1,0,1,1
,,,,,,,48,12951.260380682692,1,0,1,1
,,,,,,,49,12644.957729465654,1,0,1,2
,,,,,,,50,12847.957413217957,1,0,1,1
,,,,,,,51,13901.801678569975,1,0,1,1
,,,,,,,52,15137.109487128724,1,0,1,2
,,,,,,,53,15597.660519317924,1,0,1,1
,,,,,,,54,16439.347160376336,1,0,1,1
,,,,,,,55,16826.58423464763,1,0,1,3
,,,,,,,56,16653.73285068386,1,0,1,1
,,,,,,,57,17337.397579872042,1,0,1,1
,,,,,,,58,17224.58813083559,1,0,1,2
,,,,,,,59,18189.50999195346,1,0,1,2
,,,,,,,60,17566.42798556644,1,0,1,1
,,,,,,,61,16596.70145139032,1,0,1,2
,,,,,,,62,14936.169590984538,1,0,1,1
,,,,,,,63,13599.953162010974,1,0,1,1
,,,,,,,64,12201.34738925051,1,0,1,2
,,,,,,,65,10999.54346174733,1,0,1,1
,,,,,,,66,11016.410251038717,1,0,1,1
,,,,,,,67,11570.161054892646,1,0,1,2
,,,,,,,68,14384.837352289378,1,0,1,4
,,,,,,,69,15984.273415526153,1,0,1,1
,,,,,,,70,17064.661477188107,1,0,1,4
,,,,,,,71,16566.65351943433,1,0,1,1
,,,,,,,72,17444.60640398422,1,0,1,1
,,,,,,,73,14803.948521950118,1,0,1,11
,,,,,,,74,12649.227107417024,1,0,1,2
,,,,,,,75,15433.895170582582,1,0,1,1
,,,,,,,76,16768.148185040965,1,0,1,1
,,,,,,,77,16897.998194541564,1,0,1,1
,,,,,,,78,16741.23162959177,1,0,1,1
,,,,,,,79,16218.934406691853,1,0,1,1
,,,,,,,80,16219.73734935218,1,0,1,1
,,,,,,,81,16341.67727509516,1,0,1,2
,,,,,,,82,16415.82713227512,1,0,1,1
,,,,,,,83,16106.646271173673,1,0,1,1
,,,,,,,84,17835.414176250215,1,0,1,5
,,,,,,,85,16286.917883951173,1,0,1,1
,,,,,,,86,14859.534506428676,1,0,1,1
,,,,,,,87,13471.525279809266,1,0,1,1
,,,,,,,88,12464.680124578748,1,0,1,1
,,,,,,,89,11736.43959418111,1,0,1,4
,,,,,,,90,13083.38439570265,1,0,1,1
,,,,,,,91,15240.747513377712,1,0,1,1
,,,,,,,92,16829.72110392138,1,0,1,1
,,,,,,,93,17027.751331606774,1,0,1,1
,,,,,,,94,16846.74768279691,1,0,1,1
,,,,,,,95,16305.332634838966,1,0,1,1
,,,,,,,96,15780.84263279163,1,0,1,3
,,,,,,,97,14899.150339077783,1,0,1,1
,,,,,,,98,14674.543108809497,1,0,1,1
,,,,,,,99,15797.14982564354,1,0,1,1
,,,,,,,100,16965.48732277494,1,0,1,1
,,,,,,,101,16019.734718987498,1,0,1,4
,,,,,,,102,13969.751200542665,1,0,1,1
,,,,,,,103,11724.89472539201,1,0,1,7
,,,,,,,104,12785.93808218684,1,0,1,1
,,,,,,,105,13879.691793548833,1,0,1,1
,,,,,,,106,14838.405329980224,1,0,1,2
,,,,,,,107,16110.41530798969,1,0,1,1
,,,,,,,108,17027.784288208502,1,0,1,1
,,,,,,,109,14417.969972233033,1,0,1,21
,,,,,,,110,15470.065040981119,1,0,1,2
,,,,,,,111,14647.54066645882,1,0,1,1
,,,,,,,112,14789.895447385774,1,0,1,21
,,,,,,,113,16214.991265808116,1,0,1,6
,,,,,,,114,16398.086271765464,1,0,1,9
,,,,,,,115,12522.02710830098,1,0,1,2
,,,,,,,116,11975.2246546451,1,0,1,1
,,,,,,,117,11745.979531697008,1,0,1,1
,,,,,,,118,12196.498774056616,1,0,1,2
,,,,,,,119,14157.564881691802,1,0,1,1
,,,,,,,120,16411.080050046152,1,0,1,3
,,,,,,,121,18154.301855114496,1,0,1,1
,,,,,,,122,17826.724219453474,1,0,1,1
,,,,,,,123,17627.099091981334,1,0,1,2
,,,,,,,124,17459.99713699207,1,0,1,1
,,,,,,,125,16833.450839549234,1,0,1,17
,,,,,,,126,18484.494047846085,1,0,1,1
,,,,,,,127,18828.703448951816,1,0,1,6
,,,,,,,128,18243.609252377948,1,0,1,1
