Cost_of_Demand_Curtailment_per_MW,Demand_Segment,Max_Demand_Curtailment,Rep_Periods,Sub_Weights,Timesteps_per_Rep_Period,Voll,Time_Index,Demand_MW_z1,Rep_Period,START_SUBPERIODS,INTERIOR_SUBPERIODS,Rel_TimeStep
1.0,1.0,1.0,1.0,8736.0,8736.0,50000.0,1,11513.897,1,1,0,1
,,,,,,,2,10964.352,1,0,1,1
,,,,,,,3,10574.445,1,0,1,1
,,,,,,,4,10385.898,1,0,1,1
,,,,,,,5,10421.392,1,0,1,1
,,,,,,,6,10720.206,1,0,1,1
,,,,,,,7,11183.823,1,0,1,1
,,,,,,,8,11560.636,1,0,1,1
,,,,,,,9,12150.316,1,0,1,1
,,,,,,,10,12894.595,1,0,1,1
,,,,,,,11,13425.348,1,0,1,1
,,,,,,,12,13729.399,1,0,1,1
,,,,,,,13,13885.008,1,0,1,1
,,,,,,,14,13886.862,1,0,1,1
,,,,,,,15,13870.261,1,0,1,1
,,,,,,,16,14074.374,1,0,1,1
,,,,,,,17,15008.764,1,0,1,1
,,,,,,,18,15727.377,1,0,1,1
,,,,,,,19,15511.834,1,0,1,1
,,,,,,,20,15103.224,1,0,1,1
,,,,,,,21,14642.164,1,0,1,1
,,,,,,,22,13968.643,1,0,1,1
,,,,,,,23,13083.417,1,0,1,1
,,,,,,,24,12162.752,1,0,1,1
,,,,,,,25,11431.143,1,0,1,1
,,,,,,,26,11013.796,1,0,1,1
,,,,,,,27,10760.58,1,0,1,2
,,,,,,,28,10824.685,1,0,1,1
,,,,,,,29,11252.359,1,0,1,1
,,,,,,,30,11930.472,1,0,1,1
,,,,,,,31,12565.903,1,0,1,1
,,,,,,,32,13372.254,1,0,1,1
,,,,,,,33,13979.094,1,0,1,1
,,,,,,,34,14280.212,1,0,1,1
,,,,,,,35,14316.538,1,0,1,1
,,,,,,,36,14210.243,1,0,1,1
,,,,,,,37,13977.786,1,0,1,1
,,,,,,,38,13869.202,1,0,1,1
,,,,,,,39,14003.792,1,0,1,1
,,,,,,,40,14998.018,1,0,1,1
,,,,,,,41,15973.872,1,0,1,1
,,,,,,,42,15847.551,1,0,1,1
,,,,,,,43,15437.565,1,0,1,1
,,,,,,,44,14983.233,1,0,1,1
,,,,,,,45,14289.292,1,0,1,1
,,,,,,,46,13379.072,1,0,1,1
,,,,,,,47,12437.439,1,0,1,1
,,,,,,,48,11646.843,1,0,1,1
,,,,,,,49,11007.996,1,0,1,2
,,,,,,,50,10781.183,1,0,1,1
,,,,,,,51,10975.696,1,0,1,2
,,,,,,,52,11622.941,1,0,1,1
,,,,,,,53,12174.217,1,0,1,1
,,,,,,,54,12928.902,1,0,1,1
,,,,,,,55,13537.058,1,0,1,1
,,,,,,,56,13853.791,1,0,1,1
,,,,,,,57,14061.176,1,0,1,1
,,,,,,,58,14132.676,1,0,1,1
,,,,,,,59,14034.421,1,0,1,1
,,,,,,,60,13928.849,1,0,1,1
,,,,,,,61,14009.291,1,0,1,1
,,,,,,,62,15156.475,1,0,1,1
,,,,,,,63,16299.928,1,0,1,1
,,,,,,,64,16211.821,1,0,1,1
,,,,,,,65,15784.253,1,0,1,1
,,,,,,,66,15209.776,1,0,1,1
,,,,,,,67,14186.037,1,0,1,1
,,,,,,,68,13046.842,1,0,1,1
,,,,,,,69,12025.94,1,0,1,1
,,,,,,,70,11386.848,1,0,1,1
,,,,,,,71,11061.357,1,0,1,1
,,,,,,,72,11012.4695,1,0,1,2
,,,,,,,73,11502.528,1,0,1,1
,,,,,,,74,12699.449,1,0,1,1
,,,,,,,75,14690.46,1,0,1,1
,,,,,,,76,15837.049,1,0,1,1
,,,,,,,77,16127.62,1,0,1,1
,,,,,,,78,16369.372,1,0,1,1
,,,,,,,79,16517.854,1,0,1,1
,,,,,,,80,16594.119,1,0,1,1
,,,,,,,81,16574.262,1,0,1,1
,,,,,,,82,16573.301,1,0,1,1
,,,,,,,83,16500.785,1,0,1,1
,,,,,,,84,16684.836,1,0,1,1
,,,,,,,85,17689.919,1,0,1,1
,,,,,,,86,18755.832,1,0,1,3
,,,,,,,87,17958.023,1,0,1,1
,,,,,,,88,16876.243,1,0,1,1
,,,,,,,89,15529.269,1,0,1,1
,,,,,,,90,14381.994,1,0,1,1
,,,,,,,91,13654.189,1,0,1,1
,,,,,,,92,13325.322,1,0,1,1
,,,,,,,93,13231.6915,1,0,1,2
,,,,,,,94,13696.981,1,0,1,1
,,,,,,,95,14840.394,1,0,1,1
,,,,,,,96,16763.197,1,0,1,1
,,,,,,,97,17715.311,1,0,1,1
