Time_Index,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery
290,1.0,1.0,1.0,0.0,0.303480119,0.0,0.952035069,1.0,1.0,1.0
291,1.0,1.0,1.0,0.0,0.542770267,0.0,0.976794481,1.0,1.0,1.0
292,1.0,1.0,1.0,0.0,0.784003615,0.0,0.961499333,1.0,1.0,1.0
293,1.0,1.0,1.0,0.0,0.794739664,0.0,0.937165022,1.0,1.0,1.0
294,1.0,1.0,1.0,0.0,0.943588614,0.0,0.89061451,1.0,1.0,1.0
295,1.0,1.0,1.0,0.0,0.924604237,0.0,0.929476738,1.0,1.0,1.0
296,1.0,1.0,1.0,0.0007,0.626917481,0.0,0.966693282,1.0,1.0,1.0
297,1.0,1.0,1.0,0.2746,0.635662079,0.2778,0.936077178,1.0,1.0,1.0
298,1.0,1.0,1.0,0.492,0.840934098,0.4936,0.867835283,1.0,1.0,1.0
299,1.0,1.0,1.0,0.6453,0.776441932,0.6446,0.841068745,1.0,1.0,1.0
300,1.0,1.0,1.0,0.7063,0.555783987,0.7134,0.820606768,1.0,1.0,1.0
301,1.0,1.0,1.0,0.7157,0.504585147,0.7244,0.820878625,1.0,1.0,1.0
302,1.0,1.0,1.0,0.7094,0.394863248,0.7198,0.719276369,1.0,1.0,1.0
303,1.0,1.0,1.0,0.6458,0.751514912,0.6669,0.831145108,1.0,1.0,1.0
304,1.0,1.0,1.0,0.4907,0.765338778,0.5206,0.894025207,1.0,1.0,1.0
305,1.0,1.0,1.0,0.2821,0.874969602,0.3184,0.957038641,1.0,1.0,1.0
306,1.0,1.0,1.0,0.0,0.960982263,0.0115,0.991364241,1.0,1.0,1.0
307,1.0,1.0,1.0,0.0,1.0,0.0,0.978024304,1.0,1.0,1.0
308,1.0,1.0,1.0,0.0,0.892184198,0.0,0.935228109,1.0,1.0,1.0
309,1.0,1.0,1.0,0.0,0.997496009,0.0,0.897325397,1.0,1.0,1.0
310,1.0,1.0,1.0,0.0,0.93209362,0.0,0.858655691,1.0,1.0,1.0
311,1.0,1.0,1.0,0.0,0.995199144,0.0,0.752758503,1.0,1.0,1.0
312,1.0,1.0,1.0,0.0,0.521404147,0.0,0.776003718,1.0,1.0,1.0
313,1.0,1.0,1.0,0.0,0.870074809,0.0,0.775892258,1.0,1.0,1.0
314,1.0,1.0,1.0,0.0,0.993131042,0.0,0.751547635,1.0,1.0,1.0
315,1.0,1.0,1.0,0.0,0.966885746,0.0,0.772873163,1.0,1.0,1.0
316,1.0,1.0,1.0,0.0,0.952266693,0.0,0.812200904,1.0,1.0,1.0
317,1.0,1.0,1.0,0.0,0.785362065,0.0,0.781038046,1.0,1.0,1.0
318,1.0,1.0,1.0,0.0,0.542045534,0.0,0.952202082,1.0,1.0,1.0
319,1.0,1.0,1.0,0.0,0.649721563,0.0,0.860494018,1.0,1.0,1.0
320,1.0,1.0,1.0,0.0032,0.757848263,0.0,0.786825061,1.0,1.0,1.0
321,1.0,1.0,1.0,0.2384,0.52270031,0.2432,0.747753084,1.0,1.0,1.0
322,1.0,1.0,1.0,0.4037,0.278034478,0.4211,0.891163349,1.0,1.0,1.0
323,1.0,1.0,1.0,0.4987,0.550669134,0.5184,0.697574377,1.0,1.0,1.0
324,1.0,1.0,1.0,0.5164,0.887624919,0.507,0.704690576,1.0,1.0,1.0
325,1.0,1.0,1.0,0.5155,0.900511742,0.5207,0.78763783,1.0,1.0,1.0
326,1.0,1.0,1.0,0.5077,0.872739136,0.5885,0.657645702,1.0,1.0,1.0
327,1.0,1.0,1.0,0.4962,0.961140275,0.5703,0.865047574,1.0,1.0,1.0
328,1.0,1.0,1.0,0.3746,0.931884527,0.4369,0.959613502,1.0,1.0,1.0
329,1.0,1.0,1.0,0.2158,0.907707751,0.255,0.982016504,1.0,1.0,1.0
330,1.0,1.0,1.0,0.0,0.949206114,0.0015,0.993035913,1.0,1.0,1.0
331,1.0,1.0,1.0,0.0,0.83072561,0.0,0.942026377,1.0,1.0,1.0
332,1.0,1.0,1.0,0.0,0.611792326,0.0,0.94190979,1.0,1.0,1.0
333,1.0,1.0,1.0,0.0,0.597410083,0.0,0.971319258,1.0,1.0,1.0
334,1.0,1.0,1.0,0.0,0.835335076,0.0,0.971747637,1.0,1.0,1.0
335,1.0,1.0,1.0,0.0,0.6421296,0.0,0.852192342,1.0,1.0,1.0
336,1.0,1.0,1.0,0.0,0.503539562,0.0,0.847717762,1.0,1.0,1.0
337,1.0,1.0,1.0,0.0,0.319852293,0.0,0.240700901,1.0,1.0,1.0
338,1.0,1.0,1.0,0.0,0.265951574,0.0,0.273126453,1.0,1.0,1.0
339,1.0,1.0,1.0,0.0,0.246795446,0.0,0.221169233,1.0,1.0,1.0
340,1.0,1.0,1.0,0.0,0.225861371,0.0,0.171910107,1.0,1.0,1.0
341,1.0,1.0,1.0,0.0,0.234784558,0.0,0.126730189,1.0,1.0,1.0
342,1.0,1.0,1.0,0.0,0.100260928,0.0,0.075678296,1.0,1.0,1.0
343,1.0,1.0,1.0,0.0,0.05188882,0.0,0.056310035,1.0,1.0,1.0
344,1.0,1.0,1.0,0.0,0.044131674,0.0,0.036824934,1.0,1.0,1.0
345,1.0,1.0,1.0,0.251,0.004188695,0.2135,0.070649385,1.0,1.0,1.0
346,1.0,1.0,1.0,0.398,0.00055478,0.3957,0.044125997,1.0,1.0,1.0
347,1.0,1.0,1.0,0.5777,0.084299549,0.4714,0.028650574,1.0,1.0,1.0
348,1.0,1.0,1.0,0.5222,0.005396586,0.446,0.013903921,1.0,1.0,1.0
349,1.0,1.0,1.0,0.4391,0.011789078,0.4033,0.009147231,1.0,1.0,1.0
350,1.0,1.0,1.0,0.4041,0.04832131,0.4023,0.033015255,1.0,1.0,1.0
351,1.0,1.0,1.0,0.3776,0.016470706,0.3253,0.017452259,1.0,1.0,1.0
352,1.0,1.0,1.0,0.2577,0.023280129,0.2138,0.048636384,1.0,1.0,1.0
353,1.0,1.0,1.0,0.0836,0.135175705,0.0846,0.134113893,1.0,1.0,1.0
354,1.0,1.0,1.0,0.0,0.201039851,0.0,0.349663913,1.0,1.0,1.0
355,1.0,1.0,1.0,0.0,0.256816059,0.0,0.526129365,1.0,1.0,1.0
356,1.0,1.0,1.0,0.0,0.146238342,0.0,0.642662048,1.0,1.0,1.0
357,1.0,1.0,1.0,0.0,0.46337235,0.0,0.485115319,1.0,1.0,1.0
358,1.0,1.0,1.0,0.0,0.403598249,0.0,0.583313465,1.0,1.0,1.0
359,1.0,1.0,1.0,0.0,0.339757085,0.0,0.66425848,1.0,1.0,1.0
360,1.0,1.0,1.0,0.0,0.370321482,0.0,0.659257591,1.0,1.0,1.0
361,1.0,1.0,1.0,0.0,0.465583175,0.0,0.699445486,1.0,1.0,1.0
362,1.0,1.0,1.0,0.0,0.707297444,0.0,0.740516305,1.0,1.0,1.0
363,1.0,1.0,1.0,0.0,0.895804107,0.0,0.670099914,1.0,1.0,1.0
364,1.0,1.0,1.0,0.0,0.819945991,0.0,0.605709374,1.0,1.0,1.0
365,1.0,1.0,1.0,0.0,0.610500693,0.0,0.594692707,1.0,1.0,1.0
366,1.0,1.0,1.0,0.0,0.34757489,0.0,0.614016056,1.0,1.0,1.0
367,1.0,1.0,1.0,0.0,0.285657108,0.0,0.590112448,1.0,1.0,1.0
368,1.0,1.0,1.0,0.0,0.317218393,0.0,0.627468705,1.0,1.0,1.0
369,1.0,1.0,1.0,0.1131,0.254971772,0.1509,0.457778186,1.0,1.0,1.0
370,1.0,1.0,1.0,0.3099,0.306124657,0.3546,0.473601222,1.0,1.0,1.0
371,1.0,1.0,1.0,0.4462,0.72285372,0.5514,0.414910913,1.0,1.0,1.0
372,1.0,1.0,1.0,0.4971,0.749075055,0.5828,0.367353141,1.0,1.0,1.0
373,1.0,1.0,1.0,0.5491,0.766450584,0.5721,0.440943152,1.0,1.0,1.0
374,1.0,1.0,1.0,0.5788,0.583024323,0.5944,0.561156869,1.0,1.0,1.0
375,1.0,1.0,1.0,0.5935,0.89966023,0.5804,0.544398606,1.0,1.0,1.0
376,1.0,1.0,1.0,0.4606,0.768344879,0.5083,0.415221393,1.0,1.0,1.0
377,1.0,1.0,1.0,0.2861,0.941289306,0.3311,0.461534441,1.0,1.0,1.0
378,1.0,1.0,1.0,0.04,0.691129565,0.0839,0.663944006,1.0,1.0,1.0
379,1.0,1.0,1.0,0.0,0.369385242,0.0,0.645860493,1.0,1.0,1.0
380,1.0,1.0,1.0,0.0,0.543988705,0.0,0.746088266,1.0,1.0,1.0
381,1.0,1.0,1.0,0.0,0.627581239,0.0,0.771381795,1.0,1.0,1.0
382,1.0,1.0,1.0,0.0,0.891589403,0.0,0.473645002,1.0,1.0,1.0
383,1.0,1.0,1.0,0.0,0.663651288,0.0,0.622891665,1.0,1.0,1.0
384,1.0,1.0,1.0,0.0,0.636843503,0.0,0.685363531,1.0,1.0,1.0
385,1.0,1.0,1.0,0.0,0.766532242,0.0,0.735859871,1.0,1.0,1.0
386,1.0,1.0,1.0,0.0,0.755251288,0.0,0.797188938,1.0,1.0,1.0
387,1.0,1.0,1.0,0.0,0.814127564,0.0,0.769088507,1.0,1.0,1.0
388,1.0,1.0,1.0,0.0,0.635056913,0.0,0.651313007,1.0,1.0,1.0
389,1.0,1.0,1.0,0.0,0.438721806,0.0,0.832606494,1.0,1.0,1.0
390,1.0,1.0,1.0,0.0,0.431190372,0.0,0.866250396,1.0,1.0,1.0
391,1.0,1.0,1.0,0.0,0.903440833,0.0,0.864027858,1.0,1.0,1.0
392,1.0,1.0,1.0,0.156,0.570405245,0.166,0.758821309,1.0,1.0,1.0
393,1.0,1.0,1.0,0.404,0.424727678,0.415,0.766903937,1.0,1.0,1.0
394,1.0,1.0,1.0,0.5895,0.04422532,0.5985,0.158545822,1.0,1.0,1.0
395,1.0,1.0,1.0,0.7352,0.379491419,0.7319,0.481512964,1.0,1.0,1.0
396,1.0,1.0,1.0,0.7585,0.290955782,0.7612,0.515765071,1.0,1.0,1.0
397,1.0,1.0,1.0,0.7574,0.228433117,0.7616,0.327409714,1.0,1.0,1.0
398,1.0,1.0,1.0,0.7564,0.049992941,0.7613,0.150701791,1.0,1.0,1.0
399,1.0,1.0,1.0,0.7218,0.046729136,0.734,0.183942035,1.0,1.0,1.0
400,1.0,1.0,1.0,0.5695,0.032706205,0.5963,0.22856003,1.0,1.0,1.0
401,1.0,1.0,1.0,0.3748,0.08276625,0.4114,0.253796726,1.0,1.0,1.0
402,1.0,1.0,1.0,0.1256,0.073937908,0.1663,0.411970258,1.0,1.0,1.0
403,1.0,1.0,1.0,0.0,0.32332474,0.0,0.491147101,1.0,1.0,1.0
404,1.0,1.0,1.0,0.0,0.214101404,0.0,0.446698576,1.0,1.0,1.0
405,1.0,1.0,1.0,0.0,0.590696812,0.0,0.320417523,1.0,1.0,1.0
406,1.0,1.0,1.0,0.0,0.940650821,0.0,0.250929922,1.0,1.0,1.0
407,1.0,1.0,1.0,0.0,0.986708522,0.0,0.196168274,1.0,1.0,1.0
408,1.0,1.0,1.0,0.0,0.992123067,0.0,0.345403612,1.0,1.0,1.0
409,1.0,1.0,1.0,0.0,0.991291761,0.0,0.459766388,1.0,1.0,1.0
410,1.0,1.0,1.0,0.0,0.996148407,0.0,0.603367805,1.0,1.0,1.0
411,1.0,1.0,1.0,0.0,0.995660305,0.0,0.764377296,1.0,1.0,1.0
412,1.0,1.0,1.0,0.0,0.998087764,0.0,0.856861353,1.0,1.0,1.0
413,1.0,1.0,1.0,0.0,0.999179244,0.0,0.874952495,1.0,1.0,1.0
414,1.0,1.0,1.0,0.0,0.978411674,0.0,0.784491301,1.0,1.0,1.0
415,1.0,1.0,1.0,0.0,0.988471746,0.0,0.805743694,1.0,1.0,1.0
416,1.0,1.0,1.0,0.1417,0.972563863,0.1471,0.871245146,1.0,1.0,1.0
417,1.0,1.0,1.0,0.3746,0.860193193,0.3839,0.761437893,1.0,1.0,1.0
418,1.0,1.0,1.0,0.555,0.977611303,0.5632,0.658175886,1.0,1.0,1.0
419,1.0,1.0,1.0,0.6888,0.924170613,0.6936,0.690869927,1.0,1.0,1.0
420,1.0,1.0,1.0,0.7151,0.92140317,0.7288,0.662245572,1.0,1.0,1.0
421,1.0,1.0,1.0,0.7191,0.678457201,0.7308,0.78517282,1.0,1.0,1.0
422,1.0,1.0,1.0,0.7169,0.530529737,0.7273,0.941791952,1.0,1.0,1.0
423,1.0,1.0,1.0,0.6913,0.552220583,0.7098,0.24500373,1.0,1.0,1.0
424,1.0,1.0,1.0,0.5456,0.54663986,0.5645,0.245113075,1.0,1.0,1.0
425,1.0,1.0,1.0,0.3435,0.885551214,0.3522,0.941361308,1.0,1.0,1.0
426,1.0,1.0,1.0,0.1074,0.809209287,0.1413,0.98618567,1.0,1.0,1.0
427,1.0,1.0,1.0,0.0,0.947045088,0.0,0.995172977,1.0,1.0,1.0
428,1.0,1.0,1.0,0.0,0.941084564,0.0,0.998093724,1.0,1.0,1.0
429,1.0,1.0,1.0,0.0,0.979761243,0.0,0.964685678,1.0,1.0,1.0
430,1.0,1.0,1.0,0.0,0.966300726,0.0,0.975357533,1.0,1.0,1.0
431,1.0,1.0,1.0,0.0,0.985768616,0.0,0.999696434,1.0,1.0,1.0
432,1.0,1.0,1.0,0.0,0.991025448,0.0,0.998973668,1.0,1.0,1.0
433,1.0,1.0,1.0,0.0,0.622024417,0.0,0.555813074,1.0,1.0,1.0
434,1.0,1.0,1.0,0.0,0.764623284,0.0,0.538930714,1.0,1.0,1.0
435,1.0,1.0,1.0,0.0,0.715029895,0.0,0.462965727,1.0,1.0,1.0
436,1.0,1.0,1.0,0.0,0.372809708,0.0,0.360287905,1.0,1.0,1.0
437,1.0,1.0,1.0,0.0,0.113940589,0.0,0.488380849,1.0,1.0,1.0
438,1.0,1.0,1.0,0.0,0.056374628,0.0,0.599999964,1.0,1.0,1.0
439,1.0,1.0,1.0,0.0,0.016238747,0.0,0.561654091,1.0,1.0,1.0
440,1.0,1.0,1.0,0.1809,0.333949357,0.1937,0.482259929,1.0,1.0,1.0
441,1.0,1.0,1.0,0.3869,0.144480377,0.4011,0.261952311,1.0,1.0,1.0
442,1.0,1.0,1.0,0.5486,2.18e-5,0.5435,0.171321541,1.0,1.0,1.0
443,1.0,1.0,1.0,0.673,0.000401923,0.6766,0.103632301,1.0,1.0,1.0
444,1.0,1.0,1.0,0.688,0.009390152,0.6954,0.086341038,1.0,1.0,1.0
445,1.0,1.0,1.0,0.6933,0.15701367,0.698,0.134537384,1.0,1.0,1.0
446,1.0,1.0,1.0,0.6864,0.406255186,0.6964,0.17796576,1.0,1.0,1.0
447,1.0,1.0,1.0,0.65,0.417066693,0.6672,0.189786106,1.0,1.0,1.0
448,1.0,1.0,1.0,0.5134,0.336111903,0.5446,0.208149701,1.0,1.0,1.0
449,1.0,1.0,1.0,0.3401,0.290232033,0.3849,0.401330531,1.0,1.0,1.0
450,1.0,1.0,1.0,0.123,0.256617188,0.17,0.471578002,1.0,1.0,1.0
451,1.0,1.0,1.0,0.0,0.407308728,0.0,0.758596778,1.0,1.0,1.0
452,1.0,1.0,1.0,0.0,0.214790255,0.0,0.877489209,1.0,1.0,1.0
453,1.0,1.0,1.0,0.0,0.390825689,0.0,0.815006971,1.0,1.0,1.0
454,1.0,1.0,1.0,0.0,0.471649319,0.0,0.755335033,1.0,1.0,1.0
455,1.0,1.0,1.0,0.0,0.307960331,0.0,0.65353626,1.0,1.0,1.0
456,1.0,1.0,1.0,0.0,0.340681136,0.0,0.605977595,1.0,1.0,1.0
457,1.0,1.0,1.0,0.0,0.290637463,0.0,0.56266588,1.0,1.0,1.0
458,1.0,1.0,1.0,0.0,0.219434485,0.0,0.582483292,1.0,1.0,1.0
459,1.0,1.0,1.0,0.0,0.292016774,0.0,0.645784974,1.0,1.0,1.0
460,1.0,1.0,1.0,0.0,0.488625586,0.0,0.775624633,1.0,1.0,1.0
461,1.0,1.0,1.0,0.0,0.340097755,0.0,0.69383806,1.0,1.0,1.0
462,1.0,1.0,1.0,0.0,0.235136852,0.0,0.752719223,1.0,1.0,1.0
463,1.0,1.0,1.0,0.0004,0.588210523,0.0,0.862523913,1.0,1.0,1.0
464,1.0,1.0,1.0,0.1559,0.332647651,0.1358,0.737461805,1.0,1.0,1.0
465,1.0,1.0,1.0,0.3681,0.093162946,0.3612,0.54701364,1.0,1.0,1.0
466,1.0,1.0,1.0,0.5112,0.001849365,0.4843,0.360572845,1.0,1.0,1.0
467,1.0,1.0,1.0,0.7546,0.0,0.723,0.313053399,1.0,1.0,1.0
468,1.0,1.0,1.0,0.6648,0.0,0.6153,0.266081452,1.0,1.0,1.0
469,1.0,1.0,1.0,0.6766,0.000464521,0.642,0.223596364,1.0,1.0,1.0
470,1.0,1.0,1.0,0.6849,0.103742942,0.6483,0.218776628,1.0,1.0,1.0
471,1.0,1.0,1.0,0.6482,0.370955497,0.6173,0.203460976,1.0,1.0,1.0
472,1.0,1.0,1.0,0.5121,0.341479361,0.5187,0.224217921,1.0,1.0,1.0
473,1.0,1.0,1.0,0.3377,0.444000244,0.3615,0.330130666,1.0,1.0,1.0
474,1.0,1.0,1.0,0.1213,0.292105019,0.1552,0.519130349,1.0,1.0,1.0
475,1.0,1.0,1.0,0.0,0.224894032,0.0,0.726869047,1.0,1.0,1.0
476,1.0,1.0,1.0,0.0,0.31001246,0.0,0.743680954,1.0,1.0,1.0
477,1.0,1.0,1.0,0.0,0.206186026,0.0,0.728035569,1.0,1.0,1.0
478,1.0,1.0,1.0,0.0,0.352164268,0.0,0.608524561,1.0,1.0,1.0
479,1.0,1.0,1.0,0.0,0.416088998,0.0,0.492403865,1.0,1.0,1.0
480,1.0,1.0,1.0,0.0,0.530061185,0.0,0.513981462,1.0,1.0,1.0
481,1.0,1.0,1.0,0.0,0.166391268,0.0,0.385191858,1.0,1.0,1.0
482,1.0,1.0,1.0,0.0,0.521043241,0.0,0.301437497,1.0,1.0,1.0
483,1.0,1.0,1.0,0.0,0.837817073,0.0,0.131068543,1.0,1.0,1.0
484,1.0,1.0,1.0,0.0,0.673360586,0.0,0.10847123,1.0,1.0,1.0
485,1.0,1.0,1.0,0.0,0.089788079,0.0,0.110736042,1.0,1.0,1.0
486,1.0,1.0,1.0,0.0,0.089486092,0.0,0.135487199,1.0,1.0,1.0
487,1.0,1.0,1.0,0.0062,0.343248814,0.0214,0.200717673,1.0,1.0,1.0
488,1.0,1.0,1.0,0.1823,0.178686649,0.1952,0.271656543,1.0,1.0,1.0
489,1.0,1.0,1.0,0.3468,0.598292649,0.4136,0.327603728,1.0,1.0,1.0
490,1.0,1.0,1.0,0.4701,0.685672641,0.4593,0.309224546,1.0,1.0,1.0
491,1.0,1.0,1.0,0.5805,0.437297285,0.4825,0.410252959,1.0,1.0,1.0
492,1.0,1.0,1.0,0.4333,0.375626296,0.3521,0.403166413,1.0,1.0,1.0
493,1.0,1.0,1.0,0.3946,0.138225913,0.3159,0.420478642,1.0,1.0,1.0
494,1.0,1.0,1.0,0.4064,0.159168631,0.5105,0.533952713,1.0,1.0,1.0
495,1.0,1.0,1.0,0.471,0.232613146,0.5995,0.48210305,1.0,1.0,1.0
496,1.0,1.0,1.0,0.4242,0.269608974,0.4973,0.42041105,1.0,1.0,1.0
497,1.0,1.0,1.0,0.3109,0.433558702,0.3863,0.530856133,1.0,1.0,1.0
498,1.0,1.0,1.0,0.1233,0.176054463,0.1823,0.47797209,1.0,1.0,1.0
499,1.0,1.0,1.0,0.0,0.099776924,0.0,0.482055038,1.0,1.0,1.0
500,1.0,1.0,1.0,0.0,0.024232212,0.0,0.544486523,1.0,1.0,1.0
501,1.0,1.0,1.0,0.0,0.010666513,0.0,0.513719082,1.0,1.0,1.0
502,1.0,1.0,1.0,0.0,0.084635921,0.0,0.412986219,1.0,1.0,1.0
503,1.0,1.0,1.0,0.0,0.137772456,0.0,0.355791032,1.0,1.0,1.0
504,1.0,1.0,1.0,0.0,0.780260384,0.0,0.315356672,1.0,1.0,1.0
505,1.0,1.0,1.0,0.0,0.918155015,0.0,0.268459976,1.0,1.0,1.0
506,1.0,1.0,1.0,0.0,0.988091588,0.0,0.303658426,1.0,1.0,1.0
507,1.0,1.0,1.0,0.0,0.996267676,0.0,0.330027223,1.0,1.0,1.0
508,1.0,1.0,1.0,0.0,0.998215854,0.0,0.32130903,1.0,1.0,1.0
509,1.0,1.0,1.0,0.0,1.0,0.0,0.318246812,1.0,1.0,1.0
510,1.0,1.0,1.0,0.0,0.971673012,0.0,0.383813441,1.0,1.0,1.0
511,1.0,1.0,1.0,0.0003,0.964759111,0.0086,0.363850176,1.0,1.0,1.0
512,1.0,1.0,1.0,0.1554,0.619487166,0.1543,0.267551601,1.0,1.0,1.0
513,1.0,1.0,1.0,0.3028,0.931196034,0.2992,0.152889952,1.0,1.0,1.0
514,1.0,1.0,1.0,0.3862,0.998134136,0.4224,0.27738148,1.0,1.0,1.0
515,1.0,1.0,1.0,0.422,0.945727885,0.4196,0.233413398,1.0,1.0,1.0
516,1.0,1.0,1.0,0.4326,0.936696768,0.4247,0.174914777,1.0,1.0,1.0
517,1.0,1.0,1.0,0.4121,0.942874849,0.4602,0.150560528,1.0,1.0,1.0
518,1.0,1.0,1.0,0.4057,0.922583699,0.4552,0.17640771,1.0,1.0,1.0
519,1.0,1.0,1.0,0.4261,0.95099771,0.4655,0.344275653,1.0,1.0,1.0
520,1.0,1.0,1.0,0.3988,0.962947547,0.4156,0.484949529,1.0,1.0,1.0
521,1.0,1.0,1.0,0.2941,0.995479226,0.3156,0.419991344,1.0,1.0,1.0
522,1.0,1.0,1.0,0.1285,0.99674952,0.1611,0.510480404,1.0,1.0,1.0
523,1.0,1.0,1.0,0.0,0.869486749,0.0,0.577740788,1.0,1.0,1.0
524,1.0,1.0,1.0,0.0,0.868167937,0.0,0.789268494,1.0,1.0,1.0
525,1.0,1.0,1.0,0.0,0.883054256,0.0,0.788100719,1.0,1.0,1.0
526,1.0,1.0,1.0,0.0,0.151461393,0.0,0.735628247,1.0,1.0,1.0
527,1.0,1.0,1.0,0.0,0.164869457,0.0,0.863365293,1.0,1.0,1.0
528,1.0,1.0,1.0,0.0,0.466266364,0.0,0.907729566,1.0,1.0,1.0
529,1.0,1.0,1.0,0.0,0.991599917,0.0,0.894724727,1.0,1.0,1.0
530,1.0,1.0,1.0,0.0,0.954193056,0.0,0.924218655,1.0,1.0,1.0
531,1.0,1.0,1.0,0.0,0.72434181,0.0,0.979826152,1.0,1.0,1.0
532,1.0,1.0,1.0,0.0,0.42536217,0.0,0.985859513,1.0,1.0,1.0
533,1.0,1.0,1.0,0.0,0.535519063,0.0,0.987076342,1.0,1.0,1.0
534,1.0,1.0,1.0,0.0,0.578804672,0.0,0.98782289,1.0,1.0,1.0
535,1.0,1.0,1.0,0.0491,0.737811685,0.0718,0.997210741,1.0,1.0,1.0
536,1.0,1.0,1.0,0.2422,0.556690693,0.2699,0.925343931,1.0,1.0,1.0
537,1.0,1.0,1.0,0.4257,0.760000706,0.4642,0.989134789,1.0,1.0,1.0
538,1.0,1.0,1.0,0.546,0.972604573,0.5714,0.997454882,1.0,1.0,1.0
539,1.0,1.0,1.0,0.6216,0.869342744,0.6484,0.99705863,1.0,1.0,1.0
540,1.0,1.0,1.0,0.5762,0.852606177,0.6217,0.987896979,1.0,1.0,1.0
541,1.0,1.0,1.0,0.5653,0.76187408,0.6372,0.949284077,1.0,1.0,1.0
542,1.0,1.0,1.0,0.6065,0.880021572,0.6742,0.97899884,1.0,1.0,1.0
543,1.0,1.0,1.0,0.6343,0.826500237,0.697,0.960594893,1.0,1.0,1.0
544,1.0,1.0,1.0,0.5315,0.835894942,0.5815,0.978394508,1.0,1.0,1.0
545,1.0,1.0,1.0,0.2983,0.838548958,0.3161,0.970323086,1.0,1.0,1.0
546,1.0,1.0,1.0,0.16,0.901864767,0.2137,0.895030737,1.0,1.0,1.0
547,1.0,1.0,1.0,0.014,0.315919757,0.0404,0.872410417,1.0,1.0,1.0
548,1.0,1.0,1.0,0.0,0.460196376,0.0,0.877511561,1.0,1.0,1.0
549,1.0,1.0,1.0,0.0,0.896395445,0.0,0.792083144,1.0,1.0,1.0
550,1.0,1.0,1.0,0.0,0.893864036,0.0,0.739928126,1.0,1.0,1.0
551,1.0,1.0,1.0,0.0,0.527086258,0.0,0.825980067,1.0,1.0,1.0
552,1.0,1.0,1.0,0.0,0.765067697,0.0,0.907684386,1.0,1.0,1.0
553,1.0,1.0,1.0,0.0,0.754010499,0.0,0.877112508,1.0,1.0,1.0
554,1.0,1.0,1.0,0.0,0.657406449,0.0,0.787988305,1.0,1.0,1.0
555,1.0,1.0,1.0,0.0,0.565697372,0.0,0.690844059,1.0,1.0,1.0
556,1.0,1.0,1.0,0.0,0.384382486,0.0,0.718586206,1.0,1.0,1.0
557,1.0,1.0,1.0,0.0,0.310511202,0.0,0.776922405,1.0,1.0,1.0
558,1.0,1.0,1.0,0.0,0.326935977,0.0,0.823327303,1.0,1.0,1.0
559,1.0,1.0,1.0,0.0569,0.159133941,0.0772,0.808087707,1.0,1.0,1.0
560,1.0,1.0,1.0,0.2498,0.078678884,0.2769,0.742047608,1.0,1.0,1.0
561,1.0,1.0,1.0,0.4465,0.042174269,0.4831,0.875864148,1.0,1.0,1.0
562,1.0,1.0,1.0,0.5542,0.198822305,0.6311,0.740602851,1.0,1.0,1.0
563,1.0,1.0,1.0,0.6096,0.211737916,0.7279,0.787062228,1.0,1.0,1.0
564,1.0,1.0,1.0,0.6639,0.510214329,0.745,0.748690844,1.0,1.0,1.0
565,1.0,1.0,1.0,0.7193,0.623225749,0.764,0.726950407,1.0,1.0,1.0
566,1.0,1.0,1.0,0.737,0.777524769,0.7684,0.753498971,1.0,1.0,1.0
567,1.0,1.0,1.0,0.6988,0.76534605,0.7296,0.862816274,1.0,1.0,1.0
568,1.0,1.0,1.0,0.562,0.883258581,0.6023,0.892723799,1.0,1.0,1.0
569,1.0,1.0,1.0,0.385,0.962014854,0.435,0.922289252,1.0,1.0,1.0
570,1.0,1.0,1.0,0.1601,0.870566249,0.2154,0.879584551,1.0,1.0,1.0
571,1.0,1.0,1.0,0.0192,0.766178727,0.0465,0.673972726,1.0,1.0,1.0
572,1.0,1.0,1.0,0.0,0.615167737,0.0,0.672815204,1.0,1.0,1.0
573,1.0,1.0,1.0,0.0,0.700076938,0.0,0.797887325,1.0,1.0,1.0
574,1.0,1.0,1.0,0.0,0.962304175,0.0,0.875704408,1.0,1.0,1.0
575,1.0,1.0,1.0,0.0,0.963409901,0.0,0.81943959,1.0,1.0,1.0
576,1.0,1.0,1.0,0.0,0.928434312,0.0,0.726597428,1.0,1.0,1.0
577,1.0,1.0,1.0,0.0,0.41157797,0.0,0.359508932,1.0,1.0,1.0
578,1.0,1.0,1.0,0.0,0.602612317,0.0,0.368710816,1.0,1.0,1.0
579,1.0,1.0,1.0,0.0,0.720491469,0.0,0.371057957,1.0,1.0,1.0
580,1.0,1.0,1.0,0.0,0.723646641,0.0,0.368630171,1.0,1.0,1.0
581,1.0,1.0,1.0,0.0,0.813915133,0.0,0.415903181,1.0,1.0,1.0
582,1.0,1.0,1.0,0.0,0.716498435,0.0,0.425069541,1.0,1.0,1.0
583,1.0,1.0,1.0,0.0702,0.545466542,0.0963,0.466659576,1.0,1.0,1.0
584,1.0,1.0,1.0,0.2614,0.412251562,0.287,0.222585082,1.0,1.0,1.0
585,1.0,1.0,1.0,0.4627,0.044421218,0.4836,0.100538105,1.0,1.0,1.0
