MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,Time_Index
1,0.0,1,0.47914353950000005,0.0,1,0.816354803625,1
1,0.1779,1,0.329338044,0.2003,1,0.526324749,2
1,0.429,1,1.52e-05,0.4221,1,0.079201177,3
1,0.15166363636363636,1,0.5695627013181819,0.15552727272727274,1,0.6002674450454545,4
1,0.16,1,0.655076563,0.1615,1,0.907849193,5
1,0.15404685314685315,1,0.6083738692027971,0.16036643356643354,1,0.5509247631468531,6
1,0.2056,1,0.796525359,0.1964,1,0.616902471,7
1,0.4097,1,0.6475963,0.35,1,0.659731388,8
1,0.54234,1,0.826787603,0.50158,1,0.47601063239999997,9
1,0.11515454545454547,1,0.34474807486363634,0.1212909090909091,1,0.4366601541818182,10
1,0.7654,1,0.063318081,0.7914,1,0.1468952,11
1,0.1286283950617284,1,0.6762815522407407,0.13820740740740742,1,0.7394870341419753,12
1,0.2391,1,0.058440641,0.2371,1,0.694000363,13
1,0.4586,1,0.001883788,0.4656,1,0.494121283,14
1,0.6490250000000001,1,0.17750003,0.63225,1,0.15750601525,15
1,0.4943,1,0.688237429,0.435,1,0.394359469,16
1,0.12315088967971531,1,0.5691595000676156,0.12219252669039146,1,0.6737012240925268,17
1,0.2499,1,0.541716576,0.2267,1,0.878550053,18
1,0.4810666666666667,1,0.03978214433333333,0.4338333333333333,1,0.5801623463333333,19
1,0.5597,1,0.021236544,0.6758,1,0.422075212,20
1,0.64095,1,0.3719397335,0.66385,1,0.1716691405,21
1,0.4365,1,0.974582016,0.3833,1,0.189681008,22
1,0.195,1,0.989060044,0.1751,1,0.334965825,23
1,0.0,1,0.8878044089333333,0.0,1,0.9325113892000001,24
1,0.2679,1,0.72623843,0.2674,1,0.997840822,25
1,0.2124952380952381,1,0.638287044904762,0.2241015873015873,1,0.46707787446031757,26
1,0.1741444444444444,1,0.5031076909716312,0.17743735224586288,1,0.5994731683309693,27
1,0.4635,1,0.455034077,0.406,1,0.772954941,28
1,0.18177720588235294,1,0.6432808425441178,0.18745477941176472,1,0.7236930741286765,29
1,0.1106049382716049,1,0.4445437246790124,0.11768888888888888,1,0.5945604903703704,30
1,0.5627,1,0.646394074,0.584,1,0.647287786,31
1,0.593675,1,0.82831734425,0.61835,1,0.754738763,32
1,0.0,1,0.9964570105,0.0,1,0.801267028,33
1,0.0,1,0.6848690752727273,0.0,1,0.8008554687272728,34
1,0.156,1,0.570405245,0.166,1,0.758821309,35
1,0.2233621052631579,1,0.7790481340526315,0.22991684210526314,1,0.6824452287578948,36
1,0.1557,1,0.938784659,0.1773,1,0.49563694,37
1,0.1987695652173913,1,0.3978819403913043,0.23927826086956525,1,0.25057134400000003,38
1,0.1634,1,0.904002309,0.1727,1,0.947718859,39
1,0.3936,1,0.959290564,0.403,1,0.855734825,40
1,0.5714,1,0.997889757,0.5786,1,0.781125665,41
1,0.6428857142857144,1,0.8616198642857144,0.6571571428571429,1,0.4184564097142857,42
1,0.1252,1,0.785220444,0.1701,1,0.591436982,43
1,0.1705592356687898,1,0.3812039805605096,0.1821484076433121,1,0.41049161487261143,44
1,0.1781,1,0.430206776,0.1668,1,0.878085494,45
1,0.3859,1,0.129357621,0.3594,1,0.643517971,46
1,0.6454571428571428,1,0.04557766785714285,0.6337428571428572,1,0.4673402182857142,47
1,0.3592,1,0.216820419,0.4068,1,0.66914618,48
1,0.2021268656716418,1,0.39176617593283586,0.2018858208955224,1,0.6523372973358209,49
1,0.1681,1,0.35289073,0.2003,1,0.043213755,50
1,0.19678990384615383,1,0.44300500947115384,0.20215528846153846,1,0.4758946888509615,51
1,0.22134063400576365,1,0.6227061792997118,0.23762910662824208,1,0.6112176124524495,52
1,0.6636,1,0.275457084,0.6494,1,0.63357091,53
1,0.20067386759581882,1,0.40278626786585364,0.20834120209059234,1,0.49357192767334496,54
1,0.4041,1,0.085320905,0.4498,1,0.696343899,55
1,0.21298355263157898,1,0.3136039309802632,0.22163562030075187,1,0.37776816911560146,56
1,0.1642,1,0.700861871,0.2135,1,0.283645898,57
1,0.157215,1,0.4661852249,0.16612,1,0.47467558615000016,58
1,0.3179,1,0.909441948,0.2005,1,0.565150857,59
1,0.18927754629629628,1,0.23460856886805553,0.1919789351851852,1,0.34723642036574065,60
1,0.3436,1,0.562027514,0.2949,1,0.9985466,61
1,0.19012070116861435,1,0.235945576245409,0.19729365609348914,1,0.31521441078130213,62
1,0.4981,1,0.500784636,0.5272,1,0.844709933,63
1,0.17008190476190477,1,0.29575528154761904,0.1744661904761905,1,0.38794076367142855,64
1,0.4062428571428572,1,0.9803663661428571,0.3756,1,0.9915001648571428,65
1,0.195927868852459,1,0.4466923322677595,0.21142841530054646,1,0.4976134289125683,66
1,0.441,1,0.050479695,0.4521,1,0.723687172,67
1,0.193544578313253,1,0.4269225681987952,0.2020343373493976,1,0.496185206,68
1,0.2144,1,0.821822345,0.2453,1,0.394220233,69
1,0.4109,1,0.984986365,0.4523,1,0.583236158,70
1,0.1492173501577287,1,0.4213598356445847,0.1486136698212408,1,0.4946123672681388,71
1,0.13998,1,0.3212999443333333,0.16297333333333333,1,0.10215317946666666,72
1,0.1964,1,0.866565347,0.2977,1,0.200431645,73
1,0.0068000000000000005,1,0.8006581515,0.0127,1,0.5742861069375,74
1,0.2972,1,0.843926191,0.3518,1,0.705236018,75
1,0.5632,1,0.9870571591666666,0.6067333333333332,1,0.7464119988333334,76
1,0.3024,1,1.0,0.3288,1,0.81599462,77
1,0.0126125,1,0.9650954343125,0.0149875,1,0.9002186879375,78
1,0.3693,1,0.84231931,0.3734,1,0.899743319,79
1,0.6139833333333332,1,0.6769734719999999,0.64715,1,0.908056716,80
