Cost_of_Demand_Curtailment_per_MW,Demand_Segment,Max_Demand_Curtailment,Rep_Periods,Sub_Weights,Timesteps_per_Rep_Period,Voll,Time_Index,Demand_MW_z1,Rep_Period,START_SUBPERIODS,INTERIOR_SUBPERIODS
,,,,,,,179.0,15334.739,21.0,0.0,1.0
,,,,,,,180.0,15243.693,21.0,0.0,1.0
,,,,,,,181.0,15131.716,21.0,0.0,1.0
,,,,,,,182.0,15059.656,21.0,0.0,1.0
,,,,,,,183.0,14977.92,21.0,0.0,1.0
,,,,,,,184.0,15164.972,21.0,0.0,1.0
,,,,,,,185.0,15941.717,21.0,0.0,1.0
,,,,,,,186.0,16863.298,21.0,0.0,1.0
,,,,,,,187.0,16828.21,21.0,0.0,1.0
,,,,,,,188.0,16510.202,21.0,0.0,1.0
,,,,,,,189.0,15966.071,21.0,0.0,1.0
,,,,,,,190.0,15146.534,21.0,0.0,1.0
,,,,,,,191.0,14021.021,21.0,0.0,1.0
,,,,,,,192.0,13071.695,21.0,0.0,1.0
,,,,,,,193.0,12490.896,21.0,0.0,1.0
,,,,,,,194.0,12232.202,21.0,0.0,1.0
,,,,,,,195.0,12149.139,21.0,0.0,1.0
,,,,,,,196.0,12233.54,21.0,0.0,1.0
,,,,,,,197.0,12676.924,21.0,0.0,1.0
,,,,,,,198.0,13758.742,21.0,0.0,1.0
,,,,,,,199.0,15513.344,21.0,0.0,1.0
,,,,,,,200.0,16426.518,21.0,0.0,1.0
,,,,,,,201.0,16548.166,21.0,0.0,1.0
,,,,,,,202.0,16456.344,21.0,0.0,1.0
,,,,,,,203.0,16400.577,21.0,0.0,1.0
,,,,,,,204.0,16294.123,21.0,0.0,1.0
,,,,,,,205.0,16087.395,21.0,0.0,1.0
,,,,,,,206.0,15889.865,21.0,0.0,1.0
,,,,,,,207.0,15751.913,21.0,0.0,1.0
,,,,,,,208.0,15852.468,21.0,0.0,1.0
,,,,,,,209.0,16588.492,21.0,0.0,1.0
,,,,,,,210.0,17393.445,21.0,0.0,1.0
,,,,,,,211.0,17298.679,21.0,0.0,1.0
,,,,,,,212.0,16981.797,21.0,0.0,1.0
,,,,,,,213.0,16372.015,21.0,0.0,1.0
,,,,,,,214.0,15442.477,21.0,0.0,1.0
,,,,,,,215.0,14250.031,21.0,0.0,1.0
,,,,,,,216.0,13211.393,21.0,0.0,1.0
,,,,,,,217.0,12556.888,21.0,0.0,1.0
,,,,,,,218.0,12180.638,21.0,0.0,1.0
,,,,,,,219.0,11996.655,21.0,0.0,1.0
,,,,,,,220.0,11967.346,21.0,0.0,1.0
,,,,,,,221.0,12270.444,21.0,0.0,1.0
,,,,,,,222.0,13170.83,21.0,0.0,1.0
,,,,,,,223.0,14737.164,21.0,0.0,1.0
,,,,,,,224.0,15603.562,21.0,0.0,1.0
,,,,,,,225.0,15712.001,21.0,0.0,1.0
,,,,,,,226.0,15716.488,21.0,0.0,1.0
,,,,,,,227.0,15731.424,21.0,0.0,1.0
,,,,,,,228.0,15628.99,21.0,0.0,1.0
,,,,,,,229.0,15449.242,21.0,0.0,1.0
,,,,,,,230.0,15322.944,21.0,0.0,1.0
,,,,,,,231.0,15063.367,21.0,0.0,1.0
,,,,,,,232.0,14920.175,21.0,0.0,1.0
,,,,,,,233.0,15330.964,21.0,0.0,1.0
,,,,,,,234.0,15783.907,21.0,0.0,1.0
,,,,,,,235.0,15425.766,21.0,0.0,1.0
,,,,,,,236.0,14900.306,21.0,0.0,1.0
,,,,,,,237.0,14284.34,21.0,0.0,1.0
,,,,,,,238.0,13506.53,21.0,0.0,1.0
,,,,,,,239.0,12537.29,21.0,0.0,1.0
,,,,,,,240.0,11582.889,21.0,0.0,1.0
,,,,,,,241.0,10871.685,21.0,0.0,1.0
,,,,,,,242.0,10406.733,21.0,0.0,1.0
,,,,,,,243.0,10133.723,21.0,0.0,1.0
,,,,,,,244.0,10020.487,21.0,0.0,1.0
,,,,,,,245.0,10105.913,21.0,0.0,1.0
,,,,,,,246.0,10468.971,21.0,0.0,1.0
,,,,,,,247.0,11114.191,21.0,0.0,1.0
,,,,,,,248.0,11802.264,21.0,0.0,1.0
,,,,,,,249.0,12559.274,21.0,0.0,1.0
,,,,,,,250.0,13031.954,21.0,0.0,1.0
,,,,,,,251.0,13218.299,21.0,0.0,1.0
,,,,,,,252.0,13231.946,21.0,0.0,1.0
,,,,,,,253.0,13102.096,21.0,0.0,1.0
,,,,,,,254.0,12860.36,21.0,0.0,1.0
,,,,,,,255.0,12709.282,21.0,0.0,1.0
,,,,,,,256.0,12729.348,21.0,0.0,1.0
,,,,,,,257.0,13321.359,21.0,0.0,1.0
,,,,,,,258.0,13929.4,21.0,0.0,1.0
,,,,,,,259.0,13653.22,21.0,0.0,1.0
,,,,,,,260.0,13173.076,21.0,0.0,1.0
,,,,,,,261.0,12672.008,21.0,0.0,1.0
,,,,,,,262.0,12050.138,21.0,0.0,1.0
,,,,,,,263.0,11317.104,21.0,0.0,1.0
,,,,,,,264.0,10544.889,21.0,0.0,1.0
,,,,,,,265.0,9892.405,21.0,0.0,1.0
,,,,,,,266.0,9470.157,21.0,0.0,1.0
,,,,,,,267.0,9229.747,21.0,0.0,1.0
,,,,,,,268.0,9135.606,21.0,0.0,1.0
,,,,,,,269.0,9185.739,21.0,0.0,1.0
,,,,,,,270.0,9421.585,21.0,0.0,1.0
,,,,,,,271.0,9869.554,21.0,0.0,1.0
,,,,,,,272.0,10493.324,21.0,0.0,1.0
,,,,,,,273.0,11299.19,21.0,0.0,1.0
,,,,,,,274.0,12042.041,21.0,0.0,1.0
,,,,,,,275.0,12531.026,21.0,0.0,1.0
,,,,,,,276.0,12792.4,21.0,0.0,1.0
,,,,,,,277.0,12924.381,21.0,0.0,1.0
,,,,,,,278.0,12765.028,21.0,0.0,1.0
,,,,,,,279.0,12639.192,21.0,0.0,1.0
,,,,,,,280.0,12694.955,21.0,0.0,1.0
,,,,,,,281.0,13265.374,21.0,0.0,1.0
,,,,,,,282.0,14307.623,21.0,0.0,1.0
,,,,,,,283.0,14185.318,21.0,0.0,1.0
,,,,,,,284.0,13779.332,21.0,0.0,1.0
,,,,,,,285.0,13232.362,21.0,0.0,1.0
,,,,,,,286.0,12464.708,21.0,0.0,1.0
,,,,,,,287.0,11584.911,21.0,0.0,1.0
,,,,,,,288.0,10782.604,21.0,0.0,1.0
,,,,,,,289.0,10319.288,21.0,0.0,1.0
,,,,,,,290.0,10096.165,21.0,0.0,1.0
,,,,,,,291.0,10040.982,21.0,0.0,1.0
,,,,,,,292.0,10154.58,21.0,0.0,1.0
,,,,,,,293.0,10594.817,21.0,0.0,1.0
,,,,,,,294.0,11707.968,21.0,0.0,1.0
,,,,,,,295.0,13483.562,21.0,0.0,1.0
,,,,,,,296.0,14592.403,21.0,0.0,1.0
,,,,,,,297.0,14883.152,21.0,0.0,1.0
,,,,,,,298.0,15080.943,21.0,0.0,1.0
,,,,,,,299.0,15257.921,21.0,0.0,1.0
,,,,,,,300.0,15345.746,21.0,0.0,1.0
,,,,,,,301.0,15322.848,21.0,0.0,1.0
,,,,,,,302.0,15284.448,21.0,0.0,1.0
,,,,,,,303.0,15201.948,21.0,0.0,1.0
,,,,,,,304.0,15249.133,21.0,0.0,1.0
,,,,,,,305.0,15826.671,21.0,0.0,1.0
,,,,,,,306.0,16423.524,21.0,0.0,1.0
,,,,,,,307.0,16232.521,21.0,0.0,1.0
,,,,,,,308.0,15723.373,21.0,0.0,1.0
,,,,,,,309.0,15056.463,21.0,0.0,1.0
,,,,,,,310.0,14046.861,21.0,0.0,1.0
,,,,,,,311.0,12890.428,21.0,0.0,1.0
,,,,,,,312.0,11877.729,21.0,0.0,1.0
,,,,,,,313.0,11198.003,21.0,0.0,1.0
,,,,,,,314.0,10823.894,21.0,0.0,1.0
,,,,,,,315.0,10667.922,21.0,0.0,1.0
,,,,,,,316.0,10685.95,21.0,0.0,1.0
,,,,,,,317.0,11042.35,21.0,0.0,1.0
,,,,,,,318.0,12057.875,21.0,0.0,1.0
,,,,,,,319.0,13750.449,21.0,0.0,1.0
,,,,,,,320.0,14743.337,21.0,0.0,1.0
,,,,,,,321.0,14940.695,21.0,0.0,1.0
,,,,,,,322.0,15011.448,21.0,0.0,1.0
,,,,,,,323.0,15037.603,21.0,0.0,1.0
,,,,,,,324.0,15006.176,21.0,0.0,1.0
,,,,,,,325.0,14908.823,21.0,0.0,1.0
,,,,,,,326.0,14843.6,21.0,0.0,1.0
,,,,,,,327.0,14730.355,21.0,0.0,1.0
,,,,,,,328.0,14833.45,21.0,0.0,1.0
,,,,,,,329.0,15473.511,21.0,0.0,1.0
,,,,,,,330.0,16131.249,21.0,0.0,1.0
,,,,,,,331.0,15981.541,21.0,0.0,1.0
,,,,,,,332.0,15516.699,21.0,0.0,1.0
,,,,,,,333.0,14826.144,21.0,0.0,1.0
,,,,,,,334.0,13869.65,21.0,0.0,1.0
,,,,,,,335.0,12696.27,21.0,0.0,1.0
,,,,,,,336.0,11677.77,21.0,0.0,1.0
,,,,,,,337.0,10996.962,21.0,0.0,1.0
,,,,,,,338.0,10614.542,21.0,0.0,1.0
,,,,,,,339.0,10445.637,21.0,0.0,1.0
,,,,,,,340.0,10452.131,21.0,0.0,1.0
,,,,,,,341.0,10788.173,21.0,0.0,1.0
,,,,,,,342.0,11783.558,21.0,0.0,1.0
,,,,,,,343.0,13459.951,21.0,0.0,1.0
,,,,,,,344.0,14371.537,21.0,0.0,1.0
,,,,,,,345.0,14458.419,21.0,0.0,1.0
,,,,,,,346.0,14401.61,21.0,0.0,1.0
,,,,,,,347.0,14423.547,21.0,0.0,1.0
,,,,,,,348.0,14381.91,21.0,0.0,1.0
,,,,,,,349.0,14234.632,21.0,0.0,1.0
,,,,,,,350.0,14117.963,21.0,0.0,1.0
,,,,,,,351.0,13978.837,21.0,0.0,1.0
,,,,,,,352.0,14056.626,21.0,0.0,1.0
,,,,,,,353.0,14631.466,21.0,0.0,1.0
,,,,,,,354.0,15600.051,21.0,0.0,1.0
,,,,,,,355.0,15581.928,21.0,0.0,1.0
,,,,,,,356.0,15226.938,21.0,0.0,1.0
,,,,,,,357.0,14678.619,21.0,0.0,1.0
,,,,,,,358.0,13832.818,21.0,0.0,1.0
,,,,,,,359.0,12730.218,21.0,0.0,1.0
,,,,,,,360.0,11761.586,21.0,0.0,1.0
,,,,,,,361.0,11134.897,21.0,0.0,1.0
,,,,,,,362.0,10778.374,21.0,0.0,1.0
,,,,,,,363.0,10611.513,21.0,0.0,1.0
,,,,,,,364.0,10637.46,21.0,0.0,1.0
,,,,,,,365.0,10980.082,21.0,0.0,1.0
,,,,,,,366.0,11935.494,21.0,0.0,1.0
,,,,,,,367.0,13531.872,21.0,0.0,1.0
,,,,,,,368.0,14538.514,21.0,0.0,1.0
,,,,,,,369.0,14832.53,21.0,0.0,1.0
,,,,,,,370.0,14966.202,21.0,0.0,1.0
,,,,,,,371.0,15001.878,21.0,0.0,1.0
,,,,,,,372.0,15004.646,21.0,0.0,1.0
,,,,,,,373.0,14913.424,21.0,0.0,1.0
,,,,,,,374.0,14851.342,21.0,0.0,1.0
,,,,,,,375.0,14781.879,21.0,0.0,1.0
,,,,,,,376.0,14880.283,21.0,0.0,1.0
,,,,,,,377.0,15485.204,21.0,0.0,1.0
,,,,,,,378.0,16442.745,21.0,0.0,1.0
,,,,,,,379.0,16419.469,21.0,0.0,1.0
,,,,,,,380.0,16053.916,21.0,0.0,1.0
,,,,,,,381.0,15519.294,21.0,0.0,1.0
,,,,,,,382.0,14702.916,21.0,0.0,1.0
,,,,,,,383.0,13662.499,21.0,0.0,1.0
,,,,,,,384.0,12800.701,21.0,0.0,1.0
,,,,,,,385.0,12284.269,21.0,0.0,1.0
,,,,,,,386.0,12033.381,21.0,0.0,1.0
,,,,,,,387.0,12020.286,21.0,0.0,1.0
,,,,,,,388.0,12159.571,21.0,0.0,1.0
,,,,,,,389.0,12645.767,21.0,0.0,1.0
,,,,,,,390.0,13741.203,21.0,0.0,1.0
,,,,,,,391.0,15507.237,21.0,0.0,1.0
,,,,,,,392.0,16526.722,21.0,0.0,1.0
,,,,,,,393.0,16839.471,21.0,0.0,1.0
,,,,,,,394.0,16898.474,21.0,0.0,1.0
,,,,,,,395.0,16849.18,21.0,0.0,1.0
,,,,,,,396.0,16787.021,21.0,0.0,1.0
,,,,,,,397.0,16576.164,21.0,0.0,1.0
,,,,,,,398.0,16415.821,21.0,0.0,1.0
,,,,,,,399.0,16245.725,21.0,0.0,1.0
,,,,,,,400.0,16371.503,21.0,0.0,1.0
,,,,,,,401.0,16922.16,21.0,0.0,1.0
,,,,,,,402.0,17705.17,21.0,0.0,1.0
,,,,,,,403.0,17577.142,21.0,0.0,1.0
,,,,,,,404.0,17275.743,21.0,0.0,1.0
,,,,,,,405.0,16789.467,21.0,0.0,1.0
,,,,,,,406.0,16138.902,21.0,0.0,1.0
,,,,,,,407.0,15251.907,21.0,0.0,1.0
,,,,,,,408.0,14362.808,21.0,0.0,1.0
,,,,,,,409.0,13715.625,21.0,0.0,1.0
,,,,,,,410.0,13332.829,21.0,0.0,1.0
,,,,,,,411.0,13119.518,21.0,0.0,1.0
,,,,,,,412.0,13066.763,21.0,0.0,1.0
,,,,,,,413.0,13179.114,21.0,0.0,1.0
,,,,,,,414.0,13546.932,21.0,0.0,1.0
,,,,,,,415.0,14232.05,21.0,0.0,1.0
,,,,,,,416.0,15023.941,21.0,0.0,1.0
,,,,,,,417.0,15832.649,21.0,0.0,1.0
,,,,,,,418.0,16290.275,21.0,0.0,1.0
,,,,,,,419.0,16440.164,21.0,0.0,1.0
,,,,,,,420.0,16454.811,21.0,0.0,1.0
,,,,,,,421.0,16337.52,21.0,0.0,1.0
,,,,,,,422.0,16200.804,21.0,0.0,1.0
,,,,,,,423.0,16145.699,21.0,0.0,1.0
,,,,,,,424.0,16223.017,21.0,0.0,1.0
,,,,,,,425.0,16768.478,21.0,0.0,1.0
,,,,,,,426.0,17368.091,21.0,0.0,1.0
,,,,,,,427.0,17114.075,21.0,0.0,1.0
,,,,,,,428.0,16546.244,21.0,0.0,1.0
,,,,,,,429.0,15859.742,21.0,0.0,1.0
,,,,,,,430.0,15025.35,21.0,0.0,1.0
,,,,,,,431.0,14055.645,21.0,0.0,1.0
,,,,,,,432.0,13142.294,21.0,0.0,1.0
,,,,,,,433.0,12449.631,21.0,0.0,1.0
,,,,,,,434.0,11988.258,21.0,0.0,1.0
,,,,,,,435.0,11730.513,21.0,0.0,1.0
,,,,,,,436.0,11622.636,21.0,0.0,1.0
,,,,,,,437.0,11667.351,21.0,0.0,1.0
,,,,,,,438.0,11900.419,21.0,0.0,1.0
,,,,,,,439.0,12404.873,21.0,0.0,1.0
,,,,,,,440.0,12996.297,21.0,0.0,1.0
,,,,,,,441.0,13696.397,21.0,0.0,1.0
,,,,,,,442.0,14139.008,21.0,0.0,1.0
,,,,,,,443.0,14381.725,21.0,0.0,1.0
,,,,,,,444.0,14513.168,21.0,0.0,1.0
,,,,,,,445.0,14488.741,21.0,0.0,1.0
,,,,,,,446.0,14304.429,21.0,0.0,1.0
,,,,,,,447.0,14260.213,21.0,0.0,1.0
,,,,,,,448.0,14390.727,21.0,0.0,1.0
,,,,,,,449.0,14970.647,21.0,0.0,1.0
,,,,,,,450.0,15826.903,21.0,0.0,1.0
,,,,,,,451.0,15721.387,21.0,0.0,1.0
,,,,,,,452.0,15278.562,21.0,0.0,1.0
,,,,,,,453.0,14799.793,21.0,0.0,1.0
,,,,,,,454.0,14135.295,21.0,0.0,1.0
,,,,,,,455.0,13358.072,21.0,0.0,1.0
,,,,,,,456.0,12663.139,21.0,0.0,1.0
,,,,,,,457.0,12227.468,21.0,0.0,1.0
,,,,,,,458.0,12011.1,21.0,0.0,1.0
,,,,,,,459.0,11989.565,21.0,0.0,1.0
,,,,,,,460.0,12132.407,21.0,0.0,1.0
,,,,,,,461.0,12529.345,21.0,0.0,1.0
,,,,,,,462.0,13375.075,21.0,0.0,1.0
,,,,,,,463.0,14586.606,21.0,0.0,1.0
,,,,,,,464.0,15557.16,21.0,0.0,1.0
,,,,,,,465.0,16293.427,21.0,0.0,1.0
,,,,,,,466.0,16731.484,21.0,0.0,1.0
,,,,,,,467.0,16923.064,21.0,0.0,1.0
,,,,,,,468.0,16945.526,21.0,0.0,1.0
,,,,,,,469.0,16768.629,21.0,0.0,1.0
,,,,,,,470.0,16502.795,21.0,0.0,1.0
,,,,,,,471.0,16263.14,21.0,0.0,1.0
,,,,,,,472.0,16263.017,21.0,0.0,1.0
,,,,,,,473.0,16794.359,21.0,0.0,1.0
,,,,,,,474.0,17827.121,21.0,0.0,1.0
,,,,,,,475.0,17719.92,21.0,0.0,1.0
,,,,,,,476.0,17341.438,21.0,0.0,1.0
,,,,,,,477.0,16716.465,21.0,0.0,1.0
,,,,,,,478.0,15771.195,21.0,0.0,1.0
,,,,,,,479.0,14646.914,21.0,0.0,1.0
,,,,,,,480.0,13720.956,21.0,0.0,1.0
,,,,,,,481.0,13180.894,21.0,0.0,1.0
,,,,,,,482.0,12899.421,21.0,0.0,1.0
,,,,,,,483.0,12816.152,21.0,0.0,1.0
,,,,,,,484.0,12911.539,21.0,0.0,1.0
,,,,,,,485.0,13349.794,21.0,0.0,1.0
,,,,,,,486.0,14427.762,21.0,0.0,1.0
,,,,,,,487.0,16179.253,21.0,0.0,1.0
,,,,,,,488.0,17117.394,21.0,0.0,1.0
,,,,,,,489.0,17224.409,21.0,0.0,1.0
,,,,,,,490.0,17149.189,21.0,0.0,1.0
