Cost_of_Demand_Curtailment_per_MW,Demand_Segment,Max_Demand_Curtailment,Rep_Periods,Sub_Weights,Timesteps_per_Rep_Period,Voll,Time_Index,Demand_MW_z1,Rel_TimeStep
1.0,1.0,1.0,1.0,200928.0,200928.0,50000.0,1.0,15866.472820621468,1416.0
,,,,,,,2.0,14348.544599462366,744.0
,,,,,,,3.0,14478.65519421729,5136.0
,,,,,,,4.0,14275.270669444444,720.0
,,,,,,,5.0,15830.591,744.0
,,,,,,,6.0,15773.932692528735,1392.0
,,,,,,,7.0,14991.09015456989,744.0
,,,,,,,8.0,14748.0256875,24.0
,,,,,,,9.0,15018.567068955399,5112.0
,,,,,,,10.0,13292.219083333335,24.0
,,,,,,,11.0,14071.558548850575,696.0
,,,,,,,12.0,14978.710967447914,768.0
,,,,,,,13.0,15256.698265350877,1368.0
,,,,,,,14.0,14472.792471774195,744.0
,,,,,,,15.0,13771.154020833332,48.0
,,,,,,,16.0,15269.767940055028,5088.0
,,,,,,,17.0,14409.954583333334,48.0
,,,,,,,18.0,14484.850540178573,672.0
,,,,,,,19.0,15590.33541540404,792.0
,,,,,,,20.0,16346.45594345238,1344.0
,,,,,,,21.0,14401.322580645161,744.0
,,,,,,,22.0,14659.916666666666,72.0
,,,,,,,23.0,14517.30381121643,5064.0
,,,,,,,24.0,12837.708333333334,72.0
,,,,,,,25.0,13984.279320987655,648.0
,,,,,,,26.0,15139.83088235294,816.0
,,,,,,,27.0,16320.083333333334,1320.0
,,,,,,,28.0,14400.75,744.0
,,,,,,,29.0,14496.46875,96.0
,,,,,,,30.0,14597.0001984127,5040.0
,,,,,,,31.0,13757.34375,96.0
,,,,,,,32.0,14211.149038461539,624.0
,,,,,,,33.0,15494.216666666667,840.0
,,,,,,,34.0,15982.238425925925,1296.0
,,,,,,,35.0,14969.184139784946,744.0
,,,,,,,36.0,13826.166666666666,120.0
,,,,,,,37.0,15299.81808213716,5016.0
,,,,,,,38.0,13921.55,120.0
,,,,,,,39.0,14353.91,600.0
,,,,,,,40.0,15790.40625,864.0
,,,,,,,41.0,15266.466981132075,1272.0
,,,,,,,42.0,14543.40994623656,744.0
,,,,,,,43.0,13600.673611111111,144.0
,,,,,,,44.0,14891.86298076923,4992.0
,,,,,,,45.0,14089.263888888889,144.0
,,,,,,,46.0,14013.980902777777,576.0
,,,,,,,47.0,14763.190315315316,888.0
,,,,,,,48.0,16005.132211538461,1248.0
,,,,,,,49.0,14833.255376344086,744.0
,,,,,,,50.0,14207.029761904761,168.0
,,,,,,,51.0,14998.20350241546,4968.0
,,,,,,,52.0,13975.238095238095,168.0
,,,,,,,53.0,14541.327898550724,552.0
,,,,,,,54.0,15678.446271929824,912.0
,,,,,,,55.0,15435.208333333334,1224.0
,,,,,,,56.0,14632.815188172042,744.0
,,,,,,,57.0,14164.572916666666,192.0
,,,,,,,58.0,14701.915655339806,4944.0
,,,,,,,59.0,13739.989583333334,192.0
,,,,,,,60.0,14223.626893939394,528.0
,,,,,,,61.0,15159.94764957265,936.0
,,,,,,,62.0,15403.2075,1200.0
,,,,,,,63.0,13975.96438172043,744.0
,,,,,,,64.0,13314.125,216.0
,,,,,,,65.0,13992.355894308943,4920.0
,,,,,,,66.0,13373.86574074074,216.0
,,,,,,,67.0,13336.019841269841,504.0
,,,,,,,68.0,15307.45,960.0
,,,,,,,69.0,15026.450680272108,1176.0
,,,,,,,70.0,13698.489247311827,744.0
,,,,,,,71.0,12840.025,240.0
,,,,,,,72.0,14867.458333333334,4896.0
,,,,,,,73.0,13889.41875,240.0
,,,,,,,74.0,13694.691666666668,480.0
,,,,,,,75.0,15298.419715447155,984.0
,,,,,,,76.0,15425.331597222223,1152.0
,,,,,,,77.0,14127.198924731183,744.0
,,,,,,,78.0,13314.484848484848,264.0
,,,,,,,79.0,14553.687807881774,4872.0
,,,,,,,80.0,13241.66856060606,264.0
,,,,,,,81.0,13328.69956140351,456.0
,,,,,,,82.0,14538.544047619049,1008.0
,,,,,,,83.0,14564.712765957447,1128.0
,,,,,,,84.0,13464.471908602152,744.0
,,,,,,,85.0,12850.712152777776,288.0
,,,,,,,86.0,14604.568378712871,4848.0
,,,,,,,87.0,13354.63263888889,288.0
,,,,,,,88.0,13943.811805555555,432.0
,,,,,,,89.0,14658.922577519379,1032.0
,,,,,,,90.0,15191.088768115942,1104.0
,,,,,,,91.0,14055.580376344087,744.0
,,,,,,,92.0,13350.302243589744,312.0
,,,,,,,93.0,14559.847968490878,4824.0
,,,,,,,94.0,13548.320512820514,312.0
,,,,,,,95.0,14150.914705882353,408.0
,,,,,,,96.0,15432.21231060606,1056.0
,,,,,,,97.0,15607.040462962963,1080.0
,,,,,,,98.0,14690.492607526881,744.0
,,,,,,,99.0,13138.72380952381,336.0
,,,,,,,100.0,14090.787916666666,4800.0
,,,,,,,101.0,13295.441964285714,336.0
,,,,,,,102.0,13995.1703125,384.0
,,,,,,,103.0,14892.830555555556,1080.0
,,,,,,,104.0,15914.03683712121,1056.0
,,,,,,,105.0,14510.901209677419,744.0
,,,,,,,106.0,13139.507499999998,360.0
,,,,,,,107.0,14363.37361809045,4776.0
,,,,,,,108.0,12732.293333333333,360.0
,,,,,,,109.0,13217.410555555554,360.0
,,,,,,,110.0,13881.41322554348,1104.0
,,,,,,,111.0,14544.238084302326,1032.0
,,,,,,,112.0,13168.686280241936,744.0
,,,,,,,113.0,13023.105565104168,384.0
,,,,,,,114.0,14334.334761784512,4752.0
,,,,,,,115.0,12734.736276041667,384.0
,,,,,,,116.0,13110.588883928573,336.0
,,,,,,,117.0,14512.15130141844,1128.0
,,,,,,,118.0,13965.587763888889,1008.0
,,,,,,,119.0,13994.002030241934,744.0
,,,,,,,120.0,12503.134781862746,408.0
,,,,,,,121.0,13770.212362944163,4728.0
,,,,,,,122.0,13071.315799019607,408.0
,,,,,,,123.0,13156.840801282051,312.0
,,,,,,,124.0,15213.368522569443,1152.0
,,,,,,,125.0,14085.383544715447,984.0
,,,,,,,126.0,13414.629423387096,744.0
,,,,,,,127.0,12921.987664351853,432.0
