Time_Index,NG,nuclear_fuel,NGCCS
0,0.056877747,0.0,0.005388525
1,8.661,0.66,9.616079999999998
2,8.661,0.66,9.61608
3,8.661,0.6599999999999998,9.61608
4,8.661,0.66,9.61608
5,8.661,0.66,9.61608
6,8.661,0.66,9.61608
7,8.661,0.66,9.616079999999997
8,8.661,0.66,9.61608
9,8.660999999999998,0.66,9.616079999999998
10,8.661,0.66,9.61608
11,8.661,0.66,9.61608
12,8.661,0.6599999999999998,9.616079999999998
13,8.275000000000002,0.66,9.230080000000001
14,8.275,0.66,9.23008
15,8.275,0.66,9.23008
16,8.275000000000002,0.66,9.230080000000001
17,8.275,0.66,9.23008
18,8.275,0.66,9.23008
19,8.275000000000002,0.66,9.230080000000001
20,7.424,0.6599999999999999,8.37908
21,7.424,0.66,8.37908
22,7.424,0.66,8.379079999999998
23,7.424,0.66,8.37908
24,7.4239999999999995,0.6599999999999999,8.379080000000002
25,7.424,0.66,8.37908
26,7.424000000000001,0.6599999999999999,8.379080000000002
27,7.424,0.66,8.37908
28,7.424,0.66,8.37908
29,7.424000000000003,0.66,8.379080000000002
30,7.424,0.66,8.37908
31,7.424,0.66,8.37908
32,7.424,0.66,8.37908
33,7.424,0.66,8.37908
34,7.424,0.66,8.37908
35,7.424,0.66,8.37908
36,7.424,0.66,8.37908
37,7.424000000000001,0.6599999999999999,8.379080000000002
38,6.461043478260868,0.66,7.416123478260872
39,6.408,0.66,7.36308
40,6.408,0.66,7.363079999999998
41,6.408,0.66,7.36308
42,6.408,0.66,7.36308
43,6.408,0.66,7.36308
44,6.408,0.66,7.363079999999998
45,6.408,0.66,7.36308
46,6.408,0.66,7.36308
47,6.408,0.66,7.36308
48,6.408,0.66,7.36308
49,6.408,0.66,7.36308
50,6.408,0.66,7.36308
51,6.408,0.66,7.3630799999999965
52,6.606,0.66,7.5610800000000005
53,6.606,0.66,7.56108
54,6.606,0.66,7.56108
55,6.606,0.66,7.56108
56,6.606,0.66,7.56108
57,6.606,0.66,7.561079999999999
58,6.605999999999999,0.66,7.56108
59,6.605999999999999,0.66,7.56108
60,6.606,0.66,7.56108
61,6.605999999999998,0.66,7.561080000000001
62,6.606,0.66,7.56108
63,6.606,0.66,7.56108
64,6.606,0.66,7.56108
65,6.606,0.66,7.56108
66,6.606,0.66,7.56108
67,6.606,0.66,7.56108
68,6.606,0.66,7.56108
69,6.606,0.66,7.56108
70,6.606,0.66,7.56108
71,6.606,0.66,7.56108
72,6.606,0.66,7.56108
73,6.606,0.66,7.561079999999999
74,6.606,0.66,7.56108
75,6.606000000000001,0.6599999999999998,7.561079999999999
76,6.606,0.66,7.56108
77,6.606,0.66,7.56108
78,6.606,0.66,7.56108
79,6.606,0.66,7.56108
80,6.605999999999999,0.66,7.56108
81,6.606,0.66,7.56108
82,6.605999999999999,0.66,7.56108
83,6.606,0.66,7.56108
