MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,Time_Index
1,0.0,1,0.47914353950000005,0.0,1,0.816354803625,1
1,0.1779,1,0.329338044,0.2003,1,0.526324749,2
1,0.429,1,1.52e-05,0.4221,1,0.079201177,3
1,0.15166363636363636,1,0.5695627013181819,0.15552727272727274,1,0.6002674450454545,4
1,0.16,1,0.655076563,0.1615,1,0.907849193,5
1,0.15404685314685315,1,0.6083738692027971,0.16036643356643354,1,0.5509247631468531,6
1,0.2056,1,0.796525359,0.1964,1,0.616902471,7
1,0.4097,1,0.6475963,0.35,1,0.659731388,8
1,0.54234,1,0.826787603,0.50158,1,0.47601063239999997,9
1,0.1304681081081081,1,0.633542633464865,0.1397264864864865,1,0.7002719898540541,10
1,0.2391,1,0.058440641,0.2371,1,0.694000363,11
1,0.4586,1,0.001883788,0.4656,1,0.494121283,12
1,0.6490250000000001,1,0.17750003,0.63225,1,0.15750601525,13
1,0.4943,1,0.688237429,0.435,1,0.394359469,14
1,0.12315088967971531,1,0.5691595000676156,0.12219252669039146,1,0.6737012240925268,15
1,0.2499,1,0.541716576,0.2267,1,0.878550053,16
1,0.4810666666666667,1,0.03978214433333333,0.4338333333333333,1,0.5801623463333333,17
1,0.5597,1,0.021236544,0.6758,1,0.422075212,18
1,0.64095,1,0.3719397335,0.66385,1,0.1716691405,19
1,0.4365,1,0.974582016,0.3833,1,0.189681008,20
1,0.195,1,0.989060044,0.1751,1,0.334965825,21
1,0.0,1,0.8878044089333333,0.0,1,0.9325113892000001,22
1,0.2679,1,0.72623843,0.2674,1,0.997840822,23
1,0.2124952380952381,1,0.638287044904762,0.2241015873015873,1,0.46707787446031757,24
1,0.17754310344827584,1,0.557818931795977,0.18168060344827586,1,0.6482681340632184,25
1,0.1106049382716049,1,0.4445437246790124,0.11768888888888888,1,0.5945604903703704,26
1,0.5627,1,0.646394074,0.584,1,0.647287786,27
1,0.22616190476190473,1,0.7691910763333334,0.23556190476190475,1,0.783326396,28
1,0.156,1,0.570405245,0.166,1,0.758821309,29
1,0.2233621052631579,1,0.7790481340526315,0.22991684210526314,1,0.6824452287578948,30
1,0.1557,1,0.938784659,0.1773,1,0.49563694,31
1,0.1987695652173913,1,0.3978819403913043,0.23927826086956525,1,0.25057134400000003,32
1,0.1634,1,0.904002309,0.1727,1,0.947718859,33
1,0.3936,1,0.959290564,0.403,1,0.855734825,34
1,0.5714,1,0.997889757,0.5786,1,0.781125665,35
1,0.6428857142857144,1,0.8616198642857144,0.6571571428571429,1,0.4184564097142857,36
1,0.1252,1,0.785220444,0.1701,1,0.591436982,37
1,0.1705592356687898,1,0.3812039805605096,0.1821484076433121,1,0.41049161487261143,38
1,0.1781,1,0.430206776,0.1668,1,0.878085494,39
1,0.3859,1,0.129357621,0.3594,1,0.643517971,40
1,0.6454571428571428,1,0.04557766785714285,0.6337428571428572,1,0.4673402182857142,41
1,0.3592,1,0.216820419,0.4068,1,0.66914618,42
1,0.2021268656716418,1,0.39176617593283586,0.2018858208955224,1,0.6523372973358209,43
1,0.1681,1,0.35289073,0.2003,1,0.043213755,44
1,0.19678990384615383,1,0.44300500947115384,0.20215528846153846,1,0.4758946888509615,45
1,0.22134063400576365,1,0.6227061792997118,0.23762910662824208,1,0.6112176124524495,46
1,0.6636,1,0.275457084,0.6494,1,0.63357091,47
1,0.20067386759581882,1,0.40278626786585364,0.20834120209059234,1,0.49357192767334496,48
1,0.4041,1,0.085320905,0.4498,1,0.696343899,49
1,0.21298355263157898,1,0.3136039309802632,0.22163562030075187,1,0.37776816911560146,50
1,0.1642,1,0.700861871,0.2135,1,0.283645898,51
1,0.157215,1,0.4661852249,0.16612,1,0.47467558615000016,52
1,0.3179,1,0.909441948,0.2005,1,0.565150857,53
1,0.18991647286821706,1,0.23570186960852713,0.19516346899224807,1,0.3292811165271317,54
1,0.4981,1,0.500784636,0.5272,1,0.844709933,55
1,0.17008190476190477,1,0.29575528154761904,0.1744661904761905,1,0.38794076367142855,56
1,0.4062428571428572,1,0.9803663661428571,0.3756,1,0.9915001648571428,57
1,0.195927868852459,1,0.4466923322677595,0.21142841530054646,1,0.4976134289125683,58
1,0.441,1,0.050479695,0.4521,1,0.723687172,59
1,0.193544578313253,1,0.4269225681987952,0.2020343373493976,1,0.496185206,60
1,0.2144,1,0.821822345,0.2453,1,0.394220233,61
1,0.4109,1,0.984986365,0.4523,1,0.583236158,62
1,0.14680630722278737,1,0.4264596120386572,0.14677222787385558,1,0.48962122921668366,63
1,0.2972,1,0.843926191,0.3518,1,0.705236018,64
1,0.5632,1,0.9870571591666666,0.6067333333333332,1,0.7464119988333334,65
1,0.3024,1,1.0,0.3288,1,0.81599462,66
1,0.0126125,1,0.9650954343125,0.0149875,1,0.9002186879375,67
1,0.3693,1,0.84231931,0.3734,1,0.899743319,68
1,0.6139833333333332,1,0.6769734719999999,0.64715,1,0.908056716,69
1,0.3333,1,0.662500441,0.3868,1,0.851286769,70
1,0.15985449101796406,1,0.42204792343712577,0.16020419161676647,1,0.33063784613772457,71
1,0.3328,1,0.411874592,0.3618,1,0.032483708,72
1,0.15714216027874564,1,0.0813090563379791,0.1616808362369338,1,0.08168814348083624,73
1,0.2928,1,0.311253548,0.3257,1,0.300534934,74
1,0.00139375,1,0.275603127125,0.0041875,1,0.0694997399375,75
1,0.2275,1,0.868510902,0.2309,1,0.02394101,76
1,0.1477695652173913,1,0.8297823874782608,0.1452608695652174,1,0.5399757024782609,77
1,0.2782,1,0.326060086,0.199,1,0.75648272,78
1,0.4086333333333334,1,0.7748129865000001,0.34149999999999997,1,0.9187438983333333,79
