MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery,Time_Index
1,0.4981,1,0.500784636,0.5272,1,0.844709933,1,1,1,42
1,0.17008190476190477,1,0.29575528154761904,0.1744661904761905,1,0.38794076367142855,1,1,1,43
1,0.4062428571428572,1,0.9803663661428571,0.3756,1,0.9915001648571428,1,1,1,44
1,0.195927868852459,1,0.4466923322677595,0.21142841530054646,1,0.4976134289125683,1,1,1,45
1,0.441,1,0.050479695,0.4521,1,0.723687172,1,1,1,46
1,0.193544578313253,1,0.4269225681987952,0.2020343373493976,1,0.496185206,1,1,1,47
1,0.2144,1,0.821822345,0.2453,1,0.394220233,1,1,1,48
1,0.1470746951219512,1,0.427027220527439,0.14708272357723576,1,0.4897163663394309,1,1,1,49
1,0.2972,1,0.843926191,0.3518,1,0.705236018,1,1,1,50
1,0.5632,1,0.9870571591666666,0.6067333333333332,1,0.7464119988333334,1,1,1,51
1,0.3024,1,1.0,0.3288,1,0.81599462,1,1,1,52
1,0.0126125,1,0.9650954343125,0.0149875,1,0.9002186879375,1,1,1,53
1,0.3693,1,0.84231931,0.3734,1,0.899743319,1,1,1,54
1,0.6139833333333332,1,0.6769734719999999,0.64715,1,0.908056716,1,1,1,55
1,0.3333,1,0.662500441,0.3868,1,0.851286769,1,1,1,56
1,0.15985449101796406,1,0.42204792343712577,0.16020419161676647,1,0.33063784613772457,1,1,1,57
1,0.3328,1,0.411874592,0.3618,1,0.032483708,1,1,1,58
1,0.15714216027874564,1,0.0813090563379791,0.1616808362369338,1,0.08168814348083624,1,1,1,59
1,0.2928,1,0.311253548,0.3257,1,0.300534934,1,1,1,60
1,0.00139375,1,0.275603127125,0.0041875,1,0.0694997399375,1,1,1,61
1,0.2275,1,0.868510902,0.2309,1,0.02394101,1,1,1,62
1,0.1477695652173913,1,0.8297823874782608,0.1452608695652174,1,0.5399757024782609,1,1,1,63
1,0.2782,1,0.326060086,0.199,1,0.75648272,1,1,1,64
1,0.4086333333333334,1,0.7748129865000001,0.34149999999999997,1,0.9187438983333333,1,1,1,65
1,0.12802418300653595,1,0.12720978144444445,0.13101830065359477,1,0.1373742961764706,1,1,1,66
1,0.11482153846153845,1,0.4835563427230769,0.1168425174825175,1,0.5288663360363636,1,1,1,67
1,0.0,1,0.3516875606666667,0.0,1,0.6326549453333333,1,1,1,68
1,0.0,1,0.6349312364999999,0.0,1,0.8411821125000001,1,1,1,69
