Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Rep_Period,START_SUBPERIODS,INTERIOR_SUBPERIODS,Rel_TimeStep
50000,1,1,1,23,8736,8736.0,1,12774.355999999996,1,1,0,1
,,,,,,8736.0,2,12125.387428571426,1,0,1,7
,,,,,,8736.0,3,13956.630999999994,1,0,1,1
,,,,,,8736.0,4,14865.611999999994,1,0,1,1
,,,,,,8736.0,5,15492.810999999994,1,0,1,1
,,,,,,8736.0,6,16728.83433333333,1,0,1,3
,,,,,,8736.0,7,16225.696999999995,1,0,1,1
,,,,,,8736.0,8,16704.960249999993,1,0,1,8
,,,,,,8736.0,9,12813.056999999997,1,0,1,1
,,,,,,8736.0,10,14150.187972222217,1,0,1,36
,,,,,,8736.0,11,16151.615999999995,1,0,1,1
,,,,,,8736.0,12,15476.904999999995,1,0,1,1
,,,,,,8736.0,13,14844.827393939384,1,0,1,66
,,,,,,8736.0,14,15618.199999999995,1,0,1,1
,,,,,,8736.0,15,16460.99499999999,1,0,1,1
,,,,,,8736.0,16,16848.741999999995,1,0,1,3
,,,,,,8736.0,17,16675.662999999993,1,0,1,1
,,,,,,8736.0,18,17360.227999999992,1,0,1,1
,,,,,,8736.0,19,15141.193879999992,1,0,1,25
,,,,,,8736.0,20,17467.577999999994,1,0,1,1
,,,,,,8736.0,21,15030.994777777772,1,0,1,18
,,,,,,8736.0,22,16241.095999999994,1,0,1,1
,,,,,,8736.0,23,16363.196499999995,1,0,1,2
,,,,,,,24,16437.443999999992,1,0,1,1
,,,,,,,25,16127.855999999994,1,0,1,1
,,,,,,,26,14881.531230769226,1,0,1,13
,,,,,,,27,13100.612999999996,1,0,1,1
,,,,,,,28,16387.62466666666,1,0,1,3
,,,,,,,29,16120.121199999994,1,0,1,5
,,,,,,,30,14918.769999999995,1,0,1,1
,,,,,,,31,14789.454373493967,1,0,1,83
,,,,,,,32,12044.389999999996,1,0,1,4
,,,,,,,33,17394.3657735849,1,0,1,53
,,,,,,,34,18690.394999999993,1,0,1,1
,,,,,,,35,18377.373999999993,1,0,1,1
,,,,,,,36,18369.681999999993,1,0,1,1
,,,,,,,37,18073.967999999993,1,0,1,1
,,,,,,,38,17318.49299999999,1,0,1,1
,,,,,,,39,16849.341045454545,1,0,1,66
,,,,,,,40,18765.357999999993,1,0,1,1
,,,,,,,41,18689.147999999994,1,0,1,1
,,,,,,,42,18362.028333333325,1,0,1,3
,,,,,,,43,17152.00366666666,1,0,1,18
,,,,,,,44,18333.412333333326,1,0,1,6
,,,,,,,45,17297.756235955047,1,0,1,89
,,,,,,,46,18480.127999999993,1,0,1,1
,,,,,,,47,18233.086999999992,1,0,1,1
,,,,,,,48,18616.531999999992,1,0,1,6
,,,,,,,49,19902.248499999994,1,0,1,2
,,,,,,,50,20576.482999999993,1,0,1,1
,,,,,,,51,18872.352999999992,1,0,1,3
,,,,,,,52,15663.023169491516,1,0,1,59
,,,,,,,53,18549.942999999992,1,0,1,1
,,,,,,,54,17498.739199999993,1,0,1,5
,,,,,,,55,17131.57131818181,1,0,1,66
,,,,,,,56,18040.410999999993,1,0,1,1
,,,,,,,57,17988.34899999999,1,0,1,1
,,,,,,,58,17792.251999999993,1,0,1,1
,,,,,,,59,17394.68699999999,1,0,1,2
,,,,,,,60,17055.341999999993,1,0,1,1
,,,,,,,61,17113.04799999999,1,0,1,1
,,,,,,,62,16004.706249999996,1,0,1,16
,,,,,,,63,18089.737999999994,1,0,1,1
,,,,,,,64,17387.25966666666,1,0,1,3
,,,,,,,65,16306.056999999995,1,0,1,1
,,,,,,,66,15920.023857142849,1,0,1,35
,,,,,,,67,13815.544899999997,1,0,1,10
