Cost_of_Demand_Curtailment_per_MW,Demand_Segment,Max_Demand_Curtailment,Rep_Periods,Sub_Weights,Timesteps_per_Rep_Period,Voll,Time_Index,Demand_MW_z1,Rep_Period,START_SUBPERIODS,INTERIOR_SUBPERIODS,Rel_TimeStep
1.0,1.0,1.0,1.0,8736.0,8736.0,50000.0,1,11929.0,1,1,0,1
,,,,,,,2,10847.0,1,0,1,6
,,,,,,,3,11470.3,1,0,1,1
,,,,,,,4,12093.3,1,0,1,1
,,,,,,,5,12697.3,1,0,1,1
,,,,,,,6,13206.633333333333,1,0,1,3
,,,,,,,7,13174.8,1,0,1,1
,,,,,,,8,13033.6,1,0,1,1
,,,,,,,9,13099.6,1,0,1,1
,,,,,,,10,14378.6,1,0,1,1
,,,,,,,11,12277.425,1,0,1,16
,,,,,,,12,13840.6,1,0,1,1
,,,,,,,13,14644.766666666665,1,0,1,3
,,,,,,,14,14611.0,1,0,1,1
,,,,,,,15,14548.7,1,0,1,1
,,,,,,,16,14760.0,1,0,1,1
,,,,,,,17,16138.5,1,0,1,1
,,,,,,,18,13857.076923076924,1,0,1,13
,,,,,,,19,15016.0,1,0,1,1
,,,,,,,20,16304.3,1,0,1,2
,,,,,,,21,16553.7,1,0,1,1
,,,,,,,22,16721.7,1,0,1,3
,,,,,,,23,16655.5,1,0,1,1
,,,,,,,24,16576.1,1,0,1,1
,,,,,,,25,17439.35,1,0,1,2
,,,,,,,26,19507.0,1,0,1,1
,,,,,,,27,15672.75,1,0,1,12
,,,,,,,28,17469.15,1,0,1,2
,,,,,,,29,18069.3,1,0,1,1
,,,,,,,30,17887.5,1,0,1,4
,,,,,,,31,17390.300000000003,1,0,1,2
,,,,,,,32,17487.1,1,0,1,1
,,,,,,,33,19290.733333333334,1,0,1,3
,,,,,,,34,19051.0,1,0,1,1
,,,,,,,35,18313.0,1,0,1,1
,,,,,,,36,17118.0,1,0,1,1
,,,,,,,37,13433.5,1,0,1,6
,,,,,,,38,12771.0,1,0,1,1
,,,,,,,39,13829.0,1,0,1,1
,,,,,,,40,16398.65,1,0,1,2
,,,,,,,41,17149.8,1,0,1,2
,,,,,,,42,17030.75,1,0,1,2
