Qt_Data_Points,Max_Rel_TimeStep
6780,17
6977,15
6680,19
6282,42
6527,21
6438,34
6467,24
6413,41
6545,16
6750,15
6559,16
6611,15
6303,19
6272,42
6356,27
6229,21
