natural_gas,natural_gas_ccs,nuclear,solar_pv,onshore_wind,fixed_offshore_wind,float_offshore_wind,battery,Time_Index
1.0,1.0,1.0,0.0,0.7318,0.7327,0.7327,1.0,1
1.0,1.0,1.0,0.0,0.70775,0.5623250000000001,0.5623250000000001,1.0,2
1.0,1.0,1.0,0.0,0.695,0.4321,0.4321,1.0,3
1.0,1.0,1.0,0.005,0.57045,0.4172,0.4172,1.0,4
1.0,1.0,1.0,0.118026,0.609,0.4568,0.4568,1.0,5
1.0,1.0,1.0,0.280171,0.6976,0.46893333333333337,0.46893333333333337,1.0,6
1.0,1.0,1.0,0.315456,0.742,0.5934,0.5934,1.0,7
1.0,1.0,1.0,0.393372,0.7819,0.69,0.69,1.0,8
1.0,1.0,1.0,0.20765,0.7744,0.7825,0.7825,1.0,9
1.0,1.0,1.0,0.039291,0.7357499999999999,0.8745499999999999,0.8745499999999999,1.0,10
1.0,1.0,1.0,0.0,0.83025,0.8963249999999999,0.8963249999999999,1.0,11
1.0,1.0,1.0,0.0,0.7919428571428571,0.8610142857142857,0.8610142857142857,1.0,12
1.0,1.0,1.0,0.0,0.8161,0.7333,0.7333,1.0,13
1.0,1.0,1.0,0.0,0.8232,0.7058,0.7058,1.0,14
1.0,1.0,1.0,0.0053985,0.80765,0.6474,0.6474,1.0,15
1.0,1.0,1.0,0.136259,0.8015,0.5892,0.5892,1.0,16
1.0,1.0,1.0,0.33587,0.788,0.6002,0.6002,1.0,17
1.0,1.0,1.0,0.51327525,0.755125,0.5981,0.5981,1.0,18
1.0,1.0,1.0,0.287219,0.7535,0.6449,0.6449,1.0,19
1.0,1.0,1.0,0.102996,0.7337,0.6459,0.6459,1.0,20
1.0,1.0,1.0,0.0011655,0.7835166666666665,0.7221666666666667,0.7221666666666667,1.0,21
1.0,1.0,1.0,0.0,0.8077,0.6553,0.6553,1.0,22
1.0,1.0,1.0,0.0,0.8074,0.5837,0.5837,1.0,23
1.0,1.0,1.0,0.0,0.7469,0.5206,0.5206,1.0,24
1.0,1.0,1.0,0.0,0.6448,0.484,0.484,1.0,25
1.0,1.0,1.0,0.0,0.6646,0.4368,0.4368,1.0,26
1.0,1.0,1.0,0.030570999999999997,0.6958,0.37195,0.37195,1.0,27
1.0,1.0,1.0,0.172704,0.7288,0.3274,0.3274,1.0,28
1.0,1.0,1.0,0.34717924999999994,0.7419500000000001,0.27147499999999997,0.27147499999999997,1.0,29
1.0,1.0,1.0,0.219183,0.8093,0.2361,0.2361,1.0,30
1.0,1.0,1.0,0.095104,0.7878,0.2991,0.2991,1.0,31
1.0,1.0,1.0,0.005409,0.7967,0.3501,0.3501,1.0,32
1.0,1.0,1.0,0.0,0.8006,0.4804,0.4804,1.0,33
1.0,1.0,1.0,0.0006990714285714286,0.7248642857142856,0.8526499999999999,0.8526499999999999,1.0,34
1.0,1.0,1.0,0.128398,0.4035,0.7795,0.7795,1.0,35
1.0,1.0,1.0,0.323622,0.2845,0.7157,0.7157,1.0,36
1.0,1.0,1.0,0.4733325,0.30035,0.5699000000000001,0.5699000000000001,1.0,37
1.0,1.0,1.0,0.407108,0.3383,0.4496,0.4496,1.0,38
1.0,1.0,1.0,0.324624,0.2956,0.4072,0.4072,1.0,39
1.0,1.0,1.0,0.221765,0.3247,0.3916,0.3916,1.0,40
1.0,1.0,1.0,0.038805,0.35585,0.34615,0.34615,1.0,41
1.0,1.0,1.0,0.0,0.47020000000000006,0.3608,0.3608,1.0,42
1.0,1.0,1.0,0.0,0.5107,0.4872,0.4872,1.0,43
