Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1
50000,1,1,1,4,8736,96096.0,1,13067.837739359467
,,,,,,26208.0,2,12326.152349370614
,,,,,,34944.0,3,11821.047628866763
,,,,,,43680.0,4,11565.500576596041
,,,,,,,5,11528.566041697539
,,,,,,,6,11689.281180039672
,,,,,,,7,12055.631837005903
,,,,,,,8,12455.92233685184
,,,,,,,9,13182.634266746705
,,,,,,,10,14024.14272402881
,,,,,,,11,14640.051049228166
,,,,,,,12,15004.405244848533
,,,,,,,13,15208.044302126764
,,,,,,,14,15112.214157525244
,,,,,,,15,14952.497249856042
,,,,,,,16,15062.302623878619
,,,,,,,17,16249.19889399537
,,,,,,,18,17370.211939698576
,,,,,,,19,17211.493262702308
,,,,,,,20,16777.262919976667
,,,,,,,21,16233.22720322845
,,,,,,,22,15335.817828262125
,,,,,,,23,14238.7623187093
,,,,,,,24,13071.830662051196
,,,,,,,25,12153.45844295329
,,,,,,,26,11619.405032934397
,,,,,,,27,11354.873904607282
,,,,,,,28,11290.987141539601
,,,,,,,29,11459.688125265197
,,,,,,,30,11969.783999133708
,,,,,,,31,12816.283609780474
,,,,,,,32,13509.055696795635
,,,,,,,33,14355.555307442402
,,,,,,,34,15176.100920592924
,,,,,,,35,15661.241027638123
,,,,,,,36,15775.039324352429
,,,,,,,37,15667.230411675719
,,,,,,,38,15458.600201032825
,,,,,,,39,15320.844368168138
,,,,,,,40,15613.325955337363
,,,,,,,41,17081.723275221084
,,,,,,,42,18352.470921864166
,,,,,,,43,18190.7575528491
,,,,,,,44,17732.569673973077
,,,,,,,45,16989.886053311293
,,,,,,,46,15861.885392897557
,,,,,,,47,14338.585386002549
,,,,,,,48,12998.959822927123
,,,,,,,49,12095.561063923204
,,,,,,,50,11662.328951870495
,,,,,,,51,11484.643892088508
,,,,,,,52,11495.624429490766
,,,,,,,53,11848.998087708875
,,,,,,,54,12963.023518701553
,,,,,,,55,14870.642334675576
,,,,,,,56,16212.264359096867
,,,,,,,57,16771.27353593907
,,,,,,,58,17275.380025769988
,,,,,,,59,17684.65460167232
,,,,,,,60,17870.325506837766
,,,,,,,61,17907.260041736266
,,,,,,,62,17836.38566395806
,,,,,,,63,17673.67406427006
,,,,,,,64,17737.56082733774
,,,,,,,65,18765.738420458223
,,,,,,,66,19884.755004815564
,,,,,,,67,19638.192028601236
,,,,,,,68,19074.19169839437
,,,,,,,69,18243.66377851452
,,,,,,,70,16951.953287739856
,,,,,,,71,15286.904525288433
,,,,,,,72,13869.41696972427
,,,,,,,73,12979.993440141407
,,,,,,,74,12493.855102423275
,,,,,,,75,12278.237277069853
