Cost_of_Demand_Curtailment_per_MW,Demand_Segment,Max_Demand_Curtailment,Rep_Periods,Sub_Weights,Timesteps_per_Rep_Period,Voll,Time_Index,Demand_MW_z1,Rep_Period,START_SUBPERIODS,INTERIOR_SUBPERIODS,Rel_TimeStep
1.0,1.0,1.0,1.0,8736.0,8736.0,50000.0,1,14510.0,1,1,0,1
,,,,,,,2,15556.413953488372,1,0,1,215
,,,,,,,3,15766.234234234234,1,0,1,111
,,,,,,,4,17641.0,1,0,1,1
,,,,,,,5,17279.926829268294,1,0,1,41
,,,,,,,6,19262.0,1,0,1,1
,,,,,,,7,18737.5,1,0,1,4
,,,,,,,8,15954.252380952381,1,0,1,210
,,,,,,,9,15703.0,1,0,1,1
,,,,,,,10,16259.0,1,0,1,1
,,,,,,,11,16347.25,1,0,1,4
,,,,,,,12,15825.0,1,0,1,1
,,,,,,,13,16335.68085106383,1,0,1,94
,,,,,,,14,16373.0,1,0,1,1
,,,,,,,15,16164.0,1,0,1,1
,,,,,,,16,15550.82456140351,1,0,1,57
,,,,,,,17,15318.15238095238,1,0,1,105
,,,,,,,18,18425.0,1,0,1,1
,,,,,,,19,14901.824267782427,1,0,1,239
,,,,,,,20,14279.0,1,0,1,1
,,,,,,,21,14524.5,1,0,1,2
,,,,,,,22,14102.666666666666,1,0,1,3
,,,,,,,23,13749.0,1,0,1,1
,,,,,,,24,14711.43125,1,0,1,320
,,,,,,,25,13919.181818181818,1,0,1,33
,,,,,,,26,17123.0,1,0,1,1
,,,,,,,27,17603.0,1,0,1,1
,,,,,,,28,17882.0,1,0,1,1
,,,,,,,29,17688.0,1,0,1,4
,,,,,,,30,15610.625,1,0,1,16
,,,,,,,31,17322.0,1,0,1,1
,,,,,,,32,17309.0,1,0,1,1
,,,,,,,33,16876.0,1,0,1,5
,,,,,,,34,16336.0,1,0,1,1
,,,,,,,35,15565.8,1,0,1,15
,,,,,,,36,17409.0,1,0,1,1
,,,,,,,37,17469.0,1,0,1,1
,,,,,,,38,17374.0,1,0,1,1
,,,,,,,39,17250.0,1,0,1,1
,,,,,,,40,16806.666666666668,1,0,1,3
,,,,,,,41,16296.0,1,0,1,1
,,,,,,,42,16172.0,1,0,1,1
,,,,,,,43,15288.875,1,0,1,16
,,,,,,,44,17060.0,1,0,1,1
,,,,,,,45,16886.0,1,0,1,1
,,,,,,,46,16354.75,1,0,1,4
,,,,,,,47,15697.0,1,0,1,1
,,,,,,,48,15559.0,1,0,1,1
,,,,,,,49,14313.0,1,0,1,16
,,,,,,,50,15706.875,1,0,1,8
,,,,,,,51,13107.0,1,0,1,15
,,,,,,,52,12505.0,1,0,1,1
,,,,,,,53,13288.0,1,0,1,1
,,,,,,,54,13869.0,1,0,1,2
,,,,,,,55,13563.333333333334,1,0,1,3
,,,,,,,56,11961.763157894737,1,0,1,19
,,,,,,,57,12395.0,1,0,1,1
,,,,,,,58,13164.333333333334,1,0,1,3
,,,,,,,59,13154.0,1,0,1,1
,,,,,,,60,12883.0,1,0,1,2
,,,,,,,61,14236.0,1,0,1,90
,,,,,,,62,15700.166666666666,1,0,1,6
,,,,,,,63,15161.0,1,0,1,1
,,,,,,,64,15459.0,1,0,1,1
,,,,,,,65,14238.2,1,0,1,15
,,,,,,,66,16462.0,1,0,1,1
,,,,,,,67,16426.0,1,0,1,1
,,,,,,,68,15765.75,1,0,1,4
,,,,,,,69,15015.0,1,0,1,1
,,,,,,,70,14937.0,1,0,1,1
,,,,,,,71,13402.875,1,0,1,16
,,,,,,,72,14776.0,1,0,1,1
,,,,,,,73,14863.0,1,0,1,1
,,,,,,,74,13860.4,1,0,1,5
,,,,,,,75,13166.0,1,0,1,1
,,,,,,,76,12165.466666666667,1,0,1,15
,,,,,,,77,12747.0,1,0,1,1
,,,,,,,78,13278.42857142857,1,0,1,7
,,,,,,,79,12817.0,1,0,1,1
,,,,,,,80,13174.0,1,0,1,1
,,,,,,,81,13745.47619047619,1,0,1,63
,,,,,,,82,15470.0,1,0,1,1
,,,,,,,83,15131.4,1,0,1,5
,,,,,,,84,14597.0,1,0,1,1
,,,,,,,85,13458.977777777778,1,0,1,90
,,,,,,,86,13730.4,1,0,1,5
,,,,,,,87,13134.588235294117,1,0,1,17
,,,,,,,88,16172.0,1,0,1,1
,,,,,,,89,16307.0,1,0,1,1
,,,,,,,90,15929.42857142857,1,0,1,7
,,,,,,,91,15888.0,1,0,1,1
,,,,,,,92,14362.8,1,0,1,15
,,,,,,,93,16492.0,1,0,1,1
,,,,,,,94,15841.333333333334,1,0,1,6
,,,,,,,95,15144.0,1,0,1,1
,,,,,,,96,13534.172043010753,1,0,1,93
,,,,,,,97,12623.5,1,0,1,2
,,,,,,,98,12585.0,1,0,1,1
,,,,,,,99,13239.39240506329,1,0,1,79
,,,,,,,100,13638.45,1,0,1,40
,,,,,,,101,14385.0,1,0,1,1
,,,,,,,102,12601.03125,1,0,1,64
,,,,,,,103,12829.0,1,0,1,1
,,,,,,,104,12805.833333333334,1,0,1,6
,,,,,,,105,12492.0,1,0,1,1
,,,,,,,106,12812.0,1,0,1,1
,,,,,,,107,13560.372093023256,1,0,1,86
,,,,,,,108,15108.0,1,0,1,1
,,,,,,,109,15101.0,1,0,1,1
,,,,,,,110,14668.5,1,0,1,6
,,,,,,,111,14029.0,1,0,1,1
,,,,,,,112,14064.0,1,0,1,1
,,,,,,,113,13664.833333333334,1,0,1,6
,,,,,,,114,12409.222222222223,1,0,1,63
,,,,,,,115,11966.0,1,0,1,1
,,,,,,,116,11972.0,1,0,1,1
,,,,,,,117,12412.125,1,0,1,16
,,,,,,,118,15395.0,1,0,1,1
,,,,,,,119,15013.0,1,0,1,6
,,,,,,,120,14237.0,1,0,1,1
,,,,,,,121,13210.41489361702,1,0,1,94
,,,,,,,122,13811.0,1,0,1,1
,,,,,,,123,13682.0,1,0,1,1
,,,,,,,124,11465.512195121952,1,0,1,41
,,,,,,,125,12191.666666666666,1,0,1,6
,,,,,,,126,11992.0,1,0,1,1
,,,,,,,127,12967.836363636363,1,0,1,110
,,,,,,,128,13616.0,1,0,1,1
,,,,,,,129,14146.0,1,0,1,1
,,,,,,,130,12321.125,1,0,1,24
,,,,,,,131,13012.375,1,0,1,8
,,,,,,,132,11277.5625,1,0,1,16
,,,,,,,133,12651.0,1,0,1,1
,,,,,,,134,13285.758620689656,1,0,1,29
,,,,,,,135,15749.0,1,0,1,1
