MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery,Time_Index
1,0.1883,1,0.232314631,0.1888,1,0.156356975,1,1,1,46
1,0.4067,1,0.527668715,0.418,1,0.096909747,1,1,1,47
1,0.5478,1,0.643087626,0.5584,1,0.082197607,1,1,1,48
1,0.6400333333333333,1,0.5020546416666667,0.6571333333333333,1,0.10089192533333334,1,1,1,49
1,0.5093,1,0.640720606,0.5124,1,0.067702353,1,1,1,50
1,0.299,1,0.400899559,0.316,1,0.140837073,1,1,1,51
1,0.0553,1,0.538941324,0.1148,1,0.161545038,1,1,1,52
1,0.0,1,0.8516838272666667,0.0,1,0.6006536076,1,1,1,53
1,0.2056,1,0.796525359,0.1964,1,0.616902471,1,1,1,54
1,0.4097,1,0.6475963,0.35,1,0.659731388,1,1,1,55
1,0.5584,1,0.803939998,0.4004,1,0.512989461,1,1,1,56
1,0.4656,1,0.813347638,0.5397,1,0.467998236,1,1,1,57
1,0.5883,1,0.7979697585,0.5419499999999999,1,0.4056489915,1,1,1,58
1,0.5111,1,0.920710862,0.4839,1,0.587767482,1,1,1,59
1,0.3605,1,0.424674869,0.3378,1,0.65806514,1,1,1,60
1,0.1202,1,0.673590124,0.1348,1,0.666335702,1,1,1,61
1,0.0,1,0.42035690600000003,0.0,1,0.4612790603333334,1,1,1,62
1,0.1584,1,0.090794012,0.1776,1,0.398093283,1,1,1,63
1,0.47357499999999997,1,0.022511263,0.50455,1,0.2412108405,1,1,1,64
1,0.7654,1,0.063318081,0.7914,1,0.1468952,1,1,1,65
1,0.5757,1,0.212307662,0.5949,1,0.240729049,1,1,1,66
1,0.4019,1,0.184758514,0.4277,1,0.319725215,1,1,1,67
1,0.1541,1,0.409239978,0.1815,1,0.499451488,1,1,1,68
1,0.0,1,0.30138764833333337,0.0,1,0.8848401904000001,1,1,1,69
1,0.1709,1,0.695573568,0.1778,1,0.789421737,1,1,1,70
1,0.3428,1,0.131348357,0.3614,1,0.802557707,1,1,1,71
1,0.4884,1,0.2746066,0.5374,1,0.7151353954999999,1,1,1,72
1,0.60345,1,0.419120267,0.5589,1,0.4981611965,1,1,1,73
1,0.5176,1,0.579014182,0.4279,1,0.620525122,1,1,1,74
1,0.3503,1,0.643352985,0.2873,1,0.686781466,1,1,1,75
1,0.00690625,1,0.537496825625,0.0071375,1,0.75864016175,1,1,1,76
1,0.1904,1,0.075398572,0.1817,1,0.348196238,1,1,1,77
1,0.48748571428571436,1,0.06239691242857143,0.5516285714285714,1,0.09400968471428571,1,1,1,78
1,0.1237,1,0.270353645,0.1352,1,0.076377168,1,1,1,79
1,0.0,1,0.5582389352,0.0,1,0.28131195919999996,1,1,1,80
1,0.0,1,0.464815438,0.0,1,0.388597429,1,1,1,81
1,0.02240333333333333,1,0.6859300501333332,0.04602,1,0.6918298154333334,1,1,1,82
1,0.0,1,0.466558039,0.0,1,0.166776717,1,1,1,83
1,0.0013666666666666669,1,0.496389826,0.0022333333333333333,1,0.257934039,1,1,1,84
1,0.0805,1,0.228007585,0.1502,1,0.422922343,1,1,1,85
1,0.2869,1,0.705251694,0.4189,1,0.396006346,1,1,1,86
1,0.4127,1,0.98025769,0.4948,1,0.389075994,1,1,1,87
1,0.5241,1,1.0,0.5722,1,0.531895161,1,1,1,88
1,0.5732,1,1.0,0.5483,1,0.695458591,1,1,1,89
1,0.4743,1,1.0,0.4087,1,0.841732681,1,1,1,90
1,0.305,1,1.0,0.313,1,0.831212223,1,1,1,91
1,0.0061125,1,0.9809963777499999,0.0082375,1,0.967028655125,1,1,1,92
1,0.1892,1,0.907200992,0.164,1,0.986133695,1,1,1,93
1,0.5402571428571428,1,0.9798882602857144,0.5417714285714286,1,0.9727120997142858,1,1,1,94
1,0.01098125,1,0.9457080588125,0.01308125,1,0.901501957375,1,1,1,95
1,0.2406,1,0.994878829,0.2384,1,0.724686265,1,1,1,96
1,0.6124999999999999,1,0.9510361552857143,0.6259428571428571,1,0.9026769911428572,1,1,1,97
1,0.01239375,1,0.8413931328124999,0.01469375,1,0.9114787914375,1,1,1,98
1,0.2391,1,0.058440641,0.2371,1,0.694000363,1,1,1,99
1,0.4586,1,0.001883788,0.4656,1,0.494121283,1,1,1,100
1,0.6608333333333334,1,0.09016003966666668,0.6410666666666667,1,0.16977244633333333,1,1,1,101
1,0.6136,1,0.439520001,0.6058,1,0.120706722,1,1,1,102
1,0.4943,1,0.688237429,0.435,1,0.394359469,1,1,1,103
1,0.2741,1,0.875738084,0.2901,1,0.722384691,1,1,1,104
1,0.0666,1,0.916852057,0.1376,1,0.802013457,1,1,1,105
1,0.0039375,1,0.8186603001875001,0.00531875,1,0.7993405534375,1,1,1,106
1,0.2298,1,0.3961761,0.3003,1,0.253641337,1,1,1,107
1,0.4188,1,0.31152537075000003,0.358275,1,0.11844785875000001,1,1,1,108
1,0.2103,1,0.4312719855,0.24695,1,0.1221125615,1,1,1,109
1,0.013688235294117649,1,0.8879723934705882,0.012223529411764704,1,0.8489808124705883,1,1,1,110
1,0.5708285714285715,1,0.9998266101428571,0.5552142857142857,1,1.0,1,1,1,111
1,0.014921428571428572,1,0.6519342586428571,0.017492857142857143,1,0.8804378509285712,1,1,1,112
1,0.0,1,0.073716134,0.0,1,0.207226366,1,1,1,113
1,0.0,1,0.038241033,0.0,1,0.15075615,1,1,1,114
1,0.2198,1,0.097082593,0.2185,1,0.118688792,1,1,1,115
1,0.4112,1,0.001447127,0.3732,1,0.004833708,1,1,1,116
1,0.60698,1,0.031509366999999996,0.62614,1,0.0354697572,1,1,1,117
1,0.4182,1,0.18762584,0.3985,1,0.085174516,1,1,1,118
1,0.1694,1,0.175286353,0.1216,1,0.294740826,1,1,1,119
1,0.0,1,0.3853812206,0.0,1,0.5214600322666666,1,1,1,120
1,0.2238,1,0.960820317,0.2158,1,0.577081442,1,1,1,121
1,0.4608,1,0.916780055,0.458,1,0.570028424,1,1,1,122
1,0.64695,1,0.997763753,0.66095,1,0.8037289384999999,1,1,1,123
1,0.7023,1,0.7753605244999999,0.71035,1,0.645985514,1,1,1,124
1,0.6128,1,0.786879778,0.626,1,0.987169445,1,1,1,125
1,0.4488,1,0.720500171,0.4726,1,0.989231169,1,1,1,126
1,0.217,1,0.447472394,0.2484,1,0.974840343,1,1,1,127
1,0.0,1,0.3067505574285714,0.0,1,0.7106900513571427,1,1,1,128
1,0.0169,1,0.1904318405,0.01025,1,0.0904920695,1,1,1,129
1,0.1381,1,0.337916911,0.109,1,0.038277052,1,1,1,130
1,0.20346666666666666,1,0.7062200556666666,0.20156666666666667,1,0.030860248000000003,1,1,1,131
1,0.00059375,1,0.5693087205,0.00024375,1,0.5430396995625,1,1,1,132
1,0.2175,1,0.714665174,0.2258,1,0.545945764,1,1,1,133
1,0.4755,1,0.07824895314285715,0.5017571428571429,1,0.09993918342857143,1,1,1,134
1,0.109,1,0.260041893,0.1806,1,0.365451872,1,1,1,135
1,0.0068125,1,0.6495129820000001,0.00828125,1,0.83970241975,1,1,1,136
1,0.3235,1,0.710196197,0.3044,1,0.936753988,1,1,1,137
1,0.3563,1,0.438852191,0.3022,1,0.894410849,1,1,1,138
1,0.3784,1,0.312287986,0.4041,1,0.729316831,1,1,1,139
1,0.3346,1,0.569212019,0.2614,1,0.705880165,1,1,1,140
1,0.2099,1,0.7122920553333333,0.22843333333333335,1,0.801858445,1,1,1,141
1,0.0016625,1,0.7572830077499999,0.0011375,1,0.898838762125,1,1,1,142
1,0.1008,1,0.716469467,0.1563,1,0.786107421,1,1,1,143
1,0.3571,1,0.479748398,0.4284,1,0.73866868,1,1,1,144
1,0.5425,1,0.77202934,0.5777,1,0.717252851,1,1,1,145
1,0.6450666666666667,1,0.6226041316666667,0.6531333333333333,1,0.6772178216666666,1,1,1,146
1,0.5642,1,0.707346141,0.5617,1,0.761096835,1,1,1,147
1,0.3954,1,0.32747677,0.3732,1,0.737764895,1,1,1,148
1,0.1551,1,0.927522063,0.1768,1,0.7636289,1,1,1,149
1,0.0,1,0.7613662937333334,0.0,1,0.8457488816000002,1,1,1,150
1,0.2189,1,0.785400927,0.1756,1,0.984853625,1,1,1,151
1,0.4091,1,0.641020477,0.359,1,0.902690589,1,1,1,152
1,0.48549999999999993,1,0.890877843,0.44632000000000005,1,0.9382262705999999,1,1,1,153
1,0.3475,1,0.568014443,0.3741,1,0.909573317,1,1,1,154
1,0.1858,1,0.400734007,0.207,1,0.887189507,1,1,1,155
1,0.0,1,0.19811612706666665,0.0,1,0.7255792657333334,1,1,1,156
1,0.1243,1,0.0,0.1448,1,0.628320456,1,1,1,157
1,0.3369,1,3.21e-06,0.381,1,0.540198147,1,1,1,158
1,0.5427,1,0.0,0.4255,1,0.395114601,1,1,1,159
1,0.436875,1,0.00410220775,0.335875,1,0.10687122325000001,1,1,1,160
1,0.1995,1,0.121261552,0.1831,1,0.027838761,1,1,1,161
1,0.0683,1,0.194417536,0.078,1,0.033720993,1,1,1,162
1,0.016664102564102563,1,0.602452088974359,0.019092307692307693,1,0.7623278949487179,1,1,1,163
1,0.2499,1,0.541716576,0.2267,1,0.878550053,1,1,1,164
1,0.4155,1,0.119267933,0.3616,1,0.718334675,1,1,1,165
1,0.51385,1,3.925e-05,0.46995,1,0.511076182,1,1,1,166
1,0.5597,1,0.021236544,0.6758,1,0.422075212,1,1,1,167
1,0.6671,1,0.279601127,0.7002,1,0.194490075,1,1,1,168
1,0.6148,1,0.46427834,0.6275,1,0.148848206,1,1,1,169
1,0.4365,1,0.974582016,0.3833,1,0.189681008,1,1,1,170
1,0.195,1,0.989060044,0.1751,1,0.334965825,1,1,1,171
1,0.0,1,0.8878044089333333,0.0,1,0.9325113892000001,1,1,1,172
1,0.2679,1,0.72623843,0.2674,1,0.997840822,1,1,1,173
1,0.4889,1,0.860119224,0.4917,1,0.987282932,1,1,1,174
1,0.67302,1,0.8868522646000001,0.66848,1,0.9757884262000001,1,1,1,175
1,0.44,1,0.899387836,0.474,1,0.914776444,1,1,1,176
1,0.238,1,0.919774652,0.2667,1,0.906423151,1,1,1,177
1,0.0,1,0.9043272019333333,0.0,1,0.5600315848,1,1,1,178
1,0.2215,1,0.934025228,0.236,1,0.171693906,1,1,1,179
1,0.448,1,0.963687718,0.471,1,0.154558361,1,1,1,180
1,0.6102,1,0.932337642,0.6334,1,0.55537951,1,1,1,181
1,0.6827,1,0.949385643,0.7139,1,0.307744384,1,1,1,182
1,0.6871499999999999,1,0.764818758,0.7207,1,0.518109739,1,1,1,183
1,0.6061,1,0.479146242,0.6474,1,0.501167417,1,1,1,184
1,0.4429,1,0.451758742,0.4924,1,0.400785506,1,1,1,185
1,0.2227,1,0.368047923,0.2754,1,0.327085674,1,1,1,186
1,0.0,1,0.06940703558333333,0.0,1,0.47318789116666665,1,1,1,187
1,0.0,1,0.317987263,0.0,1,0.082942367,1,1,1,188
1,0.0,1,0.223675385,0.0,1,0.090858147,1,1,1,189
1,0.0,1,0.493511528,0.0,1,0.208452165,1,1,1,190
1,0.2201,1,0.33773452,0.234,1,0.19714725,1,1,1,191
1,0.4205,1,0.520986974,0.4451,1,0.209952652,1,1,1,192
1,0.611075,1,0.317844361,0.6581250000000001,1,0.12058474525,1,1,1,193
1,0.5519,1,0.598688543,0.6036,1,0.135930359,1,1,1,194
1,0.4038,1,0.901745558,0.4617,1,0.178833231,1,1,1,195
1,0.2062,1,0.877426207,0.2558,1,0.229911983,1,1,1,196
1,0.0,1,0.9356554659999999,0.0,1,0.341250228,1,1,1,197
1,0.0051222222222222225,1,0.9776530400000001,0.004044444444444444,1,0.4464444253333333,1,1,1,198
1,0.1938,1,0.955596089,0.2206,1,0.405268192,1,1,1,199
1,0.3902,1,0.177642941,0.3836,1,0.029175472,1,1,1,200
1,0.4161333333333333,1,0.8837420743333334,0.39116666666666666,1,0.32066143566666666,1,1,1,201
1,0.5286,1,0.873988867,0.5831,1,0.262282521,1,1,1,202
1,0.4206,1,0.978540242,0.4177,1,0.240460068,1,1,1,203
1,0.2085,1,0.991429806,0.2475,1,0.308363616,1,1,1,204
1,0.0,1,0.7400179982,0.0,1,0.38064646120000006,1,1,1,205
1,0.1455,1,0.192936942,0.09,1,0.475307226,1,1,1,206
1,0.2427,1,0.098409355,0.1936,1,0.389388561,1,1,1,207
1,0.30666000000000004,1,0.24425909899999998,0.35804,1,0.35120119460000004,1,1,1,208
1,0.175,1,0.282872379,0.2221,1,0.304199994,1,1,1,209
1,0.002125,1,0.81292485075,0.0029875,1,0.6275128668125001,1,1,1,210
1,0.2753,1,0.755076408,0.2852,1,0.851347625,1,1,1,211
1,0.6431428571428572,1,0.8056552494285713,0.6600285714285714,1,0.6471768872857142,1,1,1,212
1,0.017475,1,0.5347667835000001,0.01981875,1,0.5675111095625001,1,1,1,213
1,0.2573,1,0.501209259,0.2491,1,0.841629386,1,1,1,214
1,0.4428,1,0.336688846,0.4212,1,0.587659121,1,1,1,215
1,0.5912000000000001,1,0.8550644876,0.57688,1,0.6734118104,1,1,1,216
1,0.4084,1,0.866138339,0.3826,1,0.659323394,1,1,1,217
1,0.2368,1,0.60289675,0.213,1,0.794496119,1,1,1,218
1,0.0,1,0.18273618699999997,0.0,1,0.7678532998666666,1,1,1,219
1,0.2891,1,0.014655897,0.268,1,0.663625062,1,1,1,220
1,0.5073,1,0.005770348,0.5038,1,0.511986375,1,1,1,221
1,0.70458,1,0.0430862422,0.71256,1,0.39777049699999995,1,1,1,222
1,0.508,1,0.259471357,0.5375,1,0.520608842,1,1,1,223
1,0.018199999999999997,1,0.5773405916250001,0.020993750000000002,1,0.8477453403124999,1,1,1,224
1,0.2746,1,0.635662079,0.2778,1,0.936077178,1,1,1,225
1,0.56865,1,0.808688015,0.5690999999999999,1,0.854452014,1,1,1,226
1,0.7104666666666667,1,0.48507746066666674,0.7192000000000002,1,0.7869205873333334,1,1,1,227
1,0.4728666666666667,1,0.7972744306666666,0.5019666666666667,1,0.8940696520000001,1,1,1,228
1,0.00021333333333333333,1,0.8544463397333334,0.0007666666666666667,1,0.845495542,1,1,1,229
1,0.2384,1,0.52270031,0.2432,1,0.747753084,1,1,1,230
1,0.4037,1,0.278034478,0.4211,1,0.891163349,1,1,1,231
1,0.4464142857142856,1,0.8588967834285715,0.48525714285714283,1,0.8077465807142856,1,1,1,232
1,0.0,1,0.46360171933333333,0.0001,1,0.7412862480666668,1,1,1,233
1,0.2567,1,0.008239744,0.222,1,0.559066772,1,1,1,234
1,0.4516,1,7.35e-06,0.4091,1,0.582361579,1,1,1,235
1,0.61425,1,3.475e-06,0.621875,1,0.43146991725,1,1,1,236
1,0.5573,1,0.012485531,0.4281,1,0.482494712,1,1,1,237
1,0.3212,1,0.009501642,0.3287,1,0.650671899,1,1,1,238
1,0.1424,1,0.014184862,0.1264,1,0.872334957,1,1,1,239
1,0.01824375,1,0.2484332935,0.01818125,1,0.7982857079375,1,1,1,240
1,0.6540999999999999,1,0.6963198781428571,0.6659285714285714,1,0.5531432032857143,1,1,1,241
1,0.036729411764705885,1,0.27749331058823534,0.043,1,0.5362439878235294,1,1,1,242
1,0.5138,1,0.661406875,0.5213,1,0.631449223,1,1,1,243
1,0.69685,1,0.168890588,0.7012499999999999,1,0.3706496955,1,1,1,244
1,0.7336,1,0.531124353,0.7351,1,0.250609905,1,1,1,245
1,0.7183,1,0.79294759,0.6979,1,0.297219396,1,1,1,246
1,0.6142,1,0.733684421,0.5716,1,0.421122342,1,1,1,247
1,0.4189,1,0.750452161,0.3971,1,0.543642282,1,1,1,248
1,0.2042,1,0.651688874,0.2264,1,0.576675177,1,1,1,249
1,0.0,1,0.22780561886666667,0.00015333333333333334,1,0.5911739448,1,1,1,250
1,0.106,1,0.009407829,0.1374,1,0.278274775,1,1,1,251
1,0.33704,1,0.0990853744,0.3955,1,0.32757868160000003,1,1,1,252
1,0.3814,1,0.628166378,0.4937,1,0.606200814,1,1,1,253
1,0.3407,1,0.693327785,0.3912,1,0.905022025,1,1,1,254
1,0.1825,1,0.810688376,0.2354,1,0.936158836,1,1,1,255
1,0.00268,1,0.9583705425333334,0.0012733333333333333,1,0.9865401108666667,1,1,1,256
1,0.42274999999999996,1,0.9869576095,0.3506,1,0.987281859,1,1,1,257
1,0.6441,1,0.966479957,0.4555,1,0.997621417,1,1,1,258
1,0.6211666666666668,1,0.9846382638333333,0.5765333333333333,1,0.9974294206666666,1,1,1,259
1,0.003206666666666667,1,0.7091254364000001,0.005286666666666666,1,0.8400124590000001,1,1,1,260
1,0.2662,1,0.975051701,0.2569,1,0.722848058,1,1,1,261
1,0.4829,1,0.962889194,0.4694,1,0.625542641,1,1,1,262
1,0.5802428571428572,1,0.9897070611428571,0.6080428571428571,1,0.7705808705714284,1,1,1,263
1,0.00815,1,0.585239902,0.015183333333333333,1,0.49648943549999996,1,1,1,264
1,0.0,1,0.786139071,0.0,1,0.086098082,1,1,1,265
1,0.0,1,0.893895745,0.0,1,0.103133619,1,1,1,266
1,0.027262500000000002,1,0.19783157837499998,0.0244875,1,0.5363865828750001,1,1,1,267
1,0.3608,1,0.001728845,0.3224,1,0.221529663,1,1,1,268
1,0.4574333333333333,1,0.04432256483333333,0.46303333333333335,1,0.200538603,1,1,1,269
1,0.2249,1,0.056380223,0.2885,1,0.640562356,1,1,1,270
1,0.10472068965517242,1,0.13288414893103448,0.12635517241379313,1,0.2978494650689654,1,1,1,271
1,0.0,1,0.597496986,0.0,1,0.199067965,1,1,1,272
1,0.0,1,0.442481995,0.0,1,0.193923429,1,1,1,273
1,0.10346875,1,0.26405401315625,0.09237187499999999,1,0.33295644446875,1,1,1,274
1,0.1131,1,0.254971772,0.1509,1,0.457778186,1,1,1,275
1,0.3099,1,0.306124657,0.3546,1,0.473601222,1,1,1,276
1,0.5208833333333334,1,0.7482347985,0.5649000000000001,1,0.457330679,1,1,1,277
1,0.2861,1,0.941289306,0.3311,1,0.461534441,1,1,1,278
1,0.00724,1,0.6384999911333333,0.010046666666666667,1,0.7312081238666667,1,1,1,279
1,0.3334,1,0.172121212,0.3332,1,0.837952256,1,1,1,280
1,0.535,1,0.189258426,0.5359,1,0.866155028,1,1,1,281
1,0.7087666666666667,1,0.2595804233333333,0.6945,1,0.802916368,1,1,1,282
1,0.6576500000000001,1,0.3960837125,0.5592,1,0.781677127,1,1,1,283
1,0.4635,1,0.455034077,0.406,1,0.772954941,1,1,1,284
1,0.2577,1,0.515170276,0.2966,1,0.839647532,1,1,1,285
1,0.007386666666666666,1,0.6220213908000001,0.010866666666666667,1,0.9188239535999999,1,1,1,286
1,0.3412,1,0.288212121,0.3487,1,0.887858212,1,1,1,287
1,0.5422,1,0.155730009,0.5498,1,0.822203994,1,1,1,288
1,0.72362,1,0.1605651242,0.73216,1,0.8169329046,1,1,1,289
1,0.5364,1,0.124641761,0.5699,1,0.869581223,1,1,1,290
1,0.3355,1,0.099795096,0.3757,1,0.825406313,1,1,1,291
1,0.0249625,1,0.483432002375,0.023675,1,0.8164698686875,1,1,1,292
1,0.6235124999999999,1,0.97186510275,0.6279125000000001,1,0.92548391225,1,1,1,293
1,0.00902,1,0.25625141900000004,0.010373333333333335,1,0.6940362602666666,1,1,1,294
1,0.297,1,0.335926116,0.3047,1,0.070212089,1,1,1,295
1,0.5162,1,0.0,0.5333,1,0.00240383,1,1,1,296
1,0.6557,1,0.032872688,0.6153,1,0.000771367,1,1,1,297
1,0.6814,1,0.309798121,0.6478,1,0.093227565,1,1,1,298
1,0.6802,1,0.753643334,0.6655,1,0.228318989,1,1,1,299
1,0.4394,1,0.9409840405000001,0.4,1,0.73502697075,1,1,1,300
1,0.019725,1,0.6684714724375,0.025775,1,0.7565560302500001,1,1,1,301
1,0.4612,1,0.405288935,0.4876,1,0.383409858,1,1,1,302
1,0.59,1,0.926289797,0.5371,1,0.53555882,1,1,1,303
1,0.4844,1,0.949460566,0.4457,1,0.502555013,1,1,1,304
1,0.4955,1,0.8338629008,0.5429999999999999,1,0.7650700805999999,1,1,1,305
1,0.03661764705882353,1,0.7306495536470587,0.041276470588235296,1,0.6619759587647058,1,1,1,306
1,0.5302142857142856,1,0.9322587508571428,0.5736571428571428,1,0.6955302357142857,1,1,1,307
1,0.0824,1,0.981682599,0.111,1,0.829976797,1,1,1,308
1,0.024458823529411765,1,0.20683324582352935,0.02397058823529412,1,0.5305003874117648,1,1,1,309
1,0.28645,1,0.564011991,0.3005,1,0.10436704399999999,1,1,1,310
1,0.5094,1,0.508688331,0.4879,1,0.28697747,1,1,1,311
1,0.04617647058823529,1,0.7073457765882353,0.0493764705882353,1,0.6549102524705883,1,1,1,312
1,0.0882,1,0.966160536,0.0983,1,0.819262743,1,1,1,313
1,0.3218,1,0.997799277,0.3413,1,0.897586226,1,1,1,314
1,0.5041625000000001,1,1.0,0.5186,1,0.9496102630000001,1,1,1,315
1,0.077,1,1.0,0.108,1,1.0,1,1,1,316
1,0.0,1,0.9993959069230769,0.0,1,1.0,1,1,1,317
1,0.1132,1,0.972866952,0.1169,1,0.990235567,1,1,1,318
1,0.3726,1,0.964349687,0.3777,1,0.990397096,1,1,1,319
1,0.6967714285714285,1,0.953469021142857,0.6996571428571429,1,0.9917502658571428,1,1,1,320
1,0.3664,1,0.73041904,0.4051,1,0.996803105,1,1,1,321
1,0.1085,1,0.452417284,0.1494,1,0.989506543,1,1,1,322
1,0.0,1,0.16822157145454544,0.0,1,0.7442247704545455,1,1,1,323
1,0.0,1,0.639928401,0.0,1,0.237435892,1,1,1,324
1,0.0,1,0.702118993,0.0,1,0.153565034,1,1,1,325
1,0.1125,1,0.724307418,0.1173,1,0.110993996,1,1,1,326
1,0.356,1,0.736622632,0.3683,1,0.169781238,1,1,1,327
1,0.5329,1,0.526900232,0.5489,1,0.208042592,1,1,1,328
1,0.6365000000000001,1,0.5137749315,0.63035,1,0.226639055,1,1,1,329
1,0.5366,1,0.712136596,0.5364500000000001,1,0.3304605485,1,1,1,330
1,0.40325,1,0.9125426114999999,0.44505,1,0.379127145,1,1,1,331
1,0.2309,1,0.880331218,0.2484,1,0.601849139,1,1,1,332
1,0.002214285714285714,1,0.8384100730714286,0.0025357142857142857,1,0.5143136722857143,1,1,1,333
1,0.1087,1,1.0,0.0994,1,0.702317119,1,1,1,334
1,0.5919333333333333,1,0.9637524751111113,0.6172555555555556,1,0.9194208981111112,1,1,1,335
1,0.1034,1,0.83043468,0.1432,1,0.455981016,1,1,1,336
1,0.00666,1,0.6735878889333333,0.008833333333333334,1,0.7675609469333332,1,1,1,337
1,0.28801999999999994,1,0.73926636,0.27886,1,0.9850311161999998,1,1,1,338
1,0.26065,1,0.367953509,0.28695000000000004,1,0.9183793069999999,1,1,1,339
1,0.1599,1,0.46106261,0.1996,1,0.787740946,1,1,1,340
1,0.0273,1,0.480428874,0.0536,1,0.737377644,1,1,1,341
1,0.0,1,0.552209675,0.0,1,0.569430709,1,1,1,342
1,0.0,1,0.49880401520000006,0.0,1,0.5602406084,1,1,1,343
1,0.0,1,0.22301612414285715,0.0,1,0.2900285827142857,1,1,1,344
1,0.08,1,0.00658526,0.0821,1,0.189377084,1,1,1,345
1,0.2855,1,0.00687803,0.3,1,0.201831952,1,1,1,346
1,0.4523142857142857,1,0.06570382599999999,0.45662857142857144,1,0.15956026971428572,1,1,1,347
1,0.2223,1,0.183567837,0.1751,1,0.356282949,1,1,1,348
1,0.0145,1,0.265659302,0.0119,1,0.596162975,1,1,1,349
1,0.0,1,0.155004427,0.0,1,0.735013723,1,1,1,350
1,0.006026666666666667,1,0.7130915801333333,0.0037066666666666667,1,0.8676796158666666,1,1,1,351
1,0.14233333333333334,1,0.06566549966666667,0.12190000000000001,1,0.9001280666666668,1,1,1,352
1,0.2197,1,0.076191485,0.2374,1,0.680306256,1,1,1,353
1,0.1981,1,0.21799998,0.3049,1,0.48583433,1,1,1,354
1,0.2702,1,0.8455016315,0.3447,1,0.43650825299999996,1,1,1,355
1,0.007161538461538461,1,0.9028179782307693,0.01133076923076923,1,0.8448858536153848,1,1,1,356
