Time_Index,NG,nuclear_fuel,NGCCS
0,0.056877747,0.0,0.005388525
1,8.661,0.66,9.61608
2,8.661,0.6599999999999976,9.616080000000009
3,8.661,0.66,9.61608
4,8.661,0.66,9.61608
5,8.661,0.66,9.61608
6,8.661,0.66,9.61608
7,8.661,0.6599999999999976,9.616080000000009
8,8.661,0.66,9.616080000000006
9,8.661,0.66,9.61608
10,8.661,0.66,9.61608
11,8.66099999999998,0.6599999999999985,9.616080000000009
12,8.661,0.66,9.61608
13,8.639555555555576,0.6599999999999973,9.59463555555552
14,8.275,0.66,9.23008
15,8.275000000000025,0.660000000000005,9.230079999999987
16,8.275,0.66,9.23008
17,8.274999999999988,0.6599999999999988,9.230080000000006
18,8.275,0.66,9.23008
19,8.275000000000002,0.66,9.230079999999992
20,7.423999999999985,0.6599999999999979,8.379080000000014
21,7.424,0.66,8.37908
22,7.423999999999991,0.6599999999999989,8.37908
23,7.424,0.66,8.37908
24,7.424000000000005,0.66,8.379079999999995
25,7.424,0.66,8.37908
26,7.423999999999992,0.6599999999999993,8.379079999999993
27,7.424,0.66,8.37908
28,7.424,0.66,8.37908
29,7.4239999999999915,0.6599999999999991,8.379079999999997
30,7.424,0.66,8.37908
31,7.4239999999999835,0.6599999999999976,8.379079999999993
32,7.424,0.66,8.37908
33,7.423999999999985,0.6599999999999978,8.37908000000001
34,7.424,0.66,8.37908
35,7.423999999999998,0.66,8.379079999999993
36,7.424,0.66,8.37908
37,7.424000000000003,0.66,8.37908
38,6.469,0.66,7.424080000000002
39,6.469,0.66,7.42408
40,6.469,0.66,7.424080000000002
41,6.469,0.66,7.42408
42,6.468999999999998,0.66,7.424080000000002
43,6.469,0.66,7.42408
44,6.469,0.66,7.42408
45,6.468999999999995,0.6599999999999993,7.424080000000003
46,6.469,0.66,7.42408
47,6.469,0.66,7.42408
48,6.469,0.66,7.42408
49,6.468999999999997,0.66,7.424080000000002
50,6.469,0.66,7.424080000000002
51,6.469000000000018,0.6599999999999978,7.424080000000003
52,6.469,0.66,7.42408
53,6.469,0.66,7.424080000000002
54,6.469,0.66,7.42408
55,6.468999999999998,0.66,7.424080000000003
56,6.469,0.66,7.424080000000002
57,6.468999999999996,0.66,7.424080000000002
58,6.469,0.66,7.424080000000002
59,6.469,0.66,7.42408
60,6.469,0.66,7.424080000000001
61,6.469000000000036,0.6599999999999971,7.424079999999981
62,6.469,0.66,7.42408
63,6.4137702702702,0.6600000000000067,7.368850270270329
64,6.408,0.66,7.36308
65,6.408,0.66,7.363079999999998
66,6.408,0.66,7.36308
67,6.408000000000009,0.6599999999999978,7.363079999999991
68,6.408,0.66,7.36308
69,6.408,0.66,7.36308
70,6.573988023952107,0.6599999999999971,7.529068023952055
71,6.606,0.66,7.56108
72,6.605999999999997,0.66,7.561080000000001
73,6.606,0.66,7.56108
74,6.605999999999995,0.6599999999999978,7.561079999999975
75,6.606,0.66,7.56108
76,6.605999999999995,0.659999999999998,7.561079999999979
77,6.606,0.66,7.56108
78,6.657458333333312,0.6599999999999974,7.612538333333341
79,6.801,0.66,7.75608
80,6.800999999999986,0.6600000000000084,7.756080000000087
81,6.801,0.66,7.75608
82,6.860619251336998,0.6600000000000037,7.8156992513369605
83,6.796,0.66,7.75108
84,6.795999999999997,0.66,7.751080000000001
85,6.796,0.66,7.75108
86,6.796,0.66,7.75108
87,6.796,0.66,7.75108
88,6.842450204638478,0.6600000000000102,7.797530204638486
89,6.948,0.66,7.90308
90,6.948000000000005,0.66,7.903079999999996
91,6.948,0.66,7.90308
92,6.947999999999971,0.6600000000000027,7.903080000000038
93,7.519999999999987,0.6599999999999976,8.475079999999993
94,7.519999999999999,0.66,8.47508
95,7.519999999999987,0.6599999999999976,8.475079999999998
96,7.52,0.66,8.47508
97,7.519999999999999,0.66,8.47508
98,7.519999999999998,0.66,8.47508
99,7.520000000000003,0.66,8.475079999999997
100,7.52,0.66,8.47508
101,7.51999999999999,0.6599999999999984,8.475080000000014
102,7.52,0.66,8.47508
103,7.519999999999998,0.66,8.475079999999995
104,7.519999999999999,0.66,8.47508
105,7.519999999999998,0.66,8.47508
106,7.52,0.66,8.47508
107,7.519999999999999,0.66,8.47508
108,7.52,0.66,8.47508
109,7.519999999999989,0.6599999999999981,8.47508000000002
110,7.52,0.66,8.47508
111,7.5200000000000005,0.66,8.475079999999995
112,8.235999999999935,0.6600000000000099,9.191079999999879
