Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1
,,,,,,,182,14462.742809505153
,,,,,,,183,14393.399713210569
,,,,,,,184,14579.158226642048
,,,,,,,185,15825.005651601836
,,,,,,,186,17108.00477924792
,,,,,,,187,17068.524768218886
,,,,,,,188,16632.22003094931
,,,,,,,189,16061.278332990976
,,,,,,,190,15097.561140692513
,,,,,,,191,13856.471563215711
,,,,,,,192,12771.277413904838
,,,,,,,193,12051.5264436063
,,,,,,,194,11704.304808145826
,,,,,,,195,11591.938622909345
,,,,,,,196,11639.517097739206
,,,,,,,197,12062.661831332438
,,,,,,,198,13267.308321705517
,,,,,,,199,15441.745852227677
,,,,,,,200,16694.47697141817
,,,,,,,201,16824.457315421452
,,,,,,,202,16860.697940930153
,,,,,,,203,16861.204094917706
,,,,,,,204,16721.10067116339
,,,,,,,205,16457.293212851437
,,,,,,,206,16267.991621507097
,,,,,,,207,16030.402939750322
,,,,,,,208,16063.201718143671
,,,,,,,209,17141.613404021355
,,,,,,,210,18577.875959098095
,,,,,,,211,18531.309792243337
,,,,,,,212,18039.328116343073
,,,,,,,213,17309.4540662935
,,,,,,,214,16110.881423771043
,,,,,,,215,14597.48100099142
,,,,,,,216,13270.345245630828
,,,,,,,217,12374.452687664294
,,,,,,,218,11941.184874320026
,,,,,,,219,11706.329424096031
,,,,,,,220,11689.120188519273
,,,,,,,221,12034.317208029543
,,,,,,,222,13149.880596593519
,,,,,,,223,15262.567340634372
,,,,,,,224,16386.127962201666
,,,,,,,225,16463.7719838921
,,,,,,,226,16555.68954803149
,,,,,,,227,16583.123094156792
,,,,,,,228,16433.301513841485
,,,,,,,229,16179.920827673099
,,,,,,,230,16034.249710055714
,,,,,,,231,15879.771513054931
,,,,,,,232,15965.918921736233
,,,,,,,233,17023.274601731762
,,,,,,,234,18178.01430893224
,,,,,,,235,18059.57427584514
,,,,,,,236,17609.097226924117
,,,,,,,237,16929.838575629718
,,,,,,,238,15814.27518706574
,,,,,,,239,14348.453239115977
,,,,,,,240,13064.846726684831
,,,,,,,241,12232.729571149814
,,,,,,,242,11826.79407313334
,,,,,,,243,11654.701717365757
,,,,,,,244,11693.169420419687
,,,,,,,245,12078.858758934093
,,,,,,,246,13287.554481207586
,,,,,,,247,15427.57354057623
,,,,,,,248,16548.704623003276
,,,,,,,249,16554.576009258875
,,,,,,,250,16483.309527811594
,,,,,,,251,16437.45197653941
,,,,,,,252,16305.851939775965
,,,,,,,253,16069.275565994292
,,,,,,,254,15965.007844558639
,,,,,,,255,15803.848414922175
,,,,,,,256,15897.28444102422
,,,,,,,257,16926.599190109384
,,,,,,,258,18177.002000957138
,,,,,,,259,18104.11582674969
,,,,,,,260,17665.786473529908
,,,,,,,261,16985.515514260405
,,,,,,,262,15808.201339215118
,,,,,,,263,14293.788608460392
,,,,,,,264,12963.615929174488
