Cost_of_Demand_Curtailment_per_MW,Demand_Segment,Max_Demand_Curtailment,Rep_Periods,Sub_Weights,Timesteps_per_Rep_Period,Voll,Time_Index,Demand_MW_z1,Rep_Period,START_SUBPERIODS,INTERIOR_SUBPERIODS,Rel_TimeStep
1.0,1.0,1.0,1.0,8736.0,8736.0,50000.0,1,14510.0,1,1,0,1
,,,,,,,2,13930.0,1,0,1,1
,,,,,,,3,13517.0,1,0,1,4
,,,,,,,4,14378.0,1,0,1,2
,,,,,,,5,15124.0,1,0,1,1
,,,,,,,6,15785.0,1,0,1,1
,,,,,,,7,16417.333333333332,1,0,1,3
,,,,,,,8,16285.0,1,0,1,1
,,,,,,,9,16075.0,1,0,1,1
,,,,,,,10,16211.0,1,0,1,1
,,,,,,,11,17446.0,1,0,1,1
,,,,,,,12,18781.0,1,0,1,2
,,,,,,,13,18302.0,1,0,1,1
,,,,,,,14,17718.0,1,0,1,1
,,,,,,,15,16879.0,1,0,1,1
,,,,,,,16,15743.0,1,0,1,1
,,,,,,,17,14596.0,1,0,1,1
,,,,,,,18,13736.0,1,0,1,1
,,,,,,,19,13229.0,1,0,1,1
,,,,,,,20,12965.0,1,0,1,1
,,,,,,,21,12908.0,1,0,1,1
,,,,,,,22,13130.0,1,0,1,1
,,,,,,,23,13827.0,1,0,1,1
,,,,,,,24,14980.0,1,0,1,1
,,,,,,,25,15943.0,1,0,1,1
,,,,,,,26,16719.0,1,0,1,1
,,,,,,,27,17269.0,1,0,1,1
,,,,,,,28,17468.0,1,0,1,1
,,,,,,,29,17400.0,1,0,1,1
,,,,,,,30,17163.0,1,0,1,1
,,,,,,,31,16873.0,1,0,1,1
,,,,,,,32,16634.0,1,0,1,1
,,,,,,,33,16670.0,1,0,1,1
,,,,,,,34,17698.0,1,0,1,1
,,,,,,,35,18685.0,1,0,1,1
,,,,,,,36,18394.0,1,0,1,1
,,,,,,,37,17796.0,1,0,1,1
,,,,,,,38,17177.0,1,0,1,1
,,,,,,,39,16313.0,1,0,1,1
,,,,,,,40,15184.0,1,0,1,1
,,,,,,,41,13978.0,1,0,1,1
,,,,,,,42,13003.0,1,0,1,1
,,,,,,,43,12404.0,1,0,1,1
,,,,,,,44,12098.0,1,0,1,1
,,,,,,,45,11955.0,1,0,1,1
,,,,,,,46,12022.0,1,0,1,1
,,,,,,,47,12378.0,1,0,1,1
,,,,,,,48,13039.0,1,0,1,1
,,,,,,,49,13694.0,1,0,1,1
,,,,,,,50,14567.0,1,0,1,1
,,,,,,,51,15242.0,1,0,1,1
,,,,,,,52,15650.0,1,0,1,1
,,,,,,,53,15659.0,1,0,1,1
,,,,,,,54,15487.0,1,0,1,1
,,,,,,,55,15197.0,1,0,1,1
,,,,,,,56,15018.0,1,0,1,1
,,,,,,,57,15156.0,1,0,1,1
,,,,,,,58,16339.0,1,0,1,1
,,,,,,,59,17520.666666666668,1,0,1,3
,,,,,,,60,16762.0,1,0,1,1
,,,,,,,61,16068.0,1,0,1,1
,,,,,,,62,15072.0,1,0,1,1
,,,,,,,63,14011.0,1,0,1,1
,,,,,,,64,13080.0,1,0,1,1
,,,,,,,65,12315.0,1,0,1,5
,,,,,,,66,12976.0,1,0,1,1
,,,,,,,67,13484.0,1,0,1,1
,,,,,,,68,14281.0,1,0,1,1
,,,,,,,69,14905.0,1,0,1,1
,,,,,,,70,15238.0,1,0,1,1
,,,,,,,71,15358.0,1,0,1,1
,,,,,,,72,15309.0,1,0,1,1
,,,,,,,73,15079.0,1,0,1,1
,,,,,,,74,14905.0,1,0,1,1
,,,,,,,75,15076.0,1,0,1,1
,,,,,,,76,16474.0,1,0,1,1
,,,,,,,77,17908.0,1,0,1,1
,,,,,,,78,17855.0,1,0,1,1
,,,,,,,79,17354.0,1,0,1,1
,,,,,,,80,16666.0,1,0,1,1
,,,,,,,81,15548.0,1,0,1,1
,,,,,,,82,14228.0,1,0,1,1
,,,,,,,83,13025.0,1,0,1,1
,,,,,,,84,12210.0,1,0,1,1
,,,,,,,85,11798.0,1,0,1,1
,,,,,,,86,11579.0,1,0,1,1
,,,,,,,87,11570.0,1,0,1,1
,,,,,,,88,11910.0,1,0,1,1
,,,,,,,89,13037.0,1,0,1,1
,,,,,,,90,15125.0,1,0,1,1
,,,,,,,91,16414.0,1,0,1,1
,,,,,,,92,16691.0,1,0,1,1
,,,,,,,93,16905.0,1,0,1,2
,,,,,,,94,16964.0,1,0,1,1
,,,,,,,95,16824.0,1,0,1,1
,,,,,,,96,16724.0,1,0,1,1
,,,,,,,97,16566.0,1,0,1,1
,,,,,,,98,16610.0,1,0,1,1
,,,,,,,99,17673.0,1,0,1,1
,,,,,,,100,18872.0,1,0,1,1
,,,,,,,101,18765.0,1,0,1,1
,,,,,,,102,18258.0,1,0,1,1
,,,,,,,103,17499.0,1,0,1,1
,,,,,,,104,16278.0,1,0,1,1
,,,,,,,105,14755.0,1,0,1,1
,,,,,,,106,13389.0,1,0,1,1
,,,,,,,107,12522.0,1,0,1,1
,,,,,,,108,12094.0,1,0,1,1
,,,,,,,109,11932.5,1,0,1,2
,,,,,,,110,12349.0,1,0,1,1
,,,,,,,111,13532.0,1,0,1,1
,,,,,,,112,15723.0,1,0,1,1
,,,,,,,113,17006.0,1,0,1,1
,,,,,,,114,17134.0,1,0,1,1
,,,,,,,115,17162.0,1,0,1,1
,,,,,,,116,17214.0,1,0,1,1
,,,,,,,117,17127.0,1,0,1,1
,,,,,,,118,16922.0,1,0,1,1
,,,,,,,119,16748.0,1,0,1,1
,,,,,,,120,16548.0,1,0,1,1
,,,,,,,121,16689.0,1,0,1,1
,,,,,,,122,17916.0,1,0,1,1
,,,,,,,123,19063.0,1,0,1,1
,,,,,,,124,18960.0,1,0,1,1
,,,,,,,125,18454.0,1,0,1,1
,,,,,,,126,17669.0,1,0,1,1
,,,,,,,127,16488.0,1,0,1,1
,,,,,,,128,14886.0,1,0,1,1
,,,,,,,129,13484.0,1,0,1,1
,,,,,,,130,12561.0,1,0,1,1
,,,,,,,131,12143.0,1,0,1,1
,,,,,,,132,11945.0,1,0,1,1
,,,,,,,133,11939.0,1,0,1,1
,,,,,,,134,12260.0,1,0,1,1
,,,,,,,135,13272.0,1,0,1,1
,,,,,,,136,14930.0,1,0,1,1
,,,,,,,137,16257.0,1,0,1,1
,,,,,,,138,16924.0,1,0,1,1
,,,,,,,139,17425.0,1,0,1,1
,,,,,,,140,17814.0,1,0,1,1
,,,,,,,141,17962.0,1,0,1,3
,,,,,,,142,17656.0,1,0,1,1
,,,,,,,143,17599.0,1,0,1,1
,,,,,,,144,18474.0,1,0,1,1
,,,,,,,145,19247.0,1,0,1,1
,,,,,,,146,18962.0,1,0,1,1
,,,,,,,147,18290.0,1,0,1,1
,,,,,,,148,17448.0,1,0,1,1
,,,,,,,149,16199.0,1,0,1,1
,,,,,,,150,14631.0,1,0,1,1
,,,,,,,151,13283.0,1,0,1,1
,,,,,,,152,12354.0,1,0,1,1
,,,,,,,153,11904.0,1,0,1,1
,,,,,,,154,11694.0,1,0,1,1
,,,,,,,155,11677.0,1,0,1,1
,,,,,,,156,12008.0,1,0,1,1
,,,,,,,157,13127.0,1,0,1,1
,,,,,,,158,15212.0,1,0,1,1
,,,,,,,159,16357.0,1,0,1,1
,,,,,,,160,16500.0,1,0,1,1
,,,,,,,161,16549.0,1,0,1,1
,,,,,,,162,16650.0,1,0,1,1
,,,,,,,163,16648.0,1,0,1,1
,,,,,,,164,16521.0,1,0,1,1
,,,,,,,165,16469.0,1,0,1,1
,,,,,,,166,16321.0,1,0,1,1
,,,,,,,167,16444.0,1,0,1,1
,,,,,,,168,17490.0,1,0,1,1
,,,,,,,169,18792.5,1,0,1,2
,,,,,,,170,18357.0,1,0,1,1
,,,,,,,171,17747.0,1,0,1,1
,,,,,,,172,16671.0,1,0,1,1
,,,,,,,173,15198.0,1,0,1,1
,,,,,,,174,13895.0,1,0,1,1
,,,,,,,175,13018.0,1,0,1,1
,,,,,,,176,12559.25,1,0,1,4
,,,,,,,177,13950.0,1,0,1,1
,,,,,,,178,16143.0,1,0,1,1
,,,,,,,179,17287.0,1,0,1,1
,,,,,,,180,17396.0,1,0,1,1
,,,,,,,181,17401.0,1,0,1,1
,,,,,,,182,17397.0,1,0,1,1
,,,,,,,183,17275.0,1,0,1,1
,,,,,,,184,17047.0,1,0,1,1
,,,,,,,185,16911.0,1,0,1,1
,,,,,,,186,16703.0,1,0,1,1
,,,,,,,187,16739.0,1,0,1,1
,,,,,,,188,17653.0,1,0,1,1
,,,,,,,189,18812.5,1,0,1,2
,,,,,,,190,18273.0,1,0,1,1
,,,,,,,191,17673.0,1,0,1,1
,,,,,,,192,16827.0,1,0,1,1
,,,,,,,193,15649.0,1,0,1,1
,,,,,,,194,14448.0,1,0,1,1
,,,,,,,195,13552.0,1,0,1,1
,,,,,,,196,13080.0,1,0,1,1
,,,,,,,197,12829.0,1,0,1,1
,,,,,,,198,12737.0,1,0,1,1
,,,,,,,199,12833.0,1,0,1,1
,,,,,,,200,13278.0,1,0,1,1
,,,,,,,201,14103.0,1,0,1,1
,,,,,,,202,14902.0,1,0,1,1
,,,,,,,203,15830.0,1,0,1,1
,,,,,,,204,16419.0,1,0,1,1
,,,,,,,205,16537.0,1,0,1,1
,,,,,,,206,16422.0,1,0,1,1
,,,,,,,207,16213.0,1,0,1,1
,,,,,,,208,16073.0,1,0,1,1
,,,,,,,209,16013.0,1,0,1,1
,,,,,,,210,16184.0,1,0,1,1
,,,,,,,211,17227.0,1,0,1,1
,,,,,,,212,18271.5,1,0,1,2
,,,,,,,213,17653.0,1,0,1,1
,,,,,,,214,17052.0,1,0,1,1
,,,,,,,215,16234.0,1,0,1,1
,,,,,,,216,15166.0,1,0,1,1
,,,,,,,217,14086.0,1,0,1,1
,,,,,,,218,13177.0,1,0,1,1
,,,,,,,219,12643.0,1,0,1,1
,,,,,,,220,12356.0,1,0,1,1
,,,,,,,221,12215.0,1,0,1,2
,,,,,,,222,12493.0,1,0,1,1
,,,,,,,223,13003.0,1,0,1,1
,,,,,,,224,13610.0,1,0,1,1
,,,,,,,225,14544.0,1,0,1,1
,,,,,,,226,15443.0,1,0,1,1
,,,,,,,227,16108.0,1,0,1,1
,,,,,,,228,16558.0,1,0,1,1
,,,,,,,229,16691.0,1,0,1,1
,,,,,,,230,16517.0,1,0,1,1
,,,,,,,231,16193.0,1,0,1,1
,,,,,,,232,16180.0,1,0,1,1
,,,,,,,233,17162.0,1,0,1,1
,,,,,,,234,18600.0,1,0,1,1
,,,,,,,235,18470.0,1,0,1,1
,,,,,,,236,17915.0,1,0,1,1
,,,,,,,237,17161.0,1,0,1,1
,,,,,,,238,16067.0,1,0,1,1
,,,,,,,239,14739.0,1,0,1,1
,,,,,,,240,13574.0,1,0,1,1
,,,,,,,241,12792.0,1,0,1,1
,,,,,,,242,12404.0,1,0,1,1
,,,,,,,243,12238.0,1,0,1,1
,,,,,,,244,12276.0,1,0,1,1
,,,,,,,245,12680.0,1,0,1,1
,,,,,,,246,13872.0,1,0,1,1
,,,,,,,247,16107.0,1,0,1,1
,,,,,,,248,17380.0,1,0,1,1
,,,,,,,249,17595.0,1,0,1,1
,,,,,,,250,17621.0,1,0,1,1
,,,,,,,251,17574.0,1,0,1,1
,,,,,,,252,17445.0,1,0,1,1
,,,,,,,253,17214.0,1,0,1,1
,,,,,,,254,17036.0,1,0,1,1
,,,,,,,255,16849.0,1,0,1,1
,,,,,,,256,16884.0,1,0,1,1
,,,,,,,257,17862.0,1,0,1,1
,,,,,,,258,19417.0,1,0,1,1
,,,,,,,259,19431.0,1,0,1,1
,,,,,,,260,19011.0,1,0,1,1
,,,,,,,261,18288.0,1,0,1,1
,,,,,,,262,17130.0,1,0,1,1
,,,,,,,263,15626.0,1,0,1,1
,,,,,,,264,14247.0,1,0,1,1
,,,,,,,265,13399.0,1,0,1,1
,,,,,,,266,12938.5,1,0,1,2
,,,,,,,267,12851.0,1,0,1,1
,,,,,,,268,13193.0,1,0,1,1
,,,,,,,269,14401.0,1,0,1,1
,,,,,,,270,16617.0,1,0,1,1
,,,,,,,271,17791.0,1,0,1,1
,,,,,,,272,17803.0,1,0,1,1
,,,,,,,273,17754.0,1,0,1,1
,,,,,,,274,17778.0,1,0,1,1
,,,,,,,275,17715.0,1,0,1,1
,,,,,,,276,17559.0,1,0,1,1
,,,,,,,277,17467.0,1,0,1,1
,,,,,,,278,17276.0,1,0,1,1
,,,,,,,279,17298.0,1,0,1,1
,,,,,,,280,18240.0,1,0,1,1
,,,,,,,281,19280.0,1,0,1,1
,,,,,,,282,19119.0,1,0,1,1
,,,,,,,283,18577.0,1,0,1,1
,,,,,,,284,17745.0,1,0,1,1
,,,,,,,285,16510.0,1,0,1,1
,,,,,,,286,14981.0,1,0,1,1
,,,,,,,287,13531.0,1,0,1,1
,,,,,,,288,12627.0,1,0,1,1
,,,,,,,289,12198.0,1,0,1,1
,,,,,,,290,12057.0,1,0,1,1
,,,,,,,291,12163.0,1,0,1,1
,,,,,,,292,12652.0,1,0,1,1
,,,,,,,293,14007.0,1,0,1,1
,,,,,,,294,16385.0,1,0,1,1
,,,,,,,295,17631.0,1,0,1,1
,,,,,,,296,17759.0,1,0,1,1
,,,,,,,297,17795.0,1,0,1,1
,,,,,,,298,17868.0,1,0,1,1
,,,,,,,299,17815.0,1,0,1,1
,,,,,,,300,17649.0,1,0,1,1
,,,,,,,301,17602.0,1,0,1,1
,,,,,,,302,17503.0,1,0,1,1
,,,,,,,303,17641.0,1,0,1,1
,,,,,,,304,18670.0,1,0,1,1
,,,,,,,305,20076.0,1,0,1,1
,,,,,,,306,20077.0,1,0,1,1
,,,,,,,307,19639.0,1,0,1,1
,,,,,,,308,18924.0,1,0,1,1
,,,,,,,309,17774.0,1,0,1,1
,,,,,,,310,16276.0,1,0,1,1
,,,,,,,311,14883.0,1,0,1,1
,,,,,,,312,14043.0,1,0,1,1
,,,,,,,313,13620.0,1,0,1,1
,,,,,,,314,13446.0,1,0,1,1
,,,,,,,315,13478.0,1,0,1,1
,,,,,,,316,13846.0,1,0,1,1
,,,,,,,317,14993.0,1,0,1,1
,,,,,,,318,17126.0,1,0,1,1
,,,,,,,319,18367.0,1,0,1,1
,,,,,,,320,18601.0,1,0,1,1
,,,,,,,321,18725.0,1,0,1,1
,,,,,,,322,18854.0,1,0,1,1
,,,,,,,323,18832.0,1,0,1,1
,,,,,,,324,18608.0,1,0,1,1
,,,,,,,325,18383.0,1,0,1,1
,,,,,,,326,18123.0,1,0,1,1
,,,,,,,327,18142.0,1,0,1,1
,,,,,,,328,18969.0,1,0,1,1
,,,,,,,329,20462.5,1,0,1,2
,,,,,,,330,20120.0,1,0,1,1
,,,,,,,331,19518.0,1,0,1,1
,,,,,,,332,18379.0,1,0,1,1
,,,,,,,333,16877.0,1,0,1,1
,,,,,,,334,15585.0,1,0,1,1
,,,,,,,335,14769.0,1,0,1,1
,,,,,,,336,14406.0,1,0,1,1
,,,,,,,337,14255.0,1,0,1,1
,,,,,,,338,14301.0,1,0,1,1
,,,,,,,339,14688.0,1,0,1,1
,,,,,,,340,15797.0,1,0,1,1
,,,,,,,341,17941.0,1,0,1,1
,,,,,,,342,19143.0,1,0,1,1
,,,,,,,343,19298.0,1,0,1,1
,,,,,,,344,19262.0,1,0,1,1
,,,,,,,345,19128.0,1,0,1,1
,,,,,,,346,18898.0,1,0,1,1
,,,,,,,347,18578.0,1,0,1,1
,,,,,,,348,18346.0,1,0,1,1
,,,,,,,349,18085.0,1,0,1,1
,,,,,,,350,18081.0,1,0,1,1
,,,,,,,351,18895.0,1,0,1,1
,,,,,,,352,20155.0,1,0,1,1
,,,,,,,353,20069.0,1,0,1,1
,,,,,,,354,19577.0,1,0,1,1
,,,,,,,355,18979.0,1,0,1,1
,,,,,,,356,18082.0,1,0,1,1
,,,,,,,357,16918.0,1,0,1,1
,,,,,,,358,15725.0,1,0,1,1
,,,,,,,359,14895.0,1,0,1,1
,,,,,,,360,14451.0,1,0,1,1
,,,,,,,361,14233.0,1,0,1,1
,,,,,,,362,14169.0,1,0,1,1
,,,,,,,363,14270.0,1,0,1,1
,,,,,,,364,14690.0,1,0,1,1
,,,,,,,365,15538.0,1,0,1,1
,,,,,,,366,16379.0,1,0,1,1
,,,,,,,367,17326.0,1,0,1,1
,,,,,,,368,17868.0,1,0,1,1
,,,,,,,369,17959.0,1,0,1,1
,,,,,,,370,17747.0,1,0,1,1
,,,,,,,371,17374.0,1,0,1,1
,,,,,,,372,17016.0,1,0,1,1
,,,,,,,373,16828.0,1,0,1,1
,,,,,,,374,16906.0,1,0,1,1
,,,,,,,375,17734.0,1,0,1,1
,,,,,,,376,18903.5,1,0,1,2
,,,,,,,377,18298.0,1,0,1,1
,,,,,,,378,17724.0,1,0,1,1
,,,,,,,379,16942.0,1,0,1,1
,,,,,,,380,15901.0,1,0,1,1
,,,,,,,381,14814.0,1,0,1,1
,,,,,,,382,13955.0,1,0,1,1
,,,,,,,383,13402.0,1,0,1,1
,,,,,,,384,13130.0,1,0,1,1
,,,,,,,385,12990.0,1,0,1,1
,,,,,,,386,12996.0,1,0,1,1
,,,,,,,387,13242.0,1,0,1,1
,,,,,,,388,13760.0,1,0,1,1
,,,,,,,389,14392.0,1,0,1,1
,,,,,,,390,15316.0,1,0,1,1
,,,,,,,391,16194.0,1,0,1,1
,,,,,,,392,16756.0,1,0,1,1
,,,,,,,393,17103.0,1,0,1,1
,,,,,,,394,17190.0,1,0,1,1
