Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1
,,,,,,,182,16503.078042963305
,,,,,,,183,16327.747608688098
,,,,,,,184,16697.64465918858
,,,,,,,185,17816.898856132786
,,,,,,,186,19407.521335293317
,,,,,,,187,19379.129742382647
,,,,,,,188,18867.726001512237
,,,,,,,189,18059.692301299623
,,,,,,,190,16539.83159772089
,,,,,,,191,14919.031273332499
,,,,,,,192,13733.31976224827
,,,,,,,193,12670.96677668106
,,,,,,,194,12181.65662638139
,,,,,,,195,11933.25547960354
,,,,,,,196,12017.850048671158
,,,,,,,197,12203.867250696401
,,,,,,,198,13564.119714187718
,,,,,,,199,15572.101386206972
,,,,,,,200,16328.120529771533
,,,,,,,201,16644.60853680665
,,,,,,,202,17011.426012934615
,,,,,,,203,17012.526923579862
,,,,,,,204,16707.232499916146
,,,,,,,205,16834.36288415738
,,,,,,,206,16575.687563168616
,,,,,,,207,16319.372753293084
,,,,,,,208,16318.203407661782
,,,,,,,209,17074.37132293516
,,,,,,,210,17670.52534726175
,,,,,,,211,17542.313888603116
,,,,,,,212,16445.89515715095
,,,,,,,213,15773.39843453913
,,,,,,,214,14533.035140315216
,,,,,,,215,13627.981457914577
,,,,,,,216,12462.603072180083
,,,,,,,217,11833.366187058124
,,,,,,,218,11316.696919506976
,,,,,,,219,11203.088891785834
,,,,,,,220,11053.063533369032
,,,,,,,221,11021.366233088445
,,,,,,,222,11880.930485989757
,,,,,,,223,12919.679352236035
,,,,,,,224,13918.58913848386
,,,,,,,225,15156.293386365513
,,,,,,,226,15620.485913159884
,,,,,,,227,15476.957911172824
,,,,,,,228,16345.27192417537
,,,,,,,229,16155.746685256216
,,,,,,,230,16066.347781805196
,,,,,,,231,16053.617882587407
,,,,,,,232,16292.308204025065
,,,,,,,233,17381.907240345052
,,,,,,,234,18449.525752592996
,,,,,,,235,18363.106250563887
,,,,,,,236,17272.822864383343
,,,,,,,237,16724.15974494537
,,,,,,,238,15428.504949233857
,,,,,,,239,14099.087901923378
,,,,,,,240,12809.143956207661
,,,,,,,241,11882.098839809667
,,,,,,,242,11418.68686858089
,,,,,,,243,11235.10059627772
,,,,,,,244,10934.211798817778
,,,,,,,245,11018.888688230943
,,,,,,,246,12553.507545324335
,,,,,,,247,12931.635638567974
,,,,,,,248,14324.654575020577
,,,,,,,249,15082.474848073218
,,,,,,,250,16933.737426590287
,,,,,,,251,17396.187340768713
,,,,,,,252,17584.01162315039
,,,,,,,253,17556.253797719284
,,,,,,,254,17430.859083414252
,,,,,,,255,16283.416614894759
,,,,,,,256,15613.072123003829
,,,,,,,257,16620.397428913744
,,,,,,,258,17759.530501590103
,,,,,,,259,18373.275292767237
,,,,,,,260,17822.14752201986
,,,,,,,261,16661.407838166284
,,,,,,,262,15433.249774933733
,,,,,,,263,13875.94323224572
