Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1
50000,1,1,1,2,8736,78624.0,1,11990.915980095735
,,,,,,122304.00000000001,2,11355.635663269471
,,,,,,,3,10871.133902651973
,,,,,,,4,10625.867451219046
,,,,,,,5,10592.69616885312
,,,,,,,6,10788.708291924513
,,,,,,,7,11185.758489940928
,,,,,,,8,11529.83515520933
,,,,,,,9,12156.068758663068
,,,,,,,10,12763.20374499703
,,,,,,,11,13147.58854429191
,,,,,,,12,13303.79512852419
,,,,,,,13,13374.158454754946
,,,,,,,14,13243.182148928265
,,,,,,,15,13101.249268017082
,,,,,,,16,13167.591832748938
,,,,,,,17,14453.230322022344
,,,,,,,18,15662.87641896653
,,,,,,,19,15557.331429620395
,,,,,,,20,15085.897143874323
,,,,,,,21,14526.00610515244
,,,,,,,22,13742.962803241586
,,,,,,,23,12753.855474512087
,,,,,,,24,11680.312154305679
,,,,,,,25,10776.646007427813
,,,,,,,26,10235.853585825707
,,,,,,,27,9968.472946148831
,,,,,,,28,9914.192665913675
,,,,,,,29,10138.350119477373
,,,,,,,30,10691.204825576178
,,,,,,,31,11512.445361726586
,,,,,,,32,12180.796441881306
,,,,,,,33,13031.187498898742
,,,,,,,34,13912.437900420238
,,,,,,,35,14543.99901286002
,,,,,,,36,14815.299894998325
,,,,,,,37,14803.03657242668
,,,,,,,38,14686.836565108457
,,,,,,,39,14624.213204763084
,,,,,,,40,14836.609930942497
,,,,,,,41,16222.26486250105
,,,,,,,42,17604.904222935427
,,,,,,,43,17467.193141598087
,,,,,,,44,17037.97685159047
,,,,,,,45,16350.4266352785
,,,,,,,46,15271.857363198465
,,,,,,,47,13932.943784064631
,,,,,,,48,12700.580384651656
,,,,,,,49,11885.3709907496
,,,,,,,50,11476.258508236482
,,,,,,,51,11297.334621535414
,,,,,,,52,11340.557807648594
,,,,,,,53,11754.696242035336
,,,,,,,54,12956.903930206558
,,,,,,,55,15093.938666872124
,,,,,,,56,16287.401198783235
,,,,,,,57,16490.449654477707
,,,,,,,58,16639.61990608691
,,,,,,,59,16800.04828989304
,,,,,,,60,16841.763690444128
,,,,,,,61,16783.663686785017
,,,,,,,62,16741.94828623393
,,,,,,,63,16662.136170480753
,,,,,,,64,16873.025111098083
,,,,,,,65,18186.708411826316
,,,,,,,66,19608.248639762554
,,,,,,,67,19642.425112503206
,,,,,,,68,19307.696717719748
,,,,,,,69,18674.426781642935
,,,,,,,70,17566.70698869587
,,,,,,,71,16089.077137849974
,,,,,,,72,14793.386744829317
,,,,,,,73,13989.234445049236
,,,,,,,74,13567.054487664695
,,,,,,,75,13365.011222344949
,,,,,,,76,13399.187695085602
,,,,,,,77,13755.025087738288
,,,,,,,78,14899.936924550178
,,,,,,,79,17007.821140348715
,,,,,,,80,18111.821728909294
,,,,,,,81,18163.086438020273
,,,,,,,82,18139.66550228918
,,,,,,,83,18113.832109658746
,,,,,,,84,17960.037982325804
,,,,,,,85,17707.835717307276
,,,,,,,86,17550.824980775218
,,,,,,,87,17410.29936638865
,,,,,,,88,17577.86460185532
,,,,,,,89,18789.219522436542
,,,,,,,90,19765.05833821967
,,,,,,,91,19618.300543509806
,,,,,,,92,19149.88182888791
,,,,,,,93,18408.051332340783
,,,,,,,94,17206.848834544286
,,,,,,,95,15653.829705594004
,,,,,,,96,14207.360756364584
,,,,,,,97,13280.57523086804
,,,,,,,98,12799.089041374717
,,,,,,,99,12561.864112939593
,,,,,,,100,12516.630546076964
,,,,,,,101,12837.28627561427
,,,,,,,102,13900.777692073427
,,,,,,,103,15904.122108900554
,,,,,,,104,17063.408168071015
,,,,,,,105,17192.876688335607
,,,,,,,106,17284.751088585483
,,,,,,,107,17235.09468407406
,,,,,,,108,17003.19726462498
,,,,,,,109,16781.854344110514
,,,,,,,110,16685.758144286792
,,,,,,,111,16547.84602487451
,,,,,,,112,16644.34430084812
,,,,,,,113,17706.931045970025
,,,,,,,114,18850.335097219828
,,,,,,,115,18773.94062874072
,,,,,,,116,18335.677625360575
,,,,,,,117,17653.15336092223
,,,,,,,118,16519.29861823232
,,,,,,,119,15001.461152397414
,,,,,,,120,13686.67214225698
,,,,,,,121,12819.19284886922
,,,,,,,122,12373.893512865998
,,,,,,,123,12139.684155555049
,,,,,,,124,12073.341590823193
,,,,,,,125,12367.862370617648
,,,,,,,126,13409.239598832854
,,,,,,,127,15359.308925799549
,,,,,,,128,16524.62612721836
,,,,,,,129,16669.071984066355
,,,,,,,130,16693.79966728459
,,,,,,,131,16649.571290796688
,,,,,,,132,16421.091518621673
,,,,,,,133,16143.860013272491
,,,,,,,134,15981.119691604497
,,,,,,,135,15745.804624881352
,,,,,,,136,15808.62902330167
,,,,,,,137,16729.68496366228
,,,,,,,138,17608.92498443433
,,,,,,,139,17317.419775764047
,,,,,,,140,16817.840159525673
,,,,,,,141,16157.430083331281
,,,,,,,142,15285.930028444618
,,,,,,,143,14115.888432264599
,,,,,,,144,12898.602888472502
,,,,,,,145,11975.838124474858
,,,,,,,146,11469.222175613408
,,,,,,,147,11195.81039368818
,,,,,,,148,11082.223881344244
,,,,,,,149,11193.80001293873
,,,,,,,150,11616.985160697997
,,,,,,,151,12378.919464739623
,,,,,,,152,13166.988718524104
,,,,,,,153,14015.570432867034
,,,,,,,154,14547.718217246504
,,,,,,,155,14701.713382654387
,,,,,,,156,14581.894689987157
,,,,,,,157,14309.387579399181
,,,,,,,158,14003.80970548275
,,,,,,,159,13775.631490420152
,,,,,,,160,13903.089629935295
,,,,,,,161,14916.623084770616
,,,,,,,162,15929.251868268682
,,,,,,,163,15747.31241044344
,,,,,,,164,15240.696461581987
,,,,,,,165,14748.153177966688
,,,,,,,166,14056.582200155819
,,,,,,,167,13161.962766650478
,,,,,,,168,12168.834676422079
,,,,,,,169,11340.557807648594
,,,,,,,170,10860.076808529995
,,,,,,,171,10579.628693981693
,,,,,,,172,10499.213464003684
,,,,,,,173,10575.607932482792
,,,,,,,174,10887.216948647574
,,,,,,,175,11484.300031234283
,,,,,,,176,12099.878616715936
,,,,,,,177,12989.572617385124
,,,,,,,178,13687.878370706652
,,,,,,,179,14129.559021360861
,,,,,,,180,14384.374781353674
,,,,,,,181,14449.91319378575
,,,,,,,182,14361.05436466005
,,,,,,,183,14292.19882399138
,,,,,,,184,14476.651257753438
,,,,,,,185,15713.739051927621
,,,,,,,186,16987.717332854216
,,,,,,,187,16948.514908239937
,,,,,,,188,16515.277856733417
,,,,,,,189,15948.350485388459
,,,,,,,190,14991.409248650163
,,,,,,,191,13759.045849237189
,,,,,,,192,12681.481767531879
,,,,,,,193,11966.791411102333
,,,,,,,194,11622.011112571623
,,,,,,,195,11510.434980977136
,,,,,,,196,11557.678928589216
,,,,,,,197,11977.848505224309
,,,,,,,198,13174.025051147179
,,,,,,,199,15333.173976056698
,,,,,,,200,16577.09706477901
,,,,,,,201,16706.163508893715
,,,,,,,202,16742.149324308873
,,,,,,,203,16742.651919496235
,,,,,,,204,16603.533571634278
,,,,,,,205,16341.58095998092
,,,,,,,206,16153.610359907325
,,,,,,,207,15917.692178959343
,,,,,,,208,15950.260347100437
,,,,,,,209,17021.089653295086
,,,,,,,210,18447.253756955062
,,,,,,,211,18401.014999717707
,,,,,,,212,17912.492477601307
,,,,,,,213,17187.75021742451
,,,,,,,214,15997.60481374999
,,,,,,,215,14494.845203535962
,,,,,,,216,13177.040622271354
,,,,,,,217,12287.44714063964
,,,,,,,218,11857.225660257296
,,,,,,,219,11624.021493321074
,,,,,,,220,11606.933256950746
,,,,,,,221,11949.703174732005
,,,,,,,222,13057.422967679067
,,,,,,,223,15155.255279730354
,,,,,,,224,16270.916076637744
,,,,,,,225,16348.01417837916
,,,,,,,226,16439.285464404198
,,,,,,,227,16466.526123559248
,,,,,,,228,16317.757948099934
,,,,,,,229,16066.158797306241
,,,,,,,230,15921.511902383298
,,,,,,,231,15768.119851200248
,,,,,,,232,15853.661552089354
,,,,,,,233,16903.582898489723
,,,,,,,234,18050.203558938647
,,,,,,,235,17932.59628509581
,,,,,,,236,17485.28656834314
,,,,,,,237,16810.803826902596
,,,,,,,238,15703.084033955534
,,,,,,,239,14247.568371353587
,,,,,,,240,12972.986976202159
,,,,,,,241,12146.720488178125
,,,,,,,242,11743.63914791336
,,,,,,,243,11572.756784210093
,,,,,,,244,11610.954018449647
,,,,,,,245,11993.93155121991
