time_rep_period,total_cost,Run_time
867,4871.4916601471905,44.79699993133545
305,4748.548772624507,10.014999866485596
586,4756.27816667028,18.995999813079834
446,4831.031278716892,12.662000179290771
727,4868.266561584421,27.548999786376953
24,4728.0872449596245,5.192000150680542
165,4634.965663977739,4.081000089645386
1008,4787.590572384332,30.68400001525879
