Cost_of_Demand_Curtailment_per_MW,Demand_Segment,Max_Demand_Curtailment,Rep_Periods,Sub_Weights,Timesteps_per_Rep_Period,Voll,Time_Index,Demand_MW_z1,Rep_Period,START_SUBPERIODS,INTERIOR_SUBPERIODS,Rel_TimeStep
1.0,1.0,1.0,1.0,8736.0,8736.0,50000.0,1,14510.0,1,1,0,1
,,,,,,,2,15556.413953488372,1,0,1,215
,,,,,,,3,16184.117647058823,1,0,1,153
,,,,,,,4,18842.4,1,0,1,5
,,,,,,,5,15954.252380952381,1,0,1,210
,,,,,,,6,15703.0,1,0,1,1
,,,,,,,7,16259.0,1,0,1,1
,,,,,,,8,16347.25,1,0,1,4
,,,,,,,9,15825.0,1,0,1,1
,,,,,,,10,16335.68085106383,1,0,1,94
,,,,,,,11,16373.0,1,0,1,1
,,,,,,,12,15561.396551724138,1,0,1,58
,,,,,,,13,15318.15238095238,1,0,1,105
,,,,,,,14,18425.0,1,0,1,1
,,,,,,,15,14901.824267782427,1,0,1,239
,,,,,,,16,14279.0,1,0,1,1
,,,,,,,17,14524.5,1,0,1,2
,,,,,,,18,14102.666666666666,1,0,1,3
,,,,,,,19,13749.0,1,0,1,1
,,,,,,,20,14711.43125,1,0,1,320
,,,,,,,21,14115.971428571429,1,0,1,35
,,,,,,,22,17882.0,1,0,1,1
,,,,,,,23,16026.1,1,0,1,20
,,,,,,,24,17001.571428571428,1,0,1,7
,,,,,,,25,16336.0,1,0,1,1
,,,,,,,26,15681.0,1,0,1,16
,,,,,,,27,17469.0,1,0,1,1
,,,,,,,28,16787.428571428572,1,0,1,7
,,,,,,,29,15288.875,1,0,1,16
,,,,,,,30,17060.0,1,0,1,1
,,,,,,,31,16886.0,1,0,1,1
,,,,,,,32,16354.75,1,0,1,4
,,,,,,,33,15697.0,1,0,1,1
,,,,,,,34,15559.0,1,0,1,1
,,,,,,,35,14135.076923076924,1,0,1,39
,,,,,,,36,12505.0,1,0,1,1
,,,,,,,37,13288.0,1,0,1,1
,,,,,,,38,13869.0,1,0,1,2
,,,,,,,39,13563.333333333334,1,0,1,3
,,,,,,,40,11961.763157894737,1,0,1,19
,,,,,,,41,12395.0,1,0,1,1
,,,,,,,42,13164.333333333334,1,0,1,3
,,,,,,,43,13154.0,1,0,1,1
,,,,,,,44,12883.0,1,0,1,2
,,,,,,,45,14236.0,1,0,1,90
,,,,,,,46,15700.166666666666,1,0,1,6
,,,,,,,47,15161.0,1,0,1,1
,,,,,,,48,14314.5,1,0,1,16
,,,,,,,49,16462.0,1,0,1,1
,,,,,,,50,16426.0,1,0,1,1
,,,,,,,51,15765.75,1,0,1,4
,,,,,,,52,15015.0,1,0,1,1
,,,,,,,53,14937.0,1,0,1,1
,,,,,,,54,13402.875,1,0,1,16
,,,,,,,55,14776.0,1,0,1,1
,,,,,,,56,14863.0,1,0,1,1
,,,,,,,57,13860.4,1,0,1,5
,,,,,,,58,13166.0,1,0,1,1
,,,,,,,59,12529.478260869566,1,0,1,23
,,,,,,,60,12817.0,1,0,1,1
,,,,,,,61,13736.546875,1,0,1,64
,,,,,,,62,15470.0,1,0,1,1
,,,,,,,63,15131.4,1,0,1,5
,,,,,,,64,14597.0,1,0,1,1
,,,,,,,65,13458.977777777778,1,0,1,90
,,,,,,,66,13730.4,1,0,1,5
,,,,,,,67,13134.588235294117,1,0,1,17
,,,,,,,68,16172.0,1,0,1,1
,,,,,,,69,15976.625,1,0,1,8
,,,,,,,70,14577.764705882353,1,0,1,17
,,,,,,,71,15841.333333333334,1,0,1,6
,,,,,,,72,13551.297872340425,1,0,1,94
,,,,,,,73,12610.666666666666,1,0,1,3
,,,,,,,74,13239.39240506329,1,0,1,79
,,,,,,,75,13638.45,1,0,1,40
,,,,,,,76,14385.0,1,0,1,1
,,,,,,,77,12601.03125,1,0,1,64
,,,,,,,78,12829.0,1,0,1,1
,,,,,,,79,12805.833333333334,1,0,1,6
,,,,,,,80,12492.0,1,0,1,1
,,,,,,,81,12812.0,1,0,1,1
,,,,,,,82,13560.372093023256,1,0,1,86
,,,,,,,83,15108.0,1,0,1,1
,,,,,,,84,15101.0,1,0,1,1
,,,,,,,85,14668.5,1,0,1,6
,,,,,,,86,14029.0,1,0,1,1
,,,,,,,87,14064.0,1,0,1,1
,,,,,,,88,13664.833333333334,1,0,1,6
,,,,,,,89,12409.222222222223,1,0,1,63
,,,,,,,90,11966.0,1,0,1,1
,,,,,,,91,12553.388888888889,1,0,1,18
,,,,,,,92,15013.0,1,0,1,6
,,,,,,,93,13221.22105263158,1,0,1,95
,,,,,,,94,13811.0,1,0,1,1
,,,,,,,95,11518.285714285714,1,0,1,42
,,,,,,,96,12191.666666666666,1,0,1,6
,,,,,,,97,12959.045045045044,1,0,1,111
,,,,,,,98,13616.0,1,0,1,1
,,,,,,,99,14146.0,1,0,1,1
,,,,,,,100,12088.479166666666,1,0,1,48
,,,,,,,101,12651.0,1,0,1,1
,,,,,,,102,13285.758620689656,1,0,1,29
,,,,,,,103,15749.0,1,0,1,1
,,,,,,,104,14165.416666666666,1,0,1,24
,,,,,,,105,17700.0,1,0,1,1
,,,,,,,106,13137.6875,1,0,1,16
,,,,,,,107,14387.0,1,0,1,1
,,,,,,,108,12810.461904761905,1,0,1,630
,,,,,,,109,13819.0,1,0,1,1
,,,,,,,110,14052.0,1,0,1,1
,,,,,,,111,12697.936305732484,1,0,1,157
,,,,,,,112,13509.0,1,0,1,1
,,,,,,,113,14177.0,1,0,1,1
,,,,,,,114,15001.166666666666,1,0,1,6
,,,,,,,115,15014.0,1,0,1,1
,,,,,,,116,14972.0,1,0,1,1
,,,,,,,117,14902.0,1,0,1,1
,,,,,,,118,12746.166666666666,1,0,1,18
,,,,,,,119,15826.0,1,0,1,1
,,,,,,,120,15977.333333333334,1,0,1,3
,,,,,,,121,16045.0,1,0,1,1
,,,,,,,122,15900.0,1,0,1,1
,,,,,,,123,13015.686440677966,1,0,1,118
,,,,,,,124,14095.0,1,0,1,1
,,,,,,,125,13683.939668174962,1,0,1,663
,,,,,,,126,11549.0,1,0,1,1
,,,,,,,127,13684.375,1,0,1,8
,,,,,,,128,14471.0,1,0,1,1
,,,,,,,129,13930.676056338029,1,0,1,142
,,,,,,,130,14676.0,1,0,1,1
,,,,,,,131,11962.466666666667,1,0,1,15
,,,,,,,132,12323.0,1,0,1,1
,,,,,,,133,14353.1125,1,0,1,80
