Qt_Data_Points,Max_Rel_TimeStep
81,903
100,908
83,1231
137,695
94,743
114,720
148,718
125,633
101,1101
147,663
91,790
120,902
92,942
105,839
93,751
93,838
106,814
131,720
123,1175
65,968
92,720
99,1111
93,864
