Qt_Data_Points,Max_Rel_TimeStep
43,1447
45,1972
32,1415
72,1279
40,1806
55,1351
55,1334
44,1211
54,978
44,2177
47,841
42,1249
58,951
61,1663
28,1280
43,1591
