Cost_of_Demand_Curtailment_per_MW,Demand_Segment,Max_Demand_Curtailment,Rep_Periods,Sub_Weights,Timesteps_per_Rep_Period,Voll,Time_Index,Demand_MW_z1,Rep_Period,START_SUBPERIODS,INTERIOR_SUBPERIODS,Rel_TimeStep
1.0,1.0,1.0,1.0,8736.0,8736.0,50000.0,1,12774.356,1,1,0,1
,,,,,,,2,12125.387428571428,1,0,1,7
,,,,,,,3,13956.631,1,0,1,1
,,,,,,,4,14865.612,1,0,1,1
,,,,,,,5,15492.811,1,0,1,1
,,,,,,,6,14740.238897959181,1,0,1,49
,,,,,,,7,16151.616,1,0,1,1
,,,,,,,8,15476.905,1,0,1,1
,,,,,,,9,14879.967691176465,1,0,1,68
,,,,,,,10,16848.742,1,0,1,3
,,,,,,,11,15230.243956521736,1,0,1,46
,,,,,,,12,16241.096,1,0,1,1
,,,,,,,13,15653.521682634735,1,0,1,167
,,,,,,,14,18533.8845,1,0,1,2
,,,,,,,15,18369.682,1,0,1,1
,,,,,,,16,18073.968,1,0,1,1
,,,,,,,17,17318.493,1,0,1,1
,,,,,,,18,16849.34104545455,1,0,1,66
,,,,,,,19,18765.358,1,0,1,1
,,,,,,,20,18443.808250000002,1,0,1,4
,,,,,,,21,17152.003666666667,1,0,1,18
,,,,,,,22,18333.412333333334,1,0,1,6
,,,,,,,23,17297.756235955054,1,0,1,89
,,,,,,,24,18480.128,1,0,1,1
,,,,,,,25,18233.087,1,0,1,1
,,,,,,,26,18937.961125,1,0,1,8
,,,,,,,27,20576.483,1,0,1,1
,,,,,,,28,16548.229641791047,1,0,1,134
,,,,,,,29,18040.411,1,0,1,1
,,,,,,,30,17988.349,1,0,1,1
,,,,,,,31,17792.252,1,0,1,1
,,,,,,,32,17394.686999999998,1,0,1,2
,,,,,,,33,17055.342,1,0,1,1
,,,,,,,34,17113.048,1,0,1,1
,,,,,,,35,16004.706250000001,1,0,1,16
,,,,,,,36,18089.738,1,0,1,1
,,,,,,,37,16042.786435897438,1,0,1,39
,,,,,,,38,13402.758444444444,1,0,1,9
,,,,,,,39,17530.623,1,0,1,1
,,,,,,,40,16945.814,1,0,1,3
,,,,,,,41,16687.78,1,0,1,1
,,,,,,,42,16339.573120879117,1,0,1,91
,,,,,,,43,16831.5746,1,0,1,5
,,,,,,,44,15829.76282352941,1,0,1,68
,,,,,,,45,18131.96,1,0,1,1
,,,,,,,46,18089.074,1,0,1,1
,,,,,,,47,15792.515684210526,1,0,1,95
,,,,,,,48,16539.567,1,0,1,1
,,,,,,,49,15616.33102898551,1,0,1,69
,,,,,,,50,17012.404,1,0,1,1
,,,,,,,51,16470.599,1,0,1,5
,,,,,,,52,16690.137375,1,0,1,8
,,,,,,,53,13516.427,1,0,1,1
,,,,,,,54,12247.7256,1,0,1,5
,,,,,,,55,13673.427,1,0,1,1
,,,,,,,56,15519.511241379312,1,0,1,29
,,,,,,,57,16113.516333333333,1,0,1,3
,,,,,,,58,15385.52,1,0,1,1
