Qt_Data_Points,Max_Rel_TimeStep
8712,3
8720,3
8708,3
8704,3
8711,2
8714,3
8710,2
8714,3
8703,3
8710,2
8711,3
8709,3
8717,3
8714,4
8700,3
8714,3
8714,3
8695,3
8688,3
8703,3
8710,3
8708,3
8709,3
