Qt_Data_Points,Max_Rel_TimeStep
4406,72
4717,36
4427,34
3889,57
4314,87
4088,48
4272,48
4070,66
4218,35
4360,35
4197,64
4245,67
4100,56
3940,42
3970,43
3820,52
