Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Rep_Period,START_SUBPERIODS,INTERIOR_SUBPERIODS,Rel_TimeStep
50000,1,1,1,16,8736,8736.0,1,12757.556455988015,1,1,0,1
,,,,,,17472.0,2,15847.789204337867,1,0,1,1415
,,,,,,8736.0,3,14422.80837988364,1,0,1,6600
,,,,,,8736.0,4,15806.540945238567,1,0,1,720
,,,,,,8736.0,5,13286.48294926014,2,1,0,1
,,,,,,8736.0,6,15757.535561953116,2,0,1,1415
,,,,,,17472.0,7,14888.735955483742,2,0,1,6600
,,,,,,8736.0,8,14888.721848025496,2,0,1,720
,,,,,,17472.0,9,12976.621983741179,3,1,0,1
,,,,,,17472.0,10,15264.580077624869,3,0,1,1415
,,,,,,17472.0,11,15063.020557898732,3,0,1,6600
,,,,,,17472.0,12,15561.26558556752,3,0,1,720
,,,,,,8736.0,13,11622.892616345342,4,1,0,1
,,,,,,17472.0,14,16294.217545736215,4,0,1,1415
,,,,,,8736.0,15,14416.145541366617,4,0,1,6600
,,,,,,8736.0,16,15306.22484636071,4,0,1,720
,,,,,,,17,12102.063629169468,5,1,0,1
,,,,,,,18,15849.324879639733,5,0,1,1415
,,,,,,,19,15104.811412169873,5,0,1,6600
,,,,,,,20,15830.682835008718,5,0,1,720
,,,,,,,21,12734.231171442472,6,1,0,1
,,,,,,,22,15442.37948580701,6,0,1,1415
,,,,,,,23,14593.03140048773,6,0,1,6600
,,,,,,,24,15022.67878412065,6,0,1,720
,,,,,,,25,14490.917912134757,7,1,0,1
,,,,,,,26,15406.198861018935,7,0,1,1415
,,,,,,,27,13879.672591561843,7,0,1,6600
,,,,,,,28,15235.302960710433,7,0,1,720
,,,,,,,29,12928.974727118992,8,1,0,1
,,,,,,,30,15082.223361812137,8,0,1,1415
,,,,,,,31,14521.97860136984,8,0,1,6600
,,,,,,,32,15382.625628342344,8,0,1,720
,,,,,,,33,12039.146480412439,9,1,0,1
,,,,,,,34,15330.693342019813,9,0,1,1415
,,,,,,,35,14300.095632195273,9,0,1,6600
,,,,,,,36,14431.971922921177,9,0,1,720
,,,,,,,37,11913.312182898382,10,1,0,1
,,,,,,,38,14586.598560014683,10,0,1,1415
,,,,,,,39,14282.916148608776,10,0,1,6600
,,,,,,,40,14542.138518814874,10,0,1,720
,,,,,,,41,12581.432381603974,11,1,0,1
,,,,,,,42,15105.370054677593,11,0,1,1415
,,,,,,,43,14353.825999601666,11,0,1,6600
,,,,,,,44,15192.312072438728,11,0,1,720
,,,,,,,45,13802.824015411059,12,1,0,1
,,,,,,,46,15658.05949997746,12,0,1,1415
,,,,,,,47,14045.373346240434,12,0,1,6600
,,,,,,,48,14442.4948715333,12,0,1,720
,,,,,,,49,11785.83005529783,13,1,0,1
,,,,,,,50,14120.663780913788,13,0,1,1415
,,,,,,,51,13626.9664581751,13,0,1,6600
,,,,,,,52,14706.998268076493,13,0,1,720
,,,,,,,53,15500.686218070225,14,1,0,1
,,,,,,,54,14657.245968902587,14,0,1,1415
,,,,,,,55,13415.089541336652,14,0,1,730
,,,,,,,56,13118.548091063523,14,0,1,1
,,,,,,,57,14051.245534950835,14,0,1,5869
,,,,,,,58,14081.832103395653,14,0,1,720
,,,,,,,59,11426.944646678332,15,1,0,1
,,,,,,,60,13786.956875827793,15,0,1,1415
,,,,,,,61,13261.947435351642,15,0,1,6600
,,,,,,,62,13896.729901686722,15,0,1,720
,,,,,,,63,11925.75679544856,16,1,0,1
,,,,,,,64,14304.009273120495,16,0,1,1415
,,,,,,,65,13546.328239615073,16,0,1,6600
,,,,,,,66,13790.335055703044,16,0,1,720
