Qt_Data_Points,Max_Rel_TimeStep
853,243
828,257
857,264
787,302
857,271
836,193
856,238
935,191
827,301
867,321
886,186
875,326
872,234
858,284
970,262
909,426
880,231
863,238
810,263
788,278
891,190
820,359
840,354
