Cost_of_Demand_Curtailment_per_MW,Demand_Segment,Max_Demand_Curtailment,Rep_Periods,Sub_Weights,Timesteps_per_Rep_Period,Voll,Time_Index,Demand_MW_z1,Rel_TimeStep
,,,,,,,325.0,17326.0,1.0
,,,,,,,326.0,14792.153846153846,91.0
,,,,,,,327.0,16799.0,1.0
,,,,,,,328.0,14518.570351758794,398.0
,,,,,,,329.0,13826.166666666666,120.0
,,,,,,,330.0,13346.247267759563,1464.0
,,,,,,,331.0,17215.505434782608,184.0
,,,,,,,332.0,24678.0,1.0
,,,,,,,333.0,24264.0,1.0
,,,,,,,334.0,15303.947540983607,305.0
,,,,,,,335.0,21370.0,3.0
,,,,,,,336.0,19424.73076923077,26.0
,,,,,,,337.0,23656.0,1.0
,,,,,,,338.0,18802.244444444445,45.0
,,,,,,,339.0,22586.0,1.0
,,,,,,,340.0,17226.089285714286,672.0
,,,,,,,341.0,26396.0,1.0
,,,,,,,342.0,26168.0,1.0
,,,,,,,343.0,16635.25874125874,143.0
,,,,,,,344.0,23673.0,1.0
,,,,,,,345.0,23535.0,1.0
,,,,,,,346.0,18990.761904761905,21.0
,,,,,,,347.0,24022.0,2.0
,,,,,,,348.0,23653.0,1.0
,,,,,,,349.0,18526.086486486485,185.0
,,,,,,,350.0,24188.25,4.0
,,,,,,,351.0,24746.0,1.0
,,,,,,,352.0,16983.45725646123,503.0
,,,,,,,353.0,21355.0,1.0
,,,,,,,354.0,15182.128027681661,289.0
,,,,,,,355.0,21349.0,1.0
,,,,,,,356.0,14518.3890328152,1158.0
,,,,,,,357.0,13605.545454545454,33.0
,,,,,,,358.0,15515.0,1.0
,,,,,,,359.0,14352.217391304348,23.0
,,,,,,,360.0,15868.0,1.0
,,,,,,,361.0,13872.887096774193,62.0
,,,,,,,362.0,14353.91,600.0
,,,,,,,363.0,15934.956386292835,321.0
,,,,,,,364.0,19262.0,1.0
,,,,,,,365.0,17864.954545454544,22.0
,,,,,,,366.0,19417.0,1.0
,,,,,,,367.0,19224.0,1.0
,,,,,,,368.0,18918.0,1.0
,,,,,,,369.0,18369.5,2.0
,,,,,,,370.0,18014.0,1.0
,,,,,,,371.0,15603.721621621622,370.0
,,,,,,,372.0,15484.791666666666,144.0
,,,,,,,373.0,14984.211764705882,85.0
,,,,,,,374.0,16221.0,1.0
,,,,,,,375.0,15096.845614035088,285.0
