Cost_of_Demand_Curtailment_per_MW,Demand_Segment,Max_Demand_Curtailment,Rep_Periods,Sub_Weights,Timesteps_per_Rep_Period,Voll,Time_Index,Demand_MW_z1,Rep_Period,START_SUBPERIODS,INTERIOR_SUBPERIODS
,,,,,,,61.0,17575.494,19.0,0.0,1.0
,,,,,,,62.0,17379.119,19.0,0.0,1.0
,,,,,,,63.0,17231.7,19.0,0.0,1.0
,,,,,,,64.0,17267.05,19.0,0.0,1.0
,,,,,,,65.0,18087.18,19.0,0.0,1.0
,,,,,,,66.0,19162.769,19.0,0.0,1.0
,,,,,,,67.0,19246.167,19.0,0.0,1.0
,,,,,,,68.0,18945.38,19.0,0.0,1.0
,,,,,,,69.0,18422.731,19.0,0.0,1.0
,,,,,,,70.0,17541.849,19.0,0.0,1.0
,,,,,,,71.0,16381.147,19.0,0.0,1.0
,,,,,,,72.0,15238.039,19.0,0.0,1.0
,,,,,,,73.0,14387.878,19.0,0.0,1.0
,,,,,,,74.0,13885.932,19.0,0.0,1.0
,,,,,,,75.0,13598.262,19.0,0.0,1.0
,,,,,,,76.0,13530.225,19.0,0.0,1.0
,,,,,,,77.0,13758.769,19.0,0.0,1.0
,,,,,,,78.0,14405.868,19.0,0.0,1.0
,,,,,,,79.0,15374.773,19.0,0.0,1.0
,,,,,,,80.0,16250.676,19.0,0.0,1.0
,,,,,,,81.0,17044.106,19.0,0.0,1.0
,,,,,,,82.0,17765.652,19.0,0.0,1.0
,,,,,,,83.0,18277.808,19.0,0.0,1.0
,,,,,,,84.0,18490.258,19.0,0.0,1.0
,,,,,,,85.0,18414.36,19.0,0.0,1.0
,,,,,,,86.0,18197.32,19.0,0.0,1.0
,,,,,,,87.0,17867.397,19.0,0.0,1.0
,,,,,,,88.0,17725.053,19.0,0.0,1.0
,,,,,,,89.0,18362.665,19.0,0.0,1.0
,,,,,,,90.0,19117.542,19.0,0.0,1.0
,,,,,,,91.0,18825.057,19.0,0.0,1.0
,,,,,,,92.0,18201.267,19.0,0.0,1.0
,,,,,,,93.0,17506.659,19.0,0.0,1.0
,,,,,,,94.0,16597.847,19.0,0.0,1.0
,,,,,,,95.0,15473.36,19.0,0.0,1.0
,,,,,,,96.0,14474.233,19.0,0.0,1.0
,,,,,,,97.0,13815.341,19.0,0.0,1.0
,,,,,,,98.0,13450.536,19.0,0.0,1.0
,,,,,,,99.0,13290.969,19.0,0.0,1.0
,,,,,,,100.0,13361.01,19.0,0.0,1.0
,,,,,,,101.0,13730.083,19.0,0.0,1.0
,,,,,,,102.0,14609.802,19.0,0.0,1.0
,,,,,,,103.0,15947.035,19.0,0.0,1.0
,,,,,,,104.0,17016.709,19.0,0.0,1.0
,,,,,,,105.0,17721.459,19.0,0.0,1.0
,,,,,,,106.0,18081.5,19.0,0.0,1.0
,,,,,,,107.0,18270.129,19.0,0.0,1.0
,,,,,,,108.0,18429.491,19.0,0.0,1.0
,,,,,,,109.0,18466.921,19.0,0.0,1.0
,,,,,,,110.0,18464.557,19.0,0.0,1.0
,,,,,,,111.0,18435.224,19.0,0.0,1.0
,,,,,,,112.0,18549.235,19.0,0.0,1.0
,,,,,,,113.0,19359.075,19.0,0.0,1.0
,,,,,,,114.0,20334.679,19.0,0.0,1.0
,,,,,,,115.0,20240.556,19.0,0.0,1.0
,,,,,,,116.0,19817.774,19.0,0.0,1.0
,,,,,,,117.0,19297.32,19.0,0.0,1.0
,,,,,,,118.0,18523.723,19.0,0.0,1.0
,,,,,,,119.0,17512.291,19.0,0.0,1.0
,,,,,,,120.0,16526.815,19.0,0.0,1.0
,,,,,,,121.0,15792.097,19.0,0.0,1.0
,,,,,,,122.0,15370.852,19.0,0.0,1.0
,,,,,,,123.0,15166.365,19.0,0.0,1.0
,,,,,,,124.0,15093.915,19.0,0.0,1.0
,,,,,,,125.0,15219.156,19.0,0.0,1.0
,,,,,,,126.0,15618.55,19.0,0.0,1.0
,,,,,,,127.0,16308.032,19.0,0.0,1.0
,,,,,,,128.0,17042.564,19.0,0.0,1.0
,,,,,,,129.0,17817.505,19.0,0.0,1.0
,,,,,,,130.0,18338.201,19.0,0.0,1.0
,,,,,,,131.0,18590.076,19.0,0.0,1.0
,,,,,,,132.0,18643.207,19.0,0.0,1.0
,,,,,,,133.0,18476.132,19.0,0.0,1.0
,,,,,,,134.0,18277.368,19.0,0.0,1.0
,,,,,,,135.0,18152.574,19.0,0.0,1.0
,,,,,,,136.0,18279.545,19.0,0.0,1.0
,,,,,,,137.0,19147.458,19.0,0.0,1.0
,,,,,,,138.0,20079.92,19.0,0.0,1.0
,,,,,,,139.0,19984.365,19.0,0.0,1.0
,,,,,,,140.0,19524.751,19.0,0.0,1.0
,,,,,,,141.0,19075.041,19.0,0.0,1.0
,,,,,,,142.0,18393.405,19.0,0.0,1.0
,,,,,,,143.0,17528.297,19.0,0.0,1.0
,,,,,,,144.0,16610.211,19.0,0.0,1.0
,,,,,,,145.0,15970.796,19.0,0.0,1.0
,,,,,,,146.0,15590.856,19.0,0.0,1.0
,,,,,,,147.0,15420.436,19.0,0.0,1.0
,,,,,,,148.0,15357.983,19.0,0.0,1.0
,,,,,,,149.0,15464.355,19.0,0.0,1.0
,,,,,,,150.0,15759.377,19.0,0.0,1.0
,,,,,,,151.0,16331.147,19.0,0.0,1.0
,,,,,,,152.0,16959.443,19.0,0.0,1.0
,,,,,,,153.0,17742.313,19.0,0.0,1.0
,,,,,,,154.0,18226.61,19.0,0.0,1.0
,,,,,,,155.0,18406.434,19.0,0.0,1.0
,,,,,,,156.0,18387.896,19.0,0.0,1.0
,,,,,,,157.0,18255.822,19.0,0.0,1.0
,,,,,,,158.0,17975.027,19.0,0.0,1.0
,,,,,,,159.0,17803.216,19.0,0.0,1.0
,,,,,,,160.0,17952.871,19.0,0.0,1.0
,,,,,,,161.0,18893.912,19.0,0.0,1.0
,,,,,,,162.0,19960.762,19.0,0.0,1.0
,,,,,,,163.0,19855.387,19.0,0.0,1.0
,,,,,,,164.0,19297.151,19.0,0.0,1.0
,,,,,,,165.0,18655.881,19.0,0.0,1.0
,,,,,,,166.0,17614.416,19.0,0.0,1.0
,,,,,,,167.0,16353.882,19.0,0.0,1.0
,,,,,,,168.0,15282.084,19.0,0.0,1.0
,,,,,,,169.0,14570.905,19.0,0.0,1.0
,,,,,,,170.0,14154.422,19.0,0.0,1.0
,,,,,,,171.0,13961.804,19.0,0.0,1.0
,,,,,,,172.0,13922.61,19.0,0.0,1.0
,,,,,,,173.0,14218.13,19.0,0.0,1.0
,,,,,,,174.0,15139.189,19.0,0.0,1.0
,,,,,,,175.0,16787.423,19.0,0.0,1.0
,,,,,,,176.0,17695.066,19.0,0.0,1.0
,,,,,,,177.0,17791.452,19.0,0.0,1.0
,,,,,,,178.0,17808.702,19.0,0.0,1.0
,,,,,,,179.0,17792.485,19.0,0.0,1.0
,,,,,,,180.0,17690.774,19.0,0.0,1.0
,,,,,,,181.0,17545.403,19.0,0.0,1.0
,,,,,,,182.0,17429.22,19.0,0.0,1.0
,,,,,,,183.0,17269.274,19.0,0.0,1.0
,,,,,,,184.0,17321.803,19.0,0.0,1.0
,,,,,,,185.0,18090.73,19.0,0.0,1.0
,,,,,,,186.0,18897.215,19.0,0.0,1.0
,,,,,,,187.0,18760.679,19.0,0.0,1.0
,,,,,,,188.0,18288.822,19.0,0.0,1.0
,,,,,,,189.0,17562.505,19.0,0.0,1.0
,,,,,,,190.0,16443.935,19.0,0.0,1.0
,,,,,,,191.0,15076.367,19.0,0.0,1.0
,,,,,,,192.0,13921.172,19.0,0.0,1.0
,,,,,,,193.0,13161.377,19.0,0.0,1.0
,,,,,,,194.0,12747.525,19.0,0.0,1.0
,,,,,,,195.0,12560.718,19.0,0.0,1.0
,,,,,,,196.0,12568.045,19.0,0.0,1.0
,,,,,,,197.0,12880.847,19.0,0.0,1.0
,,,,,,,198.0,13837.391,19.0,0.0,1.0
,,,,,,,199.0,15545.145,19.0,0.0,1.0
,,,,,,,200.0,16451.947,19.0,0.0,1.0
,,,,,,,201.0,16478.262,19.0,0.0,1.0
,,,,,,,202.0,16343.789,19.0,0.0,1.0
,,,,,,,203.0,16223.659,19.0,0.0,1.0
,,,,,,,204.0,16147.471,19.0,0.0,1.0
,,,,,,,205.0,16055.9,19.0,0.0,1.0
,,,,,,,206.0,15963.939,19.0,0.0,1.0
,,,,,,,207.0,15845.571,19.0,0.0,1.0
,,,,,,,208.0,15928.268,19.0,0.0,1.0
,,,,,,,209.0,16677.856,19.0,0.0,1.0
,,,,,,,210.0,17794.917,19.0,0.0,1.0
,,,,,,,211.0,17789.165,19.0,0.0,1.0
,,,,,,,212.0,17411.512,19.0,0.0,1.0
,,,,,,,213.0,16816.565,19.0,0.0,1.0
,,,,,,,214.0,15846.968,19.0,0.0,1.0
,,,,,,,215.0,14587.035,19.0,0.0,1.0
,,,,,,,216.0,13492.496,19.0,0.0,1.0
,,,,,,,217.0,12852.427,19.0,0.0,1.0
,,,,,,,218.0,12543.109,19.0,0.0,1.0
,,,,,,,219.0,12418.84,19.0,0.0,1.0
,,,,,,,220.0,12507.584,19.0,0.0,1.0
,,,,,,,221.0,12940.194,19.0,0.0,1.0
,,,,,,,222.0,14039.586,19.0,0.0,1.0
,,,,,,,223.0,15890.861,19.0,0.0,1.0
,,,,,,,224.0,16858.81,19.0,0.0,1.0
,,,,,,,225.0,16888.683,19.0,0.0,1.0
,,,,,,,226.0,16661.206,19.0,0.0,1.0
,,,,,,,227.0,16493.563,19.0,0.0,1.0
,,,,,,,228.0,16256.095,19.0,0.0,1.0
,,,,,,,229.0,15994.549,19.0,0.0,1.0
,,,,,,,230.0,15820.537,19.0,0.0,1.0
,,,,,,,231.0,15683.868,19.0,0.0,1.0
,,,,,,,232.0,15808.015,19.0,0.0,1.0
,,,,,,,233.0,16560.994,19.0,0.0,1.0
,,,,,,,234.0,17700.433,19.0,0.0,1.0
,,,,,,,235.0,17700.535,19.0,0.0,1.0
,,,,,,,236.0,17344.496,19.0,0.0,1.0
,,,,,,,237.0,16713.61,19.0,0.0,1.0
,,,,,,,238.0,15645.819,19.0,0.0,1.0
,,,,,,,239.0,14323.561,19.0,0.0,1.0
,,,,,,,240.0,13171.798,19.0,0.0,1.0
,,,,,,,241.0,12449.685,19.0,0.0,1.0
,,,,,,,242.0,12022.076,19.0,0.0,1.0
,,,,,,,243.0,11837.499,19.0,0.0,1.0
,,,,,,,244.0,11837.272,19.0,0.0,1.0
,,,,,,,245.0,12150.467,19.0,0.0,1.0
,,,,,,,246.0,13118.811,19.0,0.0,1.0
,,,,,,,247.0,14816.613,19.0,0.0,1.0
,,,,,,,248.0,15646.406,19.0,0.0,1.0
,,,,,,,249.0,15721.522,19.0,0.0,1.0
,,,,,,,250.0,15690.72,19.0,0.0,1.0
,,,,,,,251.0,15664.091,19.0,0.0,1.0
,,,,,,,252.0,15594.465,19.0,0.0,1.0
,,,,,,,253.0,15441.143,19.0,0.0,1.0
,,,,,,,254.0,15344.358,19.0,0.0,1.0
,,,,,,,255.0,15155.805,19.0,0.0,1.0
,,,,,,,256.0,15171.513,19.0,0.0,1.0
,,,,,,,257.0,15892.718,19.0,0.0,1.0
,,,,,,,258.0,16699.37,19.0,0.0,1.0
,,,,,,,259.0,16576.242,19.0,0.0,1.0
,,,,,,,260.0,16161.061,19.0,0.0,1.0
,,,,,,,261.0,15550.336,19.0,0.0,1.0
,,,,,,,262.0,14565.581,19.0,0.0,1.0
,,,,,,,263.0,13319.629,19.0,0.0,1.0
,,,,,,,264.0,12210.457,19.0,0.0,1.0
,,,,,,,265.0,11446.265,19.0,0.0,1.0
,,,,,,,266.0,11030.258,19.0,0.0,1.0
,,,,,,,267.0,10805.324,19.0,0.0,1.0
,,,,,,,268.0,10781.537,19.0,0.0,1.0
,,,,,,,269.0,11071.887,19.0,0.0,1.0
,,,,,,,270.0,11991.767,19.0,0.0,1.0
,,,,,,,271.0,13633.146,19.0,0.0,1.0
,,,,,,,272.0,14616.081,19.0,0.0,1.0
,,,,,,,273.0,14855.886,19.0,0.0,1.0
,,,,,,,274.0,15021.861,19.0,0.0,1.0
,,,,,,,275.0,15159.99,19.0,0.0,1.0
,,,,,,,276.0,15206.705,19.0,0.0,1.0
,,,,,,,277.0,15105.588,19.0,0.0,1.0
,,,,,,,278.0,15085.459,19.0,0.0,1.0
,,,,,,,279.0,14949.965,19.0,0.0,1.0
,,,,,,,280.0,14953.67,19.0,0.0,1.0
,,,,,,,281.0,15460.976,19.0,0.0,1.0
,,,,,,,282.0,15857.677,19.0,0.0,1.0
,,,,,,,283.0,15556.258,19.0,0.0,1.0
,,,,,,,284.0,14998.712,19.0,0.0,1.0
,,,,,,,285.0,14379.526,19.0,0.0,1.0
,,,,,,,286.0,13572.819,19.0,0.0,1.0
,,,,,,,287.0,12583.92,19.0,0.0,1.0
,,,,,,,288.0,11604.641,19.0,0.0,1.0
,,,,,,,289.0,10859.344,19.0,0.0,1.0
,,,,,,,290.0,10385.405,19.0,0.0,1.0
,,,,,,,291.0,10124.84,19.0,0.0,1.0
,,,,,,,292.0,10031.979,19.0,0.0,1.0
,,,,,,,293.0,10104.168,19.0,0.0,1.0
,,,,,,,294.0,10488.187,19.0,0.0,1.0
,,,,,,,295.0,11156.408,19.0,0.0,1.0
,,,,,,,296.0,11976.535,19.0,0.0,1.0
,,,,,,,297.0,12892.279,19.0,0.0,1.0
,,,,,,,298.0,13715.409,19.0,0.0,1.0
,,,,,,,299.0,14168.812,19.0,0.0,1.0
,,,,,,,300.0,14408.984,19.0,0.0,1.0
,,,,,,,301.0,14437.645,19.0,0.0,1.0
,,,,,,,302.0,14327.775,19.0,0.0,1.0
,,,,,,,303.0,14249.475,19.0,0.0,1.0
,,,,,,,304.0,14467.234,19.0,0.0,1.0
,,,,,,,305.0,15245.995,19.0,0.0,1.0
,,,,,,,306.0,16403.886,19.0,0.0,1.0
,,,,,,,307.0,16424.379,19.0,0.0,1.0
,,,,,,,308.0,16080.138,19.0,0.0,1.0
,,,,,,,309.0,15719.856,19.0,0.0,1.0
,,,,,,,310.0,15130.137,19.0,0.0,1.0
,,,,,,,311.0,14507.175,19.0,0.0,1.0
,,,,,,,312.0,13780.938,19.0,0.0,1.0
,,,,,,,313.0,13150.29,19.0,0.0,1.0
,,,,,,,314.0,12759.543,19.0,0.0,1.0
,,,,,,,315.0,12623.188,19.0,0.0,1.0
,,,,,,,316.0,12561.77,19.0,0.0,1.0
,,,,,,,317.0,12699.991,19.0,0.0,1.0
,,,,,,,318.0,13035.125,19.0,0.0,1.0
,,,,,,,319.0,13604.68,19.0,0.0,1.0
,,,,,,,320.0,14295.726,19.0,0.0,1.0
,,,,,,,321.0,15174.72,19.0,0.0,1.0
,,,,,,,322.0,15807.275,19.0,0.0,1.0
,,,,,,,323.0,16089.379,19.0,0.0,1.0
,,,,,,,324.0,16207.824,19.0,0.0,1.0
,,,,,,,325.0,16166.404,19.0,0.0,1.0
,,,,,,,326.0,15952.709,19.0,0.0,1.0
,,,,,,,327.0,15808.015,19.0,0.0,1.0
,,,,,,,328.0,15924.1,19.0,0.0,1.0
,,,,,,,329.0,16667.033,19.0,0.0,1.0
,,,,,,,330.0,17848.288,19.0,0.0,1.0
,,,,,,,331.0,17782.65,19.0,0.0,1.0
,,,,,,,332.0,17372.321,19.0,0.0,1.0
,,,,,,,333.0,16892.187,19.0,0.0,1.0
,,,,,,,334.0,16207.351,19.0,0.0,1.0
,,,,,,,335.0,15265.821,19.0,0.0,1.0
,,,,,,,336.0,14411.599,19.0,0.0,1.0
,,,,,,,337.0,13802.85,19.0,0.0,1.0
,,,,,,,338.0,13487.543,19.0,0.0,1.0
,,,,,,,339.0,13371.95,19.0,0.0,1.0
,,,,,,,340.0,13439.315,19.0,0.0,1.0
,,,,,,,341.0,13773.093,19.0,0.0,1.0
,,,,,,,342.0,14578.276,19.0,0.0,1.0
,,,,,,,343.0,15769.022,19.0,0.0,1.0
,,,,,,,344.0,16794.027,19.0,0.0,1.0
,,,,,,,345.0,17574.584,19.0,0.0,1.0
,,,,,,,346.0,18134.364,19.0,0.0,1.0
,,,,,,,347.0,18473.334,19.0,0.0,1.0
,,,,,,,348.0,18616.004,19.0,0.0,1.0
,,,,,,,349.0,18541.52,19.0,0.0,1.0
,,,,,,,350.0,18441.147,19.0,0.0,1.0
,,,,,,,351.0,18289.941,19.0,0.0,1.0
,,,,,,,352.0,18286.076,19.0,0.0,1.0
,,,,,,,353.0,18844.871,19.0,0.0,1.0
,,,,,,,354.0,19590.811,19.0,0.0,1.0
,,,,,,,355.0,19331.808,19.0,0.0,1.0
,,,,,,,356.0,18760.048,19.0,0.0,1.0
,,,,,,,357.0,17994.748,19.0,0.0,1.0
,,,,,,,358.0,16892.356,19.0,0.0,1.0
,,,,,,,359.0,15542.89,19.0,0.0,1.0
,,,,,,,360.0,14439.133,19.0,0.0,1.0
,,,,,,,361.0,13715.619,19.0,0.0,1.0
,,,,,,,362.0,13318.445,19.0,0.0,1.0
,,,,,,,363.0,13157.597,19.0,0.0,1.0
,,,,,,,364.0,13181.328,19.0,0.0,1.0
,,,,,,,365.0,13523.556,19.0,0.0,1.0
,,,,,,,366.0,14527.589,19.0,0.0,1.0
,,,,,,,367.0,16263.212,19.0,0.0,1.0
,,,,,,,368.0,17170.195,19.0,0.0,1.0
,,,,,,,369.0,17286.055,19.0,0.0,1.0
,,,,,,,370.0,17224.735,19.0,0.0,1.0
,,,,,,,371.0,17216.962,19.0,0.0,1.0
,,,,,,,372.0,17054.972,19.0,0.0,1.0
,,,,,,,373.0,16841.718,19.0,0.0,1.0
,,,,,,,374.0,16703.821,19.0,0.0,1.0
,,,,,,,375.0,16544.325,19.0,0.0,1.0
,,,,,,,376.0,16555.666,19.0,0.0,1.0
,,,,,,,377.0,17144.152,19.0,0.0,1.0
,,,,,,,378.0,18060.025,19.0,0.0,1.0
,,,,,,,379.0,17971.593,19.0,0.0,1.0
,,,,,,,380.0,17485.726,19.0,0.0,1.0
,,,,,,,381.0,16801.351,19.0,0.0,1.0
,,,,,,,382.0,15735.531,19.0,0.0,1.0
,,,,,,,383.0,14493.324,19.0,0.0,1.0
,,,,,,,384.0,13374.368,19.0,0.0,1.0
,,,,,,,385.0,12661.491,19.0,0.0,1.0
,,,,,,,386.0,12246.15,19.0,0.0,1.0
,,,,,,,387.0,12050.136,19.0,0.0,1.0
,,,,,,,388.0,12033.35,19.0,0.0,1.0
,,,,,,,389.0,12390.792,19.0,0.0,1.0
,,,,,,,390.0,13290.196,19.0,0.0,1.0
,,,,,,,391.0,14699.672,19.0,0.0,1.0
,,,,,,,392.0,15659.878,19.0,0.0,1.0
,,,,,,,393.0,16127.062,19.0,0.0,1.0
,,,,,,,394.0,16482.707,19.0,0.0,1.0
,,,,,,,395.0,16758.807,19.0,0.0,1.0
,,,,,,,396.0,16859.014,19.0,0.0,1.0
,,,,,,,397.0,16879.79,19.0,0.0,1.0
,,,,,,,398.0,16811.74,19.0,0.0,1.0
,,,,,,,399.0,16598.064,19.0,0.0,1.0
,,,,,,,400.0,16609.061,19.0,0.0,1.0
,,,,,,,401.0,17223.187,19.0,0.0,1.0
,,,,,,,402.0,18029.085,19.0,0.0,1.0
,,,,,,,403.0,17828.919,19.0,0.0,1.0
,,,,,,,404.0,17319.453,19.0,0.0,1.0
,,,,,,,405.0,16603.561,19.0,0.0,1.0
,,,,,,,406.0,15607.842,19.0,0.0,1.0
,,,,,,,407.0,14358.403,19.0,0.0,1.0
,,,,,,,408.0,13336.111,19.0,0.0,1.0
,,,,,,,409.0,12733.738,19.0,0.0,1.0
,,,,,,,410.0,12433.244,19.0,0.0,1.0
,,,,,,,411.0,12350.198,19.0,0.0,1.0
,,,,,,,412.0,12455.828,19.0,0.0,1.0
,,,,,,,413.0,12899.183,19.0,0.0,1.0
,,,,,,,414.0,14033.188,19.0,0.0,1.0
,,,,,,,415.0,15881.13,19.0,0.0,1.0
,,,,,,,416.0,16885.664,19.0,0.0,1.0
,,,,,,,417.0,17002.933,19.0,0.0,1.0
,,,,,,,418.0,16881.38,19.0,0.0,1.0
,,,,,,,419.0,16799.378,19.0,0.0,1.0
,,,,,,,420.0,16672.077,19.0,0.0,1.0
,,,,,,,421.0,16482.03,19.0,0.0,1.0
,,,,,,,422.0,16311.884,19.0,0.0,1.0
,,,,,,,423.0,16106.662,19.0,0.0,1.0
,,,,,,,424.0,16117.764,19.0,0.0,1.0
,,,,,,,425.0,16730.891,19.0,0.0,1.0
,,,,,,,426.0,17870.206,19.0,0.0,1.0
,,,,,,,427.0,17896.624,19.0,0.0,1.0
,,,,,,,428.0,17565.879,19.0,0.0,1.0
,,,,,,,429.0,17002.765,19.0,0.0,1.0
,,,,,,,430.0,16079.026,19.0,0.0,1.0
,,,,,,,431.0,14839.528,19.0,0.0,1.0
,,,,,,,432.0,13803.681,19.0,0.0,1.0
,,,,,,,433.0,13169.479,19.0,0.0,1.0
,,,,,,,434.0,12819.421,19.0,0.0,1.0
,,,,,,,435.0,12691.581,19.0,0.0,1.0
,,,,,,,436.0,12713.331,19.0,0.0,1.0
,,,,,,,437.0,13069.727,19.0,0.0,1.0
,,,,,,,438.0,14056.508,19.0,0.0,1.0
,,,,,,,439.0,15780.117,19.0,0.0,1.0
,,,,,,,440.0,16736.831,19.0,0.0,1.0
,,,,,,,441.0,16872.441,19.0,0.0,1.0
,,,,,,,442.0,16842.796,19.0,0.0,1.0
,,,,,,,443.0,16835.551,19.0,0.0,1.0
,,,,,,,444.0,16654.065,19.0,0.0,1.0
,,,,,,,445.0,16410.072,19.0,0.0,1.0
,,,,,,,446.0,16197.513,19.0,0.0,1.0
,,,,,,,447.0,15991.492,19.0,0.0,1.0
,,,,,,,448.0,15936.263,19.0,0.0,1.0
,,,,,,,449.0,16396.905,19.0,0.0,1.0
,,,,,,,450.0,17192.184,19.0,0.0,1.0
,,,,,,,451.0,17027.775,19.0,0.0,1.0
,,,,,,,452.0,16557.146,19.0,0.0,1.0
,,,,,,,453.0,16009.021,19.0,0.0,1.0
,,,,,,,454.0,15250.603,19.0,0.0,1.0
,,,,,,,455.0,14274.503,19.0,0.0,1.0
,,,,,,,456.0,13290.955,19.0,0.0,1.0
,,,,,,,457.0,12600.109,19.0,0.0,1.0
,,,,,,,458.0,12122.657,19.0,0.0,1.0
,,,,,,,459.0,11858.232,19.0,0.0,1.0
,,,,,,,460.0,11734.462,19.0,0.0,1.0
,,,,,,,461.0,11841.921,19.0,0.0,1.0
,,,,,,,462.0,12232.74,19.0,0.0,1.0
,,,,,,,463.0,12926.825,19.0,0.0,1.0
,,,,,,,464.0,13629.334,19.0,0.0,1.0
,,,,,,,465.0,14371.787,19.0,0.0,1.0
,,,,,,,466.0,14768.748,19.0,0.0,1.0
,,,,,,,467.0,14899.481,19.0,0.0,1.0
,,,,,,,468.0,14784.449,19.0,0.0,1.0
,,,,,,,469.0,14548.93,19.0,0.0,1.0
,,,,,,,470.0,14244.971,19.0,0.0,1.0
,,,,,,,471.0,14014.731,19.0,0.0,1.0
,,,,,,,472.0,14021.419,19.0,0.0,1.0
,,,,,,,473.0,14525.523,19.0,0.0,1.0
,,,,,,,474.0,15490.298,19.0,0.0,1.0
,,,,,,,475.0,15388.286,19.0,0.0,1.0
,,,,,,,476.0,14959.747,19.0,0.0,1.0
,,,,,,,477.0,14477.145,19.0,0.0,1.0
,,,,,,,478.0,13868.189,19.0,0.0,1.0
,,,,,,,479.0,13040.467,19.0,0.0,1.0
,,,,,,,480.0,12222.263,19.0,0.0,1.0
,,,,,,,481.0,11609.787,19.0,0.0,1.0
,,,,,,,482.0,11206.27,19.0,0.0,1.0
,,,,,,,483.0,11019.248,19.0,0.0,1.0
,,,,,,,484.0,10938.239,19.0,0.0,1.0
,,,,,,,485.0,11020.698,19.0,0.0,1.0
,,,,,,,486.0,11317.825,19.0,0.0,1.0
,,,,,,,487.0,11888.737,19.0,0.0,1.0
,,,,,,,488.0,12506.64,19.0,0.0,1.0
,,,,,,,489.0,13326.628,19.0,0.0,1.0
,,,,,,,490.0,13803.61,19.0,0.0,1.0
