natural_gas,natural_gas_ccs,nuclear,solar_pv,onshore_wind,fixed_offshore_wind,float_offshore_wind,battery,Time_Index
1.0,1.0,1.0,0.0,0.7318,0.7327,0.7327,1.0,1
1.0,1.0,1.0,0.07488927374301672,0.5139877094972064,0.613616759776536,0.613616759776536,1.0,2
1.0,1.0,1.0,0.518523,0.4315,0.4092,0.4092,1.0,3
1.0,1.0,1.0,0.03379841304347826,0.3493565217391304,0.6663869565217392,0.6663869565217392,1.0,4
1.0,1.0,1.0,0.15064450000000001,0.36835,0.5494,0.5494,1.0,5
1.0,1.0,1.0,0.05939826012793176,0.3109390191897656,0.5683921108742003,0.5683921108742003,1.0,6
1.0,1.0,1.0,0.07595659954751133,0.47575610859728557,0.5958024886877824,0.5958024886877824,1.0,7
1.0,1.0,1.0,0.69738,0.21065,0.2225,0.2225,1.0,8
1.0,1.0,1.0,0.07899865350877193,0.4166434210526314,0.5057473684210527,0.5057473684210527,1.0,9
1.0,1.0,1.0,0.10626153398058252,0.5638514563106795,0.5792747572815532,0.5792747572815532,1.0,10
1.0,1.0,1.0,0.134088,0.62,0.5437,0.5437,1.0,11
1.0,1.0,1.0,0.1421302340425532,0.34443404255319143,0.6148382978723403,0.6148382978723403,1.0,12
1.0,1.0,1.0,0.100974,0.1583,0.5285,0.5285,1.0,13
1.0,1.0,1.0,0.37931980000000004,0.14588,0.16978,0.16978,1.0,14
1.0,1.0,1.0,0.39856,0.3314,0.0219,0.0219,1.0,15
1.0,1.0,1.0,0.11910336956521739,0.5188358695652174,0.5593347826086955,0.5593347826086955,1.0,16
1.0,1.0,1.0,0.690666,0.8709,0.7085,0.7085,1.0,17
1.0,1.0,1.0,0.14327652000000002,0.43894533333333335,0.3546079999999999,0.3546079999999999,1.0,18
1.0,1.0,1.0,0.629272,0.7491,0.2357,0.2357,1.0,19
1.0,1.0,1.0,0.396853,0.7314,0.2157,0.2157,1.0,20
1.0,1.0,1.0,0.162018,0.7299,0.2336,0.2336,1.0,21
1.0,1.0,1.0,0.08412295652173914,0.41143188405797093,0.6124579710144927,0.6124579710144927,1.0,22
1.0,1.0,1.0,0.395238,0.4229,0.3316,0.3316,1.0,23
1.0,1.0,1.0,0.12022572307692307,0.45829615384615396,0.6197015384615392,0.6197015384615392,1.0,24
1.0,1.0,1.0,0.8020696666666667,0.3350666666666667,0.22766666666666668,0.22766666666666668,1.0,25
1.0,1.0,1.0,0.623721,0.2953,0.1608,0.1608,1.0,26
1.0,1.0,1.0,0.438867,0.324,0.1746,0.1746,1.0,27
1.0,1.0,1.0,0.1215298875,0.37287375,0.39780374999999996,0.39780374999999996,1.0,28
1.0,1.0,1.0,0.19781222606382984,0.41292925531914887,0.5585579787234042,0.5585579787234042,1.0,29
1.0,1.0,1.0,0.449007,0.2433,0.5381,0.5381,1.0,30
1.0,1.0,1.0,0.233856,0.2939,0.5537,0.5537,1.0,31
1.0,1.0,1.0,0.18376849824150074,0.443642203985932,0.5180552168815938,0.5180552168815938,1.0,32
1.0,1.0,1.0,0.183869,0.5856,0.3097,0.3097,1.0,33
1.0,1.0,1.0,0.2941555319148936,0.658363829787234,0.36601702127659574,0.36601702127659574,1.0,34
1.0,1.0,1.0,0.172959,0.5014,0.6499,0.6499,1.0,35
1.0,1.0,1.0,0.360014,0.3963,0.6988,0.6988,1.0,36
1.0,1.0,1.0,0.24362899999999998,0.68765,0.8215818181818182,0.8215818181818182,1.0,37
1.0,1.0,1.0,0.184631,0.6116,0.8098,0.8098,1.0,38
1.0,1.0,1.0,0.20492270238095242,0.3446017857142857,0.34069166666666667,0.34069166666666667,1.0,39
