Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Rep_Period,START_SUBPERIODS,INTERIOR_SUBPERIODS,Rel_TimeStep
50000,1,1,1,23,8736,8736.0,1,12774.355999999996,1,1,0,1
,,,,,,8736.0,2,15868.658062190787,1,0,1,1415
,,,,,,8736.0,3,14441.800779015171,1,0,1,6600
,,,,,,8736.0,4,15827.355486111082,1,0,1,720
,,,,,,8736.0,5,13303.978999999996,2,1,0,1
,,,,,,8736.0,6,15778.285571024748,2,0,1,1415
,,,,,,8736.0,7,14908.341902424194,2,0,1,6600
,,,,,,8736.0,8,14908.32777638888,2,0,1,720
,,,,,,8736.0,9,12993.709999999995,3,1,0,1
,,,,,,8736.0,10,15284.68094770316,3,0,1,1415
,,,,,,8736.0,11,15082.85600818185,3,0,1,6600
,,,,,,8736.0,12,15581.757140277736,3,0,1,720
,,,,,,8736.0,13,11638.197999999997,4,1,0,1
,,,,,,8736.0,14,16315.67427420496,4,0,1,1415
,,,,,,8736.0,15,14435.129166666664,4,0,1,6600
,,,,,,8736.0,16,15326.380555555554,4,0,1,720
,,,,,,8736.0,17,12093.999999999996,5,1,0,1
,,,,,,8736.0,18,16148.073498233212,5,0,1,1415
,,,,,,8736.0,19,14524.721515151512,5,0,1,6600
,,,,,,8736.0,20,15638.441666666664,5,0,1,720
,,,,,,8736.0,21,12117.999999999996,6,1,0,1
,,,,,,8736.0,22,15870.195759717311,6,0,1,1415
,,,,,,8736.0,23,15124.701893939391,6,0,1,6600
,,,,,,,24,15851.529166666664,6,0,1,720
,,,,,,,25,13090.999999999996,7,1,0,1
,,,,,,,26,15290.222614840986,7,0,1,1415
,,,,,,,27,14429.596649484534,7,0,1,776
,,,,,,,28,11409.999999999996,7,0,1,1
,,,,,,,29,13256.027413587602,7,0,1,839
,,,,,,,30,11578.999999999996,7,0,1,1
,,,,,,,31,15026.634156130842,7,0,1,4983
,,,,,,,32,14893.363888888885,7,0,1,720
,,,,,,,33,12622.999999999996,8,1,0,1
,,,,,,,34,15793.832508833919,8,0,1,1415
,,,,,,,35,15880.389999999998,8,0,1,200
,,,,,,,36,18882.999999999993,8,0,1,1
,,,,,,,37,14863.805282075322,8,0,1,6399
,,,,,,,38,15692.980555555552,8,0,1,720
,,,,,,,39,12750.999999999996,9,1,0,1
,,,,,,,40,15462.714487632506,9,0,1,1415
,,,,,,,41,14612.247954545452,9,0,1,6600
,,,,,,,42,15042.461111111108,9,0,1,720
,,,,,,,43,14509.999999999995,10,1,0,1
,,,,,,,44,15426.48621908127,10,0,1,1415
,,,,,,,45,13897.94977272727,10,0,1,6600
,,,,,,,46,15255.365277777775,10,0,1,720
,,,,,,,47,12945.999999999996,11,1,0,1
,,,,,,,48,15102.084098939928,11,0,1,1415
,,,,,,,49,14541.10159090909,11,0,1,6600
,,,,,,,50,15402.881944444442,11,0,1,720
,,,,,,,51,12054.999999999996,12,1,0,1
,,,,,,,52,15350.881272084804,12,0,1,1415
,,,,,,,53,14318.926439393937,12,0,1,6600
,,,,,,,54,14450.976388888887,12,0,1,720
,,,,,,,55,11928.999999999996,13,1,0,1
,,,,,,,56,14605.806643109545,13,0,1,1415
,,,,,,,57,14301.724333333346,13,0,1,6600
,,,,,,,58,14561.288055555546,13,0,1,720
,,,,,,,59,12597.999999999996,14,1,0,1
,,,,,,,60,15125.261272084816,14,0,1,1415
,,,,,,,61,14372.727560606078,14,0,1,6600
,,,,,,,62,15212.317777777764,14,0,1,720
,,,,,,,63,13820.999999999995,15,1,0,1
,,,,,,,64,15678.678515901069,15,0,1,1415
,,,,,,,65,14063.868727272686,15,0,1,6600
,,,,,,,66,14461.513194444447,15,0,1,720
,,,,,,,67,13383.999999999996,16,1,0,1
,,,,,,,68,15875.481554770311,16,0,1,1415
,,,,,,,69,14161.772575757612,16,0,1,6600
,,,,,,,70,13522.89111111111,16,0,1,720
,,,,,,,71,11513.896999999997,17,1,0,1
,,,,,,,72,14548.931736395745,17,0,1,1415
,,,,,,,73,13971.277350378788,17,0,1,6600
,,,,,,,74,14483.565666666647,17,0,1,720
,,,,,,,75,11801.349999999997,18,1,0,1
,,,,,,,76,14139.258306713771,18,0,1,1415
,,,,,,,77,13644.910868106082,18,0,1,6600
,,,,,,,78,14726.36489722222,18,0,1,720
,,,,,,,79,15521.097999999994,19,1,0,1
,,,,,,,80,14676.547082685503,19,0,1,1415
,,,,,,,81,13432.75494520548,19,0,1,730
,,,,,,,82,13135.822999999997,19,0,1,1
,,,,,,,83,14069.74864866248,19,0,1,5869
,,,,,,,84,14100.375494444448,19,0,1,720
,,,,,,,85,11376.122999999996,20,1,0,1
,,,,,,,86,14592.235527915165,20,0,1,1415
,,,,,,,87,13418.859480227211,20,0,1,6600
,,,,,,,88,14232.493201388861,20,0,1,720
,,,,,,,89,11441.991999999997,21,1,0,1
,,,,,,,90,13805.111966077717,21,0,1,1415
,,,,,,,91,13279.411176969632,21,0,1,6600
,,,,,,,92,13915.029544444447,21,0,1,720
,,,,,,,93,11941.460999999996,22,1,0,1
,,,,,,,94,14322.845233922246,22,0,1,1415
,,,,,,,95,13564.166462651574,22,0,1,6600
,,,,,,,96,13808.494594444415,22,0,1,720
,,,,,,,97,10789.726999999997,23,1,0,1
,,,,,,,98,14781.882349823312,23,0,1,1415
,,,,,,,99,13562.548509469685,23,0,1,6600
,,,,,,,100,13904.351641666653,23,0,1,720
