Time_Index,CT_NG,ME_NG,MA_NG
0,0.05306,0.05306,0.05306
1,5.45,5.45,5.28
2,5.45,5.45,5.28
3,5.45,5.45,5.28
4,5.450000000000001,5.450000000000001,5.279999999999999
5,5.45,5.45,5.28
6,5.45,5.45,5.28
7,5.45,5.45,5.28
8,5.450000000000002,5.450000000000002,5.280000000000001
9,5.45,5.45,5.28
10,5.45,5.45,5.28
11,5.450000000000001,5.450000000000001,5.28
12,5.45,5.45,5.28
13,5.45,5.45,5.28
14,5.45,5.45,5.279999999999998
15,4.090000000000001,4.090000000000001,3.98
16,3.1399999999999992,3.1399999999999992,3.6899999999999995
17,3.14,3.14,3.69
18,3.139999999999999,3.139999999999999,3.6899999999999995
19,3.14,3.14,3.69
20,3.14,3.14,3.6899999999999995
21,3.14,3.14,3.69
22,3.14,3.14,3.69
23,3.14,3.14,3.69
24,3.14,3.14,3.69
25,3.14,3.14,3.6899999999999995
26,3.14,3.14,3.69
27,3.14,3.14,3.69
28,3.14,3.14,3.6900000000000004
29,3.14,3.14,3.69
30,3.1399999999999997,3.1399999999999997,3.6900000000000004
31,3.14,3.14,3.69
32,3.14,3.14,3.6899999999999995
33,2.028877005347593,2.028877005347593,2.547967914438503
34,1.82,1.82,2.23
35,1.8456774193548386,1.8456774193548386,2.2703502304147465
36,1.89,1.89,2.34
37,1.7948431214802898,1.7948431214802898,2.1738374899436845
38,1.75,1.75,2.11
39,1.75,1.75,2.1100000000000003
40,1.75,1.75,2.11
41,1.75,1.75,2.1100000000000003
42,1.75,1.75,2.11
43,1.6927642276422759,1.6927642276422759,1.9036585365853658
44,2.78,2.78,2.74
45,2.78,2.78,2.74
46,2.78,2.78,2.74
47,2.78,2.78,2.74
48,2.78,2.78,2.74
49,2.78,2.78,2.74
50,2.78,2.78,2.74
51,2.7800000000000007,2.7800000000000007,2.7400000000000015
52,2.78,2.78,2.74
53,2.7800000000000002,2.7800000000000002,2.7400000000000007
54,2.78,2.78,2.74
55,2.7800000000000007,2.7800000000000007,2.7400000000000007
56,3.7800000000000002,3.7800000000000002,4.28
57,3.78,3.78,4.28
58,3.78,3.78,4.28
