natural_gas,natural_gas_ccs,nuclear,solar_pv,onshore_wind,fixed_offshore_wind,float_offshore_wind,battery,Time_Index
1.0,1.0,1.0,0.0,0.3849,0.1182,0.1182,1.0,1
1.0,1.0,1.0,0.001001,0.3616857142857143,0.10168571428571428,0.10168571428571428,1.0,2
1.0,1.0,1.0,0.079685,0.3001,0.2583,0.2583,1.0,3
1.0,1.0,1.0,0.199156,0.2243,0.3728,0.3728,1.0,4
1.0,1.0,1.0,0.04875486,0.354496,0.7584880000000002,0.7584880000000002,1.0,5
1.0,1.0,1.0,0.170182,0.6461,0.6943,0.6943,1.0,6
1.0,1.0,1.0,0.153385,0.4656,0.5373,0.5373,1.0,7
1.0,1.0,1.0,0.04893910294117646,0.6110338235294117,0.6831441176470587,0.6831441176470587,1.0,8
1.0,1.0,1.0,0.4812883333333333,0.12976666666666667,0.056299999999999996,0.056299999999999996,1.0,9
1.0,1.0,1.0,0.03289449999999999,0.48870217391304355,0.5885630434782608,0.5885630434782608,1.0,10
1.0,1.0,1.0,0.276699,0.4118,0.2161,0.2161,1.0,11
1.0,1.0,1.0,0.07403686826347305,0.6184155688622756,0.7216269461077843,0.7216269461077843,1.0,12
1.0,1.0,1.0,0.579527,0.62325,0.58885,0.58885,1.0,13
1.0,1.0,1.0,0.509904,0.4424,0.4768,0.4768,1.0,14
1.0,1.0,1.0,0.339767,0.3414,0.4369,0.4369,1.0,15
1.0,1.0,1.0,0.136462,0.3029,0.3934,0.3934,1.0,16
1.0,1.0,1.0,0.05621165151515152,0.6377742424242423,0.7518242424242423,0.7518242424242423,1.0,17
1.0,1.0,1.0,0.179295,0.5968,0.543,0.543,1.0,18
1.0,1.0,1.0,0.32278675,0.5602999999999999,0.37735,0.37735,1.0,19
1.0,1.0,1.0,0.06196600000000001,0.5148920353982303,0.6102876106194687,0.6102876106194687,1.0,20
1.0,1.0,1.0,0.11274,0.4648,0.1336,0.1336,1.0,21
1.0,1.0,1.0,0.210351,0.3879,0.0684,0.0684,1.0,22
1.0,1.0,1.0,0.09132462500000002,0.1110375,0.1117,0.1117,1.0,23
1.0,1.0,1.0,0.0,0.1719,0.3966,0.3966,1.0,24
1.0,1.0,1.0,0.06053369402985075,0.5292574626865671,0.7202455223880596,0.7202455223880596,1.0,25
1.0,1.0,1.0,0.286365,0.6565,0.7713,0.7713,1.0,26
1.0,1.0,1.0,0.488881,0.6078,0.7173,0.7173,1.0,27
1.0,1.0,1.0,0.603637,0.572,0.6338,0.6338,1.0,28
1.0,1.0,1.0,0.5642535,0.42600000000000005,0.5403,0.5403,1.0,29
1.0,1.0,1.0,0.401905,0.3691,0.4707,0.4707,1.0,30
1.0,1.0,1.0,0.197078,0.4009,0.4232,0.4232,1.0,31
1.0,1.0,1.0,0.0026644375,0.6659375,0.26376875,0.26376875,1.0,32
1.0,1.0,1.0,0.181699,0.5792,0.1862,0.1862,1.0,33
1.0,1.0,1.0,0.05933223076923076,0.3020358974358975,0.5601153846153846,0.5601153846153846,1.0,34
1.0,1.0,1.0,0.09534610674157303,0.6001140449438204,0.6759376404494382,0.6759376404494382,1.0,35
1.0,1.0,1.0,0.400128,0.4968,0.3149,0.3149,1.0,36
1.0,1.0,1.0,0.08116156645569618,0.4530727848101268,0.5542161392405063,0.5542161392405063,1.0,37
1.0,1.0,1.0,0.231074,0.701,0.3015,0.3015,1.0,38
1.0,1.0,1.0,0.05179083522727274,0.4224914772727273,0.5982119318181817,0.5982119318181817,1.0,39
1.0,1.0,1.0,0.13077791509433964,0.4561301886792454,0.6399160377358489,0.6399160377358489,1.0,40
1.0,1.0,1.0,0.6662798000000001,0.7158,0.4592599999999999,0.4592599999999999,1.0,41
1.0,1.0,1.0,0.1300506304347826,0.3965108695652173,0.4706195652173914,0.4706195652173914,1.0,42
1.0,1.0,1.0,0.6322145,0.6073,0.4239,0.4239,1.0,43
1.0,1.0,1.0,0.393055,0.6244,0.3786,0.3786,1.0,44
1.0,1.0,1.0,0.019092500000000002,0.62209375,0.3693125,0.3693125,1.0,45
1.0,1.0,1.0,0.295522,0.5221,0.1938,0.1938,1.0,46
1.0,1.0,1.0,0.13404033557046974,0.4841906040268455,0.6191496644295302,0.6191496644295302,1.0,47
1.0,1.0,1.0,0.662157,0.7411,0.4693,0.4693,1.0,48
1.0,1.0,1.0,0.441716,0.7401,0.4172,0.4172,1.0,49
1.0,1.0,1.0,0.201983,0.7233,0.4051,0.4051,1.0,50
1.0,1.0,1.0,0.1403531217391304,0.33985391304347806,0.6321343478260872,0.6321343478260872,1.0,51
1.0,1.0,1.0,0.266034,0.4747,0.127,0.127,1.0,52
1.0,1.0,1.0,0.504707,0.2351,0.1372,0.1372,1.0,53
1.0,1.0,1.0,0.704635,0.1874,0.1386,0.1386,1.0,54
1.0,1.0,1.0,0.8219145,0.339775,0.1181,0.1181,1.0,55
1.0,1.0,1.0,0.646195,0.588,0.1095,0.1095,1.0,56
1.0,1.0,1.0,0.438836,0.6038,0.1104,0.1104,1.0,57
1.0,1.0,1.0,0.2268247727272727,0.6573090909090907,0.40269999999999995,0.40269999999999995,1.0,58
1.0,1.0,1.0,0.645457,0.5154,0.2138,0.2138,1.0,59
1.0,1.0,1.0,0.432939,0.4252,0.2046,0.2046,1.0,60
1.0,1.0,1.0,0.201375,0.3704,0.1903,0.1903,1.0,61
1.0,1.0,1.0,0.15536837209302326,0.24669069767441867,0.46789302325581383,0.46789302325581383,1.0,62
1.0,1.0,1.0,0.681345,0.281,0.3714,0.3714,1.0,63
1.0,1.0,1.0,0.4037483333333333,0.49833333333333335,0.45859999999999995,0.45859999999999995,1.0,64
1.0,1.0,1.0,0.145483,0.5592,0.5768,0.5768,1.0,65
1.0,1.0,1.0,0.009049285714285716,0.666507142857143,0.5225428571428571,0.5225428571428571,1.0,66
1.0,1.0,1.0,0.277471,0.4308,0.191,0.191,1.0,67
1.0,1.0,1.0,0.525963,0.2714,0.1324,0.1324,1.0,68
1.0,1.0,1.0,0.1383794252873564,0.4121919540229884,0.6294999999999997,0.6294999999999997,1.0,69
1.0,1.0,1.0,0.12528033846153847,0.34710153846153835,0.5144976923076923,0.5144976923076923,1.0,70
1.0,1.0,1.0,0.5882146,0.7644400000000001,0.85232,0.85232,1.0,71
1.0,1.0,1.0,0.1443926119402985,0.41132089552238815,0.6329119402985075,0.6329119402985075,1.0,72
1.0,1.0,1.0,0.7163763333333333,0.7384333333333334,0.9042666666666667,0.9042666666666667,1.0,73
1.0,1.0,1.0,0.06985487804878049,0.7860512195121949,0.8900780487804878,0.8900780487804878,1.0,74
1.0,1.0,1.0,0.498843,0.8663,0.7929,0.7929,1.0,75
1.0,1.0,1.0,0.736604,0.86836,0.7341599999999999,0.7341599999999999,1.0,76
1.0,1.0,1.0,0.2172923979591836,0.48907142857142855,0.4267999999999998,0.4267999999999998,1.0,77
1.0,1.0,1.0,0.261972,0.7916,0.4498,0.4498,1.0,78
1.0,1.0,1.0,0.12762872952853602,0.31804317617866007,0.5337332506203466,0.5337332506203466,1.0,79
1.0,1.0,1.0,0.741778,0.4713,0.4622,0.4622,1.0,80
1.0,1.0,1.0,0.631426,0.4574,0.6608,0.6608,1.0,81
1.0,1.0,1.0,0.520803,0.519,0.8082,0.8082,1.0,82
1.0,1.0,1.0,0.18500960000000002,0.46240400000000004,0.75736,0.75736,1.0,83
1.0,1.0,1.0,0.270545,0.7766,0.3675,0.3675,1.0,84
1.0,1.0,1.0,0.105002,0.7127,0.2896,0.2896,1.0,85
1.0,1.0,1.0,0.19865361111111113,0.24949166666666667,0.22763333333333335,0.22763333333333335,1.0,86
1.0,1.0,1.0,0.171548,0.3971,0.2486,0.2486,1.0,87
1.0,1.0,1.0,0.383112,0.3251,0.2912,0.2912,1.0,88
1.0,1.0,1.0,0.594579,0.3275,0.2832,0.2832,1.0,89
1.0,1.0,1.0,0.2128288714285714,0.38197857142857133,0.46343999999999996,0.46343999999999996,1.0,90
1.0,1.0,1.0,0.34643,0.4822,0.3703,0.3703,1.0,91
1.0,1.0,1.0,0.547512,0.4689,0.3626,0.3626,1.0,92
1.0,1.0,1.0,0.7751087500000001,0.371625,0.43995,0.43995,1.0,93
1.0,1.0,1.0,0.13016194736842104,0.6829263157894737,0.7863368421052632,0.7863368421052632,1.0,94
1.0,1.0,1.0,0.483926,0.5109,0.3968,0.3968,1.0,95
1.0,1.0,1.0,0.6680520000000001,0.4652,0.2679,0.2679,1.0,96
1.0,1.0,1.0,0.6493093333333334,0.24713333333333332,0.13226666666666667,0.13226666666666667,1.0,97
1.0,1.0,1.0,0.43877,0.2449,0.0832,0.0832,1.0,98
1.0,1.0,1.0,0.035327800000000006,0.24045333333333335,0.3811666666666667,0.3811666666666667,1.0,99
1.0,1.0,1.0,0.131462,0.2936,0.6829,0.6829,1.0,100
1.0,1.0,1.0,0.16043763636363634,0.36821678321678325,0.47205244755244746,0.47205244755244746,1.0,101
1.0,1.0,1.0,0.184603,0.3909,0.3404,0.3404,1.0,102
1.0,1.0,1.0,0.370632,0.244,0.2547,0.2547,1.0,103
1.0,1.0,1.0,0.33928813333333335,0.3342466666666668,0.31673666666666667,0.31673666666666667,1.0,104
1.0,1.0,1.0,0.63694,0.2798,0.3508,0.3508,1.0,105
1.0,1.0,1.0,0.1325479913419913,0.2766852813852815,0.4847909090909091,0.4847909090909091,1.0,106
1.0,1.0,1.0,0.192773,0.6184,0.4803,0.4803,1.0,107
1.0,1.0,1.0,0.401498,0.5331,0.4161,0.4161,1.0,108
1.0,1.0,1.0,0.7136471428571429,0.6660428571428572,0.38208571428571425,0.38208571428571425,1.0,109
1.0,1.0,1.0,0.432868,0.683,0.6832,0.6832,1.0,110
1.0,1.0,1.0,0.033016928571428565,0.7074571428571428,0.6403214285714286,0.6403214285714286,1.0,111
1.0,1.0,1.0,0.191271,0.651,0.3274,0.3274,1.0,112
1.0,1.0,1.0,0.374632,0.6024,0.2831,0.2831,1.0,113
1.0,1.0,1.0,0.602233,0.574,0.2035,0.2035,1.0,114
1.0,1.0,1.0,0.18459540000000002,0.36496,0.40773555555555563,0.40773555555555563,1.0,115
1.0,1.0,1.0,0.167477,0.1088,0.5665,0.5665,1.0,116
1.0,1.0,1.0,0.32187,0.0604,0.61,0.61,1.0,117
1.0,1.0,1.0,0.2766091153846154,0.33864230769230774,0.37505769230769226,0.37505769230769226,1.0,118
1.0,1.0,1.0,0.588035,0.624,0.4958,0.4958,1.0,119
1.0,1.0,1.0,0.1608959743589744,0.3712384615384615,0.606469230769231,0.606469230769231,1.0,120
1.0,1.0,1.0,0.177796,0.7891,0.7017,0.7017,1.0,121
1.0,1.0,1.0,0.328949,0.8085,0.7336,0.7336,1.0,122
1.0,1.0,1.0,0.518934,0.8184,0.6518,0.6518,1.0,123
1.0,1.0,1.0,0.688632,0.7942,0.588,0.588,1.0,124
1.0,1.0,1.0,0.18345128368794322,0.3579184397163121,0.505468794326241,0.505468794326241,1.0,125
1.0,1.0,1.0,0.323826,0.6256,0.8984,0.8984,1.0,126
1.0,1.0,1.0,0.447167,0.66625,0.83935,0.83935,1.0,127
1.0,1.0,1.0,0.4894305,0.6799000000000001,0.7279249999999999,0.7279249999999999,1.0,128
1.0,1.0,1.0,0.176867075,0.39199750000000005,0.65983,0.65983,1.0,129
1.0,1.0,1.0,0.174931,0.1256,0.7917,0.7917,1.0,130
1.0,1.0,1.0,0.324783,0.0751,0.7559,0.7559,1.0,131
1.0,1.0,1.0,0.460619,0.0814,0.7652,0.7652,1.0,132
1.0,1.0,1.0,0.15817366400000002,0.26908799999999994,0.44360080000000013,0.44360080000000013,1.0,133
1.0,1.0,1.0,0.622118,0.2905,0.9028,0.9028,1.0,134
1.0,1.0,1.0,0.482578,0.3988,0.9017,0.9017,1.0,135
1.0,1.0,1.0,0.300628,0.4546,0.9069,0.9069,1.0,136
1.0,1.0,1.0,0.07989275,0.63109375,0.9028750000000001,0.9028750000000001,1.0,137
1.0,1.0,1.0,0.6627576,0.6735,0.8766400000000001,0.8766400000000001,1.0,138
1.0,1.0,1.0,0.446437,0.7588,0.8744,0.8744,1.0,139
1.0,1.0,1.0,0.2469425,0.77305,0.88645,0.88645,1.0,140
1.0,1.0,1.0,0.014431,0.6101692307692308,0.6395384615384615,0.6395384615384615,1.0,141
1.0,1.0,1.0,0.165354,0.0938,0.2986,0.2986,1.0,142
1.0,1.0,1.0,0.22534578571428573,0.26377321428571426,0.2881696428571427,0.2881696428571427,1.0,143
1.0,1.0,1.0,0.492263,0.348,0.1274,0.1274,1.0,144
1.0,1.0,1.0,0.302869,0.3684,0.1583,0.1583,1.0,145
1.0,1.0,1.0,0.133998,0.3915,0.1761,0.1761,1.0,146
1.0,1.0,1.0,0.20849413043478265,0.48159565217391315,0.7018239130434784,0.7018239130434784,1.0,147
1.0,1.0,1.0,0.247112,0.3874,0.8485,0.8485,1.0,148
