natural_gas,natural_gas_ccs,nuclear,solar_pv,onshore_wind,fixed_offshore_wind,float_offshore_wind,battery,Time_Index
1.0,1.0,1.0,0.0,0.1049,0.4773,0.4773,1.0,1
1.0,1.0,1.0,0.009911375,0.0947,0.49035,0.49035,1.0,2
1.0,1.0,1.0,0.202555,0.0531,0.3782,0.3782,1.0,3
1.0,1.0,1.0,0.284218,0.0345,0.3518,0.3518,1.0,4
1.0,1.0,1.0,0.2845875,0.02465,0.2528,0.2528,1.0,5
1.0,1.0,1.0,0.02173015,0.165515,0.08330500000000002,0.08330500000000002,1.0,6
1.0,1.0,1.0,0.216948,0.2314,0.166,0.166,1.0,7
1.0,1.0,1.0,0.05828209999999999,0.17970000000000005,0.45092999999999994,0.45092999999999994,1.0,8
1.0,1.0,1.0,0.001206,0.0596,0.8714,0.8714,1.0,9
1.0,1.0,1.0,0.0,0.1272,0.89778,0.89778,1.0,10
1.0,1.0,1.0,0.0,0.138,0.9051,0.9051,1.0,11
1.0,1.0,1.0,0.0,0.13808571428571428,0.8835428571428572,0.8835428571428572,1.0,12
1.0,1.0,1.0,0.0,0.1208,0.8562,0.8562,1.0,13
1.0,1.0,1.0,0.049895999999999996,0.12689999999999999,0.80745,0.80745,1.0,14
1.0,1.0,1.0,0.22765,0.05082,0.7280800000000001,0.7280800000000001,1.0,15
1.0,1.0,1.0,0.134852,0.0353,0.5996,0.5996,1.0,16
1.0,1.0,1.0,0.006634222222222222,0.19675,0.17117222222222217,0.17117222222222217,1.0,17
1.0,1.0,1.0,0.12697233333333335,0.13276666666666667,0.36083333333333334,0.36083333333333334,1.0,18
1.0,1.0,1.0,0.19144250000000002,0.06795000000000001,0.4879,0.4879,1.0,19
1.0,1.0,1.0,0.05960233333333334,0.11766666666666666,0.5236999999999999,0.5236999999999999,1.0,20
1.0,1.0,1.0,0.0,0.1626,0.5694,0.5694,1.0,21
1.0,1.0,1.0,0.0,0.21985,0.5122500000000001,0.5122500000000001,1.0,22
1.0,1.0,1.0,0.019882133333333333,0.13555999999999999,0.20112666666666665,0.20112666666666665,1.0,23
1.0,1.0,1.0,0.17792466666666665,0.0852,0.3129,0.3129,1.0,24
1.0,1.0,1.0,0.078296,0.1404,0.4302,0.4302,1.0,25
1.0,1.0,1.0,0.006821333333333333,0.2507,0.3596333333333333,0.3596333333333333,1.0,26
1.0,1.0,1.0,0.0,0.3521,0.4086,0.4086,1.0,27
1.0,1.0,1.0,0.0008313076923076924,0.6396461538461539,0.5954692307692309,0.5954692307692309,1.0,28
1.0,1.0,1.0,0.136906,0.6879,0.4827,0.4827,1.0,29
1.0,1.0,1.0,0.344468,0.607,0.4016,0.4016,1.0,30
1.0,1.0,1.0,0.5183895000000001,0.50435,0.3177,0.3177,1.0,31
1.0,1.0,1.0,0.337827,0.4883,0.2579,0.2579,1.0,32
1.0,1.0,1.0,0.19367800000000002,0.4567,0.21705000000000002,0.21705000000000002,1.0,33
1.0,1.0,1.0,0.074188,0.5202,0.227,0.227,1.0,34
1.0,1.0,1.0,0.007862555555555555,0.25259444444444445,0.17294444444444446,0.17294444444444446,1.0,35
1.0,1.0,1.0,0.176358,0.1075,0.5568,0.5568,1.0,36
1.0,1.0,1.0,0.313685,0.06753333333333333,0.5733333333333334,0.5733333333333334,1.0,37
1.0,1.0,1.0,0.211745,0.0574,0.5662,0.5662,1.0,38
1.0,1.0,1.0,0.014627052631578947,0.18516315789473684,0.3924000000000001,0.3924000000000001,1.0,39
1.0,1.0,1.0,0.227214,0.2983,0.8725,0.8725,1.0,40
1.0,1.0,1.0,0.30526,0.2336,0.8583,0.8583,1.0,41
1.0,1.0,1.0,0.4098455,0.18475,0.86365,0.86365,1.0,42
1.0,1.0,1.0,0.020192555555555557,0.4960222222222222,0.7880833333333335,0.7880833333333335,1.0,43
