Cost_of_Demand_Curtailment_per_MW,Demand_Segment,Max_Demand_Curtailment,Rep_Periods,Sub_Weights,Timesteps_per_Rep_Period,Voll,Time_Index,Demand_MW_z1,Rep_Period,START_SUBPERIODS,INTERIOR_SUBPERIODS,Rel_TimeStep
1.0,1.0,1.0,1.0,8736.0,8736.0,50000.0,1,11513.897,1,1,0,1
,,,,,,,2,12588.964437499999,1,0,1,32
,,,,,,,3,13979.094,1,0,1,1
,,,,,,,4,14196.19475,1,0,1,4
,,,,,,,5,13070.55294736842,1,0,1,19
,,,,,,,6,13537.058,1,0,1,1
,,,,,,,7,14020.516,1,0,1,4
,,,,,,,8,13928.849,1,0,1,1
,,,,,,,9,15143.61595238095,1,0,1,42
,,,,,,,10,17783.723,1,0,1,1
,,,,,,,11,17516.380333333334,1,0,1,3
,,,,,,,12,17054.503,1,0,1,1
,,,,,,,13,15961.82052631579,1,0,1,19
,,,,,,,14,17113.264,1,0,1,1
,,,,,,,15,16475.268249999997,1,0,1,4
,,,,,,,16,15091.473105263158,1,0,1,19
,,,,,,,17,15941.407333333334,1,0,1,6
,,,,,,,18,13785.62414285715,1,0,1,91
,,,,,,,19,15744.83775,1,0,1,4
,,,,,,,20,15468.857242857142,1,0,1,70
,,,,,,,21,16523.754,1,0,1,1
,,,,,,,22,16305.462,1,0,1,2
,,,,,,,23,14562.54494736842,1,0,1,57
,,,,,,,24,15274.8556640625,1,0,1,128
,,,,,,,25,17159.212,1,0,1,1
,,,,,,,26,17084.721,1,0,1,1
,,,,,,,27,16694.03125,1,0,1,4
,,,,,,,28,16254.558,1,0,1,1
,,,,,,,29,14871.747477272727,1,0,1,44
,,,,,,,30,15188.324,1,0,1,4
,,,,,,,31,14310.110111111113,1,0,1,18
,,,,,,,32,16406.143,1,0,1,1
,,,,,,,33,16008.721749999999,1,0,1,4
,,,,,,,34,15466.187,1,0,1,1
,,,,,,,35,14855.228666666668,1,0,1,12
,,,,,,,36,11702.313,1,0,1,1
,,,,,,,37,14481.800566037737,1,0,1,53
,,,,,,,38,16164.4,1,0,1,1
,,,,,,,39,15689.31025,1,0,1,4
,,,,,,,40,15126.904,1,0,1,1
,,,,,,,41,14128.734780487803,1,0,1,41
,,,,,,,42,14197.052,1,0,1,1
,,,,,,,43,14635.309,1,0,1,1
,,,,,,,44,14353.7394,1,0,1,5
,,,,,,,45,13846.196,1,0,1,1
,,,,,,,46,13105.48046875,1,0,1,32
,,,,,,,47,13135.036212121213,1,0,1,33
,,,,,,,48,15007.028,1,0,1,1
,,,,,,,49,14969.401,1,0,1,1
,,,,,,,50,14562.646,1,0,1,4
,,,,,,,51,13689.141581395352,1,0,1,43
,,,,,,,52,14669.298,1,0,1,1
,,,,,,,53,14671.429074074073,1,0,1,189
,,,,,,,54,17856.188,1,0,1,1
,,,,,,,55,17796.977,1,0,1,1
,,,,,,,56,17250.296,1,0,1,4
,,,,,,,57,15522.58356,1,0,1,25
,,,,,,,58,16068.427,1,0,1,1
,,,,,,,59,16726.35610526316,1,0,1,38
,,,,,,,60,16733.875,1,0,1,1
,,,,,,,61,17606.069,1,0,1,1
,,,,,,,62,18173.03,1,0,1,1
,,,,,,,63,18322.470285714287,1,0,1,7
,,,,,,,64,18411.866,1,0,1,1
,,,,,,,65,19236.034,1,0,1,1
,,,,,,,66,14671.576435897434,1,0,1,39
,,,,,,,67,15587.3425,1,0,1,2
,,,,,,,68,14381.200285714283,1,0,1,21
,,,,,,,69,15990.803,1,0,1,1
,,,,,,,70,16111.301,1,0,1,1
,,,,,,,71,15996.91975,1,0,1,4
,,,,,,,72,15521.069,1,0,1,1
,,,,,,,73,14950.14172222222,1,0,1,18
,,,,,,,74,16226.201500000001,1,0,1,4
,,,,,,,75,15626.462,1,0,1,1
,,,,,,,76,13729.528079999996,1,0,1,25
,,,,,,,77,13024.49,1,0,1,1
,,,,,,,78,11832.1635625,1,0,1,16
,,,,,,,79,12160.901,1,0,1,1
,,,,,,,80,12848.13725,1,0,1,24
,,,,,,,81,14970.602,1,0,1,1
,,,,,,,82,14810.7112,1,0,1,5
,,,,,,,83,14078.314596491231,1,0,1,114
,,,,,,,84,14683.8114,1,0,1,5
,,,,,,,85,13746.515,1,0,1,1
,,,,,,,86,12745.708833333332,1,0,1,18
,,,,,,,87,13341.832,1,0,1,1
,,,,,,,88,13260.796800000002,1,0,1,5
,,,,,,,89,12794.138,1,0,1,1
,,,,,,,90,13445.723125,1,0,1,8
,,,,,,,91,12962.193656249996,1,0,1,32
,,,,,,,92,14892.566,1,0,1,1
,,,,,,,93,14957.692,1,0,1,1
,,,,,,,94,15039.71,1,0,1,1
,,,,,,,95,14655.849250000001,1,0,1,4
,,,,,,,96,14209.699,1,0,1,1
,,,,,,,97,13966.250399999999,1,0,1,40
,,,,,,,98,16182.174,1,0,1,1
,,,,,,,99,16163.497,1,0,1,1
,,,,,,,100,15932.094,1,0,1,4
,,,,,,,101,15280.178,1,0,1,1
,,,,,,,102,15139.659,1,0,1,1
,,,,,,,103,14492.82284782609,1,0,1,46
,,,,,,,104,13806.943,1,0,1,1
,,,,,,,105,13779.834,1,0,1,1
,,,,,,,106,13308.516860465115,1,0,1,43
,,,,,,,107,15554.372,1,0,1,1
,,,,,,,108,13497.682947368421,1,0,1,19
,,,,,,,109,14579.371,1,0,1,1
,,,,,,,110,14618.264,1,0,1,1
,,,,,,,111,13012.492333333335,1,0,1,75
,,,,,,,112,13868.892999999998,1,0,1,3
,,,,,,,113,13419.68,1,0,1,1
,,,,,,,114,13457.384,1,0,1,1
,,,,,,,115,11935.013499999997,1,0,1,18
,,,,,,,116,13111.051,1,0,1,1
,,,,,,,117,12707.542,1,0,1,2
,,,,,,,118,12271.041,1,0,1,1
,,,,,,,119,12130.722,1,0,1,1
,,,,,,,120,12305.918,1,0,1,1
,,,,,,,121,11157.760346153847,1,0,1,13
,,,,,,,122,9921.154,1,0,1,1
,,,,,,,123,10756.0975,1,0,1,2
,,,,,,,124,11812.793,1,0,1,1
,,,,,,,125,12247.127,1,0,1,1
,,,,,,,126,12370.672,1,0,1,4
,,,,,,,127,12028.033,1,0,1,1
,,,,,,,128,12140.835,1,0,1,1
,,,,,,,129,13023.854876404504,1,0,1,89
,,,,,,,130,14170.998666666666,1,0,1,6
,,,,,,,131,12631.10045,1,0,1,40
,,,,,,,132,13289.25,1,0,1,1
,,,,,,,133,13769.586,1,0,1,1
,,,,,,,134,13550.4328,1,0,1,5
,,,,,,,135,12713.255,1,0,1,1
,,,,,,,136,12636.69,1,0,1,1
,,,,,,,137,12873.032,1,0,1,1
,,,,,,,138,13073.152822580645,1,0,1,62
,,,,,,,139,15159.709,1,0,1,1
,,,,,,,140,15137.981,1,0,1,1
,,,,,,,141,14672.248,1,0,1,6
,,,,,,,142,14011.787,1,0,1,1
,,,,,,,143,14225.093,1,0,1,1
,,,,,,,144,12972.221308510641,1,0,1,94
,,,,,,,145,12450.331,1,0,1,1
,,,,,,,146,12637.898,1,0,1,1
,,,,,,,147,11736.659823529411,1,0,1,17
,,,,,,,148,13421.654,1,0,1,1
,,,,,,,149,12293.72225,1,0,1,4
,,,,,,,150,11499.405,1,0,1,1
,,,,,,,151,11699.85,1,0,1,1
,,,,,,,152,12861.24805263158,1,0,1,38
,,,,,,,153,14694.029,1,0,1,1
,,,,,,,154,14464.401999999998,1,0,1,8
,,,,,,,155,14190.981,1,0,1,1
,,,,,,,156,12664.98842857143,1,0,1,14
,,,,,,,157,14792.515,1,0,1,1
,,,,,,,158,14425.694166666666,1,0,1,6
,,,,,,,159,13709.473,1,0,1,1
,,,,,,,160,13681.764,1,0,1,1
,,,,,,,161,13835.882,1,0,1,1
,,,,,,,162,13482.703166666666,1,0,1,6
,,,,,,,163,12468.69275,1,0,1,52
,,,,,,,164,9135.684,1,0,1,1
,,,,,,,165,12303.376673913044,1,0,1,46
