Cost_of_Demand_Curtailment_per_MW,Demand_Segment,Max_Demand_Curtailment,Rep_Periods,Sub_Weights,Timesteps_per_Rep_Period,Voll,Time_Index,Demand_MW_z1,Rep_Period,START_SUBPERIODS,INTERIOR_SUBPERIODS,Rel_TimeStep
1.0,1.0,1.0,1.0,8736.0,8736.0,50000.0,1,11376.123,1,1,0,1
,,,,,,,2,10865.506666666666,1,0,1,9
,,,,,,,3,12722.814,1,0,1,1
,,,,,,,4,13048.711500000001,1,0,1,2
,,,,,,,5,13038.76,1,0,1,1
,,,,,,,6,14001.666194029849,1,0,1,67
,,,,,,,7,15105.817500000001,1,0,1,2
,,,,,,,8,13621.238851351349,1,0,1,74
,,,,,,,9,16147.038,1,0,1,1
,,,,,,,10,14798.18588333333,1,0,1,120
,,,,,,,11,15401.941,1,0,1,1
,,,,,,,12,15026.756438596494,1,0,1,114
,,,,,,,13,16594.334,1,0,1,1
,,,,,,,14,14818.63191935484,1,0,1,62
,,,,,,,15,15184.554276836165,1,0,1,177
,,,,,,,16,14628.266,1,0,1,1
,,,,,,,17,14000.726750000002,1,0,1,24
,,,,,,,18,16099.631,1,0,1,3
,,,,,,,19,15856.521,1,0,1,1
,,,,,,,20,15738.592,1,0,1,1
,,,,,,,21,15211.428500000007,1,0,1,44
,,,,,,,22,16163.182999999999,1,0,1,3
,,,,,,,23,17058.068794117644,1,0,1,34
,,,,,,,24,16256.629764705885,1,0,1,34
,,,,,,,25,16809.584000000003,1,0,1,3
,,,,,,,26,14151.977820000004,1,0,1,50
,,,,,,,27,14023.641,1,0,1,1
,,,,,,,28,14102.845153571436,1,0,1,280
,,,,,,,29,13393.886,1,0,1,1
,,,,,,,30,13818.1818,1,0,1,5
,,,,,,,31,13165.476,1,0,1,1
,,,,,,,32,14414.621430976436,1,0,1,297
,,,,,,,33,13894.809333333333,1,0,1,9
,,,,,,,34,15723.034166666666,1,0,1,6
,,,,,,,35,13487.496928571429,1,0,1,42
,,,,,,,36,13600.054166666669,1,0,1,6
,,,,,,,37,13895.32758536585,1,0,1,41
,,,,,,,38,16186.3075,1,0,1,2
,,,,,,,39,15729.053166666667,1,0,1,6
,,,,,,,40,15439.005638297867,1,0,1,47
,,,,,,,41,16052.864,1,0,1,1
,,,,,,,42,15074.084750000002,1,0,1,16
,,,,,,,43,16632.695,1,0,1,1
,,,,,,,44,16044.415500000001,1,0,1,6
,,,,,,,45,13846.380588235294,1,0,1,17
,,,,,,,46,14026.056375,1,0,1,8
,,,,,,,47,13276.384719512196,1,0,1,41
,,,,,,,48,14880.737,1,0,1,1
,,,,,,,49,13742.6614893617,1,0,1,47
