Qt_Data_Points,Max_Rel_TimeStep
4108,81
4426,37
4087,34
3620,57
4041,87
3702,69
4003,48
3811,66
3948,38
4108,70
3965,80
3951,67
3780,56
3681,57
3690,57
3593,58
