Qt_Data_Points,Max_Rel_TimeStep
2947,96
3196,60
2850,84
2549,133
2876,104
2890,106
2959,74
2976,71
2679,87
2890,94
2883,88
2891,57
2973,87
2898,94
2822,111
2811,80
2904,87
2651,67
2717,85
2761,109
2691,89
2678,113
2668,93
