Time_Index,CT_NG,ME_NG,MA_NG
0,0.05306,0.05306,0.05306
1,5.45,5.45,5.28
2,5.45,5.45,5.28
3,5.45,5.45,5.28
4,5.45,5.45,5.28
5,5.45,5.45,5.28
6,5.45,5.45,5.28
7,5.45,5.45,5.28
8,5.449999999999998,5.449999999999998,5.28
9,5.45,5.45,5.28
10,5.45,5.45,5.28
11,5.45,5.45,5.28
12,5.45,5.45,5.279999999999998
13,5.45,5.45,5.28
14,5.45,5.45,5.28
15,5.45,5.45,5.28
16,5.45,5.45,5.28
17,5.45,5.45,5.28
18,5.45,5.45,5.28
19,5.45,5.45,5.28
20,5.450000000000001,5.450000000000001,5.28
21,5.45,5.45,5.28
22,5.45,5.45,5.28
23,5.45,5.45,5.28
24,5.450000000000001,5.450000000000001,5.28
25,5.45,5.45,5.28
26,5.45,5.45,5.28
27,5.45,5.45,5.28
28,5.45,5.45,5.28
29,5.450000000000002,5.450000000000002,5.28
30,5.45,5.45,5.28
31,5.449999999999998,5.449999999999998,5.28
32,5.45,5.45,5.28
33,5.45,5.45,5.28
34,5.45,5.45,5.28
35,5.45,5.45,5.28
36,5.45,5.45,5.28
37,5.45,5.45,5.28
38,5.450000000000001,5.450000000000001,5.28
39,5.45,5.45,5.28
40,5.449999999999999,5.449999999999999,5.279999999999997
41,4.090000000000001,4.090000000000001,3.9799999999999995
42,4.09,4.09,3.98
43,4.09,4.09,3.98
44,3.14,3.14,3.69
45,3.14,3.14,3.69
46,3.14,3.14,3.69
47,3.14,3.14,3.69
48,3.14,3.14,3.6899999999999995
49,3.14,3.14,3.69
50,3.14,3.14,3.6899999999999995
51,3.14,3.14,3.69
52,3.14,3.14,3.69
53,3.14,3.14,3.69
54,3.14,3.14,3.69
55,3.14,3.14,3.6899999999999995
56,3.14,3.14,3.69
57,3.14,3.14,3.69
58,3.14,3.14,3.69
59,3.14,3.14,3.69
60,3.14,3.14,3.69
61,3.14,3.14,3.69
62,3.14,3.14,3.69
63,3.14,3.14,3.69
64,3.14,3.14,3.69
65,3.14,3.14,3.69
66,3.14,3.14,3.689999999999999
67,3.14,3.14,3.69
68,3.14,3.14,3.69
69,3.14,3.14,3.6900000000000004
70,3.14,3.14,3.69
71,3.1399999999999997,3.1399999999999997,3.6900000000000004
72,3.14,3.14,3.69
73,3.14,3.14,3.6899999999999995
74,2.129999999999999,2.129999999999999,3.18
75,2.13,2.13,3.18
76,2.1299999999999994,2.1299999999999994,3.18
77,2.13,2.13,3.18
78,2.13,2.13,3.18
79,2.13,2.13,3.18
80,2.13,2.13,3.18
81,2.13,2.13,3.18
82,2.1300000000000003,2.1300000000000003,3.18
83,2.13,2.13,3.18
84,2.129999999999999,2.129999999999999,3.18
85,2.13,2.13,3.18
86,2.1299999999999994,2.1299999999999994,3.18
87,2.13,2.13,3.18
88,2.1299999999999994,2.1299999999999994,3.18
89,1.9399999999999997,1.9399999999999997,1.9499999999999995
90,1.94,1.94,1.95
91,1.9057142857142857,1.9057142857142857,2.03
92,1.82,1.82,2.23
93,1.82,1.82,2.23
94,1.82,1.82,2.23
95,1.8199999999999998,1.8199999999999998,2.229999999999999
96,1.82,1.82,2.23
97,1.82,1.82,2.23
98,1.82,1.82,2.23
99,1.8199999999999996,1.8199999999999996,2.2300000000000004
100,1.82,1.82,2.23
101,1.8605263157894736,1.8605263157894736,2.2936842105263158
102,1.89,1.89,2.34
103,1.89,1.89,2.339999999999999
104,1.89,1.89,2.34
105,1.89,1.89,2.3400000000000007
106,1.89,1.89,2.34
107,1.8900000000000001,1.8900000000000001,2.34
108,1.89,1.89,2.34
109,1.865813953488372,1.865813953488372,2.297209302325582
110,1.76,1.76,2.11
111,1.760000000000001,1.760000000000001,2.11
112,1.76,1.76,2.11
113,1.76,1.76,2.11
114,1.76,1.76,2.11
115,1.7599999999999998,1.7599999999999998,2.11
116,1.76,1.76,2.11
117,1.7517204301075269,1.7517204301075269,2.11
118,1.75,1.75,2.11
119,1.75,1.75,2.1100000000000003
120,1.75,1.75,2.11
121,1.75,1.75,2.11
122,1.75,1.75,2.11
123,1.75,1.75,2.11
124,1.75,1.75,2.1100000000000008
125,1.75,1.75,2.11
126,1.75,1.75,2.11
127,1.75,1.75,2.11
128,1.6666616989567804,1.6666616989567804,1.901654247391952
129,1.6299999999999997,1.6299999999999997,1.81
130,1.6299999999999992,1.6299999999999992,1.8099999999999998
131,1.63,1.63,1.81
132,1.629999999999999,1.629999999999999,1.8100000000000005
133,2.7800000000000002,2.7800000000000002,2.740000000000001
134,2.78,2.78,2.74
135,2.78,2.78,2.74
136,2.78,2.78,2.74
137,2.78,2.78,2.74
138,2.78,2.78,2.74
139,2.78,2.78,2.74
140,2.78,2.78,2.74
141,2.78,2.78,2.74
142,2.78,2.78,2.74
143,2.7800000000000007,2.7800000000000007,2.7400000000000007
144,2.78,2.78,2.74
145,2.78,2.78,2.74
146,2.78,2.78,2.74
