Time_Index,NG,nuclear_fuel,NGCCS,None
19842,6.469,0.66,7.42408,0.0
19843,6.469,0.66,7.42408,0.0
19844,6.469,0.66,7.42408,0.0
19845,6.469,0.66,7.42408,0.0
19846,6.469,0.66,7.42408,0.0
19847,6.469,0.66,7.42408,0.0
19848,6.469,0.66,7.42408,0.0
19849,6.469,0.66,7.42408,0.0
19850,6.469,0.66,7.42408,0.0
19851,6.469,0.66,7.42408,0.0
19852,6.469,0.66,7.42408,0.0
19853,6.469,0.66,7.42408,0.0
19854,6.469,0.66,7.42408,0.0
19855,6.469,0.66,7.42408,0.0
19856,6.469,0.66,7.42408,0.0
19857,6.469,0.66,7.42408,0.0
19858,6.469,0.66,7.42408,0.0
19859,6.469,0.66,7.42408,0.0
19860,6.469,0.66,7.42408,0.0
19861,6.469,0.66,7.42408,0.0
19862,6.469,0.66,7.42408,0.0
19863,6.469,0.66,7.42408,0.0
19864,6.469,0.66,7.42408,0.0
19865,6.469,0.66,7.42408,0.0
19866,6.469,0.66,7.42408,0.0
19867,6.469,0.66,7.42408,0.0
19868,6.469,0.66,7.42408,0.0
19869,6.469,0.66,7.42408,0.0
19870,6.469,0.66,7.42408,0.0
19871,6.469,0.66,7.42408,0.0
19872,6.469,0.66,7.42408,0.0
19873,6.469,0.66,7.42408,0.0
19874,6.469,0.66,7.42408,0.0
19875,6.469,0.66,7.42408,0.0
19876,6.469,0.66,7.42408,0.0
19877,6.469,0.66,7.42408,0.0
19878,6.469,0.66,7.42408,0.0
19879,6.469,0.66,7.42408,0.0
19880,6.469,0.66,7.42408,0.0
19881,6.469,0.66,7.42408,0.0
19882,6.469,0.66,7.42408,0.0
19883,6.469,0.66,7.42408,0.0
19884,6.469,0.66,7.42408,0.0
19885,6.469,0.66,7.42408,0.0
19886,6.469,0.66,7.42408,0.0
19887,6.469,0.66,7.42408,0.0
19888,6.469,0.66,7.42408,0.0
19889,6.469,0.66,7.42408,0.0
19890,6.469,0.66,7.42408,0.0
19891,6.469,0.66,7.42408,0.0
19892,6.469,0.66,7.42408,0.0
19893,6.469,0.66,7.42408,0.0
19894,6.469,0.66,7.42408,0.0
19895,6.469,0.66,7.42408,0.0
19896,6.469,0.66,7.42408,0.0
19897,6.469,0.66,7.42408,0.0
19898,6.469,0.66,7.42408,0.0
19899,6.469,0.66,7.42408,0.0
19900,6.469,0.66,7.42408,0.0
19901,6.469,0.66,7.42408,0.0
19902,6.469,0.66,7.42408,0.0
19903,6.469,0.66,7.42408,0.0
19904,6.469,0.66,7.42408,0.0
19905,6.469,0.66,7.42408,0.0
19906,6.469,0.66,7.42408,0.0
19907,6.469,0.66,7.42408,0.0
19908,6.469,0.66,7.42408,0.0
19909,6.469,0.66,7.42408,0.0
19910,6.469,0.66,7.42408,0.0
19911,6.469,0.66,7.42408,0.0
19912,6.469,0.66,7.42408,0.0
19913,6.469,0.66,7.42408,0.0
19914,6.469,0.66,7.42408,0.0
19915,6.469,0.66,7.42408,0.0
19916,6.469,0.66,7.42408,0.0
19917,6.469,0.66,7.42408,0.0
19918,6.469,0.66,7.42408,0.0
19919,6.469,0.66,7.42408,0.0
19920,6.469,0.66,7.42408,0.0
19921,6.469,0.66,7.42408,0.0
19922,6.469,0.66,7.42408,0.0
19923,6.469,0.66,7.42408,0.0
19924,6.469,0.66,7.42408,0.0
19925,6.469,0.66,7.42408,0.0
19926,6.469,0.66,7.42408,0.0
19927,6.469,0.66,7.42408,0.0
19928,6.469,0.66,7.42408,0.0
19929,6.469,0.66,7.42408,0.0
19930,6.469,0.66,7.42408,0.0
19931,6.469,0.66,7.42408,0.0
19932,6.469,0.66,7.42408,0.0
19933,6.469,0.66,7.42408,0.0
19934,6.469,0.66,7.42408,0.0
19935,6.469,0.66,7.42408,0.0
19936,6.469,0.66,7.42408,0.0
19937,6.469,0.66,7.42408,0.0
19938,6.469,0.66,7.42408,0.0
19939,6.469,0.66,7.42408,0.0
19940,6.469,0.66,7.42408,0.0
19941,6.469,0.66,7.42408,0.0
19942,6.469,0.66,7.42408,0.0
19943,6.469,0.66,7.42408,0.0
19944,6.469,0.66,7.42408,0.0
19945,6.469,0.66,7.42408,0.0
19946,6.469,0.66,7.42408,0.0
19947,6.469,0.66,7.42408,0.0
19948,6.469,0.66,7.42408,0.0
19949,6.469,0.66,7.42408,0.0
19950,6.469,0.66,7.42408,0.0
19951,6.469,0.66,7.42408,0.0
19952,6.469,0.66,7.42408,0.0
19953,6.469,0.66,7.42408,0.0
19954,6.469,0.66,7.42408,0.0
19955,6.469,0.66,7.42408,0.0
19956,6.469,0.66,7.42408,0.0
19957,6.469,0.66,7.42408,0.0
19958,6.469,0.66,7.42408,0.0
19959,6.469,0.66,7.42408,0.0
19960,6.469,0.66,7.42408,0.0
19961,6.469,0.66,7.42408,0.0
19962,6.469,0.66,7.42408,0.0
19963,6.469,0.66,7.42408,0.0
19964,6.469,0.66,7.42408,0.0
19965,6.469,0.66,7.42408,0.0
19966,6.469,0.66,7.42408,0.0
19967,6.469,0.66,7.42408,0.0
19968,6.469,0.66,7.42408,0.0
19969,6.469,0.66,7.42408,0.0
19970,6.469,0.66,7.42408,0.0
19971,6.469,0.66,7.42408,0.0
19972,6.469,0.66,7.42408,0.0
19973,6.469,0.66,7.42408,0.0
19974,6.469,0.66,7.42408,0.0
19975,6.469,0.66,7.42408,0.0
19976,6.469,0.66,7.42408,0.0
19977,6.469,0.66,7.42408,0.0
19978,6.469,0.66,7.42408,0.0
19979,6.469,0.66,7.42408,0.0
19980,6.469,0.66,7.42408,0.0
19981,6.469,0.66,7.42408,0.0
19982,6.469,0.66,7.42408,0.0
19983,6.469,0.66,7.42408,0.0
19984,6.469,0.66,7.42408,0.0
19985,6.469,0.66,7.42408,0.0
19986,6.469,0.66,7.42408,0.0
19987,6.469,0.66,7.42408,0.0
19988,6.469,0.66,7.42408,0.0
19989,6.469,0.66,7.42408,0.0
19990,6.469,0.66,7.42408,0.0
19991,6.469,0.66,7.42408,0.0
19992,6.469,0.66,7.42408,0.0
19993,6.469,0.66,7.42408,0.0
19994,6.469,0.66,7.42408,0.0
19995,6.469,0.66,7.42408,0.0
19996,6.469,0.66,7.42408,0.0
19997,6.469,0.66,7.42408,0.0
19998,6.469,0.66,7.42408,0.0
19999,6.469,0.66,7.42408,0.0
20000,6.469,0.66,7.42408,0.0
20001,6.469,0.66,7.42408,0.0
20002,6.469,0.66,7.42408,0.0
20003,6.469,0.66,7.42408,0.0
20004,6.469,0.66,7.42408,0.0
20005,6.469,0.66,7.42408,0.0
20006,6.469,0.66,7.42408,0.0
20007,6.469,0.66,7.42408,0.0
20008,6.469,0.66,7.42408,0.0
20009,6.469,0.66,7.42408,0.0
20010,6.469,0.66,7.42408,0.0
20011,6.469,0.66,7.42408,0.0
20012,6.469,0.66,7.42408,0.0
20013,6.469,0.66,7.42408,0.0
20014,6.469,0.66,7.42408,0.0
20015,6.469,0.66,7.42408,0.0
20016,6.469,0.66,7.42408,0.0
20017,6.469,0.66,7.42408,0.0
20018,6.469,0.66,7.42408,0.0
20019,6.469,0.66,7.42408,0.0
20020,6.469,0.66,7.42408,0.0
20021,6.469,0.66,7.42408,0.0
20022,6.469,0.66,7.42408,0.0
20023,6.469,0.66,7.42408,0.0
20024,6.469,0.66,7.42408,0.0
20025,6.469,0.66,7.42408,0.0
20026,6.469,0.66,7.42408,0.0
20027,6.469,0.66,7.42408,0.0
20028,6.469,0.66,7.42408,0.0
20029,6.469,0.66,7.42408,0.0
20030,6.469,0.66,7.42408,0.0
20031,6.469,0.66,7.42408,0.0
20032,6.469,0.66,7.42408,0.0
20033,6.469,0.66,7.42408,0.0
20034,6.469,0.66,7.42408,0.0
20035,6.469,0.66,7.42408,0.0
20036,6.469,0.66,7.42408,0.0
20037,6.469,0.66,7.42408,0.0
20038,6.469,0.66,7.42408,0.0
20039,6.469,0.66,7.42408,0.0
20040,6.469,0.66,7.42408,0.0
20041,6.469,0.66,7.42408,0.0
20042,6.469,0.66,7.42408,0.0
20043,6.469,0.66,7.42408,0.0
20044,6.469,0.66,7.42408,0.0
20045,6.469,0.66,7.42408,0.0
20046,6.469,0.66,7.42408,0.0
20047,6.469,0.66,7.42408,0.0
20048,6.469,0.66,7.42408,0.0
20049,6.469,0.66,7.42408,0.0
20050,6.469,0.66,7.42408,0.0
20051,6.469,0.66,7.42408,0.0
20052,6.469,0.66,7.42408,0.0
20053,6.469,0.66,7.42408,0.0
20054,6.469,0.66,7.42408,0.0
20055,6.469,0.66,7.42408,0.0
20056,6.469,0.66,7.42408,0.0
20057,6.469,0.66,7.42408,0.0
20058,6.469,0.66,7.42408,0.0
20059,6.469,0.66,7.42408,0.0
20060,6.469,0.66,7.42408,0.0
20061,6.469,0.66,7.42408,0.0
20062,6.469,0.66,7.42408,0.0
20063,6.469,0.66,7.42408,0.0
20064,6.469,0.66,7.42408,0.0
20065,6.469,0.66,7.42408,0.0
20066,6.469,0.66,7.42408,0.0
20067,6.469,0.66,7.42408,0.0
20068,6.469,0.66,7.42408,0.0
20069,6.469,0.66,7.42408,0.0
20070,6.469,0.66,7.42408,0.0
20071,6.469,0.66,7.42408,0.0
20072,6.469,0.66,7.42408,0.0
20073,6.469,0.66,7.42408,0.0
20074,6.469,0.66,7.42408,0.0
20075,6.469,0.66,7.42408,0.0
20076,6.469,0.66,7.42408,0.0
20077,6.469,0.66,7.42408,0.0
20078,6.469,0.66,7.42408,0.0
20079,6.469,0.66,7.42408,0.0
20080,6.469,0.66,7.42408,0.0
20081,6.469,0.66,7.42408,0.0
20082,6.469,0.66,7.42408,0.0
20083,6.469,0.66,7.42408,0.0
20084,6.469,0.66,7.42408,0.0
20085,6.469,0.66,7.42408,0.0
20086,6.469,0.66,7.42408,0.0
20087,6.469,0.66,7.42408,0.0
20088,6.469,0.66,7.42408,0.0
20089,6.469,0.66,7.42408,0.0
20090,6.469,0.66,7.42408,0.0
20091,6.469,0.66,7.42408,0.0
20092,6.469,0.66,7.42408,0.0
20093,6.469,0.66,7.42408,0.0
20094,6.469,0.66,7.42408,0.0
20095,6.469,0.66,7.42408,0.0
20096,6.469,0.66,7.42408,0.0
20097,6.469,0.66,7.42408,0.0
20098,6.469,0.66,7.42408,0.0
20099,6.469,0.66,7.42408,0.0
20100,6.469,0.66,7.42408,0.0
20101,6.469,0.66,7.42408,0.0
20102,6.469,0.66,7.42408,0.0
20103,6.469,0.66,7.42408,0.0
20104,6.469,0.66,7.42408,0.0
20105,6.469,0.66,7.42408,0.0
20106,6.469,0.66,7.42408,0.0
20107,6.469,0.66,7.42408,0.0
20108,6.469,0.66,7.42408,0.0
20109,6.469,0.66,7.42408,0.0
20110,6.469,0.66,7.42408,0.0
20111,6.469,0.66,7.42408,0.0
20112,6.469,0.66,7.42408,0.0
20113,6.469,0.66,7.42408,0.0
20114,6.469,0.66,7.42408,0.0
20115,6.469,0.66,7.42408,0.0
20116,6.469,0.66,7.42408,0.0
20117,6.469,0.66,7.42408,0.0
20118,6.469,0.66,7.42408,0.0
20119,6.469,0.66,7.42408,0.0
20120,6.469,0.66,7.42408,0.0
20121,6.469,0.66,7.42408,0.0
20122,6.469,0.66,7.42408,0.0
20123,6.469,0.66,7.42408,0.0
20124,6.469,0.66,7.42408,0.0
20125,6.469,0.66,7.42408,0.0
20126,6.469,0.66,7.42408,0.0
20127,6.469,0.66,7.42408,0.0
20128,6.469,0.66,7.42408,0.0
20129,6.469,0.66,7.42408,0.0
20130,6.469,0.66,7.42408,0.0
20131,6.469,0.66,7.42408,0.0
20132,6.469,0.66,7.42408,0.0
20133,6.469,0.66,7.42408,0.0
20134,6.469,0.66,7.42408,0.0
20135,6.469,0.66,7.42408,0.0
20136,6.469,0.66,7.42408,0.0
20137,6.469,0.66,7.42408,0.0
20138,6.469,0.66,7.42408,0.0
20139,6.469,0.66,7.42408,0.0
20140,6.469,0.66,7.42408,0.0
20141,6.469,0.66,7.42408,0.0
20142,6.469,0.66,7.42408,0.0
20143,6.469,0.66,7.42408,0.0
20144,6.469,0.66,7.42408,0.0
20145,6.469,0.66,7.42408,0.0
20146,6.469,0.66,7.42408,0.0
20147,6.469,0.66,7.42408,0.0
20148,6.469,0.66,7.42408,0.0
20149,6.469,0.66,7.42408,0.0
20150,6.469,0.66,7.42408,0.0
20151,6.469,0.66,7.42408,0.0
20152,6.469,0.66,7.42408,0.0
20153,6.469,0.66,7.42408,0.0
20154,6.469,0.66,7.42408,0.0
20155,6.469,0.66,7.42408,0.0
20156,6.469,0.66,7.42408,0.0
20157,6.469,0.66,7.42408,0.0
20158,6.469,0.66,7.42408,0.0
20159,6.469,0.66,7.42408,0.0
20160,6.469,0.66,7.42408,0.0
20161,6.469,0.66,7.42408,0.0
20162,6.469,0.66,7.42408,0.0
20163,6.469,0.66,7.42408,0.0
20164,6.469,0.66,7.42408,0.0
20165,6.469,0.66,7.42408,0.0
20166,6.469,0.66,7.42408,0.0
20167,6.469,0.66,7.42408,0.0
20168,6.469,0.66,7.42408,0.0
20169,6.469,0.66,7.42408,0.0
20170,6.469,0.66,7.42408,0.0
20171,6.469,0.66,7.42408,0.0
20172,6.469,0.66,7.42408,0.0
20173,6.469,0.66,7.42408,0.0
20174,6.469,0.66,7.42408,0.0
20175,6.469,0.66,7.42408,0.0
20176,6.469,0.66,7.42408,0.0
20177,6.469,0.66,7.42408,0.0
20178,6.469,0.66,7.42408,0.0
20179,6.469,0.66,7.42408,0.0
20180,6.469,0.66,7.42408,0.0
20181,6.469,0.66,7.42408,0.0
20182,6.469,0.66,7.42408,0.0
20183,6.469,0.66,7.42408,0.0
20184,6.469,0.66,7.42408,0.0
20185,6.469,0.66,7.42408,0.0
20186,6.469,0.66,7.42408,0.0
20187,6.469,0.66,7.42408,0.0
20188,6.469,0.66,7.42408,0.0
20189,6.469,0.66,7.42408,0.0
20190,6.469,0.66,7.42408,0.0
20191,6.469,0.66,7.42408,0.0
20192,6.469,0.66,7.42408,0.0
20193,6.469,0.66,7.42408,0.0
20194,6.469,0.66,7.42408,0.0
20195,6.469,0.66,7.42408,0.0
20196,6.469,0.66,7.42408,0.0
20197,6.469,0.66,7.42408,0.0
20198,6.469,0.66,7.42408,0.0
20199,6.469,0.66,7.42408,0.0
20200,6.469,0.66,7.42408,0.0
20201,6.469,0.66,7.42408,0.0
20202,6.469,0.66,7.42408,0.0
20203,6.469,0.66,7.42408,0.0
20204,6.469,0.66,7.42408,0.0
20205,6.469,0.66,7.42408,0.0
20206,6.469,0.66,7.42408,0.0
20207,6.469,0.66,7.42408,0.0
20208,6.469,0.66,7.42408,0.0
20209,6.469,0.66,7.42408,0.0
20210,6.469,0.66,7.42408,0.0
20211,6.469,0.66,7.42408,0.0
20212,6.469,0.66,7.42408,0.0
20213,6.469,0.66,7.42408,0.0
20214,6.469,0.66,7.42408,0.0
20215,6.469,0.66,7.42408,0.0
20216,6.469,0.66,7.42408,0.0
20217,6.469,0.66,7.42408,0.0
20218,6.469,0.66,7.42408,0.0
20219,6.469,0.66,7.42408,0.0
20220,6.469,0.66,7.42408,0.0
20221,6.469,0.66,7.42408,0.0
20222,6.469,0.66,7.42408,0.0
20223,6.469,0.66,7.42408,0.0
20224,6.469,0.66,7.42408,0.0
20225,6.469,0.66,7.42408,0.0
20226,6.469,0.66,7.42408,0.0
20227,6.469,0.66,7.42408,0.0
20228,6.469,0.66,7.42408,0.0
20229,6.469,0.66,7.42408,0.0
20230,6.469,0.66,7.42408,0.0
20231,6.469,0.66,7.42408,0.0
20232,6.469,0.66,7.42408,0.0
20233,6.469,0.66,7.42408,0.0
20234,6.469,0.66,7.42408,0.0
20235,6.469,0.66,7.42408,0.0
20236,6.469,0.66,7.42408,0.0
20237,6.469,0.66,7.42408,0.0
20238,6.469,0.66,7.42408,0.0
20239,6.469,0.66,7.42408,0.0
20240,6.469,0.66,7.42408,0.0
20241,6.469,0.66,7.42408,0.0
20242,6.469,0.66,7.42408,0.0
20243,6.469,0.66,7.42408,0.0
20244,6.469,0.66,7.42408,0.0
20245,6.469,0.66,7.42408,0.0
20246,6.469,0.66,7.42408,0.0
20247,6.469,0.66,7.42408,0.0
20248,6.469,0.66,7.42408,0.0
20249,6.469,0.66,7.42408,0.0
20250,6.469,0.66,7.42408,0.0
20251,6.469,0.66,7.42408,0.0
20252,6.469,0.66,7.42408,0.0
20253,6.469,0.66,7.42408,0.0
20254,6.469,0.66,7.42408,0.0
20255,6.469,0.66,7.42408,0.0
20256,6.469,0.66,7.42408,0.0
20257,6.469,0.66,7.42408,0.0
20258,6.469,0.66,7.42408,0.0
20259,6.469,0.66,7.42408,0.0
20260,6.469,0.66,7.42408,0.0
20261,6.469,0.66,7.42408,0.0
20262,6.469,0.66,7.42408,0.0
20263,6.469,0.66,7.42408,0.0
20264,6.469,0.66,7.42408,0.0
20265,6.469,0.66,7.42408,0.0
20266,6.469,0.66,7.42408,0.0
20267,6.469,0.66,7.42408,0.0
20268,6.469,0.66,7.42408,0.0
20269,6.469,0.66,7.42408,0.0
20270,6.469,0.66,7.42408,0.0
20271,6.469,0.66,7.42408,0.0
20272,6.469,0.66,7.42408,0.0
20273,6.469,0.66,7.42408,0.0
20274,6.469,0.66,7.42408,0.0
20275,6.469,0.66,7.42408,0.0
20276,6.469,0.66,7.42408,0.0
20277,6.469,0.66,7.42408,0.0
20278,6.469,0.66,7.42408,0.0
20279,6.469,0.66,7.42408,0.0
20280,6.469,0.66,7.42408,0.0
20281,6.469,0.66,7.42408,0.0
20282,6.469,0.66,7.42408,0.0
20283,6.469,0.66,7.42408,0.0
20284,6.469,0.66,7.42408,0.0
20285,6.469,0.66,7.42408,0.0
20286,6.469,0.66,7.42408,0.0
20287,6.469,0.66,7.42408,0.0
20288,6.469,0.66,7.42408,0.0
20289,6.469,0.66,7.42408,0.0
20290,6.469,0.66,7.42408,0.0
20291,6.469,0.66,7.42408,0.0
20292,6.469,0.66,7.42408,0.0
20293,6.469,0.66,7.42408,0.0
20294,6.469,0.66,7.42408,0.0
20295,6.469,0.66,7.42408,0.0
20296,6.469,0.66,7.42408,0.0
20297,6.469,0.66,7.42408,0.0
20298,6.469,0.66,7.42408,0.0
20299,6.469,0.66,7.42408,0.0
20300,6.469,0.66,7.42408,0.0
20301,6.469,0.66,7.42408,0.0
20302,6.469,0.66,7.42408,0.0
20303,6.469,0.66,7.42408,0.0
20304,6.469,0.66,7.42408,0.0
20305,6.469,0.66,7.42408,0.0
20306,6.469,0.66,7.42408,0.0
20307,6.469,0.66,7.42408,0.0
20308,6.469,0.66,7.42408,0.0
20309,6.469,0.66,7.42408,0.0
20310,6.469,0.66,7.42408,0.0
20311,6.469,0.66,7.42408,0.0
20312,6.469,0.66,7.42408,0.0
20313,6.469,0.66,7.42408,0.0
20314,6.469,0.66,7.42408,0.0
20315,6.469,0.66,7.42408,0.0
20316,6.469,0.66,7.42408,0.0
20317,6.469,0.66,7.42408,0.0
20318,6.469,0.66,7.42408,0.0
20319,6.469,0.66,7.42408,0.0
20320,6.469,0.66,7.42408,0.0
20321,6.469,0.66,7.42408,0.0
20322,6.469,0.66,7.42408,0.0
20323,6.469,0.66,7.42408,0.0
20324,6.469,0.66,7.42408,0.0
20325,6.469,0.66,7.42408,0.0
20326,6.469,0.66,7.42408,0.0
20327,6.469,0.66,7.42408,0.0
20328,6.469,0.66,7.42408,0.0
20329,6.469,0.66,7.42408,0.0
20330,6.469,0.66,7.42408,0.0
20331,6.469,0.66,7.42408,0.0
20332,6.469,0.66,7.42408,0.0
20333,6.469,0.66,7.42408,0.0
20334,6.469,0.66,7.42408,0.0
20335,6.469,0.66,7.42408,0.0
20336,6.469,0.66,7.42408,0.0
20337,6.469,0.66,7.42408,0.0
20338,6.469,0.66,7.42408,0.0
20339,6.469,0.66,7.42408,0.0
20340,6.469,0.66,7.42408,0.0
20341,6.469,0.66,7.42408,0.0
20342,6.469,0.66,7.42408,0.0
20343,6.469,0.66,7.42408,0.0
20344,6.469,0.66,7.42408,0.0
20345,6.469,0.66,7.42408,0.0
20346,6.469,0.66,7.42408,0.0
20347,6.469,0.66,7.42408,0.0
20348,6.469,0.66,7.42408,0.0
20349,6.469,0.66,7.42408,0.0
20350,6.469,0.66,7.42408,0.0
20351,6.469,0.66,7.42408,0.0
20352,6.469,0.66,7.42408,0.0
20353,6.408,0.66,7.36308,0.0
20354,6.408,0.66,7.36308,0.0
20355,6.408,0.66,7.36308,0.0
20356,6.408,0.66,7.36308,0.0
20357,6.408,0.66,7.36308,0.0
20358,6.408,0.66,7.36308,0.0
20359,6.408,0.66,7.36308,0.0
20360,6.408,0.66,7.36308,0.0
20361,6.408,0.66,7.36308,0.0
20362,6.408,0.66,7.36308,0.0
20363,6.408,0.66,7.36308,0.0
20364,6.408,0.66,7.36308,0.0
20365,6.408,0.66,7.36308,0.0
20366,6.408,0.66,7.36308,0.0
20367,6.408,0.66,7.36308,0.0
20368,6.408,0.66,7.36308,0.0
20369,6.408,0.66,7.36308,0.0
20370,6.408,0.66,7.36308,0.0
20371,6.408,0.66,7.36308,0.0
20372,6.408,0.66,7.36308,0.0
20373,6.408,0.66,7.36308,0.0
20374,6.408,0.66,7.36308,0.0
20375,6.408,0.66,7.36308,0.0
20376,6.408,0.66,7.36308,0.0
20377,6.408,0.66,7.36308,0.0
20378,6.408,0.66,7.36308,0.0
20379,6.408,0.66,7.36308,0.0
20380,6.408,0.66,7.36308,0.0
20381,6.408,0.66,7.36308,0.0
20382,6.408,0.66,7.36308,0.0
20383,6.408,0.66,7.36308,0.0
20384,6.408,0.66,7.36308,0.0
20385,6.408,0.66,7.36308,0.0
20386,6.408,0.66,7.36308,0.0
20387,6.408,0.66,7.36308,0.0
20388,6.408,0.66,7.36308,0.0
20389,6.408,0.66,7.36308,0.0
20390,6.408,0.66,7.36308,0.0
20391,6.408,0.66,7.36308,0.0
20392,6.408,0.66,7.36308,0.0
20393,6.408,0.66,7.36308,0.0
20394,6.408,0.66,7.36308,0.0
20395,6.408,0.66,7.36308,0.0
20396,6.408,0.66,7.36308,0.0
20397,6.408,0.66,7.36308,0.0
20398,6.408,0.66,7.36308,0.0
20399,6.408,0.66,7.36308,0.0
20400,6.408,0.66,7.36308,0.0
20401,6.408,0.66,7.36308,0.0
20402,6.408,0.66,7.36308,0.0
20403,6.408,0.66,7.36308,0.0
20404,6.408,0.66,7.36308,0.0
20405,6.408,0.66,7.36308,0.0
20406,6.408,0.66,7.36308,0.0
20407,6.408,0.66,7.36308,0.0
20408,6.408,0.66,7.36308,0.0
20409,6.408,0.66,7.36308,0.0
20410,6.408,0.66,7.36308,0.0
20411,6.408,0.66,7.36308,0.0
20412,6.408,0.66,7.36308,0.0
20413,6.408,0.66,7.36308,0.0
20414,6.408,0.66,7.36308,0.0
20415,6.408,0.66,7.36308,0.0
20416,6.408,0.66,7.36308,0.0
20417,6.408,0.66,7.36308,0.0
20418,6.408,0.66,7.36308,0.0
20419,6.408,0.66,7.36308,0.0
20420,6.408,0.66,7.36308,0.0
20421,6.408,0.66,7.36308,0.0
20422,6.408,0.66,7.36308,0.0
20423,6.408,0.66,7.36308,0.0
20424,6.408,0.66,7.36308,0.0
20425,6.408,0.66,7.36308,0.0
20426,6.408,0.66,7.36308,0.0
20427,6.408,0.66,7.36308,0.0
20428,6.408,0.66,7.36308,0.0
20429,6.408,0.66,7.36308,0.0
20430,6.408,0.66,7.36308,0.0
20431,6.408,0.66,7.36308,0.0
20432,6.408,0.66,7.36308,0.0
20433,6.408,0.66,7.36308,0.0
20434,6.408,0.66,7.36308,0.0
20435,6.408,0.66,7.36308,0.0
20436,6.408,0.66,7.36308,0.0
20437,6.408,0.66,7.36308,0.0
20438,6.408,0.66,7.36308,0.0
20439,6.408,0.66,7.36308,0.0
20440,6.408,0.66,7.36308,0.0
20441,6.408,0.66,7.36308,0.0
20442,6.408,0.66,7.36308,0.0
20443,6.408,0.66,7.36308,0.0
20444,6.408,0.66,7.36308,0.0
20445,6.408,0.66,7.36308,0.0
20446,6.408,0.66,7.36308,0.0
20447,6.408,0.66,7.36308,0.0
20448,6.408,0.66,7.36308,0.0
20449,6.408,0.66,7.36308,0.0
20450,6.408,0.66,7.36308,0.0
20451,6.408,0.66,7.36308,0.0
20452,6.408,0.66,7.36308,0.0
20453,6.408,0.66,7.36308,0.0
20454,6.408,0.66,7.36308,0.0
20455,6.408,0.66,7.36308,0.0
20456,6.408,0.66,7.36308,0.0
20457,6.408,0.66,7.36308,0.0
20458,6.408,0.66,7.36308,0.0
20459,6.408,0.66,7.36308,0.0
20460,6.408,0.66,7.36308,0.0
20461,6.408,0.66,7.36308,0.0
20462,6.408,0.66,7.36308,0.0
20463,6.408,0.66,7.36308,0.0
20464,6.408,0.66,7.36308,0.0
20465,6.408,0.66,7.36308,0.0
20466,6.408,0.66,7.36308,0.0
20467,6.408,0.66,7.36308,0.0
20468,6.408,0.66,7.36308,0.0
20469,6.408,0.66,7.36308,0.0
20470,6.408,0.66,7.36308,0.0
20471,6.408,0.66,7.36308,0.0
20472,6.408,0.66,7.36308,0.0
20473,6.408,0.66,7.36308,0.0
20474,6.408,0.66,7.36308,0.0
20475,6.408,0.66,7.36308,0.0
20476,6.408,0.66,7.36308,0.0
20477,6.408,0.66,7.36308,0.0
20478,6.408,0.66,7.36308,0.0
20479,6.408,0.66,7.36308,0.0
20480,6.408,0.66,7.36308,0.0
20481,6.408,0.66,7.36308,0.0
20482,6.408,0.66,7.36308,0.0
20483,6.408,0.66,7.36308,0.0
20484,6.408,0.66,7.36308,0.0
20485,6.408,0.66,7.36308,0.0
20486,6.408,0.66,7.36308,0.0
20487,6.408,0.66,7.36308,0.0
20488,6.408,0.66,7.36308,0.0
20489,6.408,0.66,7.36308,0.0
20490,6.408,0.66,7.36308,0.0
20491,6.408,0.66,7.36308,0.0
20492,6.408,0.66,7.36308,0.0
20493,6.408,0.66,7.36308,0.0
20494,6.408,0.66,7.36308,0.0
20495,6.408,0.66,7.36308,0.0
20496,6.408,0.66,7.36308,0.0
20497,6.408,0.66,7.36308,0.0
20498,6.408,0.66,7.36308,0.0
20499,6.408,0.66,7.36308,0.0
20500,6.408,0.66,7.36308,0.0
20501,6.408,0.66,7.36308,0.0
20502,6.408,0.66,7.36308,0.0
20503,6.408,0.66,7.36308,0.0
20504,6.408,0.66,7.36308,0.0
20505,6.408,0.66,7.36308,0.0
20506,6.408,0.66,7.36308,0.0
20507,6.408,0.66,7.36308,0.0
20508,6.408,0.66,7.36308,0.0
20509,6.408,0.66,7.36308,0.0
20510,6.408,0.66,7.36308,0.0
20511,6.408,0.66,7.36308,0.0
20512,6.408,0.66,7.36308,0.0
20513,6.408,0.66,7.36308,0.0
20514,6.408,0.66,7.36308,0.0
20515,6.408,0.66,7.36308,0.0
20516,6.408,0.66,7.36308,0.0
20517,6.408,0.66,7.36308,0.0
20518,6.408,0.66,7.36308,0.0
20519,6.408,0.66,7.36308,0.0
20520,6.408,0.66,7.36308,0.0
20521,6.408,0.66,7.36308,0.0
20522,6.408,0.66,7.36308,0.0
20523,6.408,0.66,7.36308,0.0
20524,6.408,0.66,7.36308,0.0
20525,6.408,0.66,7.36308,0.0
20526,6.408,0.66,7.36308,0.0
20527,6.408,0.66,7.36308,0.0
20528,6.408,0.66,7.36308,0.0
20529,6.408,0.66,7.36308,0.0
20530,6.408,0.66,7.36308,0.0
20531,6.408,0.66,7.36308,0.0
20532,6.408,0.66,7.36308,0.0
20533,6.408,0.66,7.36308,0.0
20534,6.408,0.66,7.36308,0.0
20535,6.408,0.66,7.36308,0.0
20536,6.408,0.66,7.36308,0.0
20537,6.408,0.66,7.36308,0.0
20538,6.408,0.66,7.36308,0.0
20539,6.408,0.66,7.36308,0.0
